player_id,season,player_name,n_pitch_types,hull_area,hull_method,avg_nn_distance,fastball_relative_break,anchor_type,no_anchor_available,velocity_range,max_velo,arm_angle,release_x,release_z,hull_area_z,avg_nn_distance_z,fastball_relative_break_z,velocity_range_z,max_velo_z,release_x_z,release_z_z,arm_angle_z
502026,2020,jeremy jeffress,4,1.143,hull,0.9686955180813364,1.2782768328240273,SI,False,13.009999999999991,93.46,,-1.020408163265306,5.672423469387756,0.0838202491038265,-0.18143095392056927,-0.5552546548572136,0.3236252087769569,-0.12780132652816942,-0.10854368822374402,-0.1623056007447282,
502042,2021,chris archer,3,0.7806,hull,1.1958406557568972,1.3020039297967658,FF,False,6.400000000000006,92.03,,-0.92348623853211,6.281314984709479,-0.4628064657292584,0.3579426299857624,-0.49599718866788034,-1.7999266015518658,-0.6963375057312267,-0.0563946663528219,0.9706778414760489,
502042,2022,chris archer,4,1.3334000000000001,hull,0.8873273395957099,1.5843268493943825,FF,False,11.329999999999998,93.06,,-1.3608437670114315,6.259188894937397,0.3710104436518933,-0.3746459463031442,0.20909289806929532,-0.21609749036864287,-0.2868324256059451,-0.2917156980065493,0.9295071358215051,
502043,2020,kyle gibson,5,1.5904500000000001,hull,0.6139498292767686,1.410818860432416,SI,False,13.680000000000007,92.39,,-1.9641455437448896,6.483654946852004,0.7587322898104044,-1.0238018516817091,-0.22423629518625135,0.5388717614124104,-0.5532095165612257,-0.6163233410784953,1.347178122787952,
502043,2021,kyle gibson,6,1.7383999999999997,hull,0.5965011990243146,1.3680209483856187,SI,False,13.420000000000002,92.81,,-2.079927108642832,6.314901076015272,0.9818929478113831,-1.065234965019865,-0.33112235162210696,0.45534324844939894,-0.386226862529557,-0.6786198274177148,1.0331725295786947,
502043,2022,kyle gibson,6,1.6771,hull,0.576962866451335,1.3048442554201813,SI,False,12.789999999999992,92.02,,-2.305181573638197,6.262774041694688,0.8894309786632928,-1.111630237096938,-0.48890359016362067,0.25294723626979504,-0.7003132832081732,-0.7998184112665438,0.9361781302626018,
502043,2023,kyle gibson,6,2.1051499999999996,hull,0.6301385473696233,1.401957331910869,SI,False,12.63000000000001,92.09,,-2.1732052117263843,6.258872964169382,1.5350809932446994,-0.9853604965818514,-0.24636760469093819,0.20154507444641004,-0.6724828408695589,-0.7288082842727842,0.9289192735832538,
502043,2024,kyle gibson,6,2.13985,hull,0.6658782902682285,1.399293689947649,SI,False,13.08999999999999,91.38,,-2.1656245733788397,6.247795221843004,1.5874208028603403,-0.900493730722898,-0.2530199428913236,0.34932628968865165,-0.9547630417326198,-0.7247295077104131,0.9083065727701338,
502043,2025,kyle gibson,6,2.4042499999999993,hull,0.725787356337328,1.485934364855718,SI,False,12.72999999999999,91.52,,-2.0687857142857142,6.266607142857144,1.9862290352054484,-0.7582350497542316,-0.03663835731914911,0.23367142558602283,-0.899102157055397,-0.6726251794616274,0.943310501202482,
502083,2023,zach mcallister,5,1.1400000000000001,hull,0.6261405765878388,1.0512581891840842,FF,False,12.86,92.75,,-3.2019375,4.3739375,0.07929519351746006,-0.9948539854189488,-1.122224546508882,0.2754356820675309,-0.4100815273912248,-1.2823196053508956,-2.5784389615372447,
502085,2021,david robertson,3,0.8164000000000002,hull,1.2791315604333333,1.5006046150863932,,True,10.559999999999988,92.21,,-2.533617021276596,5.810390070921986,-0.4088074690652832,0.5557232834563101,0.0,-0.4634703941437138,-0.624773511146229,-0.92272852874287,0.09441315979697676,
502085,2022,david robertson,3,0.39400000000000013,hull,1.1784643665770729,1.5006046150863932,,True,9.180000000000007,92.92,,-2.5707603305785125,5.786570247933884,-1.0459352956257,0.31668129608346474,0.0,-0.9068140398704524,-0.342493310283168,-0.9427135553968098,0.050090871896661615,
502085,2023,david robertson,3,0.22340000000000004,hull,1.146181874034502,1.5006046150863932,,True,8.909999999999997,93.25,,-2.749409171075837,5.770687830687831,-1.3032601233037473,0.24002403686012846,0.0,-0.9935551879474275,-0.21129265354400095,-1.0388358963011581,0.02053796253691769,
502085,2024,david robertson,3,0.4859999999999999,hull,1.122289166048118,1.5006046150863932,,True,9.570000000000007,93.31,,-2.681081300813008,5.82069918699187,-0.9071669243104582,0.18328896576100398,0.0,-0.7815212704259374,-0.1874379886823332,-1.0020719586210247,0.11359565375066581,
502085,2025,david robertson,4,2.0406000000000004,hull,1.183877129398781,2.017941189609545,SI,False,8.100000000000009,91.76,,-2.740062695924765,5.913918495297805,1.4377168805447125,0.32953431733611305,1.2920271961013035,-1.2537786321783388,-0.8036834976087259,-1.033807007962312,0.28705172950184993,
502154,2020,zack britton,2,1.8718000000000001,bbox,2.1467417171145673,2.1467417171145673,SI,False,13.61,94.66,,0.9508415841584158,6.267623762376237,1.183107086218485,2.615930270194027,1.6137013104089426,0.5163833156146747,0.3492919707051689,0.9520909047688219,0.9452021568639376,
502154,2021,zack britton,2,1.3389999999999997,bbox,2.1601157376399995,2.1601157376399995,SI,False,12.420000000000002,92.58,,1.161039755351682,6.181009174311927,0.379457214079777,2.647687909630459,1.64710238640285,0.13407973705320722,-0.47766974449928157,1.0651884217337435,0.784035690157983,
502171,2020,alex cobb,3,0.40879999999999994,hull,1.165028797064113,1.7024880325017038,SI,False,10.759999999999991,92.46,,-1.9167439165701043,6.201657010428737,-1.0236116880662918,0.28477750384654443,0.5041956795397224,-0.39921769186447453,-0.5253790742226171,-0.5908188074132809,0.8224557631091937,
502171,2021,alex cobb,3,0.46904999999999997,hull,1.127781141722675,1.622093508139666,SI,False,9.760000000000005,92.7,,-2.010873970867638,5.98008233058898,-0.9327334883734293,0.19633008401968882,0.30341360263142675,-0.7204812032606617,-0.42996041477594604,-0.6414656582036048,0.41016484238389594,
502171,2022,alex cobb,3,0.3233999999999999,hull,1.0956272772145443,1.6100636560514454,SI,False,10.969999999999999,94.81,,-1.92590570719603,5.789119106699752,-1.1524249370915276,0.11997826194828445,0.27336953300927913,-0.3317523544712717,0.4089286328593383,-0.5957483258998713,0.05483361293610784,
502171,2023,alex cobb,4,1.2305,hull,0.6665540167532326,1.832779722994147,SI,False,10.920000000000002,94.53,,-2.0792777334397448,5.7714166001596166,0.21580103703951875,-0.8988891662594595,0.8295939131701511,-0.3478155300410804,0.2976068635048925,-0.6782704298818997,0.021894006633365052,
502171,2024,alex cobb,3,0.17895000000000003,hull,1.0418845296733468,1.5514008713322376,SI,False,10.579999999999998,93.91,,-2.2052011494252874,5.547672413793103,-1.370306363575079,-0.007638021837955502,0.12686159796502958,-0.45704512391578667,0.05110865993433315,-0.7460237580619596,-0.394433782582875,
502179,2020,paolo espino,4,2.337,hull,1.5611006908255052,2.2818169216379194,FF,False,19.14,90.27,,-0.3980909090909091,5.547636363636364,1.8847923724777318,1.2252806509039376,1.9510461770926466,2.292970533635615,-1.3960743416734567,0.22629526785280127,-0.394500862234417,
502179,2021,paolo espino,3,1.8783500000000006,hull,1.9541711022260906,2.8688893441957393,FF,False,17.840000000000003,88.95,,-1.2624914869466517,5.662650397275823,1.1929867909153862,2.1586565474529253,3.4172358365516353,1.875327968820567,-1.9208769686301248,-0.23879707078910425,-0.18049066097930802,
502179,2022,paolo espino,3,1.8188999999999997,hull,1.903656077077625,2.8479062297701896,FF,False,17.210000000000008,88.51,,-1.6305499199145754,5.747234383342232,1.1033152727122202,2.0387047385158423,3.364831355925643,1.6729319566409677,-2.0958111776156807,-0.4368315952112925,-0.023102598773121305,
