player_name,pitcher,pitch_type,pitches_vs_same,pitches_vs_opposite,score_vs_same,score_vs_opposite,confidence_vs_same,confidence_vs_opposite,trusted_score_vs_same,trusted_score_vs_opposite,platoon_gap,platoon_gap_abs,weaker_side
"Eisert, Brandon",685126,SL,94.0,34.0,69.57040572792363,13.961813842482101,62.66666666666667,22.666666666666664,61.42412594732655,40.09135487884389,-21.332771068482664,21.332771068482664,opposite
"Stewart, Brock",592779,FF,43.0,40.0,93.1980906921241,16.706443914081145,28.666666666666668,26.666666666666668,60.77846226544883,39.4717282466309,-21.306734018817927,21.306734018817927,opposite
"Kremer, Dean",665152,FS,41.0,119.0,97.01670644391407,91.05011933174224,27.333333333333332,79.33333333333333,61.216242874489325,82.10143078459872,20.885187910109394,20.885187910109394,same
"Uribe, Abner",682842,SI,81.0,79.0,13.365155131264917,52.02863961813843,54.0,52.666666666666664,29.18218996177795,50.00342323589403,20.821233274116082,20.821233274116082,same
"King, John",667463,SI,74.0,63.0,50.11933174224343,1.1933174224343674,49.333333333333336,42.0,48.918877145130125,28.1962011233334,-20.722676021796726,20.722676021796726,opposite
"Smith, Shane",681343,CH,31.0,76.0,91.05011933174224,24.701670644391406,20.666666666666668,50.66666666666667,56.698702005610684,36.07218643266878,-20.626515572941905,20.626515572941905,opposite
"Fried, Max",608331,ST,39.0,30.0,93.1980906921241,3.9379474940334127,26.0,20.0,59.56651353921797,38.98760026558042,-20.578913273637554,20.578913273637554,opposite
"Graceffo, Gordon",700669,FF,64.0,31.0,2.983293556085919,54.41527446300716,42.66666666666667,20.666666666666668,28.649546300117834,49.127500732738774,20.47795443262094,20.47795443262094,same
"Kirby, George",669923,SI,118.0,63.0,23.86634844868735,51.3126491646778,78.66666666666666,42.0,28.961530317440378,49.24632045507564,20.284790137635262,20.284790137635262,same
"Palencia, Daniel",694037,FF,92.0,74.0,50.11933174224343,9.904534606205251,61.33333333333333,49.333333333333336,49.20319533918328,29.07957722468462,-20.12361811449866,20.12361811449866,opposite
"Rea, Colin",607067,FF,118.0,172.0,24.58233890214797,9.427207637231504,78.66666666666666,100.0,29.524776140829402,9.427207637231504,-20.0975685035979,20.0975685035979,opposite
"Whitlock, Garrett",676477,SI,71.0,53.0,20.644391408114558,68.25775656324582,47.333333333333336,35.333333333333336,34.92001902130027,54.9960826888223,20.07606366752203,20.07606366752203,same
"Keller, Mitch",656605,ST,118.0,47.0,72.79236276849642,46.77804295942721,78.66666666666666,31.333333333333336,67.44999491569018,47.44546270210132,-20.004532213588867,20.004532213588867,opposite
"Rodón, Carlos",607074,SL,70.0,188.0,99.0453460620525,91.64677804295943,46.666666666666664,100.0,71.68783534014032,91.64677804295943,19.9589427028191,19.9589427028191,same
"Paddack, Chris",663978,FF,131.0,143.0,30.071599045346066,10.739856801909307,87.33333333333333,95.33333333333334,32.31086487100807,12.466997445882003,-19.84386742512607,19.84386742512607,opposite
"Sánchez, Cristopher",650911,SL,45.0,71.0,97.01670644391407,37.70883054892602,30.0,47.333333333333336,62.53002135410124,42.997186881284364,-19.532834472816873,19.532834472816873,opposite
"May, Dustin",669160,ST,104.0,102.0,66.70644391408115,95.70405727923628,69.33333333333334,68.0,60.89313857435953,80.35876325659018,19.465624682230647,19.465624682230647,same
"Bivens, Spencer",702352,SI,76.0,46.0,64.08114558472555,11.336515513126491,50.66666666666667,30.666666666666664,56.02445373577142,36.583207421896034,-19.441246313875382,19.441246313875382,opposite
"Warren, Will",701542,SI,139.0,31.0,29.594272076372313,60.023866348448685,92.66666666666666,20.666666666666668,30.925693111059275,50.28660972239669,19.360916611337416,19.360916611337416,same
"Elder, Bryce",693821,SL,150.0,107.0,47.97136038186158,75.05966587112172,100.0,71.33333333333334,47.97136038186158,67.23089884616076,19.259538464299176,19.259538464299176,same
"Mahle, Tyler",641816,FF,93.0,53.0,20.644391408114558,54.653937947494036,62.0,35.333333333333336,30.944527787248553,50.18940011125667,19.244872324008114,19.244872324008114,same
"O'Brien, Riley",676617,SI,69.0,37.0,19.689737470167064,73.26968973747017,46.0,24.666666666666668,34.842286503849124,54.04486694062125,19.202580436772124,19.202580436772124,same
"Morton, Charlie",450203,FF,58.0,89.0,40.453460620525064,10.739856801909307,38.666666666666664,59.333333333333336,44.928679694462886,25.79065384224284,-19.138025852220046,19.138025852220046,opposite
"Allen, Logan",671106,SI,50.0,45.0,65.8711217183771,4.176610978520286,33.33333333333333,30.0,53.79038287843714,34.6779927144831,-19.11239016395404,19.11239016395404,opposite
"Williams, Gavin",668909,FF,91.0,156.0,22.434367541766107,13.365155131264917,60.66666666666667,100.0,32.391854935668526,13.365155131264917,-19.02669980440361,19.02669980440361,opposite
"Kelly, Merrill",518876,FC,44.0,74.0,7.875894988066825,62.52983293556086,29.333333333333332,49.333333333333336,36.0536053738164,55.04139106716673,18.987785693350325,18.987785693350325,same
"Hurter, Brant",676428,SI,79.0,81.0,45.704057279236274,10.978520286396181,52.666666666666664,54.0,46.672476537405565,27.893407145548835,-18.77906939185673,18.77906939185673,opposite
"Scherzer, Max",453286,SL,70.0,36.0,92.48210023866349,56.921241050119335,46.666666666666664,24.0,68.62498728922546,49.95110808046369,-18.673879208761768,18.673879208761768,opposite
"Santana, Dennis",642701,SL,90.0,44.0,93.31742243436753,77.80429594272077,60.0,29.333333333333332,75.09045884400739,56.56593632051489,-18.524522523492493,18.524522523492493,opposite
"Anderson, Tyler",542881,FF,63.0,176.0,3.579952267303103,10.739856801909307,42.0,100.0,29.198587758178267,10.739856801909307,-18.45873095626896,18.45873095626896,opposite
"Burke, Sean",680732,FF,113.0,150.0,39.37947494033413,59.785202863961814,75.33333333333333,100.0,41.44420777480695,59.785202863961814,18.340995089154866,18.340995089154866,same
"Bibee, Tanner",676440,FF,61.0,128.0,15.393794749403341,10.859188544152746,40.666666666666664,85.33333333333334,34.59181785011455,16.269842864918857,-18.321974985195695,18.321974985195695,opposite
"Patrick, Chad",694477,FF,41.0,73.0,99.16467780429595,39.02147971360382,27.333333333333332,48.66666666666667,61.80335504632704,43.50212703596701,-18.301228010360035,18.301228010360035,opposite
"Cannon, Jonathan",686563,FF,39.0,51.0,83.7708830548926,21.71837708830549,26.0,34.0,57.11543955353778,38.899257092612196,-18.216182460925587,18.216182460925587,opposite
"Martin, Davis",663436,CH,52.0,121.0,51.07398568019092,26.610978520286395,34.66666666666667,80.66666666666666,48.90232382866474,30.697858608334684,-18.204465220330057,18.204465220330057,opposite
"Jackson, Luke",592426,SL,74.0,48.0,62.41050119331742,13.484486873508352,49.333333333333336,32.0,54.982520740993294,36.78504495128035,-18.197475789712946,18.197475789712946,opposite
"Littell, Zack",641793,FS,88.0,140.0,85.20286396181385,52.02863961813843,58.666666666666664,93.33333333333333,69.72235242043055,51.743397874160344,-17.97895454627021,17.97895454627021,opposite
"Megill, Trevor",656730,FF,56.0,72.0,30.668257756563243,71.71837708830549,37.333333333333336,48.0,41.37282466308971,59.254828000789566,17.882003337699857,17.882003337699857,same
"Brown, Hunter",686613,SI,140.0,39.0,68.97374701670644,55.60859188544153,93.33333333333333,26.0,67.55883144615716,49.793243849480504,-17.765587596676653,17.765587596676653,opposite
"Rogers, Taylor",573124,ST,55.0,51.0,97.97136038186157,50.11933174224343,36.666666666666664,34.0,66.16450733037846,48.5555816749511,-17.608925655427356,17.608925655427356,opposite
"Glasnow, Tyler",607192,SI,62.0,35.0,10.978520286396181,57.51789976133651,41.333333333333336,23.333333333333332,32.55112961401117,50.029186929136685,17.47805731512552,17.47805731512552,same
"Boyd, Matthew",571510,FF,76.0,262.0,29.952267303102627,21.360381861575178,50.66666666666667,100.0,38.73248873974913,21.360381861575178,-17.372106878173952,17.372106878173952,opposite
"Bergert, Ryan",686701,FF,40.0,95.0,19.451073985680193,8.711217183770884,26.666666666666668,63.33333333333333,40.20362959905731,23.025442484492856,-17.17818711456445,17.17818711456445,opposite
"Springs, Jeffrey",605488,SL,55.0,80.0,27.565632458233893,1.6706443914081146,36.666666666666664,53.333333333333336,40.349073758381635,23.174349956035677,-17.17472380234596,17.17472380234596,opposite
"Fluharty, Mason",689254,ST,58.0,36.0,91.8854415274463,47.37470167064439,38.666666666666664,24.0,64.81571231180577,47.65993862938971,-17.15577368241606,17.15577368241606,opposite
"Lugo, Seth",607625,FC,31.0,64.0,3.9379474940334127,66.70644391408115,20.666666666666668,42.66666666666667,38.695519825817534,55.83809045286247,17.142570627044933,17.142570627044933,same
"Keller, Mitch",656605,SL,67.0,59.0,66.2291169451074,25.29832935560859,44.666666666666664,39.33333333333333,56.004013015833145,38.919017711342796,-17.08499530449035,17.08499530449035,opposite
"Henriquez, Ronny",678692,FF,42.0,39.0,71.71837708830549,8.47255369928401,28.000000000000004,26.0,54.461155274821905,37.537873921079544,-16.92328135374236,16.92328135374236,opposite
"Brown, Hunter",686613,KC,42.0,98.0,97.25536992840095,94.86873508353221,28.000000000000004,65.33333333333333,61.61151327004863,78.53424492017633,16.9227316501277,16.9227316501277,same
"Blewett, Scott",656240,SL,57.0,39.0,24.821002386634845,79.11694510739858,38.0,26.0,39.03698925117089,55.90541568718933,16.868426436018446,16.868426436018446,same
"Rutledge, Jackson",671131,SI,86.0,31.0,1.1933174224343674,0.0,57.333333333333336,20.666666666666668,21.057507731141698,37.88167734371729,16.824169612575595,16.824169612575595,same
"Soto, Gregory",642397,SI,70.0,67.0,43.914081145584724,6.563245823389022,46.666666666666664,44.666666666666664,45.959911712455366,29.353257248132266,-16.6066544643231,16.6066544643231,opposite
"Johnson, Pierce",572955,CU,100.0,79.0,63.0071599045346,35.56085918854415,66.66666666666666,52.666666666666664,57.921444422512124,41.33039220964105,-16.591052212871077,16.591052212871077,opposite
"Quantrill, Cal",615698,FS,48.0,65.0,23.74701670644391,68.25775656324582,32.0,43.333333333333336,40.06905449781972,56.63670213720459,16.567647639384866,16.567647639384866,same
"Rasmussen, Drew",656876,FF,52.0,162.0,64.79713603818615,37.11217183770883,34.66666666666667,100.0,53.659682619436424,37.11217183770883,-16.547510781727595,16.547510781727595,opposite
"Lodolo, Nick",666157,CU,53.0,118.0,91.76610978520287,88.54415274463007,35.333333333333336,78.66666666666666,63.30236749391379,79.84140303024866,16.539035536334865,16.539035536334865,same
"Quintana, Jose",500779,SI,69.0,185.0,13.126491646778044,15.393794749403341,46.0,100.0,31.823193425090174,15.393794749403341,-16.429398675686834,16.429398675686834,opposite
"Yamamoto, Yoshinobu",808967,FS,94.0,139.0,93.67541766109785,96.4200477326969,62.66666666666667,92.66666666666666,76.52993342544906,92.85091188592004,16.320978460470982,16.320978460470982,same
"Priester, Quinn",682990,SL,143.0,52.0,68.25775656324582,57.279236276849645,95.33333333333334,34.66666666666667,67.30072855168949,51.053477368839765,-16.247251182849723,16.247251182849723,opposite
"Buttó, José",676130,SL,66.0,35.0,90.21479713603819,58.233890214797135,44.0,23.333333333333332,66.43451827659842,50.1962513682775,-16.238266908320924,16.238266908320924,opposite
"Wacha, Michael",608379,FF,58.0,119.0,63.36515513126491,34.96420047732697,38.666666666666664,79.33333333333333,53.78786823861563,37.60660182676261,-16.181266411853017,16.181266411853017,opposite
"Giolito, Lucas",608337,SL,111.0,41.0,75.17899761336515,62.88782816229117,74.0,27.333333333333332,68.04746173309168,51.88768281084573,-16.15977892224595,16.15977892224595,opposite
"Kelly, Michael",547184,ST,74.0,31.0,23.50835322195704,67.78042959427208,49.333333333333336,20.666666666666668,35.790794408455504,51.88963279320019,16.09883838474469,16.09883838474469,same
"Smith, Cade",671922,FF,110.0,97.0,63.36515513126491,90.21479713603819,73.33333333333333,64.66666666666666,59.201117351852176,75.21057356996309,16.009456218110913,16.009456218110913,same
"Ortiz, Luis",682847,FF,38.0,76.0,66.70644391408115,25.6563245823389,25.333333333333336,50.66666666666667,52.55230917388937,36.55587776122884,-15.996431412660527,15.996431412660527,opposite
"Brown, Ben",676962,KC,124.0,89.0,92.00477326968974,82.81622911694511,82.66666666666667,59.333333333333336,84.33394823574449,68.55596808249742,-15.777980153247071,15.777980153247071,opposite
"Cannon, Jonathan",686563,SI,90.0,43.0,2.983293556085919,9.069212410501192,60.0,28.666666666666668,20.889981517038418,36.661517158050266,15.771535641011848,15.771535641011848,same
"Romero, JoJo",668941,ST,69.0,35.0,91.64677804295943,66.82577565632458,46.0,23.333333333333332,67.94252516733361,52.20102463796724,-15.741500529366377,15.741500529366377,opposite
"Elder, Bryce",693821,SI,161.0,110.0,23.15035799522673,35.56085918854415,100.0,73.33333333333333,23.15035799522673,38.811300327190295,15.660942331963565,15.660942331963565,same
"Melton, Troy",675512,FF,38.0,61.0,60.501193317422434,17.30310262529833,25.333333333333336,40.666666666666664,50.98031235606916,35.36826971964518,-15.612042636423986,15.612042636423986,opposite
"Freeland, Kyle",607536,ST,43.0,61.0,56.085918854415276,91.8854415274463,28.666666666666668,40.666666666666664,50.139639671972304,65.69842087318534,15.558781201213037,15.558781201213037,same
"Keller, Mitch",656605,SI,98.0,37.0,7.398568019093078,3.8186157517899764,65.33333333333333,24.666666666666668,21.387069104742764,36.91360202415346,15.526532919410698,15.526532919410698,same
"Koenig, Jared",657649,SI,73.0,83.0,76.6109785202864,45.10739856801909,48.66666666666667,55.333333333333336,61.79568312188586,46.287766552419235,-15.507916569466623,15.507916569466623,opposite
"Schlittler, Cam",693645,FF,67.0,122.0,38.66348448687351,61.813842482100235,44.666666666666664,81.33333333333333,43.69136385115534,59.188594397688725,15.497230546533387,15.497230546533387,same
"Roupp, Landen",694738,CU,96.0,71.0,92.60143198090692,75.65632458233891,64.0,47.333333333333336,76.45492131282862,60.959000723766465,-15.495920589062152,15.495920589062152,opposite
"Montero, Keider",672456,FF,38.0,88.0,40.453460620525064,18.377088305489263,25.333333333333336,58.666666666666664,45.9015534061885,30.51789736872013,-15.383656037468366,15.383656037468366,opposite
"Freeland, Kyle",607536,KC,35.0,149.0,98.68735083532219,75.17899761336515,23.333333333333332,99.33333333333333,59.635392179733344,74.99613771899917,15.360745539265821,15.360745539265821,same
"Vodnik, Victor",680767,FF,56.0,70.0,30.190930787589497,0.8353221957040573,37.333333333333336,46.666666666666664,41.19462259467284,25.856490869177726,-15.338131725495117,15.338131725495117,opposite
"Williams, Devin",642207,CH,87.0,61.0,94.74940334128878,77.20763723150358,57.99999999999999,40.666666666666664,75.0096595905037,59.729447126168644,-15.280212464335058,15.280212464335058,opposite
"Pepiot, Ryan",686752,FF,148.0,145.0,29.116945107398568,44.39140811455847,98.66666666666667,96.66666666666667,29.36538601874615,44.5033616260221,15.137975607275948,15.137975607275948,same
"Alcala, Jorge",660896,FF,60.0,48.0,52.62529832935561,6.563245823389022,40.0,32.0,49.700127406822546,34.57024781524216,-15.129879591580384,15.129879591580384,opposite
"Alexander, Tyler",641302,FF,36.0,68.0,62.52983293556086,22.315035799522672,24.0,45.33333333333333,51.297170132969654,36.219490253078995,-15.07767987989066,15.07767987989066,opposite
"Littell, Zack",641793,SI,89.0,43.0,10.859188544152746,23.98568019093079,59.333333333333336,28.666666666666668,25.861457342640612,40.93757125510675,15.076113912466134,15.076113912466134,same
"Bellozo, Valente",678368,FF,54.0,49.0,46.89737470167065,1.0739856801909307,36.0,32.666666666666664,47.44306350602042,32.502511050896935,-14.940552455123488,14.940552455123488,opposite
"Mlodzinski, Carmen",669387,FF,58.0,102.0,35.08353221957041,18.85441527446301,38.666666666666664,68.0,42.85230737942709,28.10100669334434,-14.75130068608275,14.75130068608275,opposite
"Maton, Phil",664208,FC,35.0,39.0,33.17422434367542,91.05011933174224,23.333333333333332,26.0,44.348995998349096,59.00804098551869,14.659044987169594,14.659044987169594,same
"Sands, Cole",663485,FF,37.0,49.0,74.46300715990454,23.50835322195704,24.666666666666668,32.666666666666664,54.33921857148839,39.83107111454053,-14.50814745694786,14.50814745694786,opposite
"Cease, Dylan",656302,SL,176.0,134.0,93.43675417661098,82.81622911694511,100.0,89.33333333333333,93.43675417661098,79.0758327800408,-14.360921396570177,14.360921396570177,opposite
"Miller, Mason",695243,FF,68.0,56.0,84.00954653937947,53.341288782816235,45.33333333333333,37.333333333333336,64.18766845514742,49.83742291289083,-14.350245542256587,14.350245542256587,opposite
"Ferguson, Tyler",621053,FF,82.0,40.0,52.2673031026253,3.221957040572793,54.666666666666664,26.666666666666668,50.21946513060695,35.875865080362004,-14.343600050244945,14.343600050244945,opposite
"Ober, Bailey",641927,SL,74.0,44.0,11.455847255369928,35.56085918854415,49.333333333333336,29.333333333333332,29.844891464939195,44.17452820595642,14.329636741017225,14.329636741017225,same
"Suarez, Ranger",624133,SI,64.0,135.0,55.60859188544153,35.56085918854415,42.66666666666667,90.0,51.1030069206429,36.77977461553645,-14.323232305106444,14.323232305106444,opposite
"Peralta, Freddy",642547,FF,203.0,215.0,44.272076372315034,29.952267303102627,100.0,100.0,44.272076372315034,29.952267303102627,-14.319809069212408,14.319809069212408,opposite
