player_name,pitcher,pitch_type,pitch_name,pitches,xwoba,swings,whiffs,called_strikes,hard_hits,chase_swings,outside_zone,balls_in_play,ground_balls,whiff_rate,csw_rate,chase_rate,hard_hit_rate,gb_rate,predicted_xwoba,raw_effectiveness_index,effectiveness_score,confidence_score,trusted_effectiveness,usage,effectiveness_residual
"Rutledge, Jackson",671131,SI,Sinker,117,0.3749440431078863,99,3,5,57,10,20,94,45,0.030303030303030304,0.06837606837606838,0.5,0.48717948717948717,0.4787234042553192,0.4213554393063092,-0.4213554393063092,0.37243947858473,33.11036789297659,33.59927255968062,0.44656488549618323,-0.04641139619842288
"Rutledge, Jackson",671131,SL,Slider,78,0.24471185766007045,69,23,3,18,24,29,45,23,0.3333333333333333,0.3333333333333333,0.8275862068965517,0.23076923076923078,0.5111111111111111,0.25040026465482834,-0.25040026465482834,85.6610800744879,25.650557620817843,59.18187922715347,0.29770992366412213,-0.005688406994757894
"Ryan, Joe",657746,FF,4-Seam Fastball,354,0.2787896646242737,311,68,21,101,55,76,226,69,0.21864951768488747,0.2514124293785311,0.7236842105263158,0.2853107344632768,0.3053097345132743,0.3114471662318819,-0.3114471662318819,53.16573556797021,60.861056751467714,51.94492123014355,0.59,-0.03265750160760822
"Ryan, Joe",657746,FS,Split-Finger,67,0.3373588930005014,61,13,3,23,25,29,47,22,0.21311475409836064,0.23880597014925373,0.8620689655172413,0.34328358208955223,0.46808510638297873,0.3052543028024535,-0.3052543028024535,56.70391061452514,23.371647509578544,51.60248863774196,0.11166666666666666,0.0321045901980479
"Ryan, Joe",657746,SI,Sinker,99,0.3332364647997072,68,8,13,24,11,29,59,33,0.11764705882352941,0.21212121212121213,0.3793103448275862,0.24242424242424243,0.559322033898305,0.3215913016423395,-0.3215913016423395,46.089385474860336,25.37313432835821,49.04249701214597,0.165,0.011645163157367688
"Ryan, Joe",657746,ST,Sweeper,80,0.2321110155172414,74,23,2,14,27,30,49,17,0.3108108108108108,0.3125,0.9,0.175,0.3469387755102041,0.24430017669645038,-0.24430017669645038,88.91992551210429,27.00729927007299,60.54520246299393,0.13333333333333333,-0.012189161179208985
"Sabrowski, Erik",681870,FF,4-Seam Fastball,85,0.2775016693998812,56,18,10,13,11,31,35,10,0.32142857142857145,0.32941176470588235,0.3548387096774194,0.15294117647058825,0.2857142857142857,0.29211407256439137,-0.29211407256439137,63.50093109869647,21.875,52.98969972067039,1.0,-0.01461240316451018
"Salazar, Eduardo",674285,SI,Sinker,69,0.3951739319898248,57,3,1,29,8,17,54,33,0.05263157894736842,0.057971014492753624,0.47058823529411764,0.42028985507246375,0.6111111111111112,0.3964297643666921,-0.3964297643666921,3.072625698324022,22.17898832684825,39.628212652798005,1.0,-0.001255832376867272
"Sale, Chris",519242,FF,4-Seam Fastball,193,0.3476977263219351,154,22,16,57,30,50,125,40,0.14285714285714285,0.19689119170984457,0.6,0.29533678756476683,0.32,0.3377944406228859,-0.3377944406228859,33.70577281191806,43.50282485875706,42.93785310734464,0.4298440979955457,0.009903285699049191
"Sale, Chris",519242,SL,Slider,256,0.1954447801562294,223,92,16,32,95,113,126,54,0.4125560538116592,0.421875,0.8407079646017699,0.125,0.42857142857142855,0.20403833428727747,-0.20403833428727747,97.20670391061452,52.71867612293144,74.90876113246254,0.5701559020044543,-0.008593554131048065
"Sands, Cole",663485,FC,Cutter,65,0.3626866656831473,54,5,4,22,3,10,49,16,0.09259259259259259,0.13846153846153847,0.3,0.3384615384615385,0.32653061224489793,0.3927672532363373,-0.3927672532363373,3.910614525139665,21.25984251968504,40.23812665874866,0.2850877192982456,-0.03008058755319004
