player_id,player_name,season,CH_usage_pct,CS_usage_pct,CU_usage_pct,EP_usage_pct,FA_usage_pct,FC_usage_pct,FF_usage_pct,FO_usage_pct,FS_usage_pct,KC_usage_pct,KN_usage_pct,PO_usage_pct,SC_usage_pct,SI_usage_pct,SL_usage_pct,ST_usage_pct,SV_usage_pct,UN_usage_pct,CH_avg_speed,CS_avg_speed,CU_avg_speed,EP_avg_speed,FA_avg_speed,FC_avg_speed,FF_avg_speed,FO_avg_speed,FS_avg_speed,KC_avg_speed,KN_avg_speed,PO_avg_speed,SC_avg_speed,SI_avg_speed,SL_avg_speed,ST_avg_speed,SV_avg_speed,UN_avg_speed,CH_avg_spin,CS_avg_spin,CU_avg_spin,EP_avg_spin,FA_avg_spin,FC_avg_spin,FF_avg_spin,FO_avg_spin,FS_avg_spin,KC_avg_spin,KN_avg_spin,PO_avg_spin,SC_avg_spin,SI_avg_spin,SL_avg_spin,ST_avg_spin,SV_avg_spin,UN_avg_spin,CH_whiff_rate,CS_whiff_rate,CU_whiff_rate,EP_whiff_rate,FA_whiff_rate,FC_whiff_rate,FF_whiff_rate,FO_whiff_rate,FS_whiff_rate,KC_whiff_rate,KN_whiff_rate,PO_whiff_rate,SC_whiff_rate,SI_whiff_rate,SL_whiff_rate,ST_whiff_rate,SV_whiff_rate,UN_whiff_rate,CH_avg_pfx_x,CS_avg_pfx_x,CU_avg_pfx_x,EP_avg_pfx_x,FA_avg_pfx_x,FC_avg_pfx_x,FF_avg_pfx_x,FO_avg_pfx_x,FS_avg_pfx_x,KC_avg_pfx_x,KN_avg_pfx_x,PO_avg_pfx_x,SC_avg_pfx_x,SI_avg_pfx_x,SL_avg_pfx_x,ST_avg_pfx_x,SV_avg_pfx_x,UN_avg_pfx_x,CH_avg_pfx_z,CS_avg_pfx_z,CU_avg_pfx_z,EP_avg_pfx_z,FA_avg_pfx_z,FC_avg_pfx_z,FF_avg_pfx_z,FO_avg_pfx_z,FS_avg_pfx_z,KC_avg_pfx_z,KN_avg_pfx_z,PO_avg_pfx_z,SC_avg_pfx_z,SI_avg_pfx_z,SL_avg_pfx_z,ST_avg_pfx_z,SV_avg_pfx_z,UN_avg_pfx_z
663978,chris paddack,2022,26.05,,17.91,,,,52.79,,,,,,,,3.26,,,,82.58,,76.07,,,,92.97,,,,,,,,83.54,,,,1937.0,,2158.0,,,,2198.0,,,,,,,,1861.0,,,,0.186,,0.1538,,,,0.1183,,,,,,,,0.2,,,,-1.26,,0.77,,,,-0.8,,,,,,,,0.0,,,,0.7,,-1.46,,,,1.53,,,,,,,,0.4,,,
663978,chris paddack,2023,32.28,,16.54,,,,48.82,,,,,,,,2.36,,,,85.2,,80.17,,,,95.85,,,,,,,,84.63,,,,2032.0,,2151.0,,,,2268.0,,,,,,,,1962.0,,,,0.2813,,0.1538,,,,0.1905,,,,,,,,0.0,,,,-1.23,,0.42,,,,-0.88,,,,,,,,0.02,,,,0.57,,-1.09,,,,1.41,,,,,,,,0.28,,,
663978,chris paddack,2024,25.89,,13.56,,,,42.88,,,,,,,,17.67,,,,82.85,,78.25,,,,93.28,,,,,,,,85.9,,,,1895.0,,2133.0,,,,2214.0,,,,,,,,2032.0,,,,0.1885,,0.1293,,,,0.1489,,,,,,,,0.1946,,,,-1.27,,0.56,,,,-0.88,,,,,,,,0.17,,,,0.39,,-1.1,,,,1.41,,,,,,,,0.44,,,
663978,chris paddack,2025,24.33,,11.86,,,13.95,40.77,,,,,,,5.32,1.56,2.2,,,84.58,,77.9,,,86.96,93.55,,,,,,,93.26,84.71,79.36,,,1775.0,,2124.0,,,2012.0,2237.0,,,,,,,2114.0,2000.0,2320.0,,,0.2207,,0.1137,,,0.1778,0.1211,,,,,,,0.0637,0.2121,0.1837,,,-1.25,,0.49,,,0.16,-0.71,,,,,,,-1.11,0.27,0.93,,,0.41,,-1.13,,,0.64,1.53,,,,,,,1.19,0.37,-0.36,,
663986,trevor stephan,2021,,,,,,,60.18,,8.06,,,,,,31.76,,,,,,,,,,96.19,,86.87,,,,,,83.8,,,,,,,,,,2380.0,,1315.0,,,,,,2549.0,,,,,,,,,,0.1688,,0.4043,,,,,,0.248,,,,,,,,,,-0.74,,-1.0,,,,,,0.86,,,,,,,,,,1.2,,0.33,,,,,,0.13,,,
663986,trevor stephan,2022,,,,,,,47.18,,27.2,,,0.09,,,25.53,,,,,,,,,,96.55,,88.09,,,93.4,,,85.85,,,,,,,,,,2485.0,,1285.0,,,2294.0,,,2598.0,,,,,,,,,,0.1436,,0.5,,,,,,0.2386,,,,,,,,,,-0.91,,-1.0,,,-0.91,,,0.8,,,,,,,,,,1.22,,0.37,,,0.73,,,0.2,,,
663986,trevor stephan,2023,,,,,,,47.62,,28.22,,,0.09,,,24.07,,,,,,,,,,94.93,,86.51,,,92.2,,,85.42,,,,,,,,,,2527.0,,1287.0,,,2332.0,,,2619.0,,,,,,,,,,0.136,,0.4633,,,,,,0.1808,,,,,,,,,,-0.7,,-0.85,,,-0.28,,,0.74,,,,,,,,,,1.24,,0.42,,,1.0,,,0.23,,,
663989,nick vespi,2022,,,16.59,,,47.31,,,,,,,,,36.1,,,,,,80.55,,,88.57,,,,,,,,,83.7,,,,,,2423.0,,,2264.0,,,,,,,,,2552.0,,,,,,0.2128,,,0.1888,,,,,,,,,0.2941,,,,,,-0.79,,,-0.2,,,,,,,,,-0.86,,,,,,-0.39,,,0.36,,,,,,,,,0.22,,,
663989,nick vespi,2023,,,19.31,,,50.0,,,,,,,,0.99,29.7,,,,,,80.36,,,89.0,,,,,,,,90.0,83.37,,,,,,2427.0,,,2235.0,,,,,,,,2221.0,2547.0,,,,,,0.25,,,0.0423,,,,,,,,0.0,0.2308,,,,,,-0.93,,,-0.2,,,,,,,,0.61,-0.91,,,,,,-0.47,,,0.44,,,,,,,,0.57,0.1,,,
663989,nick vespi,2024,,,17.5,,,53.5,,,,,,,,2.5,26.5,,,,,,79.83,,,89.37,,,,,,,,88.28,83.67,,,,,,2390.0,,,2237.0,,,,,,,,2065.0,2545.0,,,,,,0.2174,,,0.0938,,,,,,,,0.0,0.2927,,,,,,-0.91,,,-0.13,,,,,,,,0.77,-0.85,,,,,,-0.38,,,0.57,,,,,,,,0.6,0.16,,,
663992,richard lovelady,2021,,,,,,,32.53,,,,,,,17.47,50.0,,,,,,,,,,93.17,,,,,,,93.13,86.66,,,,,,,,,,2492.0,,,,,,,2350.0,2625.0,,,,,,,,,,0.1719,,,,,,,0.0833,0.2627,,,,,,,,,,0.53,,,,,,,1.17,-0.58,,,,,,,,,,1.14,,,,,,,0.57,0.06,,,
663992,richard lovelady,2023,1.06,,,,,,31.22,,,,,,,20.9,46.83,,,,86.05,,,,,,90.84,,,,,,,90.98,85.92,,,,1657.0,,,,,,2359.0,,,,,,,2235.0,2381.0,,,,1.0,,,,,,0.2059,,,,,,,0.14,0.12,,,,0.95,,,,,,0.63,,,,,,,1.25,-0.38,,,,0.28,,,,,,1.2,,,,,,,0.46,0.25,,,
663992,richard lovelady,2024,,,,,,,19.7,,,,,,,34.28,37.31,8.71,,,,,,,,,92.43,,,,,,,92.21,86.19,83.44,,,,,,,,,2344.0,,,,,,,2166.0,2254.0,2144.0,,,,,,,,,0.1233,,,,,,,0.0826,0.2273,0.2692,,,,,,,,,0.8,,,,,,,1.4,-0.22,-1.0,,,,,,,,,1.16,,,,,,,0.41,0.37,0.37,,
663992,richard lovelady,2025,,,,,,,19.24,,,,,,,30.69,8.4,41.66,,,,,,,,,91.48,,,,,,,91.26,86.52,82.36,,,,,,,,,2385.0,,,,,,,2238.0,2397.0,2476.0,,,,,,,,,0.1158,,,,,,,0.0962,0.0784,0.1955,,,,,,,,,0.36,,,,,,,1.18,-0.24,-1.1,,,,,,,,,1.03,,,,,,,0.38,0.38,0.06,,
664028,brett kennedy,2023,28.06,,,,,,42.9,,,,,,,23.55,5.48,,,,83.58,,,,,,93.05,,,,,,,92.09,83.81,,,,1409.0,,,,,,2171.0,,,,,,,1980.0,2298.0,,,,0.1579,,,,,,0.1139,,,,,,,0.0952,0.0,,,,-1.01,,,,,,-0.98,,,,,,,-1.23,-0.0,,,,0.53,,,,,,1.13,,,,,,,0.76,0.17,,,
664042,travis lakins,2020,3.19,,22.34,,,40.85,33.62,,,,,,,,,,,,87.54,,80.56,,,90.77,93.17,,,,,,,,,,,,1550.0,,2727.0,,,2418.0,2227.0,,,,,,,,,,,,0.25,,0.2182,,,0.1484,0.0659,,,,,,,,,,,,-1.22,,0.95,,,0.31,-0.35,,,,,,,,,,,,0.24,,-0.99,,,0.67,1.26,,,,,,,,,,,
664042,travis lakins,2021,6.19,,18.76,,,37.52,35.33,,,,,,,2.2,,,,,87.92,,80.66,,,91.29,93.4,,,,,,,93.02,,,,,1626.0,,2721.0,,,2416.0,2238.0,,,,,,,2131.0,,,,,0.1429,,0.1321,,,0.176,0.1504,,,,,,,0.0,,,,,-1.18,,1.02,,,0.33,-0.38,,,,,,,-1.19,,,,,0.25,,-0.98,,,0.75,1.31,,,,,,,0.76,,,,
664042,travis lakins,2022,9.88,,9.88,,,19.34,40.74,,,,,,,0.82,19.34,,,,88.43,,80.21,,,91.45,93.81,,,,,,,92.4,82.9,,,,1725.0,,2792.0,,,2453.0,2242.0,,,,,,,2109.0,2644.0,,,,0.2,,0.0769,,,0.1081,0.1167,,,,,,,,0.1667,,,,-1.12,,1.07,,,0.26,-0.37,,,,,,,-1.12,0.98,,,,0.2,,-1.04,,,0.76,1.3,,,,,,,0.87,0.02,,,
664045,thomas eshelman,2020,12.29,,17.96,,,,24.01,,,,,,,20.23,25.52,,,,79.36,,76.39,,,,85.95,,,,,,,86.61,77.94,,,,1280.0,,1774.0,,,,1863.0,,,,,,,1778.0,1832.0,,,,0.027,,0.1077,,,,0.0449,,,,,,,0.0517,0.2391,,,,-0.48,,0.51,,,,-0.05,,,,,,,-0.82,0.73,,,,0.74,,-0.56,,,,1.06,,,,,,,1.12,0.32,,,
664045,thomas eshelman,2021,14.29,,10.43,,,,5.44,,,,,,,43.08,26.76,,,,81.27,,76.16,,,,85.72,,,,,,,86.65,77.8,,,,1474.0,,1835.0,,,,1821.0,,,,,,,1845.0,1907.0,,,,0.0714,,0.0645,,,,0.0714,,,,,,,0.053,0.1757,,,,-1.16,,0.6,,,,-0.29,,,,,,,-0.92,0.59,,,,0.67,,-0.5,,,,0.99,,,,,,,0.9,0.29,,,
664054,cody stashak,2020,3.63,,,,,,54.03,,,,,,,,42.34,,,,85.96,,,,,,91.77,,,,,,,,81.98,,,,1470.0,,,,,,2226.0,,,,,,,,2249.0,,,,0.0,,,,,,0.1124,,,,,,,,0.3377,,,,-1.06,,,,,,-0.54,,,,,,,,0.71,,,,0.8,,,,,,1.58,,,,,,,,0.46,,,
664054,cody stashak,2021,2.83,,,,,,44.76,,,,,,,,52.41,,,,85.7,,,,,,90.7,,,,,,,,82.44,,,,1438.0,,,,,,2208.0,,,,,,,,2221.0,,,,0.0,,,,,,0.1443,,,,,,,,0.3879,,,,-0.65,,,,,,-0.45,,,,,,,,0.59,,,,1.24,,,,,,1.69,,,,,,,,0.5,,,
664054,cody stashak,2022,1.7,,,,,,48.94,,,,,,,,49.36,,,,84.32,,,,,,90.6,,,,,,,,82.03,,,,1278.0,,,,,,2196.0,,,,,,,,2117.0,,,,0.5,,,,,,0.1,,,,,,,,0.2941,,,,-0.85,,,,,,-0.39,,,,,,,,0.54,,,,1.13,,,,,,1.74,,,,,,,,0.56,,,
664062,tony gonsolin,2020,,,5.16,,,,47.75,,28.87,,,,,,18.22,,,,,,81.82,,,,94.91,,85.03,,,,,,87.79,,,,,,2640.0,,,,2470.0,,1817.0,,,,,,2747.0,,,,,,0.1667,,,,0.119,,0.3226,,,,,,0.367,,,,,,0.36,,,,-0.82,,-1.24,,,,,,0.32,,,,,,-1.16,,,,1.52,,0.69,,,,,,0.18,,,
664062,tony gonsolin,2021,,,9.08,,,,42.45,,22.62,,,,,,25.85,,,,,,80.4,,,,93.81,,83.34,,,,,,86.99,,,,,,2625.0,,,,2386.0,,1474.0,,,,,,2594.0,,,,,,0.0893,,,,0.0915,,0.3355,,,,,,0.3734,,,,,,0.43,,,,-0.59,,-1.01,,,,,,0.38,,,,,,-1.1,,,,1.48,,0.37,,,,,,0.31,,,
664062,tony gonsolin,2022,,,11.94,,,,39.42,,27.15,,,,,0.09,21.4,,,,,,80.58,,,,93.04,,83.41,,,,,93.25,87.38,,,,,,2563.0,,,,2322.0,,1408.0,,,,,2766.0,2484.0,,,,,,0.0897,,,,0.0955,,0.2693,,,,,0.0,0.3213,,,,,,0.27,,,,-0.71,,-1.04,,,,,-0.53,0.27,,,,,,-1.01,,,,1.45,,0.19,,,,,1.33,0.38,,,
664062,tony gonsolin,2023,,,15.08,,,,39.42,,27.16,,,,,0.06,18.27,,,,,,80.89,,,,92.44,,82.99,,,,,93.3,86.75,,,,,,2580.0,,,,2215.0,,1482.0,,,,,2725.0,2469.0,,,,,,0.1333,,,,0.0885,,0.2238,,,,,,0.204,,,,,,0.31,,,,-0.93,,-1.14,,,,,-0.86,0.23,,,,,,-0.92,,,,1.33,,0.12,,,,,1.32,0.53,,,
664062,tony gonsolin,2025,,,16.91,,,,40.23,,26.77,,,,,,16.09,,,,,,81.72,,,,93.5,,84.17,,,,,,88.1,,,,,,2749.0,,,,2236.0,,1511.0,,,,,,2508.0,,,,,,0.1231,,,,0.1338,,0.299,,,,,,0.2909,,,,,,0.6,,,,-0.84,,-1.09,,,,,,0.17,,,,,,-1.04,,,,1.38,,-0.1,,,,,,0.47,,,
664069,ben braymer,2020,22.37,,23.68,,,,53.95,,,,,,,,,,,,79.02,,76.26,,,,88.67,,,,,,,,,,,,1692.0,,2499.0,,,,1990.0,,,,,,,,,,,,0.1667,,0.1304,,,,0.1111,,,,,,,,,,,,1.01,,-0.26,,,,0.86,,,,,,,,,,,,0.99,,-0.64,,,,1.45,,,,,,,,,,,
664074,cody ponce,2020,7.92,,23.77,,,23.4,36.98,,,,,,,7.92,,,,,84.6,,78.35,,,89.34,93.18,,,,,,,93.18,,,,,1976.0,,2270.0,,,2543.0,2516.0,,,,,,,2550.0,,,,,0.0,,0.2439,,,0.0465,0.0476,,,,,,,0.0769,,,,,-1.18,,0.66,,,0.22,-0.77,,,,,,,-1.24,,,,,0.9,,-0.91,,,0.77,1.32,,,,,,,1.31,,,,
664074,cody ponce,2021,8.29,,16.57,,,18.82,42.13,,,,,,,,14.19,,,,86.15,,79.49,,,89.36,93.17,,,,,,,,83.95,,,,1885.0,,2165.0,,,2320.0,2260.0,,,,,,,,2317.0,,,,0.1951,,0.2532,,,0.1771,0.075,,,,,,,,0.2419,,,,-1.09,,0.54,,,0.31,-0.7,,,,,,,,0.35,,,,0.91,,-0.89,,,0.63,1.29,,,,,,,,0.01,,,
664074,cody ponce,2025,23.21,,11.61,,,3.57,39.29,,,,,,,,22.32,,,,87.83,,83.4,,,91.98,95.0,,,,,,,,88.47,,,,797.0,,2306.0,,,2458.0,2478.0,,,,,,,,2334.0,,,,0.4091,,0.1111,,,0.5,0.2857,,,,,,,,0.6923,,,,-0.37,,0.23,,,-0.27,-0.87,,,,,,,,0.11,,,,0.39,,-0.84,,,1.17,1.47,,,,,,,,0.51,,,
664076,garrett cleavinger,2021,,,,,,,54.91,,,,,,,1.33,43.77,,,,,,,,,,95.79,,,,,,,95.58,82.95,,,,,,,,,,2301.0,,,,,,,2250.0,2713.0,,,,,,,,,,0.0775,,,,,,,0.25,0.233,,,,,,,,,,0.61,,,,,,,1.22,-0.9,,,,,,,,,,1.15,,,,,,,0.72,-0.34,,,
664076,garrett cleavinger,2022,,,3.56,,,,36.1,,,,,,,19.24,41.09,,,,,,76.84,,,,96.0,,,,,,,95.27,82.7,,,,,,2711.0,,,,2303.0,,,,,,,2356.0,2648.0,,,,,,0.1667,,,,0.18,,,,,,,0.1579,0.2562,,,,,,-1.33,,,,0.86,,,,,,,1.49,-0.75,,,,,,-1.1,,,,1.32,,,,,,,0.85,-0.46,,,
664076,garrett cleavinger,2023,,,,,,,32.62,,,,,,,24.37,43.01,,,,,,,,,,94.85,,,,,,,94.45,81.27,,,,,,,,,,2302.0,,,,,,,2368.0,2778.0,,,,,,,,,,0.1837,,,,,,,0.1364,0.2,,,,,,,,,,0.71,,,,,,,1.49,-1.0,,,,,,,,,,1.33,,,,,,,0.78,-0.57,,,
664076,garrett cleavinger,2024,,,,,,24.46,25.09,,,,,,,10.29,23.01,17.15,,,,,,,,90.77,96.3,,,,,,,95.53,87.33,80.9,,,,,,,,2517.0,2340.0,,,,,,,2396.0,2604.0,2842.0,,,,,,,,0.2155,0.1688,,,,,,,0.087,0.2556,0.2342,,,,,,,,-0.26,0.64,,,,,,,1.34,-0.5,-1.53,,,,,,,,0.57,1.38,,,,,,,0.86,-0.0,-0.22,,
664076,garrett cleavinger,2025,,,,,,0.95,13.23,,,,,,,32.7,41.35,11.77,,,,,,,,90.72,96.79,,,,,,,95.88,87.2,80.75,,,,,,,,2569.0,2368.0,,,,,,,2402.0,2635.0,2798.0,,,,,,,,0.3636,0.2339,,,,,,,0.1346,0.2432,0.3443,,,,,,,,-0.29,0.66,,,,,,,1.38,-0.49,-1.47,,,,,,,,0.43,1.32,,,,,,,0.76,0.05,-0.05,,
664079,tyler jay,2024,,,,,,21.97,8.09,,,,,,,50.87,,19.08,,,,,,,,88.9,91.66,,,,,,,92.97,,81.67,,,,,,,,2171.0,1979.0,,,,,,,1859.0,,2308.0,,,,,,,,0.08,0.1667,,,,,,,0.1017,,0.381,,,,,,,,0.03,0.9,,,,,,,1.3,,-1.21,,,,,,,,0.54,1.09,,,,,,,0.69,,0.35,,
664092,sean poppen,2020,6.54,,,,,,,,,,,,,48.37,45.1,,,,83.76,,,,,,,,,,,,,93.66,84.71,,,,2022.0,,,,,,,,,,,,,1949.0,2036.0,,,,0.0,,,,,,,,,,,,,0.1429,0.3333,,,,-1.25,,,,,,,,,,,,,-1.21,0.89,,,,0.07,,,,,,,,,,,,,0.36,-0.02,,,
664092,sean poppen,2021,8.18,,,,,,0.23,,,,,,,53.86,37.73,,,,86.13,,,,,,95.3,,,,,,,94.13,83.9,,,,2009.0,,,,,,2257.0,,,,,,,2008.0,2185.0,,,,0.1765,,,,,,0.0,,,,,,,0.0566,0.283,,,,-1.52,,,,,,-1.07,,,,,,,-1.17,1.25,,,,0.4,,,,,,1.01,,,,,,,0.63,-0.05,,,
664092,sean poppen,2022,4.09,,,,,0.37,2.79,,,,,,,58.36,34.39,,,,85.3,,,,,84.9,94.66,,,,,,,94.51,83.53,,,,1926.0,,,,,2465.0,2152.0,,,,,,,2089.0,2300.0,,,,0.0909,,,,,0.0,0.2,,,,,,,0.0682,0.1852,,,,-1.45,,,,,0.6,-1.12,,,,,,,-1.23,1.27,,,,0.35,,,,,0.02,0.98,,,,,,,0.63,-0.13,,,
664123,scott effross,2021,9.91,,,,,,18.92,,,,,,,40.09,,31.08,,,83.03,,,,,,90.69,,,,,,,90.66,,80.45,,,2022.0,,,,,,2273.0,,,,,,,2227.0,,2481.0,,,0.1667,,,,,,0.3684,,,,,,,0.1045,,0.2391,,,-1.18,,,,,,-1.4,,,,,,,-1.49,,1.01,,,-0.6,,,,,,0.39,,,,,,,-0.23,,0.19,,
664123,scott effross,2022,14.97,,,,,,10.06,,,,,,,34.72,0.12,40.12,,,83.1,,,,,,90.81,,,,,,,90.38,78.7,79.78,,,2068.0,,,,,,2248.0,,,,,,,2217.0,2380.0,2451.0,,,0.2143,,,,,,0.1951,,,,,,,0.0857,0.0,0.1881,,,-1.19,,,,,,-1.44,,,,,,,-1.5,0.29,1.04,,,-0.7,,,,,,0.36,,,,,,,-0.26,0.67,0.26,,
664123,scott effross,2025,12.18,,,,,,7.05,,,,,,,47.44,,33.33,,,82.0,,,,,,89.39,,,,,,,89.18,,78.79,,,1959.0,,,,,,2228.0,,,,,,,2213.0,,2518.0,,,0.0833,,,,,,0.2,,,,,,,0.0377,,0.2581,,,-1.23,,,,,,-1.58,,,,,,,-1.45,,0.69,,,-0.62,,,,,,-0.06,,,,,,,-0.31,,0.21,,
664126,pete fairbanks,2020,1.71,,,,,,56.43,,,,,,,,41.86,,,,93.67,,,,,,97.81,,,,,,,,87.72,,,,2022.0,,,,,,2434.0,,,,,,,,2383.0,,,,0.5,,,,,,0.2697,,,,,,,,0.2642,,,,-1.1,,,,,,-0.05,,,,,,,,0.24,,,,0.49,,,,,,1.44,,,,,,,,-0.35,,,
664126,pete fairbanks,2021,0.48,,,,,,57.95,,,,,,,,41.57,,,,94.1,,,,,,97.12,,,,,,,,85.62,,,,1874.0,,,,,,2397.0,,,,,,,,2385.0,,,,0.0,,,,,,0.1994,,,,,,,,0.2036,,,,-0.84,,,,,,0.1,,,,,,,,0.21,,,,0.65,,,,,,1.5,,,,,,,,-0.43,,,
664126,pete fairbanks,2022,1.04,,,,,,61.88,,,,,,,,37.08,,,,95.32,,,,,,98.76,,,,,,,,85.76,,,,1975.0,,,,,,2498.0,,,,,,,,2461.0,,,,0.5,,,,,,0.2579,,,,,,,,0.21,,,,-1.11,,,,,,-0.0,,,,,,,,0.21,,,,0.62,,,,,,1.69,,,,,,,,-0.59,,,
664126,pete fairbanks,2023,1.75,,,,,,49.81,,,,,,,,48.44,,,,93.26,,,,,,98.68,,,,,,,,86.62,,,,1863.0,,,,,,2456.0,,,,,,,,2513.0,,,,0.8333,,,,,,0.1847,,,,,,,,0.2007,,,,-0.77,,,,,,-0.01,,,,,,,,0.34,,,,0.74,,,,,,1.59,,,,,,,,-0.59,,,
664126,pete fairbanks,2024,3.43,,,,,,51.85,,,,,,,,44.72,,,,93.66,,,,,,97.34,,,,,,,,84.96,,,,1917.0,,,,,,2339.0,,,,,,,,2548.0,,,,0.5,,,,,,0.133,,,,,,,,0.1435,,,,-1.02,,,,,,-0.23,,,,,,,,0.36,,,,0.74,,,,,,1.52,,,,,,,,-0.63,,,
664126,pete fairbanks,2025,3.71,,,,,12.12,50.82,,,,,,,,33.35,,,,94.15,,,,,89.77,97.3,,,,,,,,84.72,,,,1973.0,,,,,2488.0,2420.0,,,,,,,,2532.0,,,,0.2121,,,,,0.223,0.1693,,,,,,,,0.2101,,,,-0.94,,,,,0.45,-0.07,,,,,,,,0.46,,,,0.72,,,,,0.26,1.46,,,,,,,,-0.53,,,
664129,geoff hartlieb,2020,0.73,,,,,,2.2,,,,,,,51.59,45.48,,,,87.67,,,,,,93.03,,,,,,,93.58,82.71,,,,2202.0,,,,,,2349.0,,,,,,,2348.0,2238.0,,,,,,,,,,0.2,,,,,,,0.1136,0.2376,,,,-1.15,,,,,,-0.88,,,,,,,-1.31,0.99,,,,0.74,,,,,,0.55,,,,,,,0.52,-0.2,,,
664129,geoff hartlieb,2021,,,,,,5.59,17.11,,,,,,,40.13,37.17,,,,,,,,,84.63,93.76,,,,,,,94.36,84.54,,,,,,,,,2540.0,2365.0,,,,,,,2362.0,2467.0,,,,,,,,,0.3333,0.1034,,,,,,,0.1067,0.2667,,,,,,,,,1.05,-0.46,,,,,,,-0.9,1.02,,,,,,,,,-0.35,0.6,,,,,,,0.61,-0.23,,,
664129,geoff hartlieb,2024,,,,,,23.81,30.61,,,,,,,25.85,19.73,,,,,,,,,92.82,96.84,,,,,,,95.66,86.8,,,,,,,,,2666.0,2483.0,,,,,,,2344.0,2541.0,,,,,,,,,0.2143,0.1935,,,,,,,0.0417,0.1176,,,,,,,,,0.08,-0.4,,,,,,,-1.07,0.17,,,,,,,,,0.6,0.96,,,,,,,0.48,0.14,,,
664129,geoff hartlieb,2025,,,,,,10.35,32.58,,,,,,,13.64,43.43,,,,,,,,,91.31,94.93,,,,,,,93.74,84.7,,,,,,,,,2461.0,2328.0,,,,,,,2317.0,2473.0,,,,,,,,,0.12,0.1154,,,,,,,0.2222,0.3011,,,,,,,,,0.03,-0.5,,,,,,,-1.15,0.17,,,,,,,,,0.85,1.21,,,,,,,0.66,0.12,,,
664139,ian gibaut,2020,16.18,,,,,0.41,53.94,,,,,,,,26.56,2.9,,,85.5,,,,,89.1,95.24,,,,,,,,86.83,84.84,,,1878.0,,,,,2303.0,2051.0,,,,,,,,2275.0,2265.0,,,0.1111,,,,,0.0,0.1772,,,,,,,,0.2222,0.0,,,-1.17,,,,,0.52,-0.48,,,,,,,,0.54,0.83,,,0.81,,,,,0.56,1.35,,,,,,,,0.27,0.3,,
664139,ian gibaut,2021,31.73,,,,,,40.38,,,,,,,,27.88,,,,84.22,,,,,,94.87,,,,,,,,88.78,,,,1875.0,,,,,,2228.0,,,,,,,,2504.0,,,,0.381,,,,,,0.1481,,,,,,,,0.1667,,,,-1.14,,,,,,-0.48,,,,,,,,0.41,,,,0.77,,,,,,1.47,,,,,,,,0.31,,,
664139,ian gibaut,2022,11.1,,,,,22.91,44.09,,,,,,,,6.34,15.56,,,85.9,,,,,92.32,95.83,,,,,,,,84.99,83.84,,,1894.0,,,,,2357.0,2273.0,,,,,,,,2506.0,2487.0,,,0.2075,,,,,0.0652,0.1744,,,,,,,,0.1667,0.25,,,-1.24,,,,,0.35,-0.39,,,,,,,,0.74,1.25,,,0.64,,,,,0.78,1.45,,,,,,,,0.15,0.09,,
664139,ian gibaut,2023,7.99,,,,,26.76,44.09,,,,,,,,0.24,20.93,,,85.96,,,,,91.55,95.1,,,,,,,,83.63,84.11,,,1923.0,,,,,2329.0,2235.0,,,,,,,,2508.0,2499.0,,,0.16,,,,,0.2,0.1753,,,,,,,,1.0,0.185,,,-1.33,,,,,0.34,-0.42,,,,,,,,0.7,1.2,,,0.5,,,,,0.82,1.44,,,,,,,,0.28,0.27,,
664139,ian gibaut,2025,2.88,,,,,14.19,52.11,,,,,0.22,,,12.64,17.96,,,84.35,,,,,90.75,94.09,,,,,93.6,,,87.32,83.79,,,1875.0,,,,,2327.0,2127.0,,,,,2219.0,,,2332.0,2648.0,,,0.0,,,,,0.0889,0.1083,,,,,,,,0.2059,0.1111,,,-1.3,,,,,0.4,-0.45,,,,,-0.47,,,0.51,1.29,,,0.61,,,,,0.85,1.42,,,,,1.58,,,0.1,-0.02,,
664141,jt brubaker,2020,4.35,,13.68,,,,14.3,,,,,0.12,,35.2,32.34,,,,87.85,,80.61,,,,93.41,,,,,89.6,,93.8,87.53,,,,1758.0,,2857.0,,,,2249.0,,,,,2234.0,,2299.0,2634.0,,,,0.2105,,0.2623,,,,0.1489,,,,,,,0.1026,0.235,,,,-1.09,,0.69,,,,-0.66,,,,,-0.71,,-1.32,0.14,,,,0.63,,-0.64,,,,1.21,,,,,1.07,,0.8,0.21,,,
664141,jt brubaker,2021,6.36,,10.38,,,,24.26,,,,,,,24.88,34.11,,,,87.23,,79.63,,,,92.91,,,,,,,93.4,87.21,,,,1891.0,,2803.0,,,,2180.0,,,,,,,2269.0,2647.0,,,,0.1205,,0.2389,,,,0.1056,,,,,,,0.0552,0.3478,,,,-1.31,,0.53,,,,-0.73,,,,,,,-1.31,0.1,,,,0.66,,-0.7,,,,1.33,,,,,,,0.91,0.25,,,
664141,jt brubaker,2022,5.29,,16.04,,,,6.11,,,,,,,41.35,31.22,,,,87.29,,80.06,,,,92.88,,,,,,,93.15,86.71,,,,1891.0,,2812.0,,,,2148.0,,,,,,,2282.0,2653.0,,,,0.1905,,0.2023,,,,0.0694,,,,,,,0.0827,0.3367,,,,-1.27,,0.53,,,,-0.79,,,,,,,-1.34,0.07,,,,0.53,,-0.68,,,,1.32,,,,,,,0.83,0.17,,,
