player_name,raw_tunneling_score,num_pairs,confidence,trusted_tunneling_score,tunneling_score
"Kershaw, Clayton",0.1246342499142585,3,0.3,0.03739027497427755,93.17269076305222
"Kikuchi, Yusei",0.06326771369185184,6,0.6,0.037960628215111106,93.97590361445783
"King, Michael",-0.11358597526733091,1,0.1,-0.011358597526733093,24.899598393574294
"Kirby, George",-0.03577357299398921,3,0.3,-0.010732071898196761,25.301204819277107
"Kochanowicz, Jack",-0.16811942060259272,3,0.3,-0.05043582618077781,5.220883534136546
"Kolek, Stephen",0.002752604677335204,3,0.3,0.0008257814032005612,47.791164658634536
"Kremer, Dean",0.044967367193018935,10,1.0,0.044967367193018935,96.3855421686747
"Latz, Jacob",-0.0002643356424452091,3,0.3,-7.930069273356272e-05,45.78313253012048
"Lauer, Eric",-0.08983441127400685,1,0.1,-0.008983441127400685,29.31726907630522
"Leahy, Kyle",-0.04560250925684005,1,0.1,-0.004560250925684005,35.7429718875502
"Leasure, Jordan",0.018996707106792746,1,0.1,0.0018996707106792748,48.99598393574297
"Leiter Jr., Mark",-0.11776482837749043,1,0.1,-0.011776482837749043,23.694779116465863
"Leiter, Jack",-0.02715985915476271,6,0.6,-0.016295915492857627,18.473895582329316
"Liberatore, Matthew",-0.10342447891120145,3,0.3,-0.031027343673360432,10.040160642570282
"Littell, Zack",-0.10703937396030472,6,0.6,-0.06422362437618283,3.2128514056224895
"Little, Brendon",0.12870784729974238,1,0.1,0.012870784729974239,71.8875502008032
"Lodolo, Nick",-0.028159345554352677,6,0.6,-0.016895607332611605,17.269076305220885
"Lopez, Jacob",0.30107405318769803,1,0.1,0.030107405318769806,88.75502008032129
"Lord, Brad",-0.05762990675253835,6,0.6,-0.03457794405152301,8.433734939759036
"Lorenzen, Michael",-0.00992676749689906,6,0.6,-0.005956060498139436,32.1285140562249
"Lugo, Seth",0.06424551932292097,6,0.6,0.03854731159375258,94.37751004016064
"Luzardo, Jesús",0.004951852952065817,6,0.6,0.0029711117712394905,51.00401606425703
"López, Pablo",-0.10264940621267084,1,0.1,-0.010264940621267085,25.702811244979916
"Mahle, Tyler",-0.05866117290703205,1,0.1,-0.005866117290703205,32.93172690763052
"Manaea, Sean",0.25806123359185285,1,0.1,0.025806123359185286,85.94377510040161
"Martin, Davis",-0.15947741087588743,6,0.6,-0.09568644652553246,1.2048192771084338
"Martinez, Nick",-0.05571420118757086,6,0.6,-0.033428520712542514,8.835341365461847
"Matsui, Yuki",-0.08946253208296666,1,0.1,-0.008946253208296666,29.71887550200803
"Matthews, Zebby",0.036444588614950535,1,0.1,0.003644458861495054,53.81526104417671
"May, Dustin",0.06674525384302624,3,0.3,0.02002357615290787,83.13253012048193
"McGreevy, Michael",-0.008914534159869036,3,0.3,-0.0026743602479607107,39.75903614457831
"Mears, Nick",0.03297668941836935,1,0.1,0.003297668941836935,52.610441767068274
"Megill, Trevor",0.14565777251142314,1,0.1,0.014565777251142316,74.29718875502009
"Mejia, Juan",0.17446899793845672,1,0.1,0.01744689979384567,79.91967871485943
"Mikolas, Miles",0.030215615691886195,10,1.0,0.030215615691886195,89.1566265060241
"Miller, Bryce",0.014880456360508332,3,0.3,0.004464136908152499,55.42168674698795
"Miller, Mason",0.17455194433604898,1,0.1,0.0174551944336049,80.32128514056225
"Misiorowski, Jacob",-0.0711554498923722,1,0.1,-0.0071155449892372205,30.923694779116467
"Mize, Casey",-0.10868491437841779,6,0.6,-0.06521094862705067,2.8112449799196786
"Montero, Keider",-0.03990271104162465,3,0.3,-0.011970813312487394,23.293172690763054
"Montero, Rafael",-0.04028233686743028,1,0.1,-0.004028233686743029,36.94779116465863
"Montgomery, Mason",-0.008717863991489048,1,0.1,-0.0008717863991489048,43.373493975903614
"Morton, Charlie",0.04076110805595062,3,0.3,0.012228332416785186,70.28112449799197
"Márquez, Germán",-0.030140403961330255,3,0.3,-0.009042121188399076,28.514056224899598
"Nelson, Ryne",0.11145961553647032,1,0.1,0.011145961553647034,69.07630522088354
"Newcomb, Sean",0.13255648370540749,3,0.3,0.039766945111622244,94.77911646586345
"Nola, Aaron",0.02550844320701867,6,0.6,0.0153050659242112,75.50200803212851
"Ober, Bailey",-0.10299916531029689,3,0.3,-0.030899749593089065,10.441767068273093
"Okert, Steven",0.025200322453775105,1,0.1,0.0025200322453775106,50.20080321285141
"Ortiz, Luis",0.021988964496040982,3,0.3,0.006596689348812294,59.43775100401606
"Paddack, Chris",0.03407697736164628,3,0.3,0.010223093208493883,67.8714859437751
"Pallante, Andre",-0.05535673292441689,3,0.3,-0.016607019877325067,18.072289156626507
"Parker, Mitchell",0.2454825553779352,3,0.3,0.07364476661338056,99.59839357429718
