player_name,n_pitch_types,velocity_range,max_velo,min_velo,raw_velocity_index,velocity_score,confidence_score,trusted_velocity_score
"Brown, McCade",3,15.628799999999998,94.3399,78.7111,0.893131892498694,86.42659279778393,75.0,77.33725761772853
"Woods Richardson, Simeon",4,15.285200000000003,93.2007,77.9155,0.6650473172237733,77.28531855955679,100.0,77.28531855955679
"Lauer, Eric",5,16.659800000000004,91.7474,75.0876,0.6649700739253789,77.14681440443213,100.0,77.14681440443213
"Klein, Will",3,12.207999999999998,97.9339,85.7259,0.8898852459757406,86.01108033240997,75.0,77.02562326869807
"Hall, DL",5,14.207800000000006,94.1971,79.9893,0.643445650281675,76.59279778393352,100.0,76.59279778393352
"Weathers, Ryan",3,13.114500000000007,96.8828,83.7683,0.8757606604082819,85.3185595567867,75.0,76.50623268698061
"Morillo, Juan",4,9.665000000000006,98.9842,89.3192,0.6413038520075759,76.45429362880887,100.0,76.45429362880887
"Booser, Cam",3,14.406199999999998,95.5172,81.111,0.8756962319693536,85.18005540166205,75.0,76.40235457063712
"Kremer, Dean",5,15.0171,93.3229,78.3058,0.6405816325112945,76.17728531855957,100.0,76.17728531855957
"Vodnik, Victor",3,11.370400000000004,98.656,87.2856,0.8651167121166969,84.7645429362881,75.0,76.09072022160666
"Slaten, Justin",4,11.780100000000004,96.7093,84.9292,0.6353089721426132,76.0387811634349,100.0,76.0387811634349
"Sands, Cole",5,13.340999999999994,95.0227,81.6817,0.6297051029446784,75.76177285318559,100.0,75.76177285318559
"Kirby, George",4,12.066599999999994,96.3599,84.2933,0.6282337411589947,75.62326869806094,100.0,75.62326869806094
"Herget, Jimmy",5,15.195700000000002,92.9927,77.797,0.619108238155044,75.06925207756233,100.0,75.06925207756233
"Matz, Steven",3,15.006199999999993,94.5183,79.5121,0.8203171585728027,83.37950138504155,75.0,75.05193905817174
"Ramírez, Yohan",3,13.17070000000001,96.4081,83.2374,0.8127097284398294,83.2409972299169,75.0,74.94806094182826
"Miller, Mason",2,13.389300000000006,101.2313,87.842,1.5800387925794361,98.89196675900277,50.0,74.48060941828254
"Blalock, Bradley",5,13.607100000000003,94.5967,80.9896,0.6077272522399871,74.37673130193906,100.0,74.37673130193906
"López, Jorge",4,13.448400000000007,94.7346,81.2862,0.6031988979539288,74.23822714681441,100.0,74.23822714681441
"Bender, Anthony",3,12.697100000000006,96.6029,83.9058,0.7662926142577884,82.13296398891967,75.0,74.11703601108033
"Varland, Louis",5,10.137199999999993,98.2277,88.0905,0.6022195723353821,73.9612188365651,100.0,73.9612188365651
"Simpson, Josh",5,13.78649999999999,94.3444,80.5579,0.5982089253582646,73.68421052631578,100.0,73.68421052631578
"Hancock, Emerson",4,13.147400000000005,94.9486,81.8012,0.5873912336386712,73.13019390581718,100.0,73.13019390581718
"Horton, Cade",5,12.377300000000005,95.738,83.3607,0.5836708304984234,72.99168975069253,100.0,72.99168975069253
"Reynolds, Sean",3,13.166600000000003,95.9531,82.7865,0.7429741982006834,80.47091412742382,75.0,72.87049861495845
"Herrin, Tim",4,13.377099999999999,94.6755,81.2984,0.5827859545878156,72.85318559556787,100.0,72.85318559556787
"Valdez, Framber",3,14.792599999999993,94.2276,79.435,0.7419101853876625,80.33240997229917,75.0,72.76662049861497
"Mlodzinski, Carmen",6,12.060400000000001,96.0569,83.9965,0.581237750190425,72.57617728531855,100.0,72.57617728531855
"Bautista, Félix",3,11.830799999999996,97.2238,85.393,0.7215549361211492,80.05540166204986,75.0,72.55886426592798
"Avila, Luinder",3,13.150900000000007,95.8143,82.6634,0.7193825722137593,79.77839335180056,75.0,72.351108033241
"Cavalli, Cade",5,11.00330000000001,97.1504,86.1471,0.5776349478732249,72.29916897506925,100.0,72.29916897506925
"Keller, Brad",5,10.993899999999996,97.136,86.1421,0.5739404771198078,72.02216066481995,100.0,72.02216066481995
"Miller, Erik",4,10.871700000000004,97.1988,86.3271,0.563867118285648,71.60664819944598,100.0,71.60664819944598
"Gusto, Ryan",6,13.784599999999998,94.1051,80.3205,0.5615737637637456,71.46814404432132,100.0,71.46814404432132
"Rogers, Trevor",5,14.742700000000013,93.046,78.3033,0.5545141012222248,70.91412742382272,100.0,70.91412742382272
"Kelly, Michael",3,12.894499999999994,95.8219,82.9274,0.6793957479822892,77.8393351800554,75.0,70.89681440443213
"Henriquez, Ronny",4,11.303599999999989,96.6621,85.3585,0.5516863299985191,70.77562326869807,100.0,70.77562326869807
"Mey, Luis",2,12.358900000000006,98.9089,86.55,1.062121465548839,91.27423822714681,50.0,70.67174515235456
"Chandler, Bubba",3,9.843900000000005,98.8827,89.0388,0.6545996094624765,77.00831024930747,75.0,70.27354570637118
"Molina, Anthony",4,12.189599999999999,95.627,83.4374,0.5367015226747303,70.08310249307479,100.0,70.08310249307479
"Bazardo, Eduard",3,12.977900000000005,95.5387,82.5608,0.6497825375265175,76.73130193905817,75.0,70.0657894736842
"Ferrer, José A.",4,10.056399999999996,97.8575,87.8011,0.5330514024133607,69.94459833795014,100.0,69.94459833795014
"Wolfram, Grant",4,11.802099999999996,96.0076,84.2055,0.5323075579610077,69.80609418282549,100.0,69.80609418282549
"Sugano, Tomoyuki",6,14.730400000000003,92.9087,78.1783,0.5316957506282028,69.66759002770083,100.0,69.66759002770083
"Megill, Trevor",2,11.562399999999997,99.0964,87.534,0.9627851692629522,88.78116343490305,50.0,69.42520775623268
"Wentz, Joey",4,14.194400000000002,93.4328,79.2384,0.5252602587553636,69.39058171745152,100.0,69.39058171745152
"Palencia, Daniel",2,11.068300000000008,99.5908,88.5225,0.9585637141578507,88.50415512465374,50.0,69.28670360110803
"Gordon, Colton",5,15.977599999999995,91.5465,75.5689,0.5250072617007076,69.25207756232687,100.0,69.25207756232687
"Stewart, Brock",5,11.502499999999998,96.2358,84.7333,0.5188803609971153,69.11357340720221,100.0,69.11357340720221
"Phillips, Connor",2,12.342799999999997,98.184,85.8412,0.949484515987124,88.08864265927978,50.0,69.07894736842105
"Baker, Bryan",3,11.679000000000002,96.7419,85.0629,0.6240362776117355,75.20775623268699,75.0,68.92313019390582
"Newcomb, Sean",6,14.243099999999998,93.3009,79.0578,0.5130494828968527,68.83656509695291,100.0,68.83656509695291
"Alvarado, Elvis",3,9.78840000000001,98.686,88.8976,0.6158315538605952,74.79224376731301,75.0,68.61149584487534
"Severino, Luis",5,11.562899999999999,96.1037,84.5408,0.5085165442350117,68.5595567867036,100.0,68.5595567867036
"Bird, Jake",3,13.838700000000003,94.4,80.5613,0.6150258125419791,74.65373961218836,75.0,68.50761772853186
"Henry, Cole",3,13.692300000000003,94.5143,80.822,0.6088881246959453,74.51523545706371,75.0,68.40373961218836
"Mejia, Juan",2,13.466099999999997,96.6258,83.1597,0.8931591262658828,86.56509695290858,50.0,68.31717451523545
"Legumina, Casey",4,13.25160000000001,94.3019,81.0503,0.5059292636892789,68.14404432132964,100.0,68.14404432132964
"Robert, Daniel",3,12.078100000000006,96.18,84.1019,0.6027667270873703,74.09972299168976,75.0,68.0921052631579
"Vasil, Mike",6,12.936800000000005,94.6104,81.6736,0.502254220718571,68.00554016620498,100.0,68.00554016620498
"Kerkering, Orion",3,10.738100000000003,97.5678,86.8297,0.598451564255129,73.82271468144043,75.0,67.8843490304709
"Uribe, Abner",2,11.502400000000009,98.6316,87.1292,0.8825923807361182,85.59556786703601,50.0,67.83240997229916
"Early, Connelly",4,13.440600000000003,94.057,80.6164,0.49907476524391753,67.72853185595568,100.0,67.72853185595568
"Flaherty, Jack",3,15.070899999999995,92.9739,77.903,0.5962292624756506,73.54570637119113,75.0,67.67659279778393
"Fisher, Braydon",3,12.608699999999999,95.5761,82.9674,0.5962206025362423,73.40720221606648,75.0,67.57271468144044
"Pérez, Cionel",3,12.559200000000004,95.6097,83.0505,0.5933792024258703,73.26869806094183,75.0,67.46883656509695
"Ferguson, Caleb",4,13.492900000000006,93.9337,80.4408,0.48874727097941556,67.45152354570637,100.0,67.45152354570637
"Hodge, Porter",3,12.073899999999995,96.0466,83.9727,0.5818401558525248,72.71468144044321,75.0,67.053324099723
"Cruz, Fernando",4,13.384,94.0233,80.6393,0.48487671334401744,67.03601108033241,100.0,67.03601108033241
"Rea, Colin",7,13.481899999999996,93.9058,80.4239,0.4827465152154924,66.89750692520776,100.0,66.89750692520776
"Graceffo, Gordon",3,12.359799999999993,95.7362,83.3764,0.5805895946092051,72.4376731301939,75.0,66.84556786703601
"Garrett, Reed",4,10.597700000000003,96.9508,86.3531,0.4822513393432396,66.7590027700831,100.0,66.7590027700831
"Zerpa, Angel",3,11.483099999999993,96.6224,85.1393,0.5744607773322821,72.1606648199446,75.0,66.63781163434903
"García, Yimi",4,11.4692,96.0176,84.5484,0.4804102958240099,66.62049861495845,100.0,66.62049861495845
"Peguero, Joel",3,8.304199999999994,99.9369,91.6327,0.5675947602576464,71.8836565096953,75.0,66.43005540166206
"Quantrill, Cal",6,13.622,93.6555,80.0335,0.46722594691946256,66.20498614958449,100.0,66.20498614958449
"Ribalta, Orlando",4,10.975199999999987,96.4266,85.4514,0.46323953986981026,66.06648199445983,100.0,66.06648199445983
"Curvelo, Luis",3,11.726100000000002,96.2673,84.5412,0.5595403875103097,71.32963988919667,75.0,66.01454293628808
"Fairbanks, Pete",2,12.01530000000001,97.3097,85.2944,0.7642001301071265,81.85595567867036,50.0,65.96260387811634
"Lazar, Max",3,13.392599999999987,94.4938,81.1012,0.5576874860339118,71.19113573407202,75.0,65.9106648199446
"Lucchesi, Joey",3,14.951900000000009,92.7608,77.8089,0.5447824852831119,70.6371191135734,75.0,65.49515235457064
"Clase, Emmanuel",2,10.411100000000005,98.92,88.5089,0.7512725069613673,80.74792243767313,50.0,65.40858725761773
"Treinen, Blake",4,11.448700000000002,95.876,84.4273,0.4556233927583631,65.37396121883657,100.0,65.37396121883657
"Ortiz, Luis",5,10.932300000000012,96.4086,85.4763,0.4536232797617114,65.2354570637119,100.0,65.2354570637119
"Morejon, Adrian",3,10.219300000000004,97.715,87.4957,0.5375552998842261,70.22160664819944,75.0,65.18351800554017
"Davis, Noah",2,14.543400000000005,94.4118,79.8684,0.7298898799324454,80.19390581717451,50.0,65.13157894736841
"Leahy, Kyle",6,11.84790000000001,95.4257,83.5778,0.45131289302155303,65.09695290858726,100.0,65.09695290858726
"Mazur, Adam",5,12.363199999999992,94.8009,82.4377,0.4391387897319999,64.9584487534626,100.0,64.9584487534626
"Skubal, Tarik",4,9.56859999999999,97.6471,88.0785,0.4228387513889308,64.26592797783933,100.0,64.26592797783933
"Irvin, Jake",4,14.544799999999995,92.3634,77.8186,0.41912838745766434,64.12742382271468,100.0,64.12742382271468
"Morton, Charlie",5,12.773299999999992,94.2134,81.4401,0.4157476761260678,63.988919667590025,100.0,63.988919667590025
"Sabrowski, Erik",3,13.609700000000004,93.9397,80.33,0.5083993233043638,68.42105263157895,75.0,63.83310249307479
"Loáisiga, Jonathan",3,10.876199999999997,96.8256,85.9494,0.5079302983954593,68.2825484764543,75.0,63.72922437673131
"Heaney, Andrew",6,16.6378,90.1021,73.4643,0.41165219221249855,63.711911357340725,100.0,63.711911357340725
"Soroka, Michael",4,13.23190000000001,93.6966,80.4647,0.4108722339539559,63.57340720221607,100.0,63.57340720221607
"Yoho, Craig",2,15.623099999999994,92.7478,77.1247,0.650506199589458,76.86980609418282,50.0,63.46952908587257
"Pagán, Emilio",3,11.829800000000006,95.7633,83.9335,0.49966276764242523,67.86703601108033,75.0,63.417590027700825
"Weissert, Greg",5,12.7573,94.1333,81.376,0.4010196915278567,63.29639889196675,100.0,63.29639889196675
"Smith, Cade",3,11.242900000000006,96.3734,85.1305,0.49811655662764875,67.59002770083103,75.0,63.20983379501385
"Fuentes, Didier",2,12.530000000000001,95.955,83.425,0.6411170337486398,76.31578947368422,50.0,63.19252077562327
"Gómez, Yoendrys",6,13.030199999999994,93.8163,80.7861,0.3966812102561039,63.01939058171745,100.0,63.01939058171745
"Blubaugh, AJ",3,12.832399999999993,94.6176,81.7852,0.48659582114190497,67.31301939058172,75.0,63.002077562326875
"Garcia, Brandyn",2,11.6233,96.8531,85.2298,0.6319812146186183,75.90027700831024,50.0,62.98476454293628
"Rodríguez, Randy",2,11.098299999999995,97.3766,86.2783,0.6272196357602347,75.48476454293629,50.0,62.77700831024931
"Soriano, George",5,10.892799999999994,96.0496,85.1568,0.39278227253101566,62.742382271468145,100.0,62.742382271468145
"Kowar, Jackson",2,11.123500000000007,97.3395,86.216,0.625630613952577,75.34626038781164,50.0,62.70775623268698
"Guerrero, Luis",2,11.876199999999997,96.4907,84.6145,0.6175410497732908,74.93074792243767,50.0,62.5
"Canning, Griffin",4,12.754100000000008,94.0669,81.3128,0.39042545117951255,62.46537396121884,100.0,62.46537396121884
"Civale, Aaron",6,14.43610000000001,92.2882,77.8521,0.390270142387129,62.32686980609419,100.0,62.32686980609419
"Priester, Quinn",4,12.909999999999997,93.8993,80.9893,0.38999550600584715,62.18836565096952,100.0,62.18836565096952
"Mederos, Victor",3,12.722700000000003,94.5719,81.8492,0.46205578291551375,65.92797783933518,75.0,61.96329639889197
"Dubin, Shawn",5,12.548699999999997,94.2725,81.7238,0.38868200003569753,61.911357340720215,100.0,61.911357340720215
"Whitlock, Garrett",3,11.517899999999997,95.8244,84.3065,0.45889301257805426,65.65096952908587,75.0,61.75554016620498
"Martinez, Nick",6,14.088300000000004,92.64,78.5517,0.38787385069244584,61.495844875346265,100.0,61.495844875346265
"Buttó, José",5,11.65249999999999,95.2122,83.5597,0.38754663009563617,61.35734072022161,100.0,61.35734072022161
"Luzardo, Jesús",5,10.38900000000001,96.5357,86.1467,0.3857443063551837,61.21883656509696,100.0,61.21883656509696
"Doval, Camilo",3,9.141600000000011,98.2031,89.0615,0.43873587647307416,64.81994459833795,75.0,61.132271468144054
"Phillips, Tyler",5,11.387800000000013,95.4497,84.0619,0.38113122796515747,61.08033240997231,100.0,61.08033240997231
"Palmquist, Carson",3,16.519099999999995,90.3668,73.8477,0.43279269065186476,64.6814404432133,75.0,61.02839335180056
"Abreu, Bryan",2,10.8005,97.2963,86.4958,0.5672450826799286,71.74515235457064,50.0,60.90720221606648
"Borucki, Ryan",4,12.8052,93.925,81.1198,0.37708157676057574,60.803324099722985,100.0,60.803324099722985
"Walker, Ryan",2,11.994799999999998,95.9657,83.9709,0.5568660087272339,71.05263157894737,50.0,60.56094182825485
"Ryan, Joe",5,13.012,93.6594,80.6474,0.3699405222027618,60.526315789473685,100.0,60.526315789473685
"Stratton, Hunter",3,11.098700000000008,95.9825,84.8838,0.41563288872136833,63.850415512465375,75.0,60.40512465373962
"Barlow, Scott",5,14.090100000000007,92.5107,78.4206,0.3685324672323121,60.387811634349035,100.0,60.387811634349035
"Selby, Colin",2,12.335699999999989,95.5178,83.1821,0.5435653511596026,70.49861495844875,50.0,60.28393351800554
"Núñez, Eduarniel",2,9.911299999999997,98.0761,88.1648,0.5429570322738355,70.3601108033241,50.0,60.214681440443215
"Falter, Bailey",5,14.3643,92.1895,77.8252,0.3637649374103365,60.11080332409973,100.0,60.11080332409973
"Anderson, Nick",3,11.764200000000002,95.2276,83.4634,0.40780746119197414,63.43490304709142,75.0,60.09349030470915
"Murdock, Noah",3,12.323799999999991,94.5641,82.2403,0.39686611515357617,63.1578947368421,75.0,59.88573407202216
"Agnos, Zach",4,10.833799999999997,95.8245,84.9907,0.3491409637619926,59.83379501385041,100.0,59.83379501385041
"Taylor, Troy",2,11.4448,96.3781,84.9333,0.5312259603691305,69.52908587257618,50.0,59.79916897506925
"Brogdon, Connor",3,11.4525,95.4639,84.0114,0.3936684935983544,62.880886426592795,75.0,59.677977839335185
"Hader, Josh",2,12.180400000000006,95.5092,83.3288,0.5173410537780074,68.97506925207756,50.0,59.52216066481994
"Cruz, Steven",3,8.855000000000004,98.2012,89.3462,0.3924610318604806,62.603878116343495,75.0,59.47022160664821
"Seymour, Carson",4,9.868099999999998,96.8154,86.9473,0.3446271098999545,59.418282548476455,100.0,59.418282548476455
"Peralta, Luis",2,13.004199999999997,94.5873,81.5831,0.5095618643792389,68.69806094182826,50.0,59.38365650969529
"Miller, Shelby",3,11.7076,95.1669,83.4593,0.3895102951083709,62.04986149584487,75.0,59.05470914127423
"Woo, Bryan",5,10.797399999999996,95.7328,84.9354,0.3293785972923571,59.0027700831025,100.0,59.0027700831025
"Montas, Frankie",6,10.907800000000009,95.6157,84.7079,0.3293148136458747,58.86426592797784,100.0,58.86426592797784
"McGreevy, Michael",6,13.393,92.9823,79.5893,0.3282771832481289,58.72576177285319,100.0,58.72576177285319
"Montgomery, Mason",2,8.961399999999998,98.7076,89.7462,0.4864146022521255,67.17451523545706,50.0,58.621883656509695
"Warren, Will",5,13.073400000000007,93.2749,80.2015,0.3214180337243864,58.587257617728525,100.0,58.587257617728525
"Miller, Bryce",5,11.462799999999987,94.9737,83.5109,0.3208994842839151,58.310249307479225,100.0,58.310249307479225
"Puk, A.J.",2,11.007400000000004,96.4495,85.4421,0.4718828453367259,66.4819944598338,50.0,58.27562326869806
"Speier, Gabe",3,11.7573,95.0365,83.2792,0.3776877027647832,60.94182825484764,75.0,58.223684210526315
"Rogers, Taylor",2,14.535499999999999,92.7178,78.1823,0.47144082556767375,66.34349030470914,50.0,58.20637119113573
"Anderson, Grant",3,13.229400000000012,93.4334,80.204,0.37051232424214375,60.664819944598335,75.0,58.01592797783934
"McGee, Easton",2,13.717600000000004,93.5085,79.7909,0.46024804061456565,65.78947368421053,50.0,57.92936288088643
"Cantillo, Joey",4,14.460999999999999,91.7384,77.2774,0.31079536031751265,57.89473684210527,100.0,57.89473684210527
"Merryweather, Julian",2,11.384900000000002,95.9556,84.5707,0.45747116289167844,65.51246537396122,50.0,57.79085872576177
"Blanco, Ronel",4,13.043700000000001,93.2046,80.1609,0.3059796429523172,57.75623268698061,100.0,57.75623268698061
"Brash, Matt",3,10.346900000000005,96.4585,86.1116,0.3672687228110268,60.24930747922438,75.0,57.70429362880887
"Kinley, Tyler",3,11.51870000000001,95.1068,83.5881,0.3500760306771897,59.97229916897508,75.0,57.496537396121894
"López, Pablo",5,11.821600000000004,94.4764,82.6548,0.3029711095405175,57.340720221606645,100.0,57.340720221606645
"Harrison, Kyle",2,12.423599999999993,94.6441,82.2205,0.4250250425870256,64.54293628808865,50.0,57.30609418282549
"Dreyer, Jack",3,13.788499999999999,92.6944,78.9059,0.34802841291918013,59.695290858725755,75.0,57.288781163434905
"Lawrence, Justin",2,12.060400000000001,95.0145,82.9541,0.42298157889071963,64.40443213296399,50.0,57.23684210526316
"Suarez, Robert",3,8.151800000000009,98.6354,90.4836,0.34554894044677587,59.556786703601105,75.0,57.18490304709141
"Winn, Cole",5,10.147599999999997,96.2047,86.0571,0.296758378116603,56.92520775623269,100.0,56.92520775623269
"Jax, Griffin",4,9.240300000000005,97.016,87.7757,0.2743483930117013,56.371191135734065,100.0,56.371191135734065
"Svanson, Matt",3,9.693600000000004,96.846,87.1524,0.32127338401304345,58.448753462603875,75.0,56.353878116343495
"Burgos, Juan",3,10.644999999999996,95.8236,85.1786,0.3187104322211027,58.17174515235457,75.0,56.146121883656505
"Gallen, Zac",4,12.487899999999996,93.5497,81.0618,0.26919153423859393,56.094182825484765,100.0,56.094182825484765
"Devenski, Chris",3,13.826799999999992,92.425,78.5982,0.31327378706128545,58.03324099722992,75.0,56.042243767313025
"Hoglund, Gunnar",4,12.381400000000014,93.6235,81.2421,0.2633073275884985,55.95567867036011,100.0,55.95567867036011
"Hernández, Daysbel",2,9.340500000000006,97.6606,88.3201,0.38828853457736,61.772853185595565,50.0,55.921052631578945
"Sproat, Brandon",2,11.212100000000007,95.6812,84.4691,0.38808540204687836,61.634349030470915,50.0,55.85180055401662
"Eflin, Zach",6,13.94420000000001,91.9685,78.0243,0.26280580457933955,55.81717451523546,100.0,55.81717451523546
"Santillan, Tony",3,10.15209999999999,96.2567,86.1046,0.30537501566754566,57.61772853185596,75.0,55.730609418282555
"Knack, Landon",4,12.908200000000008,93.0443,80.1361,0.25990140461343286,55.67867036011081,100.0,55.67867036011081
"Ray, Robbie",4,12.383300000000006,93.5814,81.1981,0.25722061024620085,55.54016620498615,100.0,55.54016620498615
"Rolison, Ryan",3,13.351799999999997,92.8571,79.5053,0.30265869505385723,57.202216066481995,75.0,55.418975069252085
"Kershaw, Clayton",4,16.6811,89.0303,72.3492,0.2558802403225068,55.4016620498615,100.0,55.4016620498615
"Cannon, Jonathan",5,12.1725,93.7628,81.5903,0.25093668151597426,55.26315789473685,100.0,55.26315789473685
"Brzykcy, Zach",3,11.573900000000009,94.6971,83.1232,0.29673288160923117,56.78670360110804,75.0,55.107340720221615
"Iglesias, Raisel",4,11.122699999999995,94.868,83.7453,0.2502814831405775,54.986149584487535,100.0,54.986149584487535
"Mize, Casey",5,11.173199999999994,94.8052,83.632,0.24885022211995916,54.84764542936288,100.0,54.84764542936288
"Peterson, David",5,13.569500000000005,92.2579,78.6884,0.24661976641658054,54.70914127423823,100.0,54.70914127423823
"Payamps, Joel",3,11.273300000000006,94.86,83.5867,0.273231446133369,56.232686980609415,75.0,54.69182825484765
"Zuber, Tyler",2,11.843000000000004,94.6632,82.8202,0.3347646428420164,59.2797783933518,50.0,54.674515235457065
"Bachman, Sam",2,9.404700000000005,97.2123,87.8076,0.33052926495958546,59.14127423822715,50.0,54.60526315789474
"Rutledge, Jackson",5,10.37469999999999,95.6128,85.2381,0.2433360050214653,54.57063711911358,100.0,54.57063711911358
"De los Santos, Yerry",4,10.444000000000003,95.5297,85.0857,0.24183937045509143,54.43213296398892,100.0,54.43213296398892
"Lodolo, Nick",4,11.960799999999992,93.8838,81.923,0.23533847308351563,54.016620498614955,100.0,54.016620498614955
"Boyle, Joe",3,7.673500000000004,98.5168,90.8433,0.25079759966395876,55.124653739612185,75.0,53.86080332409972
"Horn, Bailey",2,10.8493,95.5055,84.6562,0.3031977404887426,57.479224376731295,50.0,53.77423822714681
"Burns, Chase",2,7.799599999999998,98.6886,90.889,0.29711348048490754,57.06371191135734,50.0,53.566481994459835
"Ferguson, Tyler",4,11.094399999999993,94.7524,83.658,0.2281903266113428,53.46260387811634,100.0,53.46260387811634
"Johnson, Seth",2,9.229299999999995,97.1745,87.9452,0.2966467070197118,56.64819944598338,50.0,53.35872576177285
"Headrick, Brent",2,12.123800000000003,94.0346,81.9108,0.2843869416078201,56.50969529085873,50.0,53.28947368421053
"Manaea, Sean",3,14.034199999999998,91.7199,77.6857,0.23950453570491206,54.29362880886427,75.0,53.23753462603878
"Johnson, Ryan",3,11.581900000000005,94.2983,82.7164,0.23747108651877794,54.15512465373962,75.0,53.1336565096953
"Vásquez, Randy",6,12.2517,93.4832,81.2315,0.22119610883155383,53.04709141274239,100.0,53.04709141274239
"Banda, Anthony",3,10.036100000000005,95.9071,85.871,0.23368630383821112,53.8781163434903,75.0,52.92590027700831
"Feltner, Ryan",5,12.1186,93.592,81.4734,0.21635746706822567,52.90858725761773,100.0,52.90858725761773
"Kelly, Kevin",4,13.4653,92.142,78.6767,0.21230453353293735,52.77008310249307,100.0,52.77008310249307
"Lorenzen, Michael",7,11.76039999999999,93.9313,82.1709,0.21039470585426537,52.63157894736842,100.0,52.63157894736842
"Povich, Cade",5,13.35759999999999,92.2276,78.87,0.20801924566116675,52.49307479224377,100.0,52.49307479224377
"Faucher, Calvin",5,9.826999999999998,95.9566,86.1296,0.20765021663894798,52.35457063711911,100.0,52.35457063711911
"Garcia, Rico",4,10.2513,95.5074,85.2561,0.2075341370742825,52.21606648199446,100.0,52.21606648199446
"Nola, Aaron",5,13.637799999999999,91.9064,78.2686,0.2042144455341564,52.07756232686981,100.0,52.07756232686981
"Santos, Gregory",2,8.760400000000004,97.2431,88.4827,0.2318241677660105,53.73961218836565,50.0,51.90443213296399
"Bigge, Hunter",2,8.435900000000004,97.5676,89.1317,0.22902181648990463,53.601108033241,50.0,51.835180055401665
"Bradish, Kyle",4,10.8403,94.8292,83.9889,0.1990784265967327,51.8005540166205,100.0,51.8005540166205
"Wicks, Jordan",2,11.424000000000007,94.3919,82.9679,0.2263455125498987,53.32409972299169,50.0,51.69667590027701
"Ruiz, José",2,10.186300000000003,95.6678,85.4815,0.22145634001094647,53.18559556786704,50.0,51.62742382271468
"Hoffman, Jeff",4,9.335300000000004,96.3981,87.0628,0.1957826259926495,51.38504155124654,100.0,51.38504155124654
"Wilson, Steven",3,11.7543,93.8508,82.0965,0.19719449763520364,51.66204986149584,75.0,51.263850415512465
"Lynch IV, Daniel",5,11.5244,94.0777,82.5533,0.19475364587077676,51.24653739612188,100.0,51.24653739612188
"Rodríguez, Yariel",4,9.990499999999997,95.6876,85.6971,0.1930452780334412,51.10803324099723,100.0,51.10803324099723
"Granillo, Andre",2,11.082700000000003,94.5784,83.4957,0.1998964900778635,51.93905817174516,50.0,51.00415512465374
"Perkins, Jack",4,9.690300000000008,95.9745,86.2842,0.18843358597351256,50.83102493074792,100.0,50.83102493074792
"Petersen, Michael",2,8.288499999999999,97.5055,89.217,0.1959427943611833,51.52354570637119,50.0,50.79639889196676
"Holmes, Clay",6,11.800200000000004,93.7382,81.938,0.18746455546517407,50.69252077562327,100.0,50.69252077562327
"Bachar, Lake",4,10.797600000000003,94.7659,83.9683,0.18261685479246992,50.55401662049861,100.0,50.55401662049861
"Moreta, Dauri",2,11.035800000000009,94.5562,83.5204,0.1890007701889877,50.96952908587258,50.0,50.51939058171745
"Kolek, Stephen",6,11.491600000000005,94.0215,82.5299,0.1809584932744709,50.41551246537396,100.0,50.41551246537396
"May, Dustin",4,10.18950000000001,95.3867,85.1972,0.1792934626245969,50.27700831024931,100.0,50.27700831024931
"Gausman, Kevin",3,11.031000000000006,94.4957,83.4647,0.17904553428064626,50.13850415512465,75.0,50.121191135734065
"Sterner, Justin",3,11.962299999999999,93.5114,81.5491,0.17904174358092342,50.0,75.0,50.017313019390585
"Romero, JoJo",4,11.254999999999995,94.2475,82.9925,0.17730595621121478,49.86149584487535,100.0,49.86149584487535
"Arias, Luarbert",2,11.500399999999999,93.9525,82.4521,0.17189498280205978,49.584487534626035,50.0,49.82686980609418
"Alexander, Jason",4,13.429000000000002,91.9315,78.5025,0.17452211014992605,49.72299168975069,100.0,49.72299168975069
"Woodford, Jake",5,12.15809999999999,93.2546,81.0965,0.17147169216814498,49.445983379501385,100.0,49.445983379501385
"Silseth, Chase",2,10.116399999999999,95.3773,85.2609,0.16613710682888563,48.75346260387812,50.0,49.41135734072022
"Jarvis, Bryce",3,11.429300000000012,94.019,82.5897,0.17058260233219394,49.16897506925208,75.0,49.394044321329645
"Topa, Justin",4,11.302800000000005,94.1585,82.8557,0.17146380787923488,49.307479224376735,100.0,49.307479224376735
"Beeter, Clayton",2,9.0411,96.4729,87.4318,0.15993284442903338,48.199445983379505,50.0,49.134349030470915
"Pressly, Ryan",4,12.043400000000005,93.3686,81.3252,0.17037488049733823,49.03047091412742,100.0,49.03047091412742
"Holmes, Grant",4,10.982399999999998,94.471,83.4886,0.1674974933685942,48.89196675900277,100.0,48.89196675900277
"Pearson, Nate",2,8.058099999999996,97.4759,89.4178,0.1544801303769989,47.64542936288089,50.0,48.85734072022161
"Castillo, Luis",4,10.474400000000003,94.9855,84.5111,0.16409727725136666,48.61495844875346,100.0,48.61495844875346
"Tinoco, Jesus",2,10.143599999999992,95.2144,85.0708,0.14577015920436404,47.091412742382275,50.0,48.5803324099723
"Schmidt, Clarke",6,11.156999999999996,94.2624,83.1054,0.16384347494675033,48.476454293628805,100.0,48.476454293628805
"Houck, Tanner",3,10.946200000000005,94.4564,83.5102,0.15947246616892177,47.92243767313019,75.0,48.45914127423822
"Maton, Phil",4,14.64500000000001,90.5614,75.9164,0.16162805636229574,48.337950138504155,100.0,48.337950138504155
