player_name,comp_player_name,same_hand,rank,arsenal_distance
"Chapman, Aroldis","Miller, Erik",True,5,0.539809877764968
"Chapman, Aroldis","Domínguez, Seranthony",False,6,0.5426260555012551
"Chapman, Aroldis","Stanek, Ryne",False,7,0.5844646277454495
"Chapman, Aroldis","Carrasco, Carlos",False,8,0.6090495561867533
"Chapman, Aroldis","Pérez, Martín",True,9,0.643193770723952
"Chapman, Aroldis","Priester, Quinn",False,10,0.6435924336408378
"Montas, Frankie","Soriano, George",True,1,0.3907304968319577
"Montas, Frankie","Patrick, Chad",True,2,0.439677379165745
"Montas, Frankie","Gipson-Long, Sawyer",True,3,0.5070277502721051
"Montas, Frankie","Alexander, Tyler",False,4,0.5807665654052548
"Montas, Frankie","Banks, Tanner",False,5,0.5824257197496141
"Montas, Frankie","Melton, Troy",True,6,0.6046583159574364
"Montas, Frankie","Kolek, Stephen",True,7,0.6111182754438914
"Montas, Frankie","Woodford, Jake",True,8,0.7006654595399867
"Montas, Frankie","Singer, Brady",True,9,0.7434302960639008
"Montas, Frankie","Miller, Erik",False,10,0.7450345687977785
"Pérez, Cionel","Sterner, Justin",False,1,0.29755338788479824
"Pérez, Cionel","Muñoz, Andrés",False,2,0.43699714298558234
"Pérez, Cionel","Reynolds, Sean",False,3,0.6713943078451918
"Pérez, Cionel","Poulin, PJ",True,4,0.6719933438084189
"Pérez, Cionel","Assad, Javier",False,5,0.7286704354213261
"Pérez, Cionel","King, Bryan",True,6,0.7291848304466569
"Pérez, Cionel","Speier, Gabe",True,7,0.7444638695641579
"Pérez, Cionel","Sisk, Evan",True,8,0.7453722736661178
"Pérez, Cionel","Baker, Bryan",False,9,0.7859440876331246
"Pérez, Cionel","Banda, Anthony",True,10,0.796564854419581
"Brebbia, John","Bachman, Sam",True,1,0.2661329959657054
"Brebbia, John","Saalfrank, Andrew",False,2,0.340680244732637
"Brebbia, John","Steele, Justin",False,3,0.4783665309776787
"Brebbia, John","Roberts, Ethan",True,4,0.48546267576778274
"Brebbia, John","Maldonado, Anthony",True,5,0.535169740109521
"Brebbia, John","Loutos, Ryan",True,6,0.5712104979999143
"Brebbia, John","Silseth, Chase",True,7,0.6884614328270351
"Brebbia, John","Whitley, Forrest",True,8,0.6912336212260866
"Brebbia, John","Núñez, Eduarniel",True,9,0.7210999694281306
"Brebbia, John","Hollowell, Gavin",True,10,0.7307198578992621
"Fairbanks, Pete","Williams, Devin",True,1,0.5952168507079423
"Fairbanks, Pete","Merryweather, Julian",True,2,0.8057821130962561
"Fairbanks, Pete","Ruiz, José",True,3,0.8144828144811989
"Fairbanks, Pete","Megill, Trevor",True,4,0.8231181538527892
"Fairbanks, Pete","Beeter, Clayton",True,5,0.9576532293049443
"Fairbanks, Pete","Mears, Nick",True,6,1.0827403278702452
"Fairbanks, Pete","Romano, Jordan",True,7,1.1027565532993433
"Fairbanks, Pete","Brown, Ben",True,8,1.2090518213993307
"Fairbanks, Pete","Poche, Colin",False,9,1.2686320882078996
"Fairbanks, Pete","Sousa, Bennett",False,10,1.2765351276877923
"Steele, Justin","Saalfrank, Andrew",True,1,0.19704401022788484
"Steele, Justin","Núñez, Eduarniel",False,2,0.28036928416573026
"Steele, Justin","Loutos, Ryan",False,3,0.2952277086705563
"Steele, Justin","Rainey, Tanner",False,4,0.46500429735974724
"Steele, Justin","Brebbia, John",False,5,0.4783665309776787
"Steele, Justin","Ginkel, Kevin",False,6,0.4984580002870397
"Steele, Justin","Kowar, Jackson",False,7,0.508470957900482
"Steele, Justin","Palencia, Daniel",False,8,0.511098252435566
"Steele, Justin","Rodríguez, Randy",False,9,0.5752223838791772
"Steele, Justin","Bachman, Sam",False,10,0.5819907996850988
"Ruiz, José","Brown, Ben",True,1,0.4413507228698385
"Ruiz, José","Romano, Jordan",True,2,0.47767705933571686
"Ruiz, José","McDermott, Chayce",True,3,0.5805479765331176
"Ruiz, José","Williams, Devin",True,4,0.5958182104072766
"Ruiz, José","Beeter, Clayton",True,5,0.6008784200348086
"Ruiz, José","Rainey, Tanner",True,6,0.6149917145451704
"Ruiz, José","Fernandez, Ryan",True,7,0.7273529916402326
"Ruiz, José","Guerrero, Luis",True,8,0.7478149262609521
"Ruiz, José","Mears, Nick",True,9,0.7784443854113295
"Ruiz, José","Ginkel, Kevin",True,10,0.7806846614134131
"Gasser, Robert","Roberts, Ethan",False,1,0.43391891226595497
"Gasser, Robert","Bachman, Sam",False,2,0.592507365714714
"Gasser, Robert","Hollowell, Gavin",False,3,0.7464501910129048
"Gasser, Robert","Okert, Steven",True,4,0.8266891538915255
"Gasser, Robert","Brebbia, John",False,5,0.8525379708041866
"Gasser, Robert","Saalfrank, Andrew",True,6,0.8977352795936016
"Gasser, Robert","Sewald, Paul",False,7,0.9183595565436913
"Gasser, Robert","Palencia, Daniel",False,8,0.9512399591835604
"Gasser, Robert","Murfee, Penn",False,9,0.9585161863053822
"Gasser, Robert","Arias, Luarbert",False,10,0.9795526087834157
"Mize, Casey","Lynch IV, Daniel",False,1,0.2529904860203378
"Mize, Casey","Gipson-Long, Sawyer",True,2,0.33585643953378985
"Mize, Casey","Melton, Troy",True,3,0.39307520915620714
"Mize, Casey","Rutledge, Jackson",True,4,0.5394184176146425
"Mize, Casey","Soriano, George",True,5,0.5697671304352111
"Mize, Casey","Adams, Travis",True,6,0.5801964017194626
"Mize, Casey","Singer, Brady",True,7,0.597065753653741
"Mize, Casey","Morillo, Juan",True,8,0.6465098840040995
"Mize, Casey","Seymour, Ian",False,9,0.661867422881803
"Mize, Casey","Suter, Brent",False,10,0.6640177875788348
"Hart, Kyle","Garrett, Reed",False,1,0.5009502190023297
"Hart, Kyle","Woo, Bryan",False,2,0.5021728260566668
"Hart, Kyle","Hurter, Brant",True,3,0.536177455467138
"Hart, Kyle","Cano, Yennier",False,4,0.5686651628441178
"Hart, Kyle","Stewart, Brock",False,5,0.5733446217632014
"Hart, Kyle","Topa, Justin",False,6,0.6196053733304988
"Hart, Kyle","Severino, Luis",False,7,0.6295004757542664
"Hart, Kyle","Iglesias, Raisel",False,8,0.6729435929029128
"Hart, Kyle","Banks, Tanner",True,9,0.6741301295002865
"Hart, Kyle","Wesneski, Hayden",False,10,0.6995186662685748
"Domínguez, Seranthony","Ferguson, Tyler",True,1,0.441054789292285
"Domínguez, Seranthony","Iglesias, Raisel",True,2,0.4733311636293466
"Domínguez, Seranthony","Rodríguez, Yariel",True,3,0.49406410915628857
"Domínguez, Seranthony","Miller, Erik",False,4,0.499613619320879
"Domínguez, Seranthony","Perkins, Jack",True,5,0.524726659749884
"Domínguez, Seranthony","Eder, Jake",False,6,0.5415543239739501
"Domínguez, Seranthony","Chapman, Aroldis",False,7,0.5426260555012551
"Domínguez, Seranthony","Spence, Mitch",True,8,0.5583326861079598
"Domínguez, Seranthony","Cortes, Nestor",False,9,0.5770997964785859
"Domínguez, Seranthony","Assad, Javier",True,10,0.6018327113069347
"Bernardino, Brennan","Garrett, Reed",False,1,0.44069760356561394
"Bernardino, Brennan","Borucki, Ryan",True,2,0.6338940030491125
"Bernardino, Brennan","Raley, Brooks",True,3,0.7117525987774771
"Bernardino, Brennan","Hart, Kyle",True,4,0.769633867170468
"Bernardino, Brennan","Houck, Tanner",False,5,0.8061713411679006
"Bernardino, Brennan","Spiers, Carson",False,6,0.8242950287225959
"Bernardino, Brennan","Mantiply, Joe",True,7,0.8361289019477447
"Bernardino, Brennan","Lodolo, Nick",True,8,0.8471353198404938
"Bernardino, Brennan","Soto, Gregory",True,9,0.8516424935586671
"Bernardino, Brennan","Lawrence, Casey",False,10,0.8531577506141681
"Loutos, Ryan","Steele, Justin",False,1,0.2952277086705563
"Loutos, Ryan","Rainey, Tanner",True,2,0.35915253746027037
"Loutos, Ryan","Núñez, Eduarniel",True,3,0.4222204908558162
"Loutos, Ryan","Saalfrank, Andrew",False,4,0.44460213359987677
"Loutos, Ryan","Ginkel, Kevin",True,5,0.5227106008011679
"Loutos, Ryan","Fernandez, Ryan",True,6,0.5374024769489152
"Loutos, Ryan","McDermott, Chayce",True,7,0.5541361398367576
"Loutos, Ryan","Brebbia, John",True,8,0.5712104979999143
"Loutos, Ryan","Scott, Tanner",False,9,0.5957558346631753
"Loutos, Ryan","Brown, Ben",True,10,0.5961694126999544
"Melton, Troy","Gipson-Long, Sawyer",True,1,0.3641112306625622
"Melton, Troy","Lynch IV, Daniel",False,2,0.38071327065900656
"Melton, Troy","Mize, Casey",True,3,0.39307520915620714
"Melton, Troy","Rutledge, Jackson",True,4,0.4945274608694229
"Melton, Troy","Miller, Erik",False,5,0.5171137852887169
"Melton, Troy","Chapman, Aroldis",False,6,0.5259257853212255
"Melton, Troy","Soriano, George",True,7,0.5467042254504842
"Melton, Troy","Spence, Mitch",True,8,0.5845986021691322
"Melton, Troy","Cruz, Fernando",True,9,0.597398467318734
"Melton, Troy","Montas, Frankie",True,10,0.6046583159574364
"Tinoco, Jesus","Uribe, Abner",True,1,0.5325804299603824
"Tinoco, Jesus","Lovelady, Richard",False,2,0.6159020921830034
"Tinoco, Jesus","Sproat, Brandon",True,3,0.9433730403191363
"Tinoco, Jesus","Effross, Scott",True,4,1.0575402658307906
"Tinoco, Jesus","Gibson, Kyle",True,5,1.0651122773613202
"Tinoco, Jesus","McDonald, Trevor",True,6,1.1814024096184688
"Tinoco, Jesus","Sewald, Paul",True,7,1.2196392659327668
"Tinoco, Jesus","Murfee, Penn",True,8,1.2498363800039984
"Tinoco, Jesus","Walker, Ryan",True,9,1.350084596612664
"Tinoco, Jesus","Backhus, Kyle",False,10,1.3541929640854642
"Carrasco, Carlos","Gilbert, Logan",True,1,0.40563424097870593
"Carrasco, Carlos","Zeferjahn, Ryan",True,2,0.5377569976369437
"Carrasco, Carlos","Stanek, Ryne",True,3,0.5812555736539541
"Carrasco, Carlos","Molina, Anthony",True,4,0.5964042498837134
"Carrasco, Carlos","Chapman, Aroldis",False,5,0.6090495561867533
"Carrasco, Carlos","Suter, Brent",False,6,0.6355254015087539
"Carrasco, Carlos","Hancock, Emerson",True,7,0.636745193794222
"Carrasco, Carlos","Pérez, Martín",False,8,0.6418425991359569
"Carrasco, Carlos","Priester, Quinn",True,9,0.6772387257559395
"Carrasco, Carlos","Melton, Troy",True,10,0.6929343807386006
"Bello, Brayan","Singer, Brady",True,1,0.4797825271998464
"Bello, Brayan","Luzardo, Jesús",False,2,0.5280242844214346
"Bello, Brayan","Soriano, George",True,3,0.5438235016752148
"Bello, Brayan","Seymour, Ian",False,4,0.5746107707396375
"Bello, Brayan","Eder, Jake",False,5,0.578826232403024
"Bello, Brayan","Gipson-Long, Sawyer",True,6,0.6424108096605983
"Bello, Brayan","Bachar, Lake",True,7,0.6654549967589191
"Bello, Brayan","Banks, Tanner",False,8,0.6751828941330746
"Bello, Brayan","Severino, Luis",True,9,0.6810363679487478
"Bello, Brayan","Meyer, Max",True,10,0.6949023558839144
"Núñez, Eduarniel","Steele, Justin",False,1,0.28036928416573026
"Núñez, Eduarniel","Rainey, Tanner",True,2,0.33672849808671973
"Núñez, Eduarniel","Palencia, Daniel",True,3,0.3765146002205312
"Núñez, Eduarniel","Loutos, Ryan",True,4,0.4222204908558162
"Núñez, Eduarniel","Saalfrank, Andrew",False,5,0.4326121051096509
"Núñez, Eduarniel","Fernandez, Ryan",True,6,0.4600416353805923
"Núñez, Eduarniel","Hernández, Daysbel",True,7,0.49355009719625387
"Núñez, Eduarniel","Johnson, Seth",True,8,0.5094463501425529
"Núñez, Eduarniel","Kowar, Jackson",True,9,0.5531354484812196
"Núñez, Eduarniel","Romano, Jordan",True,10,0.557408969772409
"Roberts, Ethan","Bachman, Sam",True,1,0.2848322797756565
"Roberts, Ethan","Gasser, Robert",False,2,0.43391891226595497
"Roberts, Ethan","Brebbia, John",True,3,0.48546267576778274
"Roberts, Ethan","Saalfrank, Andrew",False,4,0.638829903527303
"Roberts, Ethan","Hollowell, Gavin",True,5,0.6605387181934825
"Roberts, Ethan","Whitley, Forrest",True,6,0.7504527915725562
"Roberts, Ethan","Steele, Justin",False,7,0.7982945780118567
"Roberts, Ethan","Palencia, Daniel",True,8,0.8600696052581406
"Roberts, Ethan","Darrell-Hicks, Michael",True,9,0.8831959310138463
"Roberts, Ethan","Okert, Steven",False,10,0.9076341413125437
"Palencia, Daniel","Arias, Luarbert",True,1,0.31872582220535195
"Palencia, Daniel","Núñez, Eduarniel",True,2,0.3765146002205312
"Palencia, Daniel","Headrick, Brent",False,3,0.4667615939569859
"Palencia, Daniel","Steele, Justin",False,4,0.511098252435566
"Palencia, Daniel","Johnson, Seth",True,5,0.5197721568143967
"Palencia, Daniel","Saalfrank, Andrew",False,6,0.529021965568938
"Palencia, Daniel","Mejia, Juan",True,7,0.5639265562535901
"Palencia, Daniel","Hernández, Daysbel",True,8,0.5785601994661285
"Palencia, Daniel","Guerrero, Luis",True,9,0.6236171484645135
"Palencia, Daniel","Strickland, Hunter",True,10,0.6627197474059857
"Hancock, Emerson","Pérez, Martín",False,1,0.4577731405971514
"Hancock, Emerson","Herrin, Tim",False,2,0.5201077008876839
"Hancock, Emerson","Chapman, Aroldis",False,3,0.5266451907337556
"Hancock, Emerson","Assad, Javier",True,4,0.559795074277296
"Hancock, Emerson","Springs, Jeffrey",False,5,0.5851536607864904
"Hancock, Emerson","Allen, Logan",False,6,0.5894057011670494
"Hancock, Emerson","Domínguez, Seranthony",True,7,0.6104721651159098
"Hancock, Emerson","Carrasco, Carlos",True,8,0.636745193794222
"Hancock, Emerson","Hill, Jaden",True,9,0.6370429926667558
"Hancock, Emerson","Ferguson, Tyler",True,10,0.640850656483892
"Spiers, Carson","Houck, Tanner",True,1,0.2834498371489045
"Spiers, Carson","Lawrence, Casey",True,2,0.42844761224943095
"Spiers, Carson","Mantiply, Joe",False,3,0.5278044701541964
"Spiers, Carson","Lee, Chase",True,4,0.6640429069876407
"Spiers, Carson","Bernardino, Brennan",False,5,0.8242950287225959
"Spiers, Carson","Bowman, Matt",True,6,0.8270102685104541
"Spiers, Carson","Bender, Anthony",True,7,0.8414639139878346
"Spiers, Carson","Raley, Brooks",False,8,0.9300841387627764
"Spiers, Carson","Borucki, Ryan",False,9,0.97128115819726
"Spiers, Carson","Sisk, Evan",False,10,0.9813721284742078
"Farris, Mitch","Vodnik, Victor",False,1,0.39139379814060943
"Farris, Mitch","Gausman, Kevin",False,2,0.5782337648589541
"Farris, Mitch","Whisenhunt, Carson",True,3,0.5783982236389594
"Farris, Mitch","Estrada, Jeremiah",False,4,0.5878120116669743
"Farris, Mitch","Pagán, Emilio",False,5,0.7045198587174623
"Farris, Mitch","Bautista, Félix",False,6,0.7173519947538961
"Farris, Mitch","Orze, Eric",False,7,0.7355397547120051
"Farris, Mitch","Chandler, Bubba",False,8,0.7382653449849016
"Farris, Mitch","Baker, Bryan",False,9,0.7747464900540055
"Farris, Mitch","Greene, Hunter",False,10,0.7850883710564565
"Lopez, Jacob","Sears, JP",True,1,0.3262457522487103
"Lopez, Jacob","Skenes, Paul",False,2,0.48946112167502026
"Lopez, Jacob","Woo, Bryan",False,3,0.5112966520041338
"Lopez, Jacob","Iglesias, Raisel",False,4,0.5749688526266982
"Lopez, Jacob","Lodolo, Nick",True,5,0.5787339170299913
"Lopez, Jacob","Banks, Tanner",True,6,0.5897308961428975
"Lopez, Jacob","Severino, Luis",False,7,0.6156458497760454
"Lopez, Jacob","Stewart, Brock",False,8,0.6254786854500869
"Lopez, Jacob","Williams, Trevor",False,9,0.6274236483069685
"Lopez, Jacob","Allen, Logan",True,10,0.6578361725958942
"Rainey, Tanner","Fernandez, Ryan",True,1,0.27712625590523504
"Rainey, Tanner","Brown, Ben",True,2,0.3122883970436735
"Rainey, Tanner","Núñez, Eduarniel",True,3,0.33672849808671973
"Rainey, Tanner","Loutos, Ryan",True,4,0.35915253746027037
"Rainey, Tanner","Romano, Jordan",True,5,0.4098382897601255
"Rainey, Tanner","Steele, Justin",False,6,0.46500429735974724
"Rainey, Tanner","McDermott, Chayce",True,7,0.4858691616720947
"Rainey, Tanner","Scott, Tanner",False,8,0.5068248595302702
"Rainey, Tanner","Hernández, Daysbel",True,9,0.5588773015277776
"Rainey, Tanner","Leasure, Jordan",True,10,0.5659775063540686
"Iglesias, Raisel","Ferguson, Tyler",True,1,0.38122782807493305
"Iglesias, Raisel","Hurter, Brant",False,2,0.39464634241208096
"Iglesias, Raisel","Banks, Tanner",False,3,0.3994255501041981
"Iglesias, Raisel","Domínguez, Seranthony",True,4,0.4733311636293466
"Iglesias, Raisel","Eder, Jake",False,5,0.4873106722435921
"Iglesias, Raisel","Rodríguez, Yariel",True,6,0.529975780229752
"Iglesias, Raisel","Severino, Luis",True,7,0.5561297660964046
"Iglesias, Raisel","Lopez, Jacob",False,8,0.5749688526266982
"Iglesias, Raisel","Gilbert, Tyler",False,9,0.59094050738741
"Iglesias, Raisel","Lodolo, Nick",False,10,0.6010676866588712
"Jackson, Luke","Klein, Will",True,1,0.6716973524338602
"Jackson, Luke","Fisher, Braydon",True,2,0.8253003376505148
"Jackson, Luke","Graceffo, Gordon",True,3,0.8484997401189629
"Jackson, Luke","Lazar, Max",True,4,0.9020721536609327
"Jackson, Luke","Cox, Austin",False,5,1.025921754425258
"Jackson, Luke","Alvarez, Andrew",False,6,1.05608061110166
"Jackson, Luke","Nicolas, Kyle",True,7,1.0585220348634474
"Jackson, Luke","Taylor, Grant",True,8,1.0917798322209047
"Jackson, Luke","Cease, Dylan",True,9,1.3130768259439798
"Jackson, Luke","Sabrowski, Erik",False,10,1.3300794501736133
"Brown, Ben","Rainey, Tanner",True,1,0.3122883970436735
"Brown, Ben","Romano, Jordan",True,2,0.39446655516997575
"Brown, Ben","Fernandez, Ryan",True,3,0.40107003149895365
"Brown, Ben","Ruiz, José",True,4,0.4413507228698385
"Brown, Ben","McDermott, Chayce",True,5,0.5435376074136044
"Brown, Ben","Loutos, Ryan",True,6,0.5961694126999544
"Brown, Ben","Núñez, Eduarniel",True,7,0.6320997877817348
"Brown, Ben","Scott, Tanner",False,8,0.6430869098330718
"Brown, Ben","Leasure, Jordan",True,9,0.6733866758142529
"Brown, Ben","Ginkel, Kevin",True,10,0.7140344700039981
"Uribe, Abner","Tinoco, Jesus",True,1,0.5325804299603824
"Uribe, Abner","Mey, Luis",True,2,0.9210808201813742
"Uribe, Abner","Murfee, Penn",True,3,0.941003842402293
"Uribe, Abner","Lovelady, Richard",False,4,1.0298701056857094
"Uribe, Abner","Effross, Scott",True,5,1.1142682724027768
"Uribe, Abner","Sewald, Paul",True,6,1.1314614334326965
"Uribe, Abner","Gibson, Kyle",True,7,1.260426402675613
"Uribe, Abner","McDonald, Trevor",True,8,1.2640910089392747
"Uribe, Abner","Sproat, Brandon",True,9,1.342387048030135
"Uribe, Abner","Peguero, Elvis",True,10,1.4821099964386368
"Orze, Eric","Sulser, Cole",True,1,0.39415913817236375
"Orze, Eric","Chandler, Bubba",True,2,0.4097914889466068
"Orze, Eric","Montero, Rafael",True,3,0.45566719584033627
"Orze, Eric","Aldegheri, Sam",False,4,0.48451536397234496
"Orze, Eric","Vodnik, Victor",True,5,0.48571930905796556
"Orze, Eric","Pilkington, Konnor",False,6,0.575332201110149
"Orze, Eric","Vesia, Alex",False,7,0.5846605043901251
"Orze, Eric","Suarez, José",False,8,0.6773352790683356
"Orze, Eric","Gausman, Kevin",True,9,0.685101189800005
"Orze, Eric","Dana, Caden",True,10,0.7136182501483687
"Sterner, Justin","Pérez, Cionel",False,1,0.29755338788479824
"Sterner, Justin","Muñoz, Andrés",True,2,0.5487026944726487
"Sterner, Justin","Kelly, Michael",True,3,0.6752663280834673
"Sterner, Justin","Banda, Anthony",False,4,0.6757263686510151
"Sterner, Justin","Santillan, Tony",True,5,0.754988834883255
"Sterner, Justin","Assad, Javier",True,6,0.7603072890297826
"Sterner, Justin","Morejon, Adrian",False,7,0.7735506221567023
"Sterner, Justin","Speier, Gabe",False,8,0.7746073506893567
"Sterner, Justin","Reynolds, Sean",True,9,0.8072827021606831
"Sterner, Justin","Baker, Bryan",True,10,0.8597465428072973
"Cano, Yennier","Junis, Jakob",True,1,0.5036904225659823
"Cano, Yennier","Gilbert, Tyler",False,2,0.5265441083798276
"Cano, Yennier","Alexander, Tyler",False,3,0.526935883240079
"Cano, Yennier","Banks, Tanner",False,4,0.536334475582678
"Cano, Yennier","Hart, Kyle",False,5,0.5686651628441178
"Cano, Yennier","Stewart, Brock",True,6,0.6361821193993202
"Cano, Yennier","Severino, Luis",True,7,0.6499786609448787
"Cano, Yennier","Hurter, Brant",False,8,0.6686007823829411
"Cano, Yennier","Kolek, Stephen",True,9,0.6844465631211709
"Cano, Yennier","Iglesias, Raisel",True,10,0.6958004224269345
"Assad, Javier","Ferguson, Tyler",True,1,0.3345061000971259
"Assad, Javier","Veneziano, Anthony",False,2,0.4357599922692193
"Assad, Javier","Eder, Jake",False,3,0.5023809541827898
"Assad, Javier","Hancock, Emerson",True,4,0.559795074277296
"Assad, Javier","Wesneski, Hayden",True,5,0.6006048812011213
"Assad, Javier","Domínguez, Seranthony",True,6,0.6018327113069347
"Assad, Javier","Iglesias, Raisel",True,7,0.6130358913733627
"Assad, Javier","Singer, Brady",True,8,0.6145726042710108
"Assad, Javier","Herrin, Tim",False,9,0.6190845983248621
"Assad, Javier","Rodríguez, Yariel",True,10,0.6504505417473359
"Eder, Jake","Rodríguez, Yariel",False,1,0.3028356239652779
"Eder, Jake","Ferguson, Tyler",False,2,0.38556511479444344
"Eder, Jake","Singer, Brady",False,3,0.4654333728592767
"Eder, Jake","Miller, Erik",True,4,0.4763761701867232
"Eder, Jake","Iglesias, Raisel",False,5,0.4873106722435921
"Eder, Jake","Assad, Javier",False,6,0.5023809541827898
"Eder, Jake","Banks, Tanner",True,7,0.5279528804902587
"Eder, Jake","Domínguez, Seranthony",False,8,0.5415543239739501
"Eder, Jake","Perkins, Jack",False,9,0.5447745989860175
"Eder, Jake","Veneziano, Anthony",True,10,0.5588332838155952
"Headrick, Brent","Arias, Luarbert",False,1,0.41113828939274644
"Headrick, Brent","Palencia, Daniel",False,2,0.4667615939569859
"Headrick, Brent","Mejia, Juan",False,3,0.6237543433195459
"Headrick, Brent","Hernández, Daysbel",False,4,0.6342524197691827
"Headrick, Brent","Núñez, Eduarniel",False,5,0.658036944113128
"Headrick, Brent","Johnson, Seth",False,6,0.7010618570425533
"Headrick, Brent","Guerrero, Luis",False,7,0.7072958587113983
"Headrick, Brent","Romano, Jordan",False,8,0.7187379251579743
"Headrick, Brent","Leasure, Jordan",False,9,0.7423342064538104
"Headrick, Brent","Hernandez, Nick",False,10,0.774289131639674
"Baker, Bryan","Montero, Rafael",True,1,0.46171189922292594
"Baker, Bryan","Speier, Gabe",False,2,0.5018227679135763
"Baker, Bryan","Muñoz, Andrés",True,3,0.5068724368027322
"Baker, Bryan","Vodnik, Victor",True,4,0.5161196888613163
"Baker, Bryan","Gausman, Kevin",True,5,0.5327010472864752
"Baker, Bryan","Poulin, PJ",False,6,0.572154934549546
"Baker, Bryan","Weathers, Ryan",False,7,0.608928918809693
"Baker, Bryan","Jarvis, Bryce",True,8,0.6091435050428213
"Baker, Bryan","Chandler, Bubba",True,9,0.6135372234239916
"Baker, Bryan","Castillo, José",False,10,0.6267108846344867
"Lynch IV, Daniel","Mize, Casey",False,1,0.2529904860203378
"Lynch IV, Daniel","Melton, Troy",False,2,0.38071327065900656
"Lynch IV, Daniel","Rutledge, Jackson",False,3,0.4312163735316977
"Lynch IV, Daniel","Gipson-Long, Sawyer",False,4,0.43543589662039817
"Lynch IV, Daniel","Suter, Brent",True,5,0.5927402912176465
"Lynch IV, Daniel","Alcantara, Sandy",False,6,0.6103778951107877
"Lynch IV, Daniel","Adams, Travis",False,7,0.6108272186412307
"Lynch IV, Daniel","Molina, Anthony",False,8,0.6116687281615175
"Lynch IV, Daniel","Peterson, David",True,9,0.7105186056864287
"Lynch IV, Daniel","Morillo, Juan",False,10,0.7158950899252036
"Taylor, Grant","Lazar, Max",True,1,0.4865431947194345
"Taylor, Grant","Graceffo, Gordon",True,2,0.6525733645528624
"Taylor, Grant","Cease, Dylan",True,3,0.7470694294998609
"Taylor, Grant","Fisher, Braydon",True,4,0.8087453122383205
"Taylor, Grant","Cox, Austin",False,5,0.8436188092157987
"Taylor, Grant","Klein, Will",True,6,1.0816578813563305
"Taylor, Grant","Jackson, Luke",True,7,1.0917798322209047
"Taylor, Grant","Kent, Zak",True,8,1.1879948703974752
"Taylor, Grant","Helsley, Ryan",True,9,1.2033583229208633
"Taylor, Grant","Nicolas, Kyle",True,10,1.2298136599262004
"Gipson-Long, Sawyer","Mize, Casey",True,1,0.33585643953378985
"Gipson-Long, Sawyer","Melton, Troy",True,2,0.3641112306625622
"Gipson-Long, Sawyer","Soriano, George",True,3,0.380029860089952
"Gipson-Long, Sawyer","Patrick, Chad",True,4,0.4046312732511916
"Gipson-Long, Sawyer","Adams, Travis",True,5,0.42568170830732305
"Gipson-Long, Sawyer","Lynch IV, Daniel",False,6,0.43543589662039817
"Gipson-Long, Sawyer","Rutledge, Jackson",True,7,0.4437782159071761
"Gipson-Long, Sawyer","Singer, Brady",True,8,0.5017168444452931
"Gipson-Long, Sawyer","Montas, Frankie",True,9,0.5070277502721051
"Gipson-Long, Sawyer","Miller, Erik",False,10,0.5806249636333083
"Garrett, Reed","Bernardino, Brennan",False,1,0.44069760356561394
"Garrett, Reed","Hurter, Brant",False,2,0.48413865102769843
"Garrett, Reed","Hart, Kyle",False,3,0.5009502190023297
"Garrett, Reed","Iglesias, Raisel",True,4,0.6527189265733545
"Garrett, Reed","Fedde, Erick",True,5,0.6691445054904364
"Garrett, Reed","Lodolo, Nick",False,6,0.6872147291492541
"Garrett, Reed","Topa, Justin",True,7,0.7181923675646402
"Garrett, Reed","Borucki, Ryan",False,8,0.7507374725110676
"Garrett, Reed","Woo, Bryan",True,9,0.7565436789626144
"Garrett, Reed","Lopez, Jacob",False,10,0.7943988396017096
"Pérez, Martín","Hancock, Emerson",False,1,0.4577731405971514
"Pérez, Martín","Alcantara, Sandy",False,2,0.5582165237785931
"Pérez, Martín","Suter, Brent",True,3,0.6139801936101584
"Pérez, Martín","Carrasco, Carlos",False,4,0.6418425991359569
"Pérez, Martín","Chapman, Aroldis",True,5,0.643193770723952
"Pérez, Martín","Stanek, Ryne",False,6,0.6613953867217612
"Pérez, Martín","Hill, Jaden",False,7,0.6763590721837652
"Pérez, Martín","Springs, Jeffrey",True,8,0.7407173865738025
"Pérez, Martín","Molina, Anthony",False,9,0.7462214259487545
"Pérez, Martín","Feltner, Ryan",False,10,0.750992447649445
"Robertson, David","Pomeranz, Drew",False,1,0.9610106620543598
"Robertson, David","Beeter, Clayton",True,2,1.1290125256986259
"Robertson, David","Fairbanks, Pete",True,3,1.286809776133071
"Robertson, David","Megill, Trevor",True,4,1.319774250213317
"Robertson, David","Williams, Devin",True,5,1.347281511621571
"Robertson, David","Ruiz, José",True,6,1.489390030160443
"Robertson, David","Mears, Nick",True,7,1.5083674996787655
"Robertson, David","Brown, Ben",True,8,1.6016128743993134
"Robertson, David","Merryweather, Julian",True,9,1.6117777552245918
"Robertson, David","Neris, Héctor",True,10,1.696542231158101
"Vodnik, Victor","Gausman, Kevin",True,1,0.32216072169629745
"Vodnik, Victor","Chandler, Bubba",True,2,0.3680433315274384
"Vodnik, Victor","Farris, Mitch",False,3,0.39139379814060943
"Vodnik, Victor","Whisenhunt, Carson",False,4,0.43350065219257244
"Vodnik, Victor","Montero, Rafael",True,5,0.47931352554647083
"Vodnik, Victor","Orze, Eric",True,6,0.48571930905796556
"Vodnik, Victor","Baker, Bryan",True,7,0.5161196888613163
