player_name,pitcher,pitch_type,pitch_name,p_throws,pitches,balls,velo,spin,spin_axis,HB,IVB,extension,release_x,release_z,swing_rate,whiff_rate,called_strike_rate,chase_rate,strike_rate,xwoba,xba,avg_exit_velocity,avg_launch_angle,hard_hit_rate,sweet_spot_rate,run_value,avg_run_value,swings,whiffs,contacts,balls_in_play,csw_rate,run_value_per_100,usage
"Laweryson, Cody",689520,FC,Cutter,R,10,10,85.32,2397.1,162.7,1.38,3.528,6.29,-1.755,5.554,0.7,0.2,0.0,0.6,0.7,0.2205,0.121,75.44,-7.8,0.0,0.2,-0.679,-0.0679,7,2,5,3,0.2,-6.79,0.1075
"Laweryson, Cody",689520,FF,4-Seam Fastball,R,58,58,93.2362,2384.6724,226.0,-13.6221,15.4759,6.4328,-1.7048,5.5267,0.5172,0.1207,0.2931,0.069,0.8103,0.2452,0.4634,77.8944,29.2222,0.069,0.1034,-1.585,-0.0273,30,7,23,8,0.4138,-2.7328,0.6237
"Lawrence, Casey",596271,CH,Changeup,R,60,60,80.6483,1845.1167,255.1,-17.906,0.774,6.1683,-2.844,5.0392,0.45,0.0667,0.1333,0.2833,0.5833,0.3717,0.4417,80.8421,-0.3158,0.0833,0.1,0.871,0.0145,27,4,23,14,0.2,1.4517,0.2174
"Lawrence, Casey",596271,CU,Curveball,R,2,2,75.35,2594.0,73.0,7.74,-4.8,6.1,-2.735,5.075,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.1,0.05,0,0,0,0,0.0,5.0,0.0072
"Lawrence, Casey",596271,FC,Cutter,R,4,4,82.975,2273.25,215.5,-2.52,7.11,5.95,-2.8975,5.19,0.25,0.0,0.0,0.0,0.25,1.1733,0.589,102.9,33.0,0.25,0.0,-0.318,-0.0795,1,0,1,1,0.0,-7.95,0.0145
"Lawrence, Casey",596271,FF,4-Seam Fastball,R,19,19,87.9158,2158.4211,241.6316,-13.5284,12.5747,6.0211,-2.8363,5.1432,0.6316,0.0526,0.1053,0.0526,0.7368,0.3079,0.2031,83.8091,32.2727,0.1579,0.2105,-0.836,-0.044,12,1,11,8,0.1579,-4.4,0.0688
"Lawrence, Casey",596271,SI,Sinker,R,110,110,87.4918,2088.5182,237.4182,-16.6091,4.5349,6.0827,-2.7495,5.1771,0.4636,0.0273,0.2273,0.0909,0.6909,0.4629,0.4271,84.2809,7.5745,0.1364,0.1455,1.779,0.0162,51,3,48,30,0.2545,1.6173,0.3986
"Lawrence, Casey",596271,SL,Slider,R,13,13,78.4,2573.2308,82.2308,1.8369,6.0923,6.1923,-2.7785,5.1908,0.6154,0.2308,0.1538,0.0769,0.7692,0.3902,0.3208,90.8,15.4,0.2308,0.1538,-0.623,-0.0479,8,3,5,4,0.3846,-4.7923,0.0471
"Lawrence, Casey",596271,ST,Sweeper,R,68,68,77.7221,2621.9706,70.2794,11.2518,4.5865,6.0691,-2.8435,5.0624,0.4118,0.0882,0.2206,0.1029,0.6324,0.406,0.3728,83.3619,24.5714,0.0735,0.1029,1.441,0.0212,28,6,22,14,0.3088,2.1191,0.2464
"Lawrence, Justin",664875,FF,4-Seam Fastball,R,25,25,94.884,2477.72,249.12,-12.7584,9.4368,6.4,-2.6712,4.3796,0.52,0.12,0.08,0.2,0.6,0.786,0.5697,89.2,35.7,0.16,0.16,0.049,0.002,13,3,10,3,0.2,0.196,0.0926
"Lawrence, Justin",664875,SI,Sinker,R,110,110,95.0145,2361.4091,251.2818,-17.052,-0.9098,6.4364,-2.6805,4.384,0.4,0.0727,0.1909,0.1091,0.5909,0.3323,0.285,85.1032,-1.2258,0.0818,0.0636,-0.978,-0.0089,44,8,36,15,0.2636,-0.8891,0.4074
"Lawrence, Justin",664875,ST,Sweeper,R,135,135,82.9541,2983.4222,70.9333,16.28,3.5902,6.28,-2.8174,4.3384,0.4074,0.1556,0.1926,0.1852,0.6,0.1632,0.2357,75.3567,14.0667,0.0148,0.0667,-3.609,-0.0267,55,21,34,18,0.3481,-2.6733,0.5
"Lazar, Max",676661,FC,Cutter,R,99,99,88.298,2416.0909,159.8687,4.1358,4.2279,6.9768,-0.5807,5.8918,0.4747,0.0606,0.1111,0.0909,0.5859,0.3448,0.3748,83.8105,0.9474,0.0909,0.1515,-1.213,-0.0123,47,6,41,26,0.1717,-1.2253,0.1533
"Lazar, Max",676661,FF,4-Seam Fastball,R,357,357,94.4938,2498.535,196.4174,-1.1418,16.3432,6.9585,-0.5313,5.9066,0.4818,0.0756,0.1933,0.0924,0.6751,0.398,0.3399,87.2534,25.626,0.1429,0.1064,1.04,0.0029,172,27,145,81,0.2689,0.2913,0.5526
"Lazar, Max",676661,FS,Split-Finger,R,21,21,86.7619,1232.2381,219.381,-8.9771,6.64,7.2,-0.7181,5.7605,0.5714,0.2857,0.0,0.3333,0.5714,0.154,0.2782,88.6,3.2,0.0952,0.0476,-0.598,-0.0285,12,6,6,4,0.2857,-2.8476,0.0325
"Lazar, Max",676661,KC,Knuckle Curve,R,169,169,81.1012,2486.8935,23.4438,6.2286,-15.7676,6.9391,-0.5112,5.855,0.3846,0.1183,0.2012,0.1538,0.5858,0.352,0.4967,84.339,-4.2195,0.0888,0.0769,1.456,0.0086,65,20,45,21,0.3195,0.8615,0.2616
"Leahy, Kyle",681517,CH,Changeup,R,129,129,90.2837,1497.8605,219.7132,-11.6521,5.334,7.1,-2.1661,5.647,0.5039,0.0853,0.1473,0.1473,0.6512,0.3211,0.3037,82.4896,8.6327,0.093,0.0853,0.527,0.0041,65,11,54,30,0.2326,0.4085,0.0956
"Leahy, Kyle",681517,CU,Curveball,R,243,243,83.5778,2420.6996,39.8889,8.6958,-12.8993,6.9984,-2.0944,5.8251,0.4691,0.1605,0.0864,0.177,0.5556,0.243,0.3198,85.5687,-8.4925,0.0947,0.0576,-4.247,-0.0175,114,39,75,39,0.2469,-1.7477,0.18
"Leahy, Kyle",681517,FF,4-Seam Fastball,R,408,408,95.4257,2375.2794,202.9975,-3.1597,16.5715,7.1873,-2.1139,5.7947,0.402,0.0784,0.223,0.0833,0.625,0.3429,0.3465,84.4,28.0403,0.0809,0.1029,-3.579,-0.0088,164,32,132,57,0.3015,-0.8772,0.3022
"Leahy, Kyle",681517,SI,Sinker,R,101,101,95.299,2234.0297,207.4554,-13.0384,12.2459,7.2218,-2.0336,5.7841,0.5842,0.0297,0.1881,0.1782,0.7723,0.3497,0.3651,83.1826,8.7174,0.1188,0.1386,-0.878,-0.0087,59,3,56,25,0.2178,-0.8693,0.0748
"Leahy, Kyle",681517,SL,Slider,R,283,283,91.0887,2379.8657,167.265,4.6389,5.009,7.0562,-2.3361,5.7405,0.5194,0.0777,0.2049,0.0777,0.7244,0.4014,0.3727,81.7748,11.0783,0.0954,0.1307,-3.014,-0.0107,147,22,125,66,0.2827,-1.065,0.2096
"Leahy, Kyle",681517,ST,Sweeper,R,186,186,86.7495,2701.6559,68.1882,15.1013,3.2923,6.986,-2.3531,5.7376,0.6559,0.1774,0.0484,0.2419,0.7043,0.2815,0.365,79.3048,28.506,0.0914,0.1452,-2.11,-0.0113,122,33,89,37,0.2258,-1.1344,0.1378
"Leasure, Jordan",673929,FF,4-Seam Fastball,R,605,605,96.2383,2381.7471,195.8248,-4.0251,19.2793,6.9643,-0.9009,5.8731,0.4909,0.1025,0.1289,0.1339,0.6198,0.3066,0.3058,84.9498,34.5981,0.081,0.1157,6.43,0.0106,297,62,234,88,0.2314,1.0628,0.5354
"Leasure, Jordan",673929,FS,Split-Finger,R,31,31,87.0871,907.9677,202.6129,-6.3058,10.0839,7.0548,-1.0926,5.8394,0.5161,0.0968,0.0645,0.1613,0.5806,0.358,0.2845,83.1,20.0833,0.129,0.0968,4.448,0.1435,16,3,13,6,0.1613,14.3484,0.0274
"Leasure, Jordan",673929,SI,Sinker,R,14,14,95.8071,2303.1429,198.2857,-9.9771,18.6686,6.9571,-1.0136,5.945,0.4286,0.0,0.0,0.2143,0.4286,0.2386,0.1295,71.8,30.8,0.0,0.0714,-0.065,-0.0046,6,0,6,2,0.0,-0.4643,0.0124
"Leasure, Jordan",673929,SL,Slider,R,480,480,87.2942,2442.8896,134.7083,6.4275,3.2162,6.8617,-0.9815,5.8443,0.4854,0.1833,0.1312,0.1812,0.6167,0.2346,0.2688,79.3619,15.6587,0.0479,0.0667,-7.032,-0.0146,233,88,145,61,0.3146,-1.465,0.4248
"Leclerc, José",600917,CH,Changeup,R,45,45,86.4978,1977.7333,205.3333,-8.2667,12.1627,5.58,-1.6947,5.9047,0.4889,0.2444,0.0667,0.2444,0.5556,0.2559,0.147,74.2364,-19.4545,0.0222,0.0444,-1.028,-0.0228,22,11,11,3,0.3111,-2.2844,0.1965
"Leclerc, José",600917,CU,Curveball,R,6,6,78.5333,2610.1667,60.0,13.94,-5.3,5.4333,-1.9067,5.745,0.5,0.1667,0.0,0.1667,0.5,0.6549,0.51,88.35,6.0,0.1667,0.1667,1.368,0.228,3,1,2,2,0.1667,22.8,0.0262
"Leclerc, José",600917,FC,Cutter,R,32,32,88.8094,2547.8125,164.2188,5.1375,6.2138,5.5406,-1.9378,5.8194,0.4062,0.1562,0.1562,0.125,0.5625,0.6084,0.4418,79.025,14.625,0.0625,0.0938,2.704,0.0845,13,5,8,4,0.3125,8.45,0.1397
"Leclerc, José",600917,FF,4-Seam Fastball,R,77,77,94.2052,2514.4675,202.6883,-1.5148,17.7226,5.5455,-1.6301,5.9329,0.5974,0.1429,0.1169,0.1818,0.7143,0.413,0.3982,85.9529,33.3529,0.1169,0.1429,2.517,0.0327,46,11,35,16,0.2597,3.2688,0.3362
"Leclerc, José",600917,SI,Sinker,R,20,20,93.77,2303.3,209.45,-12.372,10.08,5.5,-1.571,5.9905,0.45,0.05,0.15,0.1,0.6,0.534,0.5205,89.5571,17.8571,0.15,0.05,0.298,0.0149,9,1,8,2,0.2,1.49,0.0873
"Leclerc, José",600917,SL,Slider,R,49,49,80.5592,2458.0816,84.1224,11.3951,2.4147,5.4735,-1.9663,5.7514,0.3469,0.102,0.0612,0.1224,0.4082,0.17,0.2135,78.78,18.5,0.0204,0.0204,0.432,0.0088,17,5,12,6,0.1633,0.8816,0.214
"Lee, Chase",695445,CH,Changeup,R,36,36,85.8306,1621.6857,270.5429,-12.79,-4.8433,5.9861,-2.7081,3.8347,0.4722,0.0278,0.0556,0.1111,0.5278,0.2258,0.2063,84.4714,22.6429,0.0556,0.0833,-2.13,-0.0592,17,1,16,10,0.0833,-5.9167,0.06
"Lee, Chase",695445,FF,4-Seam Fastball,R,126,126,89.4579,2475.1951,262.5528,-4.3905,6.1229,5.9476,-2.7021,3.7627,0.5317,0.127,0.0714,0.0635,0.6032,0.2322,0.3008,82.0643,27.4186,0.0714,0.1349,0.588,0.0047,67,16,51,16,0.1984,0.4667,0.21
"Lee, Chase",695445,SI,Sinker,R,229,229,88.9087,2397.6054,263.6906,-9.2054,-1.0176,5.9231,-2.6612,3.78,0.4454,0.0568,0.2926,0.083,0.738,0.419,0.4176,85.8765,17.8148,0.0961,0.131,-3.417,-0.0149,102,13,89,41,0.3493,-1.4921,0.3817
"Lee, Chase",695445,ST,Sweeper,R,209,209,79.8651,2974.4372,82.5628,19.0329,5.0773,5.7699,-2.7276,3.6961,0.3828,0.0909,0.1914,0.1388,0.5742,0.3841,0.3782,84.4509,23.1636,0.0813,0.1005,8.83,0.0422,80,19,61,34,0.2823,4.2249,0.3483
"Lee, Dylan",669276,CH,Changeup,L,146,146,86.6836,1726.363,137.3151,11.4526,12.8326,6.3788,1.9012,6.3961,0.5274,0.1507,0.0959,0.1986,0.6233,0.249,0.2795,77.122,8.42,0.0479,0.0753,-3.261,-0.0223,77,22,55,33,0.2466,-2.2336,0.1325
"Lee, Dylan",669276,FF,4-Seam Fastball,L,344,344,94.0547,2355.8227,153.8023,8.3602,19.2408,6.1887,1.6198,6.5921,0.4709,0.0669,0.2355,0.0785,0.7064,0.3306,0.3333,82.3631,32.3934,0.0756,0.1221,1.351,0.0039,162,23,139,54,0.3023,0.3927,0.3122
"Lee, Dylan",669276,SL,Slider,L,612,612,85.9775,2133.933,156.1275,-0.3306,6.6718,6.2415,1.81,6.5047,0.5376,0.2222,0.1307,0.1797,0.6683,0.2425,0.2707,81.0052,13.1932,0.0719,0.0768,-10.304,-0.0168,329,136,193,89,0.3529,-1.6837,0.5554
"Lee, Korey",686676,EP,Eephus,R,6,6,49.5667,1141.8333,199.3333,-3.36,20.58,4.3333,-0.73,7.08,0.0,0.0,0.0,0.0,0.0,0.6915,,,,0.0,0.0,0.597,0.0995,0,0,0,0,0.0,9.95,0.1364
"Lee, Korey",686676,FA,Other,R,36,36,77.5944,1729.0556,213.1667,-8.25,16.3733,5.6083,-1.0792,6.3139,0.6111,0.0556,0.0833,0.1667,0.6944,0.2533,0.2551,81.2368,34.8421,0.1389,0.1389,0.11,0.0031,22,2,20,10,0.1389,0.3056,0.8182
"Lee, Korey",686676,FF,4-Seam Fastball,R,2,2,90.4,1969.0,209.0,-8.16,15.84,6.0,-0.89,6.17,1.0,0.0,0.0,0.0,1.0,0.9638,0.5905,103.8,9.5,1.0,0.5,0.422,0.211,2,0,2,2,0.0,21.1,0.0455
"Legumina, Casey",668984,CH,Changeup,R,92,92,87.6967,1582.5976,243.6951,-15.4578,0.917,6.8054,-2.2836,4.4712,0.4674,0.0543,0.1739,0.1522,0.6413,0.2305,0.2393,85.1176,7.5588,0.1087,0.0978,0.552,0.006,43,5,38,20,0.2283,0.6,0.1069
"Legumina, Casey",668984,FF,4-Seam Fastball,R,424,424,94.3019,2433.3753,231.1612,-14.6949,13.5345,6.7333,-2.1183,4.6918,0.5236,0.1226,0.1274,0.1203,0.6509,0.2895,0.3104,81.7946,33.6174,0.0637,0.1061,-2.551,-0.006,222,52,170,60,0.25,-0.6017,0.4925
"Legumina, Casey",668984,SI,Sinker,R,196,196,93.9168,2288.3646,232.2344,-17.842,8.4869,6.748,-2.1273,4.7481,0.4694,0.0561,0.2857,0.1276,0.7551,0.4097,0.3541,80.8957,19.2571,0.0765,0.1071,-0.498,-0.0025,92,11,81,27,0.3418,-0.2541,0.2276
"Legumina, Casey",668984,ST,Sweeper,R,149,149,81.0503,2688.0922,96.9787,9.6838,6.0016,6.6987,-2.3687,4.4809,0.4698,0.1074,0.1275,0.1275,0.5973,0.3036,0.298,83.3571,17.6531,0.1074,0.0738,5.005,0.0336,70,16,54,30,0.2349,3.3591,0.1731
"Leiter Jr., Mark",643410,CU,Curveball,R,212,212,74.0571,2286.7075,21.2217,8.2081,-17.5336,6.5519,-0.9552,5.8635,0.3302,0.1557,0.2264,0.1226,0.5566,0.2655,0.2845,79.4677,9.7742,0.0236,0.0377,0.361,0.0017,70,33,37,20,0.3821,0.1703,0.2548
"Leiter Jr., Mark",643410,FC,Cutter,R,25,25,91.168,2104.0,191.44,1.6128,8.4624,6.664,-1.1472,5.7376,0.48,0.08,0.28,0.0,0.76,0.6245,0.368,86.8667,15.7778,0.08,0.12,0.2,0.008,12,2,10,4,0.36,0.8,0.03
"Leiter Jr., Mark",643410,FF,4-Seam Fastball,R,4,4,93.45,2037.75,207.0,-6.93,16.8,6.7,-0.8025,5.8475,0.25,0.25,0.0,0.0,0.25,0.0,,,,0.0,0.0,-0.091,-0.0228,1,1,0,0,0.25,-2.275,0.0048
"Leiter Jr., Mark",643410,FS,Split-Finger,R,254,254,85.8043,675.1024,242.2087,-7.3559,4.1192,6.7205,-0.9412,5.7906,0.5433,0.2283,0.0197,0.2559,0.563,0.2409,0.318,81.8556,5.5972,0.0748,0.063,3.519,0.0139,138,58,80,46,0.248,1.3854,0.3053
"Leiter Jr., Mark",643410,SI,Sinker,R,321,321,93.7464,2026.0156,209.9626,-13.8153,13.4527,6.7072,-1.1555,5.7597,0.4611,0.0374,0.2555,0.0779,0.7165,0.3653,0.3437,83.72,22.2778,0.0935,0.1184,1.943,0.0061,148,12,136,69,0.2928,0.6053,0.3858
"Leiter Jr., Mark",643410,SL,Slider,R,16,16,83.3562,2243.1875,76.4375,4.2525,-3.6075,6.6188,-1.0356,5.7262,0.5625,0.0,0.0625,0.1875,0.625,0.2588,0.2414,81.4111,16.1111,0.0,0.3125,-0.755,-0.0472,9,0,9,5,0.0625,-4.7188,0.0192
"Leiter, Jack",683004,CH,Changeup,R,426,426,90.7026,1522.1179,228.9646,-14.4654,2.9735,6.7514,-1.6509,5.5729,0.4296,0.1291,0.1056,0.1174,0.5352,0.2975,0.3491,83.0964,-1.8393,0.0728,0.061,2.623,0.0062,183,55,128,62,0.2347,0.6157,0.1649
"Leiter, Jack",683004,CU,Curveball,R,244,244,81.9311,2629.8667,35.25,6.2779,-9.6993,6.6045,-1.642,5.8034,0.3484,0.1189,0.1762,0.1393,0.5246,0.2931,0.3198,84.7057,13.1698,0.082,0.082,3.391,0.0139,85,29,56,27,0.2951,1.3898,0.0944
"Leiter, Jack",683004,FF,4-Seam Fastball,R,1001,1001,97.2991,2427.5697,213.3929,-8.8614,17.4444,6.9268,-1.5961,5.5398,0.4955,0.0919,0.1588,0.1039,0.6543,0.3297,0.3095,84.081,32.0577,0.0859,0.1119,-11.371,-0.0114,496,92,404,156,0.2507,-1.136,0.3874
"Leiter, Jack",683004,PO,Pitch Out,R,1,1,94.7,2357.0,213.0,-11.28,16.2,6.7,-1.98,5.56,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.035,0.035,0,0,0,0,0.0,3.5,0.0004
"Leiter, Jack",683004,SI,Sinker,R,310,310,96.0942,2336.9674,212.7394,-13.6177,14.6899,6.9152,-1.843,5.5627,0.5032,0.0645,0.1677,0.1097,0.671,0.4181,0.3706,85.0945,25.4375,0.1161,0.1452,-0.252,-0.0008,156,20,136,69,0.2323,-0.0813,0.12
"Leiter, Jack",683004,SL,Slider,R,602,602,87.5842,2546.3367,117.7428,4.215,1.3493,6.7226,-1.7884,5.6932,0.5249,0.1296,0.1445,0.1478,0.6694,0.2983,0.2761,82.2739,15.7343,0.0764,0.0764,-1.498,-0.0025,316,78,238,112,0.2741,-0.2488,0.233
"Liberatore, Matthew",669461,CH,Changeup,L,291,291,88.4275,1802.2887,132.0653,15.1505,9.9616,6.3375,0.7755,6.3742,0.4467,0.0687,0.1581,0.1203,0.6048,0.3435,0.296,84.887,13.68,0.0962,0.1168,-6.741,-0.0232,130,20,110,65,0.2268,-2.3165,0.1219
"Liberatore, Matthew",669461,CU,Curveball,L,376,376,77.4463,2963.8165,334.625,-9.6003,-17.9467,6.396,0.5247,6.6074,0.375,0.117,0.2074,0.1729,0.5824,0.1939,0.3148,81.6974,-0.7763,0.0452,0.0505,-0.288,-0.0008,141,44,97,33,0.3245,-0.0766,0.1575
"Liberatore, Matthew",669461,FC,Cutter,L,248,248,90.206,2497.5766,164.1653,-2.0018,10.7289,6.3984,0.5604,6.5115,0.4597,0.0685,0.125,0.1129,0.5847,0.4008,0.3425,82.6341,13.5455,0.0806,0.0968,8.377,0.0338,114,17,97,58,0.1935,3.3778,0.1039
"Liberatore, Matthew",669461,FF,4-Seam Fastball,L,684,684,93.8909,2113.4561,151.6769,7.0877,16.39,6.3912,0.5116,6.5875,0.5015,0.0497,0.1871,0.1199,0.6886,0.3695,0.3404,85.7356,26.6329,0.117,0.1418,1.869,0.0027,343,34,308,153,0.2368,0.2732,0.2864
"Liberatore, Matthew",669461,PO,Pitch Out,L,2,2,86.6,2304.0,214.5,1.86,7.32,6.15,0.655,6.57,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,-0.188,-0.094,0,0,0,0,0.0,-9.4,0.0008
"Liberatore, Matthew",669461,SI,Sinker,L,281,281,93.9851,2095.7153,151.79,12.7187,14.0404,6.4434,0.5464,6.5065,0.4448,0.0249,0.2491,0.0569,0.694,0.4175,0.3682,87.8252,16.1081,0.1495,0.1601,2.843,0.0101,125,7,118,67,0.274,1.0117,0.1177
"Liberatore, Matthew",669461,SL,Slider,L,506,506,86.3933,2688.7391,246.4625,-4.0247,1.112,6.3937,0.6463,6.4793,0.5889,0.1779,0.0988,0.2312,0.6877,0.2955,0.3673,83.6212,12.6,0.1107,0.1206,-2.816,-0.0056,298,90,207,106,0.2767,-0.5565,0.2119
"Littell, Zack",641793,FF,4-Seam Fastball,R,682,682,92.1194,2012.2718,212.2943,-7.3233,16.0619,6.2636,-0.6365,6.1395,0.4956,0.0953,0.1818,0.132,0.6774,0.3173,0.3219,85.0522,34.6546,0.0865,0.129,-0.413,-0.0006,338,65,273,110,0.2771,-0.0606,0.2401
"Littell, Zack",641793,FS,Split-Finger,R,769,769,83.4429,1105.544,247.226,-11.6558,-0.9233,6.1116,-0.7075,6.0812,0.5605,0.1261,0.078,0.186,0.6385,0.269,0.3015,83.9336,3.4,0.1001,0.091,6.105,0.0079,431,97,333,183,0.2042,0.7939,0.2708
"Littell, Zack",641793,SI,Sinker,R,454,454,91.4965,2027.032,214.2466,-14.2089,12.3674,6.2747,-0.7355,6.0105,0.5044,0.0573,0.1982,0.0859,0.7026,0.3446,0.2998,83.6174,22.5,0.1035,0.1189,-3.381,-0.0074,229,26,203,107,0.2555,-0.7447,0.1599
"Littell, Zack",641793,SL,Slider,R,782,782,87.2844,2199.5961,194.5737,1.3831,7.2465,6.174,-0.7388,6.2001,0.5332,0.087,0.1701,0.1394,0.7033,0.3916,0.3459,84.4498,15.3866,0.124,0.1304,3.394,0.0043,417,68,349,176,0.257,0.434,0.2754
"Littell, Zack",641793,ST,Sweeper,R,153,153,79.451,2166.4333,40.1467,11.4729,-3.7639,6.0719,-0.7848,6.174,0.3922,0.0784,0.1699,0.1307,0.5621,0.2112,0.2185,81.4818,16.4091,0.0588,0.0784,-3.536,-0.0231,60,12,48,26,0.2484,-2.3111,0.0539
"Little, Brendon",663893,FC,Cutter,L,129,129,93.5674,2216.6279,119.4109,1.4605,6.4716,5.6891,2.001,6.146,0.4341,0.1163,0.1938,0.1783,0.6279,0.3853,0.3689,82.62,14.0286,0.062,0.1008,-0.551,-0.0043,56,15,41,21,0.3101,-0.4271,0.0966
"Little, Brendon",663893,KC,Knuckle Curve,L,602,602,87.0093,1799.8721,341.4784,-2.347,-7.6828,5.7334,1.7456,6.2017,0.4336,0.2309,0.0914,0.2625,0.5249,0.2096,0.3245,81.621,-3.9802,0.0565,0.0432,-6.302,-0.0105,261,139,122,54,0.3223,-1.0468,0.4506
"Little, Brendon",663893,SI,Sinker,L,605,605,93.4142,2029.3405,112.1884,14.6162,-1.8129,5.5775,2.0358,5.867,0.3669,0.1058,0.2264,0.119,0.5934,0.39,0.3168,86.9744,2.1407,0.0876,0.0612,3.314,0.0055,222,64,156,98,0.3322,0.5478,0.4528
"Little, Jack",669193,FF,4-Seam Fastball,R,25,25,93.984,2228.12,217.44,-9.4368,15.1728,6.296,-2.6764,5.1464,0.68,0.08,0.08,0.24,0.76,0.3238,0.2453,86.6692,28.7692,0.12,0.24,1.137,0.0455,17,2,15,9,0.16,4.548,0.5682
"Little, Jack",669193,FS,Split-Finger,R,7,7,86.8286,1197.4286,248.0,-11.1771,1.2857,6.3143,-3.0843,4.7314,0.4286,0.1429,0.0,0.4286,0.4286,0.138,0.153,71.3,11.5,0.0,0.1429,0.439,0.0627,3,1,2,1,0.1429,6.2714,0.1591
"Little, Jack",669193,SL,Slider,R,12,12,86.7917,2390.0833,158.75,3.19,3.55,6.3,-3.0892,4.7992,0.4167,0.4167,0.3333,0.25,0.75,0.0,,,,0.0,0.0,-0.583,-0.0486,5,5,0,0,0.75,-4.8583,0.2727
"Little, Luke",681432,FF,4-Seam Fastball,L,41,41,93.3122,2282.2439,126.0976,3.2751,7.762,7.1488,3.1268,5.3466,0.2927,0.0732,0.2439,0.0976,0.5366,0.3372,0.312,76.8375,-8.875,0.0244,0.0488,-0.426,-0.0104,12,3,9,2,0.3171,-1.039,0.5395
"Little, Luke",681432,ST,Sweeper,L,35,35,82.2886,2425.2857,298.8571,-13.3337,1.9646,7.04,3.5749,5.1291,0.2,0.0286,0.2286,0.0857,0.4286,0.3298,0.0847,69.7667,8.8333,0.0,0.0286,0.889,0.0254,7,1,6,3,0.2571,2.54,0.4605
"Lively, Ben",594902,CH,Changeup,R,56,56,84.775,1639.4107,231.1429,-14.9121,8.805,6.8821,-1.3402,5.1254,0.4286,0.0357,0.0536,0.1071,0.4821,0.2995,0.2696,84.62,15.45,0.125,0.0893,-1.143,-0.0204,24,2,22,13,0.0893,-2.0411,0.0779
"Lively, Ben",594902,CU,Curveball,R,51,51,77.2745,1991.2549,61.5098,7.3718,-4.4329,6.7765,-1.3127,5.29,0.4902,0.0784,0.1373,0.2353,0.6275,0.404,0.3497,85.4333,17.0952,0.1373,0.0784,5.779,0.1133,25,4,21,11,0.2157,11.3314,0.0709
"Lively, Ben",594902,FC,Cutter,R,58,58,84.3845,1920.0172,169.7759,-2.371,12.7386,6.8655,-1.4909,5.0317,0.3966,0.069,0.1552,0.1379,0.5517,0.5016,0.3914,78.6765,15.8235,0.0345,0.0345,0.536,0.0092,23,4,19,5,0.2241,0.9241,0.0807
"Lively, Ben",594902,FF,4-Seam Fastball,R,238,238,89.8382,2036.6176,215.8529,-9.2526,16.5691,6.897,-1.3217,5.1736,0.437,0.063,0.2353,0.105,0.6723,0.3715,0.2959,84.7513,31.1842,0.0756,0.1134,-3.787,-0.0159,104,15,89,32,0.2983,-1.5912,0.331
"Lively, Ben",594902,SI,Sinker,R,175,175,90.4497,2005.7714,219.4114,-14.339,12.9285,6.9046,-1.3153,5.1043,0.52,0.0571,0.1771,0.08,0.6971,0.2933,0.3137,84.4961,23.2763,0.1086,0.1657,-0.199,-0.0011,91,10,81,41,0.2343,-0.1137,0.2434
"Lively, Ben",594902,SL,Slider,R,63,63,82.7381,2008.9365,123.4762,4.9086,4.6267,6.8524,-1.4808,5.0273,0.5238,0.0635,0.0794,0.0794,0.6032,0.4039,0.3551,83.2593,27.5556,0.127,0.1429,-1.83,-0.029,33,4,29,13,0.1429,-2.9048,0.0876
"Lively, Ben",594902,ST,Sweeper,R,78,78,78.5064,2025.9103,81.8205,10.0892,2.6185,6.7744,-1.5767,5.0349,0.5,0.0641,0.1282,0.1538,0.6282,0.2343,0.2032,77.071,25.0,0.0641,0.1026,-2.395,-0.0307,39,5,34,19,0.1923,-3.0705,0.1085
"Lodolo, Nick",666157,CH,Changeup,L,541,541,87.8649,1833.9445,102.8004,17.0664,1.8523,6.3442,3.6783,5.3778,0.5619,0.1405,0.0924,0.2274,0.6543,0.3002,0.2921,80.446,1.1881,0.0832,0.0924,-7.282,-0.0135,304,76,228,129,0.2329,-1.346,0.2171
"Lodolo, Nick",666157,CU,Curveball,L,716,716,81.923,2566.9707,298.8408,-8.424,0.0241,6.0948,3.7084,5.4385,0.5,0.1941,0.155,0.2123,0.655,0.2159,0.2375,81.2503,15.4256,0.0642,0.0587,-1.566,-0.0022,358,139,218,93,0.3492,-0.2187,0.2873
"Lodolo, Nick",666157,FF,4-Seam Fastball,L,692,692,93.8838,2283.0882,111.5303,16.7995,9.1217,6.3003,3.678,5.4359,0.4653,0.091,0.1647,0.1026,0.6301,0.2691,0.3324,82.2341,31.385,0.078,0.1171,1.85,0.0027,322,63,259,100,0.2558,0.2673,0.2777
"Lodolo, Nick",666157,SI,Sinker,L,543,543,93.7088,2306.3757,111.3057,18.6789,5.9302,6.3024,3.7162,5.3583,0.4862,0.0552,0.2284,0.1068,0.7145,0.3873,0.355,84.6788,15.1835,0.1179,0.1252,0.998,0.0018,264,30,234,126,0.2836,0.1838,0.2179
