player_name,pitcher_effectiveness,pitcher_command,trusted_velocity_score,trusted_movement_score,trusted_tunneling_score,raw_tunneling_score,pitcher_effectiveness_contribution,pitcher_command_contribution,trusted_velocity_score_contribution,trusted_movement_score_contribution,paom_score,paom_confidence,effectiveness_confidence,movement_confidence,command_confidence,velocity_confidence
"Manaea, Sean",78.86710239651417,83.00653594771242,41.394335511982575,52.505446623093675,0.0258061233591852,0.2580612335918528,54.362581221947984,13.272291653678895,5.235510450296653,1.2776176668200785,74.14800099274362,35.97581875545027,35.97581875545027,75.0,95.56194824961949,75.0
"King, Bryan",79.95642701525054,90.6318082788671,23.74727668845316,60.130718954248366,,,55.113445603466594,14.491531044436798,3.003529679380711,1.4631638010055672,74.07167012828965,36.899778379709424,36.899778379709424,75.0,95.63067444876782,75.0
"Díaz, Edwin",98.69281045751634,1.3071895424836601,34.64052287581699,49.45533769063181,0.0088651151733013,0.0886511517330136,68.02831296558684,0.2090124669870692,4.381295587353514,1.2033992131458833,73.82202023307332,33.94565393436884,33.94565393436884,50.0,100.0,50.0
"Santana, Dennis",86.71023965141612,81.26361655773421,7.4074074074074066,1.7429193899782136,-0.0024076058130399,-0.0240760581303994,59.76880476888203,12.993608364362803,0.9368808174215061,0.04241054495668311,73.74170449562303,33.76376709710043,33.76376709710043,100.0,81.07917498336661,100.0
"Kirby, George",70.58823529411765,86.71023965141612,70.58823529411765,92.37472766884531,-0.0107320718981967,-0.0357735729939892,48.656011922406485,13.864493643475589,8.927923083663766,2.2477588827042045,73.69618753225005,40.15862320193127,40.15862320193127,100.0,96.24982186119425,100.0
"Hader, Josh",88.01742919389977,28.75816993464052,50.76252723311547,74.50980392156863,0.0266685234931354,0.266685234931354,60.66984202670437,4.598274273715522,6.4203891311532635,1.813050796898203,73.50155622847134,30.189641477979066,30.189641477979066,50.0,100.0,50.0
"Chapman, Aroldis",84.0958605664488,19.389978213507625,93.68191721132898,23.093681917211327,-0.0253290747555197,-0.2532907475551979,57.96673025323735,3.1003515936415265,11.848786808566109,0.5619397206760511,73.47780837612103,26.470927865942848,26.470927865942848,100.0,84.6691675598428,100.0
"Koenig, Jared",79.520697167756,37.254901960784316,84.9673202614379,73.63834422657952,,,54.81309985085915,5.956855309131472,10.746574082187864,1.7918455244198612,73.30837476659835,36.507936507936506,36.507936507936506,100.0,81.93720238095239,100.0
"Lodolo, Nick",76.47058823529412,93.89978213507625,42.48366013071895,8.278867102396514,-0.0168956073326116,-0.0281593455543526,52.71067958260702,15.01406221190447,5.373287041093932,0.20145008854424476,73.29947892414967,41.267552316894125,41.267552316894125,100.0,100.0,100.0
"Gray, Sonny",79.73856209150327,88.67102396514161,24.18300653594771,44.88017429193899,-0.018315631814494,-0.0305260530241568,54.963272727162874,14.178012343956194,3.0586403156996234,1.0920715326345898,73.29199691945328,39.29793014454119,39.29793014454119,100.0,97.97092225134156,100.0
