player_name,total_pitches,release_x,release_z,extension,avg_velo,map_x,map_y
"Elder, Bryce",2514.0,-1.035046,6.464119,6.0918779999999995,88.593002,-0.12955455633047464,1.3440396220582012
"Englert, Mason",655.0,-1.3382011049723759,5.8901425414364645,6.280216574585636,89.97492707182322,0.1275583209564795,0.2952647352839865
"Enns, Dietrich",682.0,1.8241715526601519,6.296353963083605,6.277834961997828,89.39134093376764,-0.7586801582941839,1.422331921663505
"Enright, Nic",488.0,-1.4357015250544665,6.216773420479303,6.4779564270152505,90.91526579520698,0.6912922120129876,0.5626260442276152
"Eovaldi, Nathan",1799.0,-2.4203084311632868,5.403431163287086,6.845022411953042,87.31584204909285,-0.1049065993980022,-1.4867415758384555
"Erceg, Lucas",963.0,-1.8604280000000002,5.980646999999999,6.504745,92.59527099999998,1.1331549937357606,0.20919543092579543
"Estrada, Jeremiah",1266.0,-0.535142,5.8378820000000005,6.89588,92.585614,0.908562878109596,-0.2587265284076888
"Estévez, Carlos",1043.0,-1.900998,5.9686840000000005,6.278943,91.985915,0.8411181047670364,0.43331265760666066
"Evans, Logan",1338.0,-2.201427,5.9348,5.808298,87.685957,-0.46622691010052336,0.6649307973782815
"Fairbanks, Pete",898.0,0.03146923076923077,7.00916923076923,6.430407692307693,92.04144615384615,0.91738127968284,2.1129820580649024
"Falter, Bailey",1934.0,1.4372474747474746,5.821256565656564,7.192662626262626,88.50216666666668,-0.5256889110457817,-0.5541881531033815
"Farris, Mitch",310.0,0.9882506527415144,6.0503263707571815,6.511126631853786,85.88030026109661,-1.3655910421484911,0.40453816937329956
"Faucher, Calvin",1053.0,-1.3501591591591593,5.8115955955955965,5.912162162162163,91.49434234234235,0.23359163372164896,0.7363001212470444
"Fedde, Erick",2348.0,-1.4734526209677419,5.8227449596774195,6.686719758064517,88.94491431451613,0.13650570961079325,-0.40464422016656243
"Ferguson, Caleb",1111.0,2.284774,5.888163,6.35974,89.75654399999999,-0.9675537806498916,0.8256796843474103
"Ferguson, Tyler",950.0,-3.268267987486965,5.9253837330552654,6.159509906152241,90.44304275286756,0.7666052253004143,0.18325273429363734
"Fermin, José",621.0,-1.7361091476091477,6.26168607068607,6.132475051975051,93.14407276507275,1.141222306324851,1.1472916212163764
"Fernandez, Ryan",445.0,-1.7708975265017668,5.945766784452296,6.340229681978798,90.48170671378094,0.45258855852465535,0.2541533582029575
"Ferrer, José A.",1118.0,2.98555027027027,5.816366486486486,6.055673513513512,95.3867427027027,-0.0016579173942146686,1.5723627209609645
"Festa, David",882.0,-2.268347,6.004528,6.941058,90.492024,1.0224880761812403,-0.508694553436539
"Festa, Matt",766.0,-2.0730803474484256,5.100737242128122,6.3630846905537455,88.08743756786102,-0.4853484391644422,-1.2108010020337234
"Finnegan, Kyle",928.0,-2.0640677083333334,5.675453125,6.638880208333333,92.62678125,1.1283624002462127,-0.4417477552499531
"Fisher, Braydon",929.0,0.2945638629283489,6.49580062305296,5.632032191069574,87.74243509865003,-1.0221604475926265,2.1584586510984027
"Fitts, Richard",491.0,-2.0246946107784427,6.018491017964071,6.638365269461078,92.49232934131737,1.262697236563286,0.05983621449313331
"Flaherty, Jack",2894.0,-2.5841307531380755,5.323857740585774,6.521328451882845,87.01880230125523,-0.3801353713411905,-1.240719156186737
"Flexen, Chris",582.0,-0.6973826589595375,6.820046242774566,6.187913294797687,87.45797572254335,-0.2667199123851795,1.734835568018546
"Fluharty, Mason",996.0,3.3580630630630632,5.676516516516516,6.748791791791792,86.63272172172172,-1.93385494374269,0.025595195811343622
"Francis, Bowden",1055.0,-2.1383636363636365,5.949424242424242,6.833666666666667,87.13845454545455,0.04529057840350691,-0.6336672273053486
"Freeland, Kyle",2482.0,2.578852,5.734802,6.565921,87.21130299999999,-1.6414642982512848,0.23830575053425768
"Fried, Max",3108.0,1.5667507629704984,6.016510681586979,6.481122075279758,88.4212472024415,-0.9403420805015527,0.6505637876234877
"Fulmer, Carson",350.0,-2.4731831357048755,5.5336179183135705,6.323924901185771,90.45650988142292,0.43067943830224015,-0.4554012316718101
"Funderburk, Kody",560.0,2.4332690815006464,5.730939197930142,7.090531694695989,90.01688874514876,-0.5592708609106747,-0.28723191274275783
"Gaddis, Hunter",1079.0,-2.262004,6.225121,6.904358,89.35814300000001,0.8288181024560095,-0.2070549033328419
"Gage, Matt",416.0,2.0452899106002556,6.392111111111111,6.2909272030651335,87.89513154533844,-1.1412839629066216,1.4946160266006596
"Gallen, Zac",3053.0,-2.8367025641025645,5.964317948717949,6.536482051282051,88.69745641025641,0.4625453659768967,-0.2658099411067238
"Garcia, Rico",586.0,-1.5271420000000002,5.954976,5.97923,89.894638,0.0046535853251870605,0.7325545989462849
"Garcia, Robert",972.0,3.7106143856143867,5.651492507492508,6.481349650349651,90.85014585414588,-1.1688708788002753,0.6464315459069259
"García, Luis",855.0,-2.1144826883910386,6.210562118126274,6.552912423625255,90.28401629327904,0.7824778880161788,0.2990794529252453
"Garrett, Reed",940.0,-2.310776041666667,5.629202083333333,6.150296875,91.47613125,0.5756465519214696,-0.004822418166292081
"Gausman, Kevin",3464.0,-2.487716716716717,5.723213213213214,6.69627927927928,89.80768468468467,0.6117871990774216,-0.6912589410731125
"Gibson, Cade",735.0,1.3683040791100125,5.841645241038319,5.933213844252163,83.79607787391842,-2.4836296537757145,0.7721417646366479
"Gil, Luis",1018.0,-2.98244,5.592840000000001,6.841728,92.09155200000001,1.3579003563558918,-1.0159908711251942
"Gilbert, Logan",2387.0,-0.9038738647830474,5.762076690211908,7.504974772956609,88.76951261352168,0.41590561936095244,-1.4381791810376097
"Gilbert, Tyler",773.0,3.274330802603037,4.8705661605206085,5.922729934924079,86.63282212581345,-2.863663589239759,-0.1231781174250649
"Gillispie, Connor",393.0,-1.8314736211031177,5.580621103117506,5.780736211031176,86.33194604316547,-1.1205283654026568,0.16538896245023188
"Ginkel, Kevin",457.0,-2.1196970998925884,6.526590762620837,6.777073039742212,90.32368743286787,1.1042685042604168,0.4793106565448186
"Ginn, J.T.",1575.0,-1.131637,5.631342,6.675949000000001,90.845214,0.4021291929553623,-0.4947635927217431
"Giolito, Lucas",2285.0,-1.4093312629399586,6.293111801242236,6.629658385093167,88.61605590062112,0.24518608429653307,0.347501764000301
"Glasnow, Tyler",1784.0,-1.6327662337662339,5.957164835164835,7.518905094905096,91.33154145854147,1.3884941117015426,-1.145040278485984
"Gomber, Austin",905.0,2.0728298342541436,6.612785635359117,6.673384530386741,83.0461502762431,-2.002071563348104,1.044104041865998
"Gonsolin, Tony",511.0,-0.8599237187127532,6.1045029797377826,5.8765947556615,88.1468474374255,-0.6214880852432705,1.0944655089985007
"González, Wikelman",206.0,-1.9129999999999998,5.164,6.836,95.108,1.5625963284718822,-1.2622810409393526
"Gordon, Colton",1410.0,2.6483189300411523,5.499704732510288,6.837317901234568,85.9835987654321,-1.9187072711578663,-0.5114303970082749
"Gordon, Tanner",1239.0,-2.7660793969849244,6.160427135678392,6.199658291457287,88.26502613065327,0.21919680663722368,0.4339796336014571
"Gore, MacKenzie",2818.0,1.9064775224775228,5.688901098901098,6.868412587412588,89.79031668331669,-0.6224975135026368,-0.17542838649309395
"Graceffo, Gordon",725.0,-1.5356392075078205,6.126714285714286,6.340037539103231,90.60370594369135,0.5072586294126666,0.5686554930089217
"Granillo, Andre",337.0,-0.9558329764453963,6.328869379014989,6.081237687366167,86.85382226980728,-0.6669241066851913,1.0681804832767199
"Gray, Sonny",2671.0,-0.8114949083503056,5.56062932790224,6.48923116089613,87.43873116089614,-0.7048180676209579,-0.5113985218945313
"Green, Chad",693.0,-1.8571813524590162,6.139152663934427,6.381692622950819,91.71866905737706,0.9166675645554689,0.5443412039873575
"Greene, Hunter",1746.0,-1.921704,5.97024,6.5986080000000005,94.857778,1.7732608559460246,0.20148329295559148
"Guerrero, Luis",231.0,-1.5923967459324155,5.9227571964956205,5.6437647058823535,90.11452440550688,-0.15346624407521037,1.1117612033643174
"Gusto, Ryan",1760.0,-2.1621321321321325,5.789553553553553,6.459479479479481,89.59286086086088,0.342410320098877,-0.24926465434156836
"Gómez, Yoendrys",925.0,-2.000850356294537,5.540091448931117,6.881986935866983,89.11484085510689,0.31502508781784494,-1.1494263478813638
"Hader, Josh",810.0,3.1281380753138075,5.577491631799163,6.610066945606695,90.23439748953975,-1.1037983715342528,0.2337579775482831
"Hall, DL",494.0,2.7204940476190473,5.455049999999999,6.891069047619046,89.97144642857144,-0.9304139720686727,-0.3899522642207867
"Halvorsen, Seth",636.0,-2.38044,5.810866,6.93886,95.549296,2.2198354283815935,-0.502495777303033
"Hamilton, Ian",558.0,-2.733811710677382,5.868308840413318,5.656947187141217,91.75624799081515,0.5812158436354254,0.9110944093292616
"Hancock, Emerson",1441.0,-2.479546777546778,5.373075883575883,6.104869022869023,91.62367879417877,0.4996260687973227,-0.343367382498865
"Hanifee, Brenan",915.0,-2.7027290794979075,5.508628661087865,6.144035564853557,93.66886087866109,1.1754992606069337,-0.11032813285236254
"Harris, Hogan",1043.0,2.2178491379310343,6.083681034482757,6.573051724137931,86.92853017241382,-1.4157742045854569,0.6582334413329965
"Harrison, Kyle",506.0,2.1711486643437867,4.8249918699186995,6.667267131242741,90.6902531939605,-1.0600186116374295,-1.0832846358280668
"Hart, Kyle",490.0,2.781735211267606,5.534112676056338,6.365688732394366,86.70788732394367,-2.0629265505383505,0.20376181625423304
"Hatch, Thomas",473.0,-1.4080396530359356,5.723457249070632,6.420638166047088,89.42061214374226,0.012555857912440134,-0.1725657560560247
"Headrick, Brent",234.0,1.35,6.470000000000001,6.9239999999999995,94.035,1.0543045735146397,1.0555435584277308
"Heaney, Andrew",2082.0,2.997451,4.805508,6.302586000000001,85.345551,-2.892444837690586,-0.8268418667964299
"Helsley, Ryan",909.0,-0.23039074273412266,6.1296727664155,6.577143164693218,93.97652529601721,1.1133537257087034,0.7106695915386173
"Henderson, Logan",364.0,-1.3960450450450452,5.214972972972973,6.061927927927927,87.9434054054054,-0.8590467295835599,-0.5501560970312424
"Hendricks, Kyle",2571.0,-2.642544,6.084238,5.517002,82.51069,-1.738739392097152,0.8595608828891
"Henriquez, Ronny",1133.0,-2.3689867075664623,5.238951942740286,6.505606339468303,90.4069100204499,0.3490406485305604,-1.1010540900671437
"Henry, Cole",807.0,-2.091804790419162,5.318658682634731,6.643337724550897,89.0749508982036,0.062492869725751556,-1.1900627750986046
"Herget, Jimmy",1113.0,-2.5387580645161285,5.065062211981567,5.034207373271888,84.82042626728109,-2.0375424725275604,0.13781626749756534
"Hernández, Carlos",692.0,-1.7609682017543862,5.994682017543861,6.932983552631581,93.39925877192982,1.5875994432641858,-0.24582892128795594
"Hernández, Daysbel",717.0,-1.428201,5.939048,6.034338,92.420699,0.6347036419168677,0.8104381670531801
"Herrin, Tim",775.0,1.978126,5.788899000000001,6.375904,87.878404,-1.3874267936715752,0.49119009793020874
"Hicks, Jordan",1035.0,-1.7599131944444444,5.656956018518519,6.522040509259259,93.5581539351852,1.1851818305504729,-0.21005602893850464
"Hill, Jaden",488.0,-1.3169709127382145,5.695421263791374,6.1262778335005015,91.81126880641925,0.37977109229297906,0.3203767160396736
"Hill, Tim",896.0,3.960033402922756,3.018617954070981,6.5977286012526095,88.55633194154488,-3.1266328896139552,-3.4488994991546287
"Hiraldo, Yaramil",230.0,-0.4875457025920873,6.371403819918146,6.011334242837654,91.02521009549794,0.21432064567041115,1.5557049906884324
"Hodge, Porter",606.0,-2.7807608040201006,5.641650251256282,7.232930653266332,90.48421608040202,1.172014846286523,-1.5012936572872368
"Hoffman, Jeff",1312.0,-2.5575695695695693,5.755365365365366,6.58816016016016,91.90354454454454,1.1050873301282615,-0.3926324137857629
"Hoffmann, Andrew",219.0,-0.8806957494407159,5.853523489932887,6.660653243847874,91.13765100671142,0.5067087734132937,-0.08764894161456083
"Hoglund, Gunnar",322.0,-2.290687074829932,6.214081632653062,6.833295918367348,90.62439455782314,1.1030873682123599,-0.06153952651412713
"Holderman, Colin",433.0,-1.6265454545454547,5.667888636363636,6.535629545454546,91.05271136363636,0.5319602025588762,-0.3394638086901857
"Holman, Grant",325.0,-1.9662916666666665,6.013699074074074,7.164740740740741,91.21383796296296,1.2611530037489829,-0.6806774470162891
"Holmes, Clay",2764.0,-0.81273,6.466552999999999,5.844986,89.35256299999999,-0.16384686598786086,1.7459565575196152
"Holmes, Grant",1939.0,-2.4286247464503044,5.8751805273833675,5.986921906693712,89.12093610547667,0.04524683077108703,0.3980356156636489
"Holton, Tyler",1182.0,1.572235233160622,5.819135751295337,6.4864279792746125,87.6979823834197,-1.2234217896692972,0.31206844428277014
"Horton, Cade",1688.0,-2.3942351694915254,6.016721398305085,6.179353813559322,90.63679131355933,0.6127933435903195,0.4597103276809646
"Houck, Tanner",705.0,-2.5317048832271762,5.503545647558386,6.05412526539278,89.3281932059448,-0.02377438418521042,-0.23678789047120963
"Houser, Adrian",1892.0,-1.3371279999999999,5.724531000000001,6.78192,90.74637700000001,0.556385059667875,-0.5352355817022029
"Hudson, Bryan",211.0,2.951,5.093,7.418,90.509,-0.7161863152455705,-1.5130938505116789
"Hurter, Brant",1031.0,3.4028206751054855,5.851222573839663,6.0767383966244735,88.12689135021098,-1.9138476198393304,1.2307233387402197
"Iglesias, Raisel",869.0,-1.9262907880133189,5.455588235294118,6.188835738068812,92.93710210876804,0.7594641286407535,-0.15036472126135472
"Imanaga, Shota",2145.0,2.5344364012409515,5.410256463288521,6.210919338159255,86.57585625646328,-2.1862331546060405,0.16622696346176777
"Irvin, Jake",2944.0,-2.2542702702702706,5.672977977977978,7.05582882882883,86.84423123123122,0.004256972832898128,-1.3580648728109028
"Jackson, Luke",804.0,-2.2644757085020246,6.323787449392713,6.752528340080971,89.05703238866397,0.708246512547161,0.11084206515703358
"Jacob, Alek",436.0,-2.8646416107382553,3.8950644295302017,7.346594630872484,80.45023758389263,-2.160369562399012,-4.825270030914439
"Jansen, Kenley",707.0,-2.219,6.321000000000001,6.894,92.799,1.7214404566326391,0.16285759789033186
"Javier, Cristian",484.0,-1.7154859693877549,5.7119974489795915,6.007030612244898,87.22339285714285,-0.7174906396014895,0.14600763162898908
"Jax, Griffin",1047.0,-0.6502079414838035,5.493330198537095,6.385002089864158,91.60337931034482,0.18736111357877316,-0.19642202691884583
"Jobe, Jackson",804.0,-1.8927382769901855,5.811876772082878,5.991082878953107,91.6952933478735,0.49819164237148367,0.5520670305325511
"Johnson, Pierce",921.0,-1.8794647739221872,6.213736067297582,5.709975814931651,88.11047528916929,-0.3735669827910655,1.2809173201701944
"Junis, Jakob",961.0,-2.0979396929824565,5.5827390350877195,5.991109649122807,86.0692807017544,-0.9695968188021553,-0.16137144886371396
"Junk, Janson",1622.0,-0.593534,5.7736730000000005,6.531301,88.209728,-0.4383187951480649,-0.16713107712347047
"Kahnle, Tommy",1082.0,-2.198643931795386,5.533588766298897,6.68954262788365,87.66849949849549,-0.11499641668992547,-1.0384223245495878
"Keller, Brad",1191.0,-1.520534,6.351029,5.908881999999999,93.218924,0.9981009131551299,1.6041574948678738
"Keller, Mitch",2867.0,-1.822486,5.825494,6.591459,89.073089,0.21380533631362122,-0.33460356792114043
"Kelly, Kevin",463.0,-1.7103189326556545,3.7842439644218557,7.155199491740788,87.91308640406609,-0.819932662459398,-4.086104089666217
"Kelly, Merrill",2833.0,-1.875010989010989,5.478446553446553,6.021716283716284,89.30259040959041,-0.2619031886610232,-0.11673142325295174
"Kelly, Michael",524.0,-1.5589535759096613,6.14160225846926,5.6733186951066505,87.65139146800503,-0.6465211255928761,1.251151514292755
"Kelly, Zack",422.0,-3.0963760445682453,5.53700557103064,6.9824930362117,90.10745682451254,0.9564893265393434,-1.4166567574708409
"Kerkering, Orion",1117.0,-1.6925499999999998,5.71899,6.30062,92.18746999999999,0.7116479351122702,0.08989787873770302
"Kershaw, Clayton",1715.0,1.6428382978723401,6.058121276595744,6.550835106382979,84.4383755319149,-1.8941515884305444,0.3951220457117805
