player_name,pitch_type,pitches,mean_release_x,mean_release_z,std_release_x,std_release_z
"Avila, Luinder",SI,52,-2.0825,6.28673076923077,0.1935314231971279,0.09656291566512248
"Bachar, Lake",FF,425,-1.4039058823529411,5.808658823529411,0.34873868492936033,0.1349068120842164
"Bachar, Lake",FS,139,-1.6147482014388488,5.548345323741008,0.2713421577507423,0.1077140411924234
"Bachar, Lake",SL,266,-1.4626315789473685,5.7318421052631585,0.28526027767264606,0.10633513004098992
"Bachar, Lake",ST,313,-1.7717252396166132,5.463162939297125,0.34496965850695843,0.09030519283447262
"Bachman, Sam",SI,114,-1.9896491228070174,5.425614035087719,0.21140461488319987,0.1036504941330066
"Bachman, Sam",SL,185,-1.9835135135135133,5.445243243243243,0.21296070540044076,0.08277175446521767
"Backhus, Kyle",SI,273,2.977032967032967,4.333553113553114,0.13137979161375332,0.14173625931759204
"Backhus, Kyle",ST,116,3.101637931034483,4.175,0.16445929304987528,0.11619698417099614
"Baker, Bryan",CH,307,-0.901270358306189,6.543159609120521,0.2138489828169219,0.08672387213006774
"Baker, Bryan",FF,520,-0.6338461538461538,6.619192307692308,0.24660354745844598,0.0864930167387406
"Baker, Bryan",SL,275,-0.8561090909090909,6.579054545454546,0.2921024763141841,0.09596901457481215
"Banda, Anthony",FF,255,2.3375294117647063,5.605019607843137,0.48130786196550956,0.11224928146238658
"Banda, Anthony",SI,270,2.3753333333333333,5.552518518518519,0.4569981249910693,0.11341418988027277
"Banda, Anthony",SL,565,2.495575221238938,5.467026548672566,0.4431694720366103,0.11779297714265875
"Banks, Tanner",CH,71,2.6633802816901406,6.365211267605634,0.15970458139928112,0.08127306977854022
"Banks, Tanner",FF,233,2.5293562231759656,6.497510729613734,0.12197023791646208,0.08317918504069584
"Banks, Tanner",SI,134,2.522761194029851,6.496044776119403,0.12052137233512154,0.08323369272166686
"Banks, Tanner",SL,388,2.6924742268041237,6.400644329896907,0.11896435900668315,0.08765003994665722
"Banks, Tanner",ST,267,2.8665917602996256,6.289250936329588,0.20204405182835913,0.09159920435157601
"Barlow, Scott",CU,209,-2.360861244019139,5.40866028708134,0.2225490976088693,0.11774370962258002
"Barlow, Scott",FF,271,-2.373690036900369,5.227416974169742,0.23755942697525942,0.12907350592988742
"Barlow, Scott",SI,187,-2.2641711229946524,5.289358288770053,0.2293322063777035,0.11611828865642507
"Barlow, Scott",SL,242,-2.4583471074380165,5.1261983471074375,0.3062322149495807,0.14428105466708305
"Barlow, Scott",ST,362,-2.602817679558011,5.0674585635359115,0.2906022305796516,0.1401706703908495
"Barnes, Jacob",FC,82,-1.4680487804878048,5.605243902439025,0.3029421124852288,0.10971597011448783
"Barnes, Jacob",FF,54,-1.3812962962962965,5.733148148148148,0.25455878437603546,0.09995893636273911
"Barnett, Mason",CU,65,-1.926153846153846,6.26,0.13131179863796882,0.07134861596415154
"Barnett, Mason",FF,230,-2.2057826086956522,6.004478260869565,0.1518648147760504,0.07534744532240525
"Barnett, Mason",ST,92,-2.3097826086956523,6.083695652173914,0.16873138976497845,0.06721651732029019
"Bassitt, Chris",CH,104,-1.624423076923077,5.357403846153845,0.23841233321146338,0.12372059966383843
"Bassitt, Chris",CU,472,-1.8217796610169492,5.674555084745762,0.5414569185630165,0.13037514520755464
