player_name,pitch_type,HB,IVB,usage,velo,pitches
"Gibson, Cade",FF,8.6484,12.5023,0.0947,91.9349,86
"Gibson, Cade",SI,16.4813,8.0579,0.2368,91.6209,215
"Gibson, Cade",SL,-3.0331,4.6138,0.0958,85.4069,87
"Gibson, Cade",ST,-15.9377,-0.9786,0.1421,79.6403,129
"Gibson, Kyle",SI,-13.9884,6.6888,0.3571,90.904,100
"Gibson, Kyle",ST,12.9826,0.6951,0.1893,81.2038,53
"Gil, Luis",CH,-14.4575,4.8666,0.2318,90.8203,236
"Gil, Luis",FF,-2.6752,16.2152,0.5118,95.3774,521
"Gil, Luis",SL,7.943,5.7857,0.2564,86.6728,261
"Gilbert, Logan",CU,13.0657,-3.2495,0.0731,82.0375,176
"Gilbert, Logan",FF,-8.211,16.5324,0.3634,95.4107,875
"Gilbert, Logan",FS,-4.9083,-0.888,0.2006,81.6017,483
"Gilbert, Logan",SL,0.6535,0.7882,0.3542,87.4174,853
"Gilbert, Tyler",FC,0.6203,10.9792,0.1836,87.7305,154
"Gilbert, Tyler",FF,10.1706,10.86,0.1216,90.5284,102
"Gilbert, Tyler",FS,14.1109,5.2418,0.0787,82.9833,66
"Gilbert, Tyler",SI,17.5738,3.3363,0.3135,89.857,263
"Gilbert, Tyler",ST,-8.8989,0.6954,0.3027,81.0673,254
"Gillispie, Connor",CH,-17.3688,6.3304,0.155,87.1027,73
"Gillispie, Connor",FC,1.6954,8.0585,0.2484,86.7479,117
"Gillispie, Connor",FF,-7.5512,19.7597,0.2909,91.2642,137
"Gillispie, Connor",ST,14.7712,-2.3758,0.2951,81.1173,139
"Ginkel, Kevin",FF,-8.9516,15.7263,0.5051,94.9468,248
"Ginkel, Kevin",SL,4.3384,-2.6647,0.4257,84.8431,209
"Ginn, J.T.",CH,-13.7984,1.0411,0.094,88.498,148
"Ginn, J.T.",FC,-1.54,9.6731,0.1333,91.9581,210
"Ginn, J.T.",SI,-14.3824,3.4355,0.5149,93.3779,811
"Ginn, J.T.",SL,4.696,-1.3587,0.2578,86.0707,406
"Giolito, Lucas",CH,-13.2128,12.5548,0.2255,81.6614,534
"Giolito, Lucas",FF,-6.759,18.1334,0.4835,93.2589,1145
"Giolito, Lucas",SL,2.3749,4.7339,0.2559,85.9784,606
"Gipson-Long, Sawyer",CH,-13.6188,1.7657,0.2117,84.1888,98
"Gipson-Long, Sawyer",FC,1.9464,7.7616,0.108,87.654,50
"Gipson-Long, Sawyer",FF,-10.7927,14.3817,0.2829,92.7855,131
"Gipson-Long, Sawyer",SI,-15.2809,4.9878,0.1836,91.0729,85
"Gipson-Long, Sawyer",SL,7.0655,-1.4097,0.2138,82.3333,99
"Glasnow, Tyler",CU,5.1662,-16.0015,0.2287,81.9613,408
"Glasnow, Tyler",FF,-1.3004,16.3059,0.3436,95.8135,613
"Glasnow, Tyler",SI,-10.7435,14.0163,0.2096,96.1487,374
"Glasnow, Tyler",SL,3.0503,-0.1209,0.218,89.4607,389
"Gomber, Austin",CH,9.3059,10.8044,0.1642,80.9646,164
"Gomber, Austin",FF,6.7694,16.3454,0.3403,89.4462,340
"Gomber, Austin",KC,-6.5835,-10.4056,0.2482,76.0306,248
"Gomber, Austin",SL,-4.6353,3.3145,0.1532,82.4261,153
"Gonsolin, Tony",CU,7.2454,-12.4241,0.1691,81.7194,103
"Gonsolin, Tony",FF,-10.1295,16.5757,0.4023,93.5012,245
"Gonsolin, Tony",FS,-13.1315,-1.2118,0.2677,84.1687,163
"Gonsolin, Tony",SL,2.0731,5.6865,0.1609,88.098,98
"González, Wikelman",CH,-16.1179,5.8168,0.1549,88.8842,57
"González, Wikelman",FF,-11.6872,14.2812,0.5598,95.1083,206
"González, Wikelman",SV,17.5312,-4.2544,0.2337,79.3721,86
"Gordon, Colton",CH,12.1337,6.8221,0.0786,83.8939,114
"Gordon, Colton",CU,-13.1132,-1.7789,0.102,75.5689,148
"Gordon, Colton",FF,9.9866,16.2855,0.4101,91.0824,595
"Gordon, Colton",SI,15.7712,12.519,0.1082,91.5465,157
"Gordon, Colton",ST,-10.6867,6.1233,0.2729,80.6217,396
"Gordon, Tanner",CH,-12.334,7.3793,0.2114,83.2068,263
"Gordon, Tanner",FF,-11.1275,14.3642,0.5281,92.265,657
"Gordon, Tanner",SL,1.4961,2.0163,0.2564,84.184,319
"Gore, MacKenzie",CH,14.0313,8.307,0.1026,86.1526,289
"Gore, MacKenzie",CU,-4.6402,-12.9804,0.2395,81.5639,675
"Gore, MacKenzie",FF,6.6176,17.0124,0.4925,95.256,1388
"Gore, MacKenzie",SL,-1.0505,2.1717,0.1199,86.713,338
"Graceffo, Gordon",CU,1.6308,-15.7858,0.2579,83.3764,195
"Graceffo, Gordon",FF,-5.3635,16.0756,0.4352,95.7362,329
"Graceffo, Gordon",SL,1.8848,2.7081,0.2659,89.2209,201
"Granillo, Andre",FF,-3.5976,16.4682,0.2825,94.5784,102
"Granillo, Andre",SL,2.1529,3.5831,0.651,83.4957,235
"Graveman, Kendall",CH,-12.7164,3.2873,0.2037,87.8788,66
"Graveman, Kendall",FF,-7.2138,15.3,0.1605,94.1596,52
"Graveman, Kendall",SI,-15.5175,9.5091,0.3951,94.5641,128
"Graveman, Kendall",SL,5.5183,1.6259,0.2191,85.2493,71
"Gray, Jon",FF,-9.6873,12.4848,0.4714,94.7525,99
"Gray, Jon",SL,3.4045,2.5739,0.4238,87.3112,89
"Gray, Sonny",CH,-13.6496,6.8798,0.0842,86.1948,229
"Gray, Sonny",CU,12.713,-13.7323,0.1832,80.2671,498
"Gray, Sonny",FC,5.1404,2.1695,0.1258,87.8465,342
"Gray, Sonny",FF,1.4934,10.4828,0.2166,91.7166,589
"Gray, Sonny",SI,-10.2808,8.4108,0.1802,92.358,490
"Gray, Sonny",ST,14.9243,-4.0637,0.1924,85.104,523
"Green, Chad",FF,-6.8164,18.4025,0.5014,95.1955,356
"Green, Chad",SL,3.3112,3.4405,0.4746,88.051,337
"Greene, Hunter",FF,-8.9342,16.8767,0.5418,99.4794,947
"Greene, Hunter",FS,-10.5798,4.9002,0.1076,88.4202,188
"Greene, Hunter",SL,5.5605,3.5519,0.3495,89.6876,611
"Guenther, Sean",SI,12.8667,5.5505,0.4091,89.9429,63
"Guenther, Sean",SL,-15.5615,-4.0008,0.3442,78.6736,53
"Guerrero, Luis",FF,-8.5862,16.2852,0.3702,96.4907,107
"Guerrero, Luis",SL,3.9919,-1.5513,0.4291,84.6145,124
"Gusto, Ryan",CH,-15.8007,8.445,0.0955,87.328,168
"Gusto, Ryan",CU,8.3817,-13.2128,0.1494,80.3205,263
"Gusto, Ryan",FC,4.0831,7.0472,0.1102,89.1082,194
"Gusto, Ryan",FF,-5.7627,18.2096,0.4369,94.1051,769
"Gusto, Ryan",SI,-16.0142,7.9258,0.1057,93.464,186
"Gusto, Ryan",ST,12.7487,3.2647,0.1023,82.415,180
"Gómez, Yoendrys",CH,-17.1686,6.7614,0.0764,89.2881,84
"Gómez, Yoendrys",CU,12.6456,-8.9089,0.1438,80.7861,158
"Gómez, Yoendrys",FC,1.1952,10.48,0.0682,90.2747,75
"Gómez, Yoendrys",FF,-6.8377,16.4328,0.3348,93.8163,368
"Gómez, Yoendrys",SI,-16.0726,10.3783,0.1929,93.2439,212
"Gómez, Yoendrys",ST,15.172,3.6751,0.1702,82.2176,187
"Hader, Josh",SI,9.3746,18.4858,0.5419,95.5092,459
"Hader, Josh",SL,-3.2523,0.1802,0.4144,83.3288,351
"Hagenman, Justin",CH,-16.0159,0.0641,0.2298,86.8432,88
"Hagenman, Justin",FC,0.1814,9.7968,0.3264,86.7296,125
"Hagenman, Justin",SI,-12.0875,14.725,0.2507,93.0229,96
"Hagenman, Justin",SL,3.9941,2.6951,0.1932,84.3838,74
"Hall, DL",CH,15.6796,8.6365,0.1769,84.6625,104
"Hall, DL",CU,-8.9271,-11.0164,0.0952,79.9893,56
"Hall, DL",FC,-0.0147,10.054,0.1803,92.2962,106
"Hall, DL",FF,7.1115,15.8619,0.2976,94.1971,175
"Hall, DL",SL,-6.6771,-0.5097,0.1854,85.9826,109
"Halvorsen, Seth",FF,-10.423,12.8639,0.544,100.0303,346
"Halvorsen, Seth",FS,-12.3132,3.0278,0.2579,90.7835,164
"Halvorsen, Seth",SL,3.4686,0.8705,0.1981,89.4484,126
"Hamilton, Ian",FF,-10.1682,15.0824,0.1295,95.4253,83
"Hamilton, Ian",SI,-16.722,8.5242,0.4899,94.7924,314
"Hamilton, Ian",SL,0.2892,5.0774,0.3807,87.852,244
"Hancock, Emerson",CH,-16.1404,1.3611,0.1989,86.5171,298
"Hancock, Emerson",FF,-12.7371,11.2372,0.2677,94.9486,401
"Hancock, Emerson",SI,-18.7217,4.8335,0.3872,94.6884,580
"Hancock, Emerson",SL,5.6504,-2.0504,0.1081,81.8012,162
"Hanifee, Brenan",FF,-11.6803,11.0472,0.1212,96.0612,116
"Hanifee, Brenan",SI,-16.1258,4.0005,0.6249,95.2181,598
"Hanifee, Brenan",SL,2.3218,1.5397,0.21,87.6796,201
"Harrington, Thomas",FF,-10.437,15.1763,0.405,92.0864,81
"Harris, Hogan",CH,16.0638,14.177,0.1316,81.9804,148
"Harris, Hogan",CU,-8.2772,-17.4441,0.2276,73.5473,256
"Harris, Hogan",FF,8.4113,17.495,0.568,93.4501,639
"Harrison, Kyle",FF,14.3207,12.4344,0.5867,94.6441,345
"Harrison, Kyle",SV,-10.3163,-2.8509,0.2738,82.2205,161
"Hart, Kyle",CH,17.0855,6.2261,0.1375,83.1642,95
"Hart, Kyle",FF,8.3135,14.5243,0.1606,91.4955,111
"Hart, Kyle",SI,16.705,8.8188,0.2156,91.4255,149
"Hart, Kyle",SL,-2.2389,8.0252,0.1056,87.337,73
"Hart, Kyle",ST,-14.1365,4.4155,0.3329,81.3335,230
"Hartlieb, Geoff",SL,-0.086,2.7582,0.6147,85.5687,67
"Harvey, Hunter",FF,-6.6351,17.3461,0.5329,96.1045,89
"Hatch, Thomas",CH,-13.96,7.3729,0.1741,88.6,102
"Hatch, Thomas",FC,2.037,11.1262,0.273,90.0981,160
"Hatch, Thomas",FF,-5.5217,16.4897,0.1195,93.2786,70
"Hatch, Thomas",SI,-14.0144,9.5406,0.1758,93.3262,103
"Hatch, Thomas",SL,4.8156,2.7722,0.1843,85.4565,108
"Headrick, Brent",FF,8.2195,18.7713,0.6393,94.0346,234
"Headrick, Brent",SL,-3.36,3.2813,0.2541,81.9108,93
"Heaney, Andrew",CH,17.0104,4.8994,0.1734,82.0006,361
"Heaney, Andrew",CS,-9.8068,-6.9675,0.0538,73.4643,112
"Heaney, Andrew",CU,-10.069,-3.551,0.0576,76.825,120
"Heaney, Andrew",FF,15.9453,12.6796,0.4366,90.1021,909
"Heaney, Andrew",SI,18.5518,3.0846,0.1124,89.2239,234
"Heaney, Andrew",SL,-3.1634,-0.524,0.1662,80.5347,346
"Heineman, Tyler",EP,-1.6506,22.0528,0.9138,51.5283,53
"Helsley, Ryan",CU,3.0884,-12.2505,0.0582,80.7439,57
"Helsley, Ryan",FF,-2.2048,17.7179,0.4545,99.3142,445
"Helsley, Ryan",SL,3.7834,0.3215,0.474,88.853,464
"Henderson, Logan",CH,-18.7727,5.2866,0.4,81.85,164
"Henderson, Logan",FF,-10.9878,17.1186,0.4878,92.9375,200
"Hendricks, Kyle",CH,-10.8581,8.5341,0.3836,79.4594,987
"Hendricks, Kyle",CU,15.7466,-10.1066,0.0824,72.2467,212
"Hendricks, Kyle",FF,-5.8576,14.2706,0.1496,86.5018,385
"Hendricks, Kyle",SI,-13.861,7.2022,0.3836,86.1952,987
"Hendriks, Liam",FF,-7.5562,18.4725,0.5517,94.9422,128
"Hendriks, Liam",SL,2.3416,3.2984,0.3276,86.3105,76
"Henriquez, Edgardo",FC,1.0298,9.7265,0.1698,95.9836,55
"Henriquez, Edgardo",FF,-8.6434,15.8983,0.3302,100.6477,107
"Henriquez, Edgardo",SI,-14.2961,12.7756,0.2531,100.8232,82
"Henriquez, Ronny",CH,-16.7881,3.4656,0.1658,91.7016,192
"Henriquez, Ronny",FF,-6.3166,18.438,0.2962,96.6621,343
"Henriquez, Ronny",SL,3.8773,4.7227,0.2332,87.6685,270
"Henriquez, Ronny",ST,13.073,1.2238,0.2832,85.3585,328
"Henry, Cole",FF,-14.4883,14.199,0.5057,94.4409,489
"Henry, Cole",SI,-18.2743,7.4853,0.1013,94.5143,98
"Henry, Cole",ST,14.3758,0.5362,0.3289,80.822,318
"Herget, Jimmy",CH,-11.6704,-1.5668,0.0554,86.6408,71
"Herget, Jimmy",FF,-13.0887,8.1787,0.0749,92.9927,96
"Herget, Jimmy",SI,-15.4183,0.1827,0.2777,91.9534,356
"Herget, Jimmy",SL,0.4704,3.8864,0.2824,85.4602,362
"Herget, Jimmy",ST,15.5426,1.9568,0.3081,77.797,395
"Herget, Kevin",CH,-15.7595,10.9367,0.3657,81.4152,79
"Herget, Kevin",FF,-8.8434,17.7676,0.4398,92.0705,95
"Hernandez, Nick",FF,-4.4299,18.5192,0.4299,91.3221,95
"Hernandez, Nick",SL,4.3105,1.6111,0.457,81.9762,101
"Hernández, Carlos",FF,-8.3391,17.5124,0.5191,97.7091,394
"Hernández, Carlos",FS,-9.8686,9.6151,0.1989,88.8152,151
"Hernández, Carlos",KC,5.9838,-5.97,0.0685,82.6635,52
"Hernández, Carlos",SL,3.0686,2.1298,0.1937,86.5721,147
"Hernández, Daysbel",FF,-8.816,16.1303,0.4393,97.6606,315
"Hernández, Daysbel",SL,2.7504,0.8931,0.5607,88.3201,402
"Hernández, Enrique",CS,16.8871,16.8212,0.408,51.5431,51
"Hernández, Enrique",EP,0.2191,17.2522,0.552,53.8609,69
"Herrin, Tim",CU,-10.7596,-2.9922,0.3987,81.2984,309
"Herrin, Tim",FF,7.9771,12.5806,0.2632,94.6755,204
"Herrin, Tim",SI,15.9853,3.5212,0.1652,93.4969,128
"Herrin, Tim",SL,-0.5866,2.2352,0.1729,87.3642,134
"Hicks, Jordan",FF,-10.5514,13.2703,0.0926,97.3649,111
"Hicks, Jordan",FS,-9.9667,2.4233,0.0601,89.1986,72
"Hicks, Jordan",SI,-16.2317,7.4963,0.5438,97.5049,652
"Hicks, Jordan",SL,3.6235,-3.9104,0.0767,84.3446,92
"Hicks, Jordan",ST,10.575,2.1415,0.2269,82.5404,272
"Hill, Jaden",CH,-13.407,1.675,0.2454,84.6417,120
"Hill, Jaden",FF,-10.6649,13.0973,0.227,96.6658,111
"Hill, Jaden",SI,-15.3861,7.6,0.2822,96.95,138
"Hill, Jaden",SL,4.5418,1.6296,0.2434,88.5412,119
"Hill, Rich",CU,-17.0563,-9.1485,0.345,72.4136,59
"Hill, Rich",FF,4.7333,16.0895,0.3684,88.5238,63
"Hill, Tim",FF,17.9433,2.7609,0.1357,89.8819,127
"Hill, Tim",SI,15.8394,-6.4149,0.8216,88.3368,769
"Hiraldo, Yaramil",FF,-4.7012,20.2266,0.379,94.9109,119
"Hiraldo, Yaramil",FS,-9.0659,9.4692,0.3535,86.8649,111
"Hiraldo, Yaramil",SL,4.0595,4.5615,0.2611,86.5378,82
"Hjelle, Sean",KC,3.7899,-2.0387,0.3583,85.7626,91
"Hjelle, Sean",SI,-14.1798,4.8765,0.5,93.5874,127
"Hodge, Porter",FF,-0.3475,15.0149,0.5041,96.0466,307
"Hodge, Porter",SL,11.2183,4.4434,0.1724,86.26,105
"Hodge, Porter",ST,15.9155,0.7936,0.3186,83.9727,194
"Hoeing, Bryan",FS,-9.5059,0.9953,0.3893,86.4706,51
"Hoeing, Bryan",SI,-17.2544,4.3298,0.4656,92.5492,61
"Hoffman, Jeff",FF,-12.1325,17.3692,0.374,96.2432,491
"Hoffman, Jeff",FS,-15.5343,4.4894,0.2407,89.8215,316
"Hoffman, Jeff",SI,-15.1996,14.0042,0.0792,96.3981,104
"Hoffman, Jeff",SL,3.866,0.4848,0.3054,87.0628,401
"Hoffmann, Andrew",CH,-7.9508,0.6421,0.4776,88.1744,117
"Hoffmann, Andrew",FF,-6.9471,17.0871,0.4163,94.5431,102
"Hoglund, Gunnar",CH,-15.4448,3.5724,0.2303,85.9571,126
"Hoglund, Gunnar",FF,-7.1486,18.6337,0.3583,93.6235,196
"Hoglund, Gunnar",SI,-14.3407,12.96,0.1664,93.2495,91
"Hoglund, Gunnar",ST,10.6396,3.3549,0.1737,81.2421,95
"Holderman, Colin",FC,2.9788,5.9617,0.2419,90.4798,119
"Holderman, Colin",SI,-16.564,7.9306,0.3679,97.3967,181
"Holderman, Colin",ST,11.5967,4.8397,0.2703,82.9188,133
"Hollowell, Gavin",FF,-11.3723,12.4892,0.4535,94.4346,78
"Hollowell, Gavin",ST,10.5186,2.0234,0.3372,85.0759,58
"Holman, Grant",FF,-8.8177,15.1817,0.4761,94.6034,179
"Holman, Grant",FS,-10.0882,0.7479,0.3883,87.0562,146
"Holman, Grant",SL,0.1992,1.6536,0.133,86.608,50
"Holmes, Clay",CH,-12.1236,0.334,0.157,88.1062,434
"Holmes, Clay",FC,1.0348,5.1288,0.0836,89.7948,231
"Holmes, Clay",FF,-6.6765,13.7009,0.0539,93.2235,149
"Holmes, Clay",SI,-14.9521,2.9135,0.4085,93.7382,1129
"Holmes, Clay",SL,1.9725,-4.1512,0.1067,85.3247,295
"Holmes, Clay",ST,16.7354,-6.107,0.1903,81.938,526
"Holmes, Grant",CU,4.4484,-10.1041,0.1522,83.4886,299
"Holmes, Grant",FC,-0.1996,10.5507,0.1512,92.1478,297
"Holmes, Grant",FF,-5.1735,15.1829,0.3264,94.471,641
"Holmes, Grant",SL,3.1017,-3.1679,0.3574,85.3531,702
"Holton, Tyler",CH,14.9768,4.5109,0.1479,84.6127,181
"Holton, Tyler",FC,-3.654,8.5018,0.3015,88.726,369
"Holton, Tyler",FF,6.0394,16.429,0.107,92.0,131
"Holton, Tyler",SI,15.7448,9.5983,0.2255,91.4634,276
"Holton, Tyler",ST,-14.0784,0.8261,0.1838,81.392,225
"Horn, Bailey",FF,5.0532,16.897,0.3259,95.5055,73
"Horn, Bailey",ST,-12.2729,0.7282,0.3259,84.6562,73
"Horton, Cade",CH,-13.0416,8.5184,0.1275,87.9732,228
"Horton, Cade",CU,3.091,-6.6731,0.0973,83.9006,174
"Horton, Cade",FF,-0.1305,14.4585,0.5028,95.738,899
"Horton, Cade",SI,-10.5159,11.3878,0.0548,95.0898,98
"Horton, Cade",ST,12.676,-1.134,0.2164,83.3607,387
"Houck, Tanner",FS,-13.3318,-3.1048,0.1896,89.4268,142
"Houck, Tanner",SI,-16.9663,0.5179,0.3979,94.4564,298
"Houck, Tanner",ST,14.198,-2.1917,0.3538,83.5102,265
"Houser, Adrian",CH,-15.7237,4.5671,0.1527,85.846,289
"Houser, Adrian",CU,7.2217,-12.0603,0.1168,81.6941,221
"Houser, Adrian",FF,-10.6843,14.9843,0.1173,95.2518,222
"Houser, Adrian",SI,-17.1039,7.0114,0.4588,94.4205,868
"Houser, Adrian",SL,2.5393,4.4901,0.1543,88.1175,292
"Hudson, Bryan",FF,9.3537,12.9481,0.6635,90.5085,211
"Hudson, Bryan",ST,-14.9211,-4.3834,0.2201,80.6243,70
"Hurter, Brant",CH,14.7705,1.0842,0.1048,85.8167,114
"Hurter, Brant",FF,4.1516,10.2505,0.0524,92.0684,57
"Hurter, Brant",SI,16.375,3.2702,0.523,92.236,569
"Hurter, Brant",ST,-10.7234,1.5879,0.3199,82.1693,348
"Iglesias, Raisel",CH,-15.8526,4.4409,0.277,88.7543,267
"Iglesias, Raisel",FF,-8.9668,14.947,0.4015,94.868,387
"Iglesias, Raisel",SI,-16.526,9.1647,0.223,94.6609,215
"Iglesias, Raisel",SL,10.032,4.3554,0.0985,83.7453,95
"Imanaga, Shota",FF,11.9179,17.9584,0.4946,90.8621,1098
"Imanaga, Shota",FS,12.9632,6.5787,0.3045,82.9993,676
"Imanaga, Shota",ST,-11.9728,1.7777,0.1671,80.4038,371
"Irvin, Jake",CH,-15.6032,4.7337,0.0774,85.6035,228
"Irvin, Jake",CU,14.8248,-4.1975,0.2961,77.8186,872
"Irvin, Jake",FF,-9.4035,14.7007,0.3195,92.3634,941
"Irvin, Jake",SI,-16.491,6.5834,0.2214,91.8902,652
"Jackson, Luke",CU,4.1858,-12.4089,0.1658,84.1022,135
"Jackson, Luke",FF,-6.1888,18.4076,0.3342,94.1761,272
"Jackson, Luke",SL,-0.1073,-5.348,0.4877,87.2393,397
"Jacob, Alek",CH,-20.6216,2.1905,0.3225,74.1312,189
"Jacob, Alek",FF,-13.3909,13.3045,0.4215,85.2866,247
"Jacob, Alek",SI,-18.7953,4.9228,0.1468,84.2151,86
"Jacob, Alek",ST,14.2406,6.9112,0.1092,71.8594,64
"Jansen, Kenley",FC,2.3871,18.7745,0.8136,92.7987,707
"Jansen, Kenley",SI,-7.869,18.849,0.0921,93.2062,80
"Jansen, Kenley",SL,7.1004,-3.1019,0.061,83.9264,53
"Jarvis, Bryce",CH,-17.3945,5.331,0.2127,82.5897,87
"Jarvis, Bryce",FF,-10.7559,14.8116,0.3863,94.019,158
"Jarvis, Bryce",SL,5.8507,-2.0595,0.2103,85.1267,86
"Javier, Cristian",CH,-12.4028,6.8108,0.1864,84.113,115
"Javier, Cristian",FF,-4.8068,18.4634,0.3987,92.8711,246
"Javier, Cristian",KC,11.6497,-11.6059,0.1199,76.3784,74
"Javier, Cristian",SI,-14.5688,12.8685,0.0956,92.6119,59
"Javier, Cristian",ST,16.3522,-0.442,0.1994,78.8065,123
"Jax, Griffin",CH,-14.1925,2.3926,0.2232,92.3119,244
"Jax, Griffin",FF,-5.7625,16.4016,0.1775,97.016,194
"Jax, Griffin",SI,-14.2556,10.4766,0.1171,96.4578,128
"Jax, Griffin",ST,14.0058,-2.9239,0.4401,87.7757,481
"Jobe, Jackson",CH,-16.2308,6.8911,0.1688,85.2818,148
"Jobe, Jackson",CU,10.4435,-10.5722,0.0787,81.5725,69
"Jobe, Jackson",FF,-7.4497,17.7776,0.3101,96.4754,272
"Jobe, Jackson",SI,-16.1959,9.8866,0.1323,95.2397,116
"Jobe, Jackson",SL,5.9772,1.5645,0.3056,88.866,268
"Johnson, Pierce",CU,7.3748,-4.3205,0.7211,85.8317,698
"Johnson, Pierce",FF,-11.054,15.6043,0.2304,95.2529,223
"Johnson, Ryan",FC,4.4087,6.3973,0.4343,90.9689,119
"Johnson, Ryan",SI,-9.55,4.698,0.219,94.2983,60
"Johnson, Ryan",ST,11.2407,6.0826,0.2226,82.7164,61
"Johnson, Seth",FF,-8.1425,17.148,0.514,97.1745,110
"Johnson, Seth",SL,4.9036,3.2712,0.3411,87.9452,73
"Junis, Jakob",CH,-11.6776,2.1185,0.203,86.3182,214
"Junis, Jakob",FF,-4.951,13.0258,0.0882,91.1839,93
"Junis, Jakob",SI,-14.8783,5.8006,0.2638,91.0554,278
"Junis, Jakob",ST,12.4112,2.6812,0.445,82.9983,469
"Junk, Janson",CH,-13.8737,6.6151,0.0783,88.1252,127
"Junk, Janson",CU,5.9507,-11.8371,0.1171,81.8847,190
"Junk, Janson",FF,-2.8458,18.1135,0.3767,93.6213,611
"Junk, Janson",SL,5.9587,4.0609,0.2756,86.9631,447
"Junk, Janson",ST,13.0139,3.5446,0.1523,81.9636,247
"Kahnle, Tommy",CH,-11.809,1.1569,0.8545,86.6985,928
"Kahnle, Tommy",FF,-6.5229,16.6722,0.1418,93.5123,154
"Keller, Brad",CH,-11.5098,6.4791,0.1184,92.6511,141
"Keller, Brad",FF,-1.3267,15.0893,0.4198,97.136,500
"Keller, Brad",SI,-13.4928,10.2761,0.1469,96.5857,175
"Keller, Brad",SL,5.8794,-3.6216,0.1772,87.0242,211
"Keller, Brad",ST,13.8373,2.7249,0.1377,86.1421,164
"Keller, Mitch",CH,-14.0466,2.3376,0.0697,89.188,200
"Keller, Mitch",CU,11.9594,-14.1183,0.0732,77.4243,210
"Keller, Mitch",FF,-8.4635,15.2586,0.3481,94.0941,999
"Keller, Mitch",SI,-13.9089,9.6054,0.1777,92.8933,510
"Keller, Mitch",SL,4.572,-0.4944,0.1397,86.9372,401
"Keller, Mitch",ST,17.5086,-0.1182,0.1906,82.3406,547
"Kelly, Kevin",FC,-1.6704,7.9456,0.1276,89.4133,75
"Kelly, Kevin",FF,-9.9816,10.3272,0.085,92.142,50
"Kelly, Kevin",SI,-16.7505,-1.3653,0.5901,90.9971,347
"Kelly, Kevin",ST,17.7362,5.1414,0.1973,78.6767,116
"Kelly, Merrill",CH,-15.1494,0.0529,0.2707,88.3391,767
"Kelly, Merrill",CU,8.4368,-9.9872,0.0967,81.673,274
"Kelly, Merrill",FC,-2.8953,11.884,0.2016,90.6242,571
"Kelly, Merrill",FF,-9.499,14.8215,0.2323,91.8502,658
"Kelly, Merrill",SI,-16.6093,6.1295,0.1288,92.3148,365
"Kelly, Merrill",SL,2.0679,3.4,0.0699,85.7985,198
"Kelly, Michael",FF,-5.6825,14.7463,0.2918,95.8219,192
"Kelly, Michael",SL,4.2932,5.6464,0.1429,90.266,94
"Kelly, Michael",ST,16.7581,-2.3404,0.5046,82.9274,332
"Kelly, Zack",CH,-18.0104,1.5583,0.1173,83.1087,69
"Kelly, Zack",FC,2.3052,8.8168,0.3163,91.8086,186
"Kelly, Zack",FF,-9.4539,14.9833,0.1956,96.0861,115
"Kelly, Zack",SI,-16.0747,11.4853,0.1531,96.1222,90
"Kelly, Zack",ST,17.1283,2.6588,0.2058,81.8091,121
"Kent, Zak",CU,7.5304,-14.7943,0.25,81.5792,77
"Kent, Zak",FF,1.7174,9.7677,0.3019,92.5946,93
"Kent, Zak",SL,6.3346,-3.8949,0.3831,85.7805,118
"Kerkering, Orion",FF,-11.358,16.0046,0.3303,97.5678,369
"Kerkering, Orion",SI,-16.8798,10.5249,0.1898,96.3774,212
"Kerkering, Orion",ST,13.7122,1.7669,0.4799,86.8297,536
"Kershaw, Clayton",CU,-3.9069,-14.3628,0.1769,72.3492,323
"Kershaw, Clayton",FF,-0.0072,17.5381,0.3456,89.0303,631
"Kershaw, Clayton",FS,9.0448,12.7515,0.0542,83.1414,99
"Kershaw, Clayton",SL,-4.4443,8.0001,0.4168,85.7598,761
"Kikuchi, Yusei",CH,13.5897,6.682,0.1215,85.584,376
"Kikuchi, Yusei",CU,-6.928,-5.8266,0.1538,79.9176,476
"Kikuchi, Yusei",FF,9.4475,15.3906,0.3494,94.8258,1081
"Kikuchi, Yusei",SL,-2.8586,3.793,0.3623,86.9946,1121
"Kimbrel, Craig",FF,-12.1962,14.9068,0.6435,93.4885,148
"King, Bryan",FF,3.8744,14.291,0.6272,92.0027,656
"King, Bryan",SI,11.8735,6.4735,0.0526,91.0473,55
"King, Bryan",ST,-16.9226,2.8724,0.3031,80.0555,317
"King, John",CH,15.2108,2.1884,0.1944,85.6914,152
"King, John",SI,14.3868,2.9842,0.5921,93.0019,463
"King, John",SL,-4.6489,-1.8332,0.1432,84.3402,112
"King, Michael",CH,-19.2489,4.8738,0.2141,86.7943,265
"King, Michael",FF,-7.5061,16.7071,0.2464,93.7521,305
"King, Michael",SI,-18.6817,4.3441,0.2932,92.6804,363
"King, Michael",SL,4.5069,-1.0611,0.0565,83.7657,70
"King, Michael",ST,14.8846,3.0934,0.1898,82.2668,235
"Kinley, Tyler",CU,3.2162,-7.715,0.1233,83.5881,151
"Kinley, Tyler",FF,-2.3841,14.5337,0.2286,95.1068,280
"Kinley, Tyler",SL,2.187,2.7179,0.6392,87.3916,783
"Kirby, George",FF,-10.1455,13.4415,0.2771,96.2163,661
"Kirby, George",KC,9.4157,-12.8162,0.1057,84.2933,252
"Kirby, George",SI,-16.7474,8.9283,0.2813,96.3599,671
