player_name,comp_player_name,season,p_throws,rank,physical_distance
"Chapman, Aroldis","Poche, Colin",2023,L,10,2.2144152767693748
"Cleavinger, Garrett","King, John",2023,L,1,0.5709571337114153
"Cleavinger, Garrett","Murphy, Chris",2023,L,2,0.7670960132215152
"Cleavinger, Garrett","Gilbert, Tyler",2023,L,3,0.8175482640931182
"Cleavinger, Garrett","Strahm, Matt",2023,L,4,0.8510989760026956
"Cleavinger, Garrett","Pérez, Martín",2023,L,5,0.8596777675911722
"Cleavinger, Garrett","Suarez, José",2023,L,6,0.8727972029478426
"Cleavinger, Garrett","Nelson, Kyle",2023,L,7,0.9062117481002605
"Cleavinger, Garrett","Bummer, Aaron",2023,L,8,0.9836224849104147
"Cleavinger, Garrett","Kerr, Ray",2023,L,9,1.0171417181908142
"Cleavinger, Garrett","Wood, Alex",2023,L,10,1.0931719223302094
"Corbin, Patrick","Sánchez, Cristopher",2023,L,1,0.5467281985795627
"Corbin, Patrick","Headrick, Brent",2023,L,2,0.6349086976384731
"Corbin, Patrick","Chafin, Andrew",2023,L,3,0.7083283920876148
"Corbin, Patrick","Hentges, Sam",2023,L,4,0.7231414930344873
"Corbin, Patrick","Davidson, Tucker",2023,L,5,0.8027722439934218
"Corbin, Patrick","Peterson, David",2023,L,6,0.8138856237930134
"Corbin, Patrick","Dodd, Dylan",2023,L,7,0.8310240542273093
"Corbin, Patrick","Lee, Dylan",2023,L,8,0.8972544083273494
"Corbin, Patrick","Taylor, Josh",2023,L,9,0.9120843748174398
"Corbin, Patrick","Lynch IV, Daniel",2023,L,10,0.9271487578654146
"Cortes, Nestor","Nelson, Kyle",2023,L,1,0.3552030266834144
"Cortes, Nestor","Pérez, Martín",2023,L,2,0.43961626665987286
"Cortes, Nestor","Young, Alex",2023,L,3,0.6366115601382699
"Cortes, Nestor","Detmers, Reid",2023,L,4,0.6855758018666278
"Cortes, Nestor","Rom, Drew",2023,L,5,0.7329024147929992
"Cortes, Nestor","Misiewicz, Anthony",2023,L,6,0.7376907458309236
"Cortes, Nestor","Long, Sam",2023,L,7,0.7914361952269959
"Cortes, Nestor","Gilbert, Tyler",2023,L,8,0.8090597767633508
"Cortes, Nestor","Urías, Julio",2023,L,9,0.8530416833288997
"Cortes, Nestor","Rogers, Taylor",2023,L,10,0.87841660496981
"Cosgrove, Tom","Bernardino, Brennan",2023,L,1,0.9191831040641454
"Cosgrove, Tom","Boyd, Matthew",2023,L,2,1.5217564347197772
"Cosgrove, Tom","Jacques, Joe",2023,L,3,1.5454200391410686
"Cosgrove, Tom","Wood, Alex",2023,L,4,1.548154130558371
"Cosgrove, Tom","Norris, Daniel",2023,L,5,1.5830659398039564
"Cosgrove, Tom","Loup, Aaron",2023,L,6,1.5926422692484667
"Cosgrove, Tom","Mantiply, Joe",2023,L,7,1.5965120464352238
"Cosgrove, Tom","Gonzales, Marco",2023,L,8,1.704663305721735
"Cosgrove, Tom","Suarez, José",2023,L,9,1.724747116887053
"Cosgrove, Tom","Raley, Brooks",2023,L,10,1.7418344315280152
"Coulombe, Danny","Misiewicz, Anthony",2023,L,1,1.0204236074502777
"Coulombe, Danny","Rosenberg, Kenny",2023,L,2,1.1753682621793233
"Coulombe, Danny","Pérez, Francisco",2023,L,3,1.18739513117663
"Coulombe, Danny","Urías, Julio",2023,L,4,1.2341612755904774
"Coulombe, Danny","Suárez, Andrew",2023,L,5,1.313036793936016
"Coulombe, Danny","Cortes, Nestor",2023,L,6,1.346943222235019
"Coulombe, Danny","Long, Sam",2023,L,7,1.3482076506352685
"Coulombe, Danny","Hernandez, Jose E.",2023,L,8,1.4122444594105523
"Coulombe, Danny","Nelson, Kyle",2023,L,9,1.4282165270809866
"Coulombe, Danny","Rogers, Taylor",2023,L,10,1.4357273959887078
"Cox, Austin","Hernandez, Jose E.",2023,L,1,0.27736165670391494
"Cox, Austin","Sandoval, Patrick",2023,L,2,0.28740007492175373
"Cox, Austin","Pérez, Francisco",2023,L,3,0.4406347355690807
"Cox, Austin","Long, Sam",2023,L,4,0.4585794691323153
"Cox, Austin","Miley, Wade",2023,L,5,0.5413011799967941
"Cox, Austin","Irvin, Cole",2023,L,6,0.592987448712223
"Cox, Austin","Saalfrank, Andrew",2023,L,7,0.5952507013530055
"Cox, Austin","Misiewicz, Anthony",2023,L,8,0.6488163585374845
"Cox, Austin","Williamson, Brandon",2023,L,9,0.6856978793073901
"Cox, Austin","Lauer, Eric",2023,L,10,0.6929777313900756
"Crochet, Garrett","Burke, Brock",2023,L,1,0.27294017351736866
"Crochet, Garrett","Gore, MacKenzie",2023,L,2,0.5451574617539064
"Crochet, Garrett","Walker, Josh",2023,L,3,0.8159497878319683
"Crochet, Garrett","McClanahan, Shane",2023,L,4,0.8623301029342932
"Crochet, Garrett","Perdomo, Angel",2023,L,5,1.0607215137553938
"Crochet, Garrett","Poche, Colin",2023,L,6,1.0903789003384716
"Crochet, Garrett","Paxton, James",2023,L,7,1.2860403484640799
"Crochet, Garrett","Chapman, Aroldis",2023,L,8,1.318086813166841
"Crochet, Garrett","Nardi, Andrew",2023,L,9,1.3574605103483868
"Crochet, Garrett","Manaea, Sean",2023,L,10,1.4057544572372744
"Davidson, Tucker","Headrick, Brent",2023,L,1,0.17512548653535384
"Davidson, Tucker","Dodd, Dylan",2023,L,2,0.337780038614197
"Davidson, Tucker","Fried, Max",2023,L,3,0.4028515524716346
