player_name,pitch_type,pitches,command_dispersion,dispersion_z,dispersion_z_relative,used_handedness_split,avg_clusters_per_split,raw_command_score,command_score,confidence_score,trusted_command_score
"Cortes, Nestor",CH,83,1.0029728302420033,0.2541709862513897,0.2541709862513897,True,1.0,-0.2541709862513897,36.92913385826772,27.666666666666668,46.397965879265094
"Nance, Tommy",SI,138,0.913436204991852,0.12401119946738841,0.12401119946738841,True,1.0,-0.12401119946738841,42.125984251968504,46.0,46.38858267716536
"May, Dustin",SI,727,0.9052412378674656,0.010496169401918228,0.010496169401918228,True,1.0,-0.010496169401918228,46.37795275590551,100.0,46.37795275590551
"Suter, Brent",SL,136,0.9952735571858232,0.12925472493189588,0.12925472493189588,True,1.0,-0.12925472493189588,41.92913385826771,45.33333333333333,46.351968503937
"Brzykcy, Zach",CH,102,0.9968911851837526,0.19849576387590537,0.19849576387590537,True,1.0,-0.19849576387590537,39.21259842519685,34.0,46.34527559055118
"Pivetta, Nick",ST,529,1.0178356838294096,0.010922221942920031,0.010922221942920031,True,1.0,-0.010922221942920031,46.33858267716535,100.0,46.33858267716535
"Arrighetti, Spencer",CU,139,1.107829924840578,0.12512438753828678,0.12512438753828678,True,1.0,-0.12512438753828678,42.00787401574803,46.33333333333333,46.307545931758526
"Okert, Steven",SL,608,0.9842236630484599,0.011446773159431803,0.011446773159431803,True,1.0,-0.011446773159431803,46.2992125984252,100.0,46.2992125984252
"Martinez, Justin",SI,87,0.9226146287476028,0.2511488722333052,0.2511488722333052,True,1.0,-0.2511488722333052,37.08661417322834,28.999999999999996,46.269094488188976
"Bibee, Tanner",CU,163,1.1041997471903557,0.09733473761117203,0.09733473761117203,True,1.0,-0.09733473761117203,43.07086614173228,54.333333333333336,46.244160104986875
"Davis, Noah",SI,93,0.921500965624939,0.23572263550371567,0.23572263550371567,True,1.0,-0.23572263550371567,37.83464566929134,31.0,46.24232283464567
"Hernandez, Nick",SL,101,1.0030000427577226,0.21163030503334979,0.21163030503334979,True,1.0,-0.21163030503334979,38.77952755905512,33.666666666666664,46.23549868766405
"Garcia, Rico",SL,112,1.0004891448744597,0.18486047963413593,0.18486047963413593,True,1.0,-0.18486047963413593,39.881889763779526,37.333333333333336,46.23490813648294
"Loutos, Ryan",FF,107,0.9535269375282789,0.19807214156325975,0.19807214156325975,True,1.0,-0.19807214156325975,39.29133858267716,35.66666666666667,46.19324146981627
"Knack, Landon",SL,91,1.0065082990635856,0.24903342261517808,0.24903342261517808,True,1.0,-0.24903342261517808,37.32283464566929,30.333333333333336,46.16830708661418
"Hendriks, Liam",FF,128,0.9501459355496497,0.15019674979245456,0.15019674979245456,True,1.0,-0.15019674979245456,40.90551181102362,42.66666666666667,46.13097112860892
"Gore, MacKenzie",FF,1388,0.9406712198693143,0.0160336443047284,0.0160336443047284,True,1.0,-0.0160336443047284,46.06299212598425,100.0,46.06299212598425
"Beck, Tristan",ST,232,1.021451359586181,0.049339119258243684,0.049339119258243684,True,1.0,-0.049339119258243684,44.881889763779526,77.33333333333333,46.04645669291338
"Javier, Cristian",FF,246,0.9425714980986782,0.0429418109604644,0.0429418109604644,True,1.0,-0.0429418109604644,45.15748031496063,82.0,46.03267716535433
"Waddell, Brandon",ST,121,1.03389280965557,0.1815307044340793,0.1815307044340793,True,1.0,-0.1815307044340793,40.118110236220474,40.33333333333333,46.02604986876641
"Carrasco, Carlos",CU,78,1.1312811676605035,0.30464778587158203,0.30464778587158203,True,1.0,-0.30464778587158203,34.60629921259842,26.0,46.01220472440944
"Kerkering, Orion",SI,212,0.909318265222357,0.06697032918116222,0.06697032918116222,True,1.0,-0.06697032918116222,44.330708661417326,70.66666666666667,45.9994750656168
"Garcia, Rico",CH,129,0.9923711928218637,0.1571168972249731,0.1571168972249731,True,1.0,-0.1571168972249731,40.669291338582674,43.0,45.999015748031496
"Matthews, Zebby",CU,78,1.1315733694641195,0.306884642194595,0.306884642194595,True,1.0,-0.306884642194595,34.52755905511811,26.0,45.991732283464565
"Sisk, Evan",FF,66,0.9662332917850667,0.37799563521024887,0.37799563521024887,True,1.0,-0.37799563521024887,31.5748031496063,22.0,45.961811023622055
"Allard, Kolby",CH,200,0.9846909503498719,0.0868071038335157,0.0868071038335157,True,1.0,-0.0868071038335157,43.77952755905512,66.66666666666666,45.85958005249344
"Schultz, Paxton",CH,87,1.006341613688804,0.28501095894611667,0.28501095894611667,True,1.0,-0.28501095894611667,35.62992125984252,28.999999999999996,45.846653543307085
"Cabrera, Edward",SL,389,0.9852031487332038,0.021889515947342873,0.021889515947342873,True,1.0,-0.021889515947342873,45.78740157480315,100.0,45.78740157480315
"Anderson, Ian",FF,104,0.9562373454037006,0.23645184075145792,0.23645184075145792,True,1.0,-0.23645184075145792,37.79527559055118,34.66666666666667,45.78188976377953
"Funderburk, Kody",CH,87,1.0072090320582807,0.2929518548962482,0.2929518548962482,True,1.0,-0.2929518548962482,35.31496062992126,28.999999999999996,45.755314960629924
"Banda, Anthony",SI,270,0.9073550639458049,0.039776461463349726,0.039776461463349726,True,1.0,-0.039776461463349726,45.2755905511811,90.0,45.74999999999999
"Pérez, Eury",CU,154,1.1090087065463112,0.13414816931954623,0.13414816931954623,True,1.0,-0.13414816931954623,41.69291338582678,51.33333333333333,45.74527559055119
"Pearson, Nate",SL,107,1.0047064680347362,0.2298232817477583,0.2298232817477583,True,1.0,-0.2298232817477583,38.031496062992126,35.66666666666667,45.74389763779528
"Lao, Sauryn",FF,55,0.9774960322265971,0.5374773848393258,0.5374773848393258,True,1.0,-0.5374773848393258,26.653543307086615,18.333333333333332,45.73589238845144
"Falter, Bailey",FF,992,0.941351244372523,0.02566287247751494,0.02566287247751494,True,1.0,-0.02566287247751494,45.70866141732283,100.0,45.70866141732283
"Sproat, Brandon",ST,55,1.067617477962276,0.5398584988735317,0.5398584988735317,True,1.0,-0.5398584988735317,26.496062992125985,18.333333333333332,45.707020997375324
"Young, Brandon",FC,86,0.9514296862784221,0.2988525725426732,0.2988525725426732,True,1.0,-0.2988525725426732,34.960629921259844,28.666666666666668,45.702755905511815
"Altavilla, Dan",SI,114,0.9201311056039173,0.2167476110635285,0.2167476110635285,True,1.0,-0.2167476110635285,38.62204724409449,38.0,45.68858267716536
"Cabrera, Edward",CU,531,1.0951186790219163,0.027817559753570063,0.027817559753570063,True,1.0,-0.027817559753570063,45.66929133858268,100.0,45.66929133858268
"Jansen, Kenley",FC,707,0.9305135746297996,0.028812783405879606,0.028812783405879606,True,1.0,-0.028812783405879606,45.62992125984252,100.0,45.62992125984252
"Henriquez, Edgardo",FF,107,0.9564715043590863,0.23976755952257733,0.23976755952257733,True,1.0,-0.23976755952257733,37.67716535433071,35.66666666666667,45.61751968503937
"Kremer, Dean",CU,344,1.0957887376842634,0.03294697694782711,0.03294697694782711,True,1.0,-0.03294697694782711,45.55118110236221,100.0,45.55118110236221
"Headrick, Brent",SL,93,1.0099144620037377,0.28534807634799086,0.28534807634799086,True,1.0,-0.28534807634799086,35.59055118110236,31.0,45.54665354330709
"Steele, Justin",SL,67,1.0226142282167894,0.42074606541015214,0.42074606541015214,True,1.0,-0.42074606541015214,29.96062992125984,22.333333333333332,45.53982939632546
"Heaney, Andrew",CH,361,0.9788442213258671,0.03328245129907585,0.03328245129907585,True,1.0,-0.03328245129907585,45.511811023622045,100.0,45.511811023622045
"Kelly, Kevin",FC,75,0.9570144135936036,0.37095481658847035,0.37095481658847035,True,1.0,-0.37095481658847035,31.968503937007874,25.0,45.50688976377953
"Misiorowski, Jacob",CH,71,1.018899947763989,0.39997788575697957,0.39997788575697957,True,1.0,-0.39997788575697957,30.905511811023622,23.666666666666668,45.49599737532809
"Chandler, Bubba",CH,104,1.002880162380112,0.2533226460788798,0.2533226460788798,True,1.0,-0.2533226460788798,36.968503937007874,34.66666666666667,45.49527559055118
"Pérez, Eury",ST,130,1.0347664369675282,0.1908130773549667,0.1908130773549667,True,1.0,-0.1908130773549667,39.56692913385827,43.333333333333336,45.49015748031496
"Mazur, Adam",FF,117,0.9553243978870171,0.22352439489260315,0.22352439489260315,True,1.0,-0.22352439489260315,38.346456692913385,39.0,45.467125984251965
"Stratton, Chris",SL,68,1.0227101382170045,0.42176860558468976,0.42176860558468976,True,1.0,-0.42176860558468976,29.92125984251969,22.666666666666664,45.46404199475066
"Littell, Zack",ST,153,1.0305242176297162,0.14573909515825234,0.14573909515825234,True,1.0,-0.14573909515825234,41.06299212598425,51.0,45.451771653543304
"Hollowell, Gavin",ST,58,1.0683195823717173,0.5473184247121881,0.5473184247121881,True,1.0,-0.5473184247121881,26.299212598425196,19.333333333333332,45.433727034120736
"Brazobán, Huascar",SI,378,0.90713003626091,0.03665942340466259,0.03665942340466259,True,1.0,-0.03665942340466259,45.43307086614173,100.0,45.43307086614173
"Whitley, Forrest",FF,86,0.9621283457739568,0.31986910948737185,0.31986910948737185,True,1.0,-0.31986910948737185,33.976377952755904,28.666666666666668,45.420603674540686
"Pepiot, Ryan",CH,676,0.9794365207820407,0.03870473484563104,0.03870473484563104,True,1.0,-0.03870473484563104,45.39370078740158,100.0,45.39370078740158
"Castillo, José",SI,211,0.9110267586560685,0.09063603528476535,0.09063603528476535,True,1.0,-0.09063603528476535,43.4251968503937,70.33333333333334,45.381561679790025
"Fernandez, Ryan",FF,198,0.9465750852272713,0.09963308280280044,0.09963308280280044,True,1.0,-0.09963308280280044,42.99212598425196,66.0,45.38149606299213
"Topa, Justin",CH,147,0.9930379442014333,0.16322076073084119,0.16322076073084119,True,1.0,-0.16322076073084119,40.55118110236221,49.0,45.380118110236225
"Cecconi, Slade",FC,69,0.961409948517991,0.4277038598172175,0.4277038598172175,True,1.0,-0.4277038598172175,29.84251968503937,23.0,45.378937007874015
"Ohl, Pierson",FC,64,0.9662706836080323,0.49045892159998433,0.49045892159998433,True,1.0,-0.49045892159998433,28.11023622047244,21.333333333333336,45.34566929133859
"Gillispie, Connor",CH,73,1.0193806213984318,0.4043782759854957,0.4043782759854957,True,1.0,-0.4043782759854957,30.787401574803148,24.333333333333336,45.339829396325456
"Raley, Brooks",SI,94,0.9259338903901031,0.29712661435533905,0.29712661435533905,True,1.0,-0.29712661435533905,35.07874015748031,31.333333333333336,45.33818897637796
"Early, Connelly",CH,73,1.019950746004988,0.40959755694446687,0.40959755694446687,True,1.0,-0.40959755694446687,30.62992125984252,24.333333333333336,45.30150918635171
"Lovelady, Richard",SI,76,0.9323499761464653,0.38600093886223885,0.38600093886223885,True,1.0,-0.38600093886223885,31.377952755905515,25.333333333333336,45.29711286089238
"Skubal, Tarik",CU,80,1.1389705337193485,0.3635112387176584,0.3635112387176584,True,1.0,-0.3635112387176584,32.28346456692913,26.666666666666668,45.290026246719165
"Zastryzny, Rob",FC,115,0.94696403537845,0.24119828920141878,0.24119828920141878,True,1.0,-0.24119828920141878,37.59842519685039,38.333333333333336,45.25820209973754
"Slaten, Justin",ST,63,1.0652886462484203,0.5151144413765861,0.5151144413765861,True,1.0,-0.5151144413765861,27.283464566929133,21.0,45.24507874015748
"Burke, Sean",SL,520,0.9870118806040828,0.041173229833192056,0.041173229833192056,True,1.0,-0.041173229833192056,45.23622047244095,100.0,45.23622047244095
"Uceta, Edwin",FF,493,0.9425633564071074,0.04282652363555488,0.04282652363555488,True,1.0,-0.04282652363555488,45.196850393700785,100.0,45.196850393700785
"Mayza, Tim",SI,200,0.9124225269673337,0.10996993613059251,0.10996993613059251,True,1.0,-0.10996993613059251,42.75590551181102,66.66666666666666,45.17716535433071
"Flexen, Chris",FC,190,0.9375560485991594,0.11973542799850115,0.11973542799850115,True,1.0,-0.11973542799850115,42.322834645669296,63.33333333333333,45.14501312335958
"Fulmer, Carson",FF,114,0.9572356772012852,0.25058833822431403,0.25058833822431403,True,1.0,-0.25058833822431403,37.16535433070866,38.0,45.135039370078744
"Corbin, Patrick",SI,748,0.907609654243684,0.043302994868483796,0.043302994868483796,True,1.0,-0.043302994868483796,45.118110236220474,100.0,45.118110236220474
"Lazar, Max",KC,169,1.0991381449941164,0.1422119079364102,0.1422119079364102,True,1.0,-0.1422119079364102,41.29921259842519,56.333333333333336,45.107152230971124
"Brieske, Beau",FF,197,0.9477763937685945,0.11664375520612709,0.11664375520612709,True,1.0,-0.11664375520612709,42.480314960629926,65.66666666666666,45.06883202099738
"Dollander, Chase",CH,138,0.9968582796118544,0.19819452547490007,0.19819452547490007,True,1.0,-0.19819452547490007,39.25196850393701,46.0,45.06653543307087
"Keller, Brad",ST,164,1.030826163939815,0.14894730329696165,0.14894730329696165,True,1.0,-0.14894730329696165,40.94488188976378,54.666666666666664,45.05879265091863
"Hernández, Carlos",FS,151,1.058895655972195,0.18077670007468385,0.18077670007468385,True,1.0,-0.18077670007468385,40.15748031496063,50.33333333333333,45.05570866141733
"McCullers Jr., Lance",FC,52,0.9852631661907084,0.7356634834214864,0.7356634834214864,True,1.0,-0.7356634834214864,21.141732283464567,17.333333333333336,45.014173228346465
"Hudson, Bryan",ST,70,1.0616612274607609,0.4765727732460268,0.4765727732460268,True,1.0,-0.4765727732460268,28.46456692913386,23.333333333333332,44.99015748031496
"Brzykcy, Zach",CU,112,1.1259268600350338,0.26365961701302254,0.26365961701302254,True,1.0,-0.26365961701302254,36.53543307086614,37.333333333333336,44.985564304461946
"Peralta, Freddy",SL,342,0.9875716928104673,0.04714164261539031,0.04714164261539031,True,1.0,-0.04714164261539031,44.960629921259844,100.0,44.960629921259844
"Wentz, Joey",CH,63,1.0363903629121152,0.5600961997138869,0.5600961997138869,True,1.0,-0.5600961997138869,25.905511811023622,21.0,44.955708661417326
"Francis, Bowden",CU,160,1.1128356194197755,0.1634438620657751,0.1634438620657751,True,1.0,-0.1634438620657751,40.511811023622045,53.333333333333336,44.94881889763779
"Palmquist, Carson",FF,370,0.9428933248435829,0.04749891610030832,0.04749891610030832,True,1.0,-0.04749891610030832,44.92125984251968,100.0,44.92125984251968
"Cabrera, Génesis",FC,146,0.9433372737056862,0.19437457866595545,0.19437457866595545,True,1.0,-0.19437457866595545,39.44881889763779,48.66666666666667,44.875196850393706
"Speier, Gabe",SL,264,0.9901992178227694,0.07515488293083941,0.07515488293083941,True,1.0,-0.07515488293083941,44.173228346456696,88.0,44.87480314960631
"Morejon, Adrian",CH,69,1.0307226135523389,0.508210040138369,0.508210040138369,True,1.0,-0.508210040138369,27.519685039370078,23.0,44.84468503937008
"Wilson, Justin",FC,127,0.9466229371105755,0.2367945020215104,0.2367945020215104,True,1.0,-0.2367945020215104,37.75590551181102,42.333333333333336,44.82801837270341
"Jobe, Jackson",CU,69,1.1582396400464077,0.5110196448708749,0.5110196448708749,True,1.0,-0.5110196448708749,27.401574803149607,23.0,44.81751968503937
"Puk, A.J.",SL,57,1.0473219240066036,0.6841660582020195,0.6841660582020195,True,1.0,-0.6841660582020195,22.51968503937008,19.0,44.79468503937008
"Darnell, Dugan",FS,50,1.1430021928764318,0.8425654284932191,0.8425654284932191,True,1.0,-0.8425654284932191,18.26771653543307,16.666666666666664,44.72769028871391
"Cruz, Steven",FF,322,0.9433376408237834,0.053790483439393445,0.053790483439393445,True,1.0,-0.053790483439393445,44.724409448818896,100.0,44.724409448818896
"De los Santos, Yerry",CH,163,0.9944172012026656,0.1758473509907207,0.1758473509907207,True,1.0,-0.1758473509907207,40.23622047244094,54.333333333333336,44.704002624671915
"Ellard, Fraser",FF,168,0.9513209796516193,0.16683551459808174,0.16683551459808174,True,1.0,-0.16683551459808174,40.47244094488189,56.00000000000001,44.673228346456696
"Wentz, Joey",FC,167,0.9414729146275794,0.1703045631303299,0.1703045631303299,True,1.0,-0.1703045631303299,40.39370078740158,55.666666666666664,44.661220472440945
"Wilson, Justin",SL,281,0.989930751813147,0.07229264458529758,0.07229264458529758,True,1.0,-0.07229264458529758,44.29133858267716,93.66666666666667,44.65413385826771
"Baz, Shane",SL,82,1.022063640276005,0.41487599672278835,0.41487599672278835,True,1.0,-0.41487599672278835,30.275590551181104,27.333333333333332,44.622965879265095
"Sisk, Evan",ST,88,1.0524030406892482,0.3782036620608773,0.3782036620608773,True,1.0,-0.3782036620608773,31.53543307086614,29.333333333333332,44.59763779527559
"Quantrill, Cal",FC,432,0.9332321667949901,0.06391147035926192,0.06391147035926192,True,1.0,-0.06391147035926192,44.56692913385827,100.0,44.56692913385827
"Barnett, Mason",ST,92,1.0511630413583035,0.3650285517433226,0.3650285517433226,True,1.0,-0.3650285517433226,32.16535433070866,30.666666666666664,44.54435695538058
"Bivens, Spencer",ST,108,1.0451884270483984,0.30154770891264676,0.30154770891264676,True,1.0,-0.30154770891264676,34.76377952755906,36.0,44.52755905511812
"Duran, Jhoan",ST,65,1.073332667460166,0.6005829285093662,0.6005829285093662,True,1.0,-0.6005829285093662,24.64566929133858,21.666666666666668,44.52198162729659
"Miller, Bryce",ST,77,1.0612617109268279,0.4723278722393106,0.4723278722393106,True,1.0,-0.4723278722393106,28.58267716535433,25.666666666666664,44.517519685039375
"Trivino III, Lou",CH,140,0.999941973380241,0.22642460708084744,0.22642460708084744,True,1.0,-0.22642460708084744,38.22834645669291,46.666666666666664,44.51706036745407
"Burke, Brock",CH,223,0.9876974491919642,0.11433049429808105,0.11433049429808105,True,1.0,-0.11433049429808105,42.59842519685039,74.33333333333333,44.503215223097115
"Wilson, Bryse",FC,205,0.9383231684800418,0.12963941466467338,0.12963941466467338,True,1.0,-0.12963941466467338,41.88976377952756,68.33333333333333,44.464238845144365
"Seymour, Ian",ST,54,1.0938772184335728,0.8188707281431408,0.8188707281431408,True,1.0,-0.8188707281431408,18.937007874015748,18.0,44.424803149606305
"Miller, Shelby",ST,59,1.0846469222071564,0.7207979566408369,0.7207979566408369,True,1.0,-0.7207979566408369,21.49606299212598,19.666666666666664,44.41003937007874
"Treinen, Blake",FF,77,0.9741774963389935,0.49048652037703677,0.49048652037703677,True,1.0,-0.49048652037703677,28.07086614173228,25.666666666666664,44.38615485564305
"Ginn, J.T.",FC,210,0.938276278815072,0.1290340404223738,0.1290340404223738,True,1.0,-0.1290340404223738,41.968503937007874,70.0,44.38385826771653
"Dubin, Shawn",ST,96,1.0509633090163872,0.3629063766960781,0.3629063766960781,True,1.0,-0.3629063766960781,32.32283464566929,32.0,44.35669291338583
"De los Santos, Yerry",FF,65,0.9847561907243247,0.6402820961627346,0.6402820961627346,True,1.0,-0.6402820961627346,23.858267716535433,21.666666666666668,44.35137795275591
"Senga, Kodai",ST,148,1.037479840637133,0.21964324830019358,0.21964324830019358,True,1.0,-0.21964324830019358,38.503937007874015,49.333333333333336,44.33858267716535
"Ragans, Cole",CH,207,0.9895227767468365,0.13104069631615897,0.13104069631615897,True,1.0,-0.13104069631615897,41.77165354330709,69.0,44.32854330708662
"Jobe, Jackson",CH,148,0.9992630919742586,0.22020969764719361,0.22020969764719361,True,1.0,-0.22020969764719361,38.46456692913386,49.333333333333336,44.31916010498688
"Pivetta, Nick",FC,250,0.9356424892782881,0.09503020724859788,0.09503020724859788,True,1.0,-0.09503020724859788,43.1496062992126,83.33333333333334,44.29461942257218
"Smith, Shane",CH,406,0.9831370627766393,0.07258183495353422,0.07258183495353422,True,1.0,-0.07258183495353422,44.25196850393701,100.0,44.25196850393701
"Alexander, Tyler",FC,271,0.9352083707348012,0.08942547143952691,0.08942547143952691,True,1.0,-0.08942547143952691,43.62204724409449,90.33333333333333,44.240485564304464
"Guenther, Sean",SL,53,1.0675295957496167,0.8996092460317554,0.8996092460317554,True,1.0,-0.8996092460317554,17.283464566929133,17.666666666666668,44.236286089238845
"Seymour, Carson",FC,62,0.9825738623523231,0.7009429266735423,0.7009429266735423,True,1.0,-0.7009429266735423,21.968503937007874,20.666666666666668,44.22244094488189
"Alcantara, Sandy",FF,495,0.9446890818830049,0.07292705022472759,0.07292705022472759,True,1.0,-0.07292705022472759,44.21259842519685,100.0,44.21259842519685
"Rodríguez, Manuel",FF,70,0.9805221867251186,0.5803280939165326,0.5803280939165326,True,1.0,-0.5803280939165326,25.11811023622047,23.333333333333332,44.20931758530184
"Sauer, Matt",FF,112,0.9614000491635585,0.30955634251220887,0.30955634251220887,True,1.0,-0.30955634251220887,34.44881889763779,37.333333333333336,44.20656167979003
"Teng, Kai-Wei",SI,71,0.9461990295488074,0.5778352305053402,0.5778352305053402,True,1.0,-0.5778352305053402,25.393700787401574,23.666666666666668,44.19153543307087
"Domínguez, Seranthony",CU,55,1.2036739809778505,0.8588275349548898,0.8588275349548898,True,1.0,-0.8588275349548898,17.913385826771652,18.333333333333332,44.13353018372703
"Martinez, Nick",CU,283,1.1029049626654748,0.08742293379758073,0.08742293379758073,True,1.0,-0.08742293379758073,43.74015748031496,94.33333333333334,44.09599737532809
"Anderson, Tyler",CH,795,0.9834991689077051,0.07589678332318034,0.07589678332318034,True,1.0,-0.07589678332318034,44.09448818897638,100.0,44.09448818897638
"Minter, A.J.",FC,88,0.9615048268449038,0.42892879702464864,0.42892879702464864,True,1.0,-0.42892879702464864,29.80314960629921,29.333333333333332,44.089501312335955
"Hancock, Emerson",ST,56,1.096668790942266,0.848531450406167,0.848531450406167,True,1.0,-0.848531450406167,18.11023622047244,18.666666666666668,44.063254593175856
"Rodríguez, Yariel",SI,72,0.9462803371323465,0.578961486736744,0.578961486736744,True,1.0,-0.578961486736744,25.15748031496063,24.0,44.052755905511816
"Kershaw, Clayton",FS,99,1.0831893597223332,0.3719306805516844,0.3719306805516844,True,1.0,-0.3719306805516844,31.88976377952756,33.0,44.03681102362205
"Manaea, Sean",CH,61,1.0574509560974592,0.7528981797246878,0.7528981797246878,True,1.0,-0.7528981797246878,20.551181102362204,20.333333333333332,44.02775590551181
"Gasser, Robert",FF,50,1.012510330550112,1.033284030447312,1.033284030447312,True,1.0,-1.033284030447312,14.05511811023622,16.666666666666664,44.025590551181104
"Melton, Troy",FF,346,0.9450402382463142,0.0778994662636734,0.0778994662636734,True,1.0,-0.0778994662636734,44.01574803149606,100.0,44.01574803149606
"Lugo, Seth",SL,134,1.0076580722918538,0.2612916784266138,0.2612916784266138,True,1.0,-0.2612916784266138,36.574803149606296,44.666666666666664,44.01430446194226
"Ureña, José",FF,94,0.9679456657350726,0.40224305483107126,0.40224305483107126,True,1.0,-0.40224305483107126,30.826771653543304,31.333333333333336,44.00590551181103
"Shugart, Chase",FC,176,0.9428667562364145,0.18829991047132066,0.18829991047132066,True,1.0,-0.18829991047132066,39.76377952755906,58.666666666666664,44.002887139107614
"Curvelo, Luis",SI,75,0.9448819196314608,0.5595908898511586,0.5595908898511586,True,1.0,-0.5595908898511586,25.94488188976378,25.0,44.00098425196851
"Tidwell, Blade",SL,53,1.0724439590569335,0.9520035104748069,0.9520035104748069,True,1.0,-0.9520035104748069,15.866141732283465,17.666666666666668,43.98589238845145
"Fermin, José",FF,304,0.9451454981143783,0.0793899585654125,0.0793899585654125,True,1.0,-0.0793899585654125,43.97637795275591,100.0,43.97637795275591
"Eder, Jake",ST,59,1.0924654515085053,0.8038705708718707,0.8038705708718707,True,1.0,-0.8038705708718707,19.251968503937007,19.666666666666664,43.96870078740158
"Evans, Logan",CH,163,0.9978937492054859,0.20767386853690223,0.20767386853690223,True,1.0,-0.20767386853690223,38.85826771653543,54.333333333333336,43.95531496062992
"Megill, Tylor",CH,89,1.0240061654823505,0.4467234298070594,0.4467234298070594,True,1.0,-0.4467234298070594,29.448818897637796,29.666666666666668,43.91699475065617
"Eder, Jake",FF,135,0.9583796149468877,0.2667866333091149,0.2667866333091149,True,1.0,-0.2667866333091149,36.417322834645674,45.0,43.8986220472441
"Ferguson, Caleb",FF,350,0.9453245193479201,0.08192492061077003,0.08192492061077003,True,1.0,-0.08192492061077003,43.89763779527559,100.0,43.89763779527559
"Trivino III, Lou",FF,132,0.9586729500403518,0.2709402932621363,0.2709402932621363,True,1.0,-0.2709402932621363,36.10236220472441,44.0,43.89606299212599
"Dana, Caden",SL,155,1.0045966068829557,0.22865200199523492,0.22865200199523492,True,1.0,-0.22865200199523492,38.110236220472444,51.66666666666667,43.86646981627297
"Ohtani, Shohei",SI,59,0.9642830247796794,0.8283310813340233,0.8283310813340233,True,1.0,-0.8283310813340233,18.700787401574804,19.666666666666664,43.86030183727035
"Crochet, Garrett",FC,874,0.9346902218403208,0.08273585242440883,0.08273585242440883,True,1.0,-0.08273585242440883,43.85826771653543,100.0,43.85826771653543
"Keller, Mitch",CH,200,0.9917947269958494,0.1518395647355221,0.1518395647355221,True,1.0,-0.1518395647355221,40.74803149606299,66.66666666666666,43.838582677165356
"Brieske, Beau",SI,67,0.9541597829616343,0.6881059795253981,0.6881059795253981,True,1.0,-0.6881059795253981,22.32283464566929,22.333333333333332,43.834055118110236
"Bido, Osvaldo",CH,146,1.0024253890500816,0.2491593636055739,0.2491593636055739,True,1.0,-0.2491593636055739,37.28346456692913,48.66666666666667,43.82139107611549
"Abbott, Andrew",FF,1263,0.9455394348885279,0.0849681503306193,0.0849681503306193,True,1.0,-0.0849681503306193,43.818897637795274,100.0,43.818897637795274
"Perkins, Jack",CH,66,1.0531341072519127,0.7133790172061364,0.7133790172061364,True,1.0,-0.7133790172061364,21.653543307086615,22.0,43.77913385826773
"Junk, Janson",CH,127,1.0073304977591688,0.29406382868675496,0.29406382868675496,True,1.0,-0.29406382868675496,35.23622047244094,42.333333333333336,43.76135170603675
"Mazur, Adam",ST,60,1.0953651048722974,0.8346796624554336,0.8346796624554336,True,1.0,-0.8346796624554336,18.58267716535433,20.0,43.73228346456693
"Gibaut, Ian",ST,64,1.0877917877333412,0.7542124506710828,0.7542124506710828,True,1.0,-0.7542124506710828,20.47244094488189,21.333333333333336,43.71627296587927
"Kent, Zak",SL,118,1.013172712121243,0.32008576414246304,0.32008576414246304,True,1.0,-0.32008576414246304,33.93700787401575,39.33333333333333,43.69383202099738
"Muñoz, Roddery",SI,50,0.9864565089229973,1.1354737069212397,1.1354737069212397,True,1.0,-1.1354737069212397,12.047244094488189,16.666666666666664,43.69094488188976
"Adams, Travis",CH,111,1.012895323581465,0.34500776115398374,0.34500776115398374,True,1.0,-0.34500776115398374,32.874015748031496,37.0,43.67578740157481
"Morillo, Juan",SL,130,1.0106067588758636,0.2927289684642205,0.2927289684642205,True,1.0,-0.2927289684642205,35.35433070866142,43.333333333333336,43.664698162729664
"Cabrera, Edward",FF,292,0.9459377356536169,0.09060813672866976,0.09060813672866976,True,1.0,-0.09060813672866976,43.46456692913386,97.33333333333334,43.639370078740164
"Tidwell, Blade",SI,58,0.9702412800949246,0.9108636310052886,0.9108636310052886,True,1.0,-0.9108636310052886,17.00787401574803,19.333333333333332,43.63740157480315
"Dobbins, Hunter",FS,81,1.1058307230144138,0.5500832900187528,0.5500832900187528,True,1.0,-0.5500832900187528,26.25984251968504,27.0,43.60452755905512
"Kikuchi, Yusei",SL,1121,0.9915684125954707,0.08975249171734206,0.08975249171734206,True,1.0,-0.08975249171734206,43.58267716535433,100.0,43.58267716535433
"Bergert, Ryan",CH,99,1.0201220525271812,0.41116580511188416,0.41116580511188416,True,1.0,-0.41116580511188416,30.511811023622048,33.0,43.58208661417323
"Spiers, Carson",CH,55,1.0854631101352155,1.009339141065005,1.009339141065005,True,1.0,-1.009339141065005,14.724409448818898,18.333333333333332,43.54888451443569
"Skenes, Paul",SL,168,1.0038372933987407,0.22055661526875853,0.22055661526875853,True,1.0,-0.22055661526875853,38.425196850393704,56.00000000000001,43.52677165354331
"Tidwell, Blade",FF,120,0.96252590748076,0.3254986307318368,0.3254986307318368,True,1.0,-0.3254986307318368,33.740157480314956,40.0,43.50787401574803
"Sugano, Tomoyuki",FF,485,0.9459231905287144,0.09040217602309653,0.09040217602309653,True,1.0,-0.09040217602309653,43.503937007874015,100.0,43.503937007874015
