player_name,comp_player_name,rank,physical_distance
"Jackson, Luke","Blalock, Bradley",7,0.661210927480666
"Jackson, Luke","García, Luis",8,0.6790289556752034
"Jackson, Luke","Paddack, Chris",9,0.6831907657122346
"Jackson, Luke","Burke, Sean",10,0.750811758193604
"Jacob, Alek","Thompson, Ryan",1,2.1033466158030905
"Jacob, Alek","Williams, Trevor",2,2.5056811945165838
"Jacob, Alek","Kelly, Kevin",3,2.6891390620716686
"Jacob, Alek","Maton, Phil",4,2.92126094211486
"Jacob, Alek","Arrighetti, Spencer",5,3.117507670821662
"Jacob, Alek","Sewald, Paul",6,3.2507489200137916
"Jacob, Alek","Nola, Aaron",7,3.2544190915260693
"Jacob, Alek","Anderson, Grant",8,3.477728934065133
"Jacob, Alek","Barlow, Scott",9,3.4985460079814645
"Jacob, Alek","Palmquist, Carson",10,3.5990889606810597
"Jansen, Kenley","Brown, Hunter",1,0.6193197807806581
"Jansen, Kenley","Nelson, Ryne",2,0.6305540083554586
"Jansen, Kenley","Brown, Ben",3,0.6890925372805115
"Jansen, Kenley","Bowlan, Jonathan",4,0.6943188363344335
"Jansen, Kenley","Mears, Nick",5,0.6979471308542364
"Jansen, Kenley","Hernández, Carlos",6,0.7117021147752526
"Jansen, Kenley","Sasaki, Roki",7,0.729406669727503
"Jansen, Kenley","Nicolas, Kyle",8,0.7528852559607581
"Jansen, Kenley","Hoglund, Gunnar",9,0.7911010082776888
"Jansen, Kenley","Reynolds, Sean",10,0.8409867411587434
"Javier, Cristian","Lorenzen, Michael",1,0.447661838809119
"Javier, Cristian","Junis, Jakob",2,0.5122864407359828
"Javier, Cristian","Schmidt, Clarke",3,0.6114978970484255
"Javier, Cristian","Payamps, Joel",4,0.6642498719922725
"Javier, Cristian","Gillispie, Connor",5,0.6752646684745129
"Javier, Cristian","Soroka, Michael",6,0.6876157921317522
"Javier, Cristian","Neris, Héctor",7,0.698061609669782
"Javier, Cristian","Evans, Logan",8,0.7090023068064283
"Javier, Cristian","Thornton, Trent",9,0.7361410314467337
"Javier, Cristian","Lugo, Seth",10,0.7638178415399927
"Jax, Griffin","Miller, Bryce",1,0.4782727797068635
"Jax, Griffin","Meyer, Max",2,0.5120759797024219
"Jax, Griffin","Rodríguez, Manuel",3,0.6026301287568384
"Jax, Griffin","Bello, Brayan",4,0.6362605420058597
"Jax, Griffin","Patrick, Chad",5,0.6947074573328996
"Jax, Griffin","Sheehan, Emmet",6,0.7177342193562373
"Jax, Griffin","Baz, Shane",7,0.7216562840591273
"Jax, Griffin","Bachman, Sam",8,0.7377962888409892
"Jax, Griffin","Holderman, Colin",9,0.7387149200766656
"Jax, Griffin","Kerkering, Orion",10,0.75779540783018
"Jobe, Jackson","Boushley, Caleb",1,0.14301083957075578
"Jobe, Jackson","Morales, Luis",2,0.27057310332087225
"Jobe, Jackson","Phillips, Connor",3,0.30151503880468583
"Jobe, Jackson","Schultz, Paxton",4,0.3133800846193974
"Jobe, Jackson","Agnos, Zach",5,0.34467080353930973
"Jobe, Jackson","Faucher, Calvin",6,0.350297854954278
"Jobe, Jackson","Alcantara, Sandy",7,0.38399465263060406
"Jobe, Jackson","Hernández, Daysbel",8,0.4399945609675046
"Jobe, Jackson","Hill, Jaden",9,0.4994908538191125
"Jobe, Jackson","Canning, Griffin",10,0.5463031349788836
"Johnson, Pierce","Kelly, Michael",1,0.2841718984789734
"Johnson, Pierce","Evans, Logan",2,0.6288723470809169
"Johnson, Pierce","Treinen, Blake",3,0.6529318161536343
"Johnson, Pierce","Martinez, Nick",4,0.6879623491371587
"Johnson, Pierce","Gonsolin, Tony",5,0.7028835417505701
"Johnson, Pierce","Civale, Aaron",6,0.7587175029539317
"Johnson, Pierce","Casparius, Ben",7,0.7589541205699125
"Johnson, Pierce","Walker, Taijuan",8,0.8387824771814474
"Johnson, Pierce","Kinley, Tyler",9,0.8643629648601864
"Johnson, Pierce","Kremer, Dean",10,0.9110994552451822
"Junis, Jakob","Javier, Cristian",1,0.5122864407359828
"Junis, Jakob","Gillispie, Connor",2,0.5309209696564142
"Junis, Jakob","Lugo, Seth",3,0.5519769938457018
"Junis, Jakob","Thornton, Trent",4,0.7537668852883135
"Junis, Jakob","Roupp, Landen",5,0.8019281403870225
"Junis, Jakob","Lorenzen, Michael",6,0.8383442895739849
"Junis, Jakob","Bassitt, Chris",7,0.8826185399459565
"Junis, Jakob","Payamps, Joel",8,0.8957712615462499
"Junis, Jakob","Bird, Jake",9,0.9052330447066431
"Junis, Jakob","Morton, Charlie",10,0.93052293303666
"Junk, Janson","Phillips, Tyler",1,0.4309380653396532
"Junk, Janson","Moreta, Dauri",2,0.44918936048319485
"Junk, Janson","Gray, Sonny",3,0.5127427240827365
"Junk, Janson","Young, Brandon",4,0.5282351706223315
"Junk, Janson","Sulser, Cole",5,0.5692187338063325
"Junk, Janson","Cecconi, Slade",6,0.6014451104982188
"Junk, Janson","Pressly, Ryan",7,0.608852252499903
"Junk, Janson","Fedde, Erick",8,0.6540465810459606
"Junk, Janson","Carrasco, Carlos",9,0.6589311584498945
"Junk, Janson","Hatch, Thomas",10,0.662352279663282
"Kahnle, Tommy","Bieber, Shane",1,0.3699544532150162
"Kahnle, Tommy","DeSclafani, Anthony",2,0.4117840606745455
"Kahnle, Tommy","Mahle, Tyler",3,0.4259431803669758
"Kahnle, Tommy","Eovaldi, Nathan",4,0.47979943829143107
"Kahnle, Tommy","Darvish, Yu",5,0.5054129094639865
"Kahnle, Tommy","McGreevy, Michael",6,0.5266032087303906
"Kahnle, Tommy","Smith-Shawver, AJ",7,0.6106349247540845
"Kahnle, Tommy","Pfaadt, Brandon",8,0.6167847163281196
"Kahnle, Tommy","Brebbia, John",9,0.6415930948730569
"Kahnle, Tommy","Flaherty, Jack",10,0.6462466705975478
"Keller, Brad","Brieske, Beau",1,0.5618536811681368
"Keller, Brad","Fermin, José",2,0.574564347774082
"Keller, Brad","Beeter, Clayton",3,0.6050744556083932
"Keller, Brad","Alcala, Jorge",4,0.6070634978273317
"Keller, Brad","Montas, Frankie",5,0.727227180821225
"Keller, Brad","Alcantara, Sandy",6,0.8878083079730907
"Keller, Brad","Stanek, Ryne",7,0.8913015587186132
"Keller, Brad","Hernández, Daysbel",8,0.8945481521952927
"Keller, Brad","Hiraldo, Yaramil",9,0.9645082013117425
"Keller, Brad","Mejia, Juan",10,0.9687893198429286
"Keller, Mitch","Bednar, David",1,0.20082121083122104
"Keller, Mitch","Sulser, Cole",2,0.2543827917164225
"Keller, Mitch","Brebbia, John",3,0.2685674937706872
"Keller, Mitch","Fedde, Erick",4,0.29671674869154513
"Keller, Mitch","Cecconi, Slade",5,0.30415123131644367
"Keller, Mitch","Gusto, Ryan",6,0.41105137117902385
"Keller, Mitch","Dana, Caden",7,0.47773386658330286
"Keller, Mitch","Phillips, Tyler",8,0.47782584848484866
"Keller, Mitch","Bergert, Ryan",9,0.4947088708583368
"Keller, Mitch","McGreevy, Michael",10,0.4988022312269125
"Kelly, Kevin","Thompson, Ryan",1,1.932333958326953
"Kelly, Kevin","Anderson, Grant",2,1.9974143562628255
"Kelly, Kevin","Schreiber, John",3,2.2591066815891745
"Kelly, Kevin","Sewald, Paul",4,2.2936678663306056
"Kelly, Kevin","Lawrence, Justin",5,2.2971776709128715
"Kelly, Kevin","Ryan, Joe",6,2.3710834105410785
"Kelly, Kevin","Legumina, Casey",7,2.372680511032775
"Kelly, Kevin","Arrighetti, Spencer",8,2.4479785069067197
"Kelly, Kevin","Webb, Logan",9,2.5055131117521667
"Kelly, Kevin","Nola, Aaron",10,2.6251527969619186
"Kelly, Merrill","Houck, Tanner",1,0.35895971366333596
"Kelly, Merrill","Shugart, Chase",2,0.4011362565172413
"Kelly, Merrill","Schmidt, Clarke",3,0.40483399735825026
"Kelly, Merrill","Bachar, Lake",4,0.4686926324569739
"Kelly, Merrill","Payamps, Joel",5,0.5725712572058811
"Kelly, Merrill","Sims, Lucas",6,0.6312379984604922
"Kelly, Merrill","Thornton, Trent",7,0.6347979129214042
"Kelly, Merrill","King, Michael",8,0.6537489319637512
"Kelly, Merrill","Santana, Dennis",9,0.6659094274467046
"Kelly, Merrill","Morton, Charlie",10,0.6721751495934933
"Kelly, Michael","Johnson, Pierce",1,0.2841718984789734
"Kelly, Michael","Civale, Aaron",2,0.583249089688274
"Kelly, Michael","Evans, Logan",3,0.6157458600613713
"Kelly, Michael","Gonsolin, Tony",4,0.6384948211733615
"Kelly, Michael","Martinez, Nick",5,0.6577345877610101
"Kelly, Michael","Casparius, Ben",6,0.7883612604045016
"Kelly, Michael","Treinen, Blake",7,0.8592615236676705
"Kelly, Michael","Coulombe, Danny",8,0.8841386525266948
"Kelly, Michael","Kinley, Tyler",9,0.9083394405036859
"Kelly, Michael","Guerrero, Luis",10,0.9502740213867901
"Kelly, Zack","Brogdon, Connor",1,0.48221741258234707
"Kelly, Zack","Dunning, Dane",2,0.6398325379689704
"Kelly, Zack","López, Pablo",3,0.6405959717943643
"Kelly, Zack","Hodge, Porter",4,0.6672114001292697
"Kelly, Zack","Schwellenbach, Spencer",5,0.6984227162698718
"Kelly, Zack","Peralta, Freddy",6,0.7083711165118537
"Kelly, Zack","Gómez, Yoendrys",7,0.7140658376898521
"Kelly, Zack","Leahy, Kyle",8,0.7308895908592368
"Kelly, Zack","Warren, Will",9,0.7502591164183762
"Kelly, Zack","Mize, Casey",10,0.7693967486225087
"Kerkering, Orion","Chivilli, Angel",1,0.2516359984046877
"Kerkering, Orion","Baz, Shane",2,0.3051910942104301
"Kerkering, Orion","Meyer, Max",3,0.44508915787745906
"Kerkering, Orion","Severino, Luis",4,0.47692994343656514
"Kerkering, Orion","Hill, Jaden",5,0.48226351580456167
"Kerkering, Orion","Estévez, Carlos",6,0.5017990149916491
"Kerkering, Orion","Kochanowicz, Jack",7,0.5425924476880329
"Kerkering, Orion","Buttó, José",8,0.5516353924293687
"Kerkering, Orion","Kirby, George",9,0.5518621568479262
"Kerkering, Orion","Domínguez, Seranthony",10,0.5590352367530519
"Kershaw, Clayton","Farris, Mitch",1,0.6127198743815861
"Kershaw, Clayton","Springs, Jeffrey",2,0.7526072391348555
"Kershaw, Clayton","Alvarez, Andrew",3,0.7714577638886323
"Kershaw, Clayton","Corbin, Patrick",4,0.8796983841750761
"Kershaw, Clayton","Harris, Hogan",5,0.9125835091596127
"Kershaw, Clayton","Rolison, Ryan",6,0.9367179964099472
"Kershaw, Clayton","Suarez, Ranger",7,0.9544933273096237
"Kershaw, Clayton","Quintana, Jose",8,1.0601531365494166
"Kershaw, Clayton","Cameron, Noah",9,1.1273863792310794
"Kershaw, Clayton","Chafin, Andrew",10,1.1663662855801618
"Kikuchi, Yusei","Bubic, Kris",1,0.561150190725908
"Kikuchi, Yusei","King, Bryan",2,0.6097802520119452
"Kikuchi, Yusei","Hall, DL",3,0.6381300073245102
"Kikuchi, Yusei","Zastryzny, Rob",4,0.7493020506669695
"Kikuchi, Yusei","Borucki, Ryan",5,0.7757097234348705
"Kikuchi, Yusei","Rogers, Trevor",6,0.8195889553115872
"Kikuchi, Yusei","Gore, MacKenzie",7,0.8250799467040975
"Kikuchi, Yusei","Hader, Josh",8,0.88224000779226
"Kikuchi, Yusei","Matz, Steven",9,0.8905514349332642
"Kikuchi, Yusei","Gordon, Colton",10,0.9179226858823024
"King, Bryan","Freeland, Kyle",1,0.567616265337252
"King, Bryan","Borucki, Ryan",2,0.5800095634807328
"King, Bryan","Kikuchi, Yusei",3,0.6097802520119452
"King, Bryan","Hart, Kyle",4,0.6405722732163117
"King, Bryan","Bubic, Kris",5,0.6867819034236606
"King, Bryan","Booser, Cam",6,0.6927036740634264
"King, Bryan","Quintana, Jose",7,0.7070853584753225
"King, Bryan","Matz, Steven",8,0.7246020918515086
"King, Bryan","Zastryzny, Rob",9,0.7317882449506744
"King, Bryan","Walter, Brandon",10,0.7630634040589632
"King, John","Banda, Anthony",1,0.5710409728205622
"King, John","Luzardo, Jesús",2,0.7138758250496728
"King, John","Speier, Gabe",3,0.7263279740174765
"King, John","Weathers, Ryan",4,0.745098026764313
"King, John","Akin, Keegan",5,0.8303918257262641
"King, John","Alexander, Scott",6,0.8765146875642268
"King, John","Cortes, Nestor",7,0.8966865380868216
"King, John","Peralta, Luis",8,0.900503184000917
"King, John","Strahm, Matt",9,0.9020249551543007
"King, John","Cabrera, Génesis",10,0.9072460968907985
"King, Michael","Houck, Tanner",1,0.3129461655879539
"King, Michael","Tonkin, Michael",2,0.47959016960290446
"King, Michael","Payamps, Joel",3,0.6059523840902107
"King, Michael","Shugart, Chase",4,0.6272980878672155
"King, Michael","Kelly, Merrill",5,0.6537489319637512
"King, Michael","Sands, Cole",6,0.685814183241206
"King, Michael","Scherzer, Max",7,0.7063199657110973
"King, Michael","Morton, Charlie",8,0.7190039187383027
"King, Michael","Thornton, Trent",9,0.7524234867672925
"King, Michael","Yates, Kirby",10,0.7725546954949848
"Kinley, Tyler","Civale, Aaron",1,0.6674263060668912
"Kinley, Tyler","Holmes, Clay",2,0.6740801889381255
"Kinley, Tyler","Fisher, Braydon",3,0.7198428507275644
"Kinley, Tyler","Casparius, Ben",4,0.8328137324458621
"Kinley, Tyler","Johnson, Pierce",5,0.8643629648601864
"Kinley, Tyler","Kelly, Michael",6,0.9083394405036859
"Kinley, Tyler","Gonsolin, Tony",7,1.0784297693020108
"Kinley, Tyler","Walker, Taijuan",8,1.123449142685505
"Kinley, Tyler","Treinen, Blake",9,1.1660908240259653
"Kinley, Tyler","Brubaker, JT",10,1.2043709223624812
"Kirby, George","Svanson, Matt",1,0.28170575088991995
"Kirby, George","Finnegan, Kyle",2,0.34978021875898896
"Kirby, George","Abreu, Bryan",3,0.3834198067804628
"Kirby, George","Holderman, Colin",4,0.40496324338655276
"Kirby, George","Salazar, Eduardo",5,0.46908433295567586
"Kirby, George","Kittredge, Andrew",6,0.4716517264636097
"Kirby, George","Hicks, Jordan",7,0.4733181291348756
"Kirby, George","Domínguez, Seranthony",8,0.48178894318800985
"Kirby, George","Matthews, Zebby",9,0.48369814355976987
"Kirby, George","Hoffman, Jeff",10,0.4849259621483405
"Kittredge, Andrew","Pérez, Eury",1,0.2794793402758591
"Kittredge, Andrew","Assad, Javier",2,0.35377693242341357
"Kittredge, Andrew","Armstrong, Shawn",3,0.40465720288785856
"Kittredge, Andrew","Matthews, Zebby",4,0.4166000899388283
"Kittredge, Andrew","Svanson, Matt",5,0.435489848733921
"Kittredge, Andrew","Ohtani, Shohei",6,0.44024634387938943
"Kittredge, Andrew","Erceg, Lucas",7,0.44523445951920243
"Kittredge, Andrew","Dana, Caden",8,0.4481100455506651
"Kittredge, Andrew","Holderman, Colin",9,0.4535510287233986
"Kittredge, Andrew","Fitts, Richard",10,0.4558707649007284
"Klein, Will","Chandler, Bubba",1,0.44996960723037405
"Klein, Will","Palencia, Daniel",2,0.712286501452434
"Klein, Will","Clase, Emmanuel",3,0.8274620952692752
"Klein, Will","Morillo, Juan",4,0.8556445488304975
"Klein, Will","Suarez, Robert",5,0.8606012740672208
"Klein, Will","Mey, Luis",6,0.9299468898904624
"Klein, Will","Vargas, Carlos",7,1.0403193757415177
"Klein, Will","Boyle, Joe",8,1.0873615305133
"Klein, Will","Greene, Hunter",9,1.1770358973654733
"Klein, Will","Slaten, Justin",10,1.1937602199584614
"Knack, Landon","Canning, Griffin",1,0.23867698346939964
"Knack, Landon","Sims, Lucas",2,0.24989607912111989
"Knack, Landon","Bachar, Lake",3,0.450204648953565
"Knack, Landon","Garcia, Rico",4,0.4618375529481984
"Knack, Landon","Faucher, Calvin",5,0.54967201882572
"Knack, Landon","Bazardo, Eduard",6,0.6253506461355991
"Knack, Landon","Boushley, Caleb",7,0.6780551312627584
"Knack, Landon","Santana, Dennis",8,0.6914250640193469
"Knack, Landon","Patrick, Chad",9,0.7358865816355266
"Knack, Landon","Hill, Jaden",10,0.7409833485113344
"Kochanowicz, Jack","Erceg, Lucas",1,0.23689541130976968
"Kochanowicz, Jack","De los Santos, Yerry",2,0.2446291033794568
"Kochanowicz, Jack","Matthews, Zebby",3,0.26820871910339156
"Kochanowicz, Jack","Pérez, Eury",4,0.40391755254590583
"Kochanowicz, Jack","Uribe, Abner",5,0.4071798090782719
"Kochanowicz, Jack","Chivilli, Angel",6,0.4347945882948261
"Kochanowicz, Jack","Estévez, Carlos",7,0.44744653465333584
"Kochanowicz, Jack","Severino, Luis",8,0.4542441368277771
"Kochanowicz, Jack","Rasmussen, Drew",9,0.467244881083748
"Kochanowicz, Jack","Baz, Shane",10,0.5170488417865428
"Koenig, Jared","Wolfram, Grant",1,0.6564573565176963
"Koenig, Jared","Weathers, Ryan",2,0.7919854734317833
"Koenig, Jared","Ferguson, Caleb",3,0.807178376403062
"Koenig, Jared","Banda, Anthony",4,0.8656523185382488
"Koenig, Jared","Alexander, Scott",5,0.8823607088613376
"Koenig, Jared","Cabrera, Génesis",6,0.8975272030667965
"Koenig, Jared","Ray, Robbie",7,0.9046703643363635
"Koenig, Jared","Dodd, Dylan",8,0.9403986756094302
"Koenig, Jared","Pilkington, Konnor",9,0.9786250703361765
"Koenig, Jared","Lucas, Easton",10,0.9955977955865875
"Kolek, Stephen","Mlodzinski, Carmen",1,0.36893742902734644
"Kolek, Stephen","Henriquez, Ronny",2,0.4871387988383999
"Kolek, Stephen","Perkins, Jack",3,0.5278021237151379
"Kolek, Stephen","Fulmer, Carson",4,0.53119075338092
"Kolek, Stephen","Brash, Matt",5,0.5660325705814635
"Kolek, Stephen","Yates, Kirby",6,0.5738829493666969
"Kolek, Stephen","Bachman, Sam",7,0.5795403221993909
"Kolek, Stephen","Soriano, George",8,0.5861930929685869
"Kolek, Stephen","Sterner, Justin",9,0.6072107101208264
"Kolek, Stephen","Bello, Brayan",10,0.6091076103274172
"Kowar, Jackson","Mejia, Juan",1,0.4559154913544006
"Kowar, Jackson","Hernández, Daysbel",2,0.5326559107080513
"Kowar, Jackson","Montas, Frankie",3,0.6137897011990988
"Kowar, Jackson","Molina, Anthony",4,0.6461901320805956
"Kowar, Jackson","Alcantara, Sandy",5,0.6562173339914208
"Kowar, Jackson","Agnos, Zach",6,0.6822843475788771
"Kowar, Jackson","Ashcraft, Braxton",7,0.6858519989892152
"Kowar, Jackson","Beeter, Clayton",8,0.7025887657886695
"Kowar, Jackson","Chivilli, Angel",9,0.7151857408687003
"Kowar, Jackson","Hill, Jaden",10,0.7774115961647631
"Kranick, Max","Ross, Joe",1,0.15111095411884545
"Kranick, Max","Tong, Jonah",2,0.32423559262199764
"Kranick, Max","Smith, Shane",3,0.3248178821501973
"Kranick, Max","Fitts, Richard",4,0.39916129231135244
"Kranick, Max","Rasmussen, Drew",5,0.44916317809659595
"Kranick, Max","Finnegan, Kyle",6,0.45615704818857733
"Kranick, Max","Hoffman, Jeff",7,0.5068599350488925
"Kranick, Max","Rocker, Kumar",8,0.5541737453051254
"Kranick, Max","Seymour, Carson",9,0.5582444661266374
"Kranick, Max","Skenes, Paul",10,0.5868532669674736
"Kremer, Dean","Spence, Mitch",1,0.4625806274117992
"Kremer, Dean","Neris, Héctor",2,0.4804763351788631
"Kremer, Dean","Gordon, Tanner",3,0.4934720734282679
"Kremer, Dean","Martinez, Nick",4,0.5593735260688509
"Kremer, Dean","Sugano, Tomoyuki",5,0.567734488995538
"Kremer, Dean","Walker, Taijuan",6,0.6349556668009794
"Kremer, Dean","Mikolas, Miles",7,0.6652999894235024
"Kremer, Dean","Kriske, Brooks",8,0.7159446126279669
"Kremer, Dean","Vásquez, Randy",9,0.7203248787198168
"Kremer, Dean","Granillo, Andre",10,0.7353427059792201
"Kriske, Brooks","Ohl, Pierson",1,0.395810999200864
"Kriske, Brooks","Neris, Héctor",2,0.41270765122268854
"Kriske, Brooks","Littell, Zack",3,0.4159321205987037
"Kriske, Brooks","Granillo, Andre",4,0.5011261185674348
"Kriske, Brooks","Bellozo, Valente",5,0.6337782733927843
"Kriske, Brooks","Martinez, Nick",6,0.6356210113873543
"Kriske, Brooks","Coulombe, Danny",7,0.6561563404790473
"Kriske, Brooks","Kremer, Dean",8,0.7159446126279669
"Kriske, Brooks","Thielbar, Caleb",9,0.7194421726693099
"Kriske, Brooks","Spence, Mitch",10,0.7886955561115971
"Latz, Jacob","Dreyer, Jack",1,0.3899609197021229
"Latz, Jacob","Rogers, Trevor",2,0.39641302150582713
"Latz, Jacob","Lynch IV, Daniel",3,0.42262170036004576
"Latz, Jacob","Matz, Steven",4,0.45043038393122564
"Latz, Jacob","Zastryzny, Rob",5,0.459956241079908
"Latz, Jacob","Dodd, Dylan",6,0.5559155410297661
"Latz, Jacob","Fried, Max",7,0.6425794539144947
"Latz, Jacob","Gore, MacKenzie",8,0.6808273693400536
"Latz, Jacob","Ferguson, Caleb",9,0.7009628669643588
"Latz, Jacob","Rodriguez, Eduardo",10,0.7733406345056759
"Lauer, Eric","Long, Sam",1,0.2915066895224931
"Lauer, Eric","Povich, Cade",2,0.35577628137249345
"Lauer, Eric","Waddell, Brandon",3,0.500745001135417
"Lauer, Eric","Veneziano, Anthony",4,0.5570812801348543
"Lauer, Eric","Matsui, Yuki",5,0.6115138500916468
"Lauer, Eric","Seymour, Ian",6,0.6464763593322091
"Lauer, Eric","Lucchesi, Joey",7,0.7147586823414394
"Lauer, Eric","Detmers, Reid",8,0.8000856817017029
"Lauer, Eric","Abbott, Andrew",9,0.8016797595288785
"Lauer, Eric","Springs, Jeffrey",10,0.8490419819126839
"Lawrence, Justin","Anderson, Grant",1,0.3386301384123953
"Lawrence, Justin","Schreiber, John",2,0.6485985163012472
"Lawrence, Justin","Sewald, Paul",3,0.8019848326294872
"Lawrence, Justin","Uceta, Edwin",4,1.1698464695982402
"Lawrence, Justin","Ryan, Joe",5,1.388263181550992
"Lawrence, Justin","Woodford, Jake",6,1.4437212395132273
"Lawrence, Justin","Festa, Matt",7,1.4802132406550115
"Lawrence, Justin","McLean, Nolan",8,1.5800719507834637
"Lawrence, Justin","Legumina, Casey",9,1.594999902502057
"Lawrence, Justin","May, Dustin",10,1.6156691777661079
"Lazar, Max","Myers, Tobias",1,0.6035940392061913
"Lazar, Max","Wesneski, Hayden",2,0.667443518355239
"Lazar, Max","Strider, Spencer",3,0.674855741470681
"Lazar, Max","Brasier, Ryan",4,0.6960267873591662
"Lazar, Max","Houser, Adrian",5,0.7004166845651774
"Lazar, Max","Leasure, Jordan",6,0.7583734092060177
"Lazar, Max","Hoffmann, Andrew",7,0.7975253506899201
"Lazar, Max","Pepiot, Ryan",8,0.8203627612764336
"Lazar, Max","Estrada, Jeremiah",9,0.8426118884124616
"Lazar, Max","Armstrong, Shawn",10,0.8805665067642321
"Leahy, Kyle","Mize, Casey",1,0.46945959668536597
"Leahy, Kyle","Hodge, Porter",2,0.5236195894040159
"Leahy, Kyle","Holman, Grant",3,0.5524131047030689
"Leahy, Kyle","Brasier, Ryan",4,0.5735807001046883
"Leahy, Kyle","Strider, Spencer",5,0.5805551632945773
"Leahy, Kyle","Festa, David",6,0.5904552124454343
"Leahy, Kyle","Megill, Tylor",7,0.5942219588247266
"Leahy, Kyle","Brogdon, Connor",8,0.6073956115411021
"Leahy, Kyle","Whitlock, Garrett",9,0.6389156418511356
"Leahy, Kyle","López, Pablo",10,0.6815677354369267
"Leasure, Jordan","Estrada, Jeremiah",1,0.2470213264156278
"Leasure, Jordan","Nicolas, Kyle",2,0.43953199505565876
"Leasure, Jordan","Pepiot, Ryan",3,0.6180884115588312
"Leasure, Jordan","Bigge, Hunter",4,0.6351749325946829
"Leasure, Jordan","Hernández, Carlos",5,0.6382080115728991
"Leasure, Jordan","Pagán, Emilio",6,0.6548005495894872
"Leasure, Jordan","Leiter, Jack",7,0.6706914977262353
"Leasure, Jordan","Nelson, Ryne",8,0.6911200947878929
"Leasure, Jordan","Abel, Mick",9,0.6929924134309369
"Leasure, Jordan","Houser, Adrian",10,0.7065172884782965
"Lee, Chase","Lawrence, Justin",1,1.8886397443184466
"Lee, Chase","Anderson, Grant",2,2.036043431675076
"Lee, Chase","Sewald, Paul",3,2.150287671007009
"Lee, Chase","Scott, Tayler",4,2.306995350673648
"Lee, Chase","Thompson, Ryan",5,2.312499872016351
"Lee, Chase","Schreiber, John",6,2.526719685275073
"Lee, Chase","Uceta, Edwin",7,2.5508826346297337
"Lee, Chase","McCullers Jr., Lance",8,2.673570971188808
"Lee, Chase","Topa, Justin",9,2.698065134249592
"Lee, Chase","Bird, Jake",10,2.842335880881697
"Lee, Dylan","Gage, Matt",1,0.38956480536537236
"Lee, Dylan","Enns, Dietrich",2,0.5156216936093873
"Lee, Dylan","Cox, Austin",3,0.6350609419525384
"Lee, Dylan","Rodón, Carlos",4,0.7152044633291765
"Lee, Dylan","Liberatore, Matthew",5,0.7188223160355109
"Lee, Dylan","Ragans, Cole",6,0.8080456761432092
"Lee, Dylan","Sousa, Bennett",7,0.8081543499889371
"Lee, Dylan","Veneziano, Anthony",8,0.877270573776654
"Lee, Dylan","Detmers, Reid",9,0.8925173168415174
"Lee, Dylan","Ray, Robbie",10,0.9460321230698666
"Legumina, Casey","Ryan, Joe",1,0.6031777281518549
"Legumina, Casey","Ortiz, Luis",2,0.7673201249532688
"Legumina, Casey","May, Dustin",3,0.8493822638295171
"Legumina, Casey","Schreiber, John",4,0.9683539696879997
"Legumina, Casey","Woo, Bryan",5,1.146199024205785
"Legumina, Casey","Webb, Logan",6,1.1511320746602303
"Legumina, Casey","Walker, Ryan",7,1.2017734916004768
"Legumina, Casey","Lively, Ben",8,1.2258988517208023
"Legumina, Casey","Díaz, Edwin",9,1.2848705160012837
"Legumina, Casey","Henriquez, Ronny",10,1.3056435453592758
"Leiter Jr., Mark","Carrasco, Carlos",1,0.6594007698067955
"Leiter Jr., Mark","Wilson, Steven",2,0.7542689065487761
"Leiter Jr., Mark","Alexander, Jason",3,0.7592366656494632
"Leiter Jr., Mark","Taillon, Jameson",4,0.7754898850196758
"Leiter Jr., Mark","Gray, Sonny",5,0.8354375194702849
"Leiter Jr., Mark","Blanco, Ronel",6,0.8534053898733243
"Leiter Jr., Mark","Francis, Bowden",7,0.8777475540427081
"Leiter Jr., Mark","Junk, Janson",8,0.8999169540675066
"Leiter Jr., Mark","Bieber, Shane",9,0.9063099175761676
"Leiter Jr., Mark","Eflin, Zach",10,0.9591406984217083
"Leiter, Jack","Pagán, Emilio",1,0.236977601961615
"Leiter, Jack","Abel, Mick",2,0.2444363180327337
"Leiter, Jack","Winn, Cole",3,0.31932223173285756
"Leiter, Jack","Rocker, Kumar",4,0.3267228787362852
"Leiter, Jack","Salazar, Eduardo",5,0.33152740246030354
"Leiter, Jack","O'Brien, Riley",6,0.398905984330366
"Leiter, Jack","deGrom, Jacob",7,0.438598022457364
"Leiter, Jack","Smith, Shane",8,0.46948413855088333
"Leiter, Jack","Finnegan, Kyle",9,0.5011611796586755
"Leiter, Jack","Melton, Troy",10,0.5114212374215505
"Liberatore, Matthew","Sousa, Bennett",1,0.5756528048206462
"Liberatore, Matthew","Cox, Austin",2,0.714145508461094
"Liberatore, Matthew","Lee, Dylan",3,0.7188223160355109
"Liberatore, Matthew","Enns, Dietrich",4,0.8714848828867995
"Liberatore, Matthew","Gage, Matt",5,0.8905906466648587
"Liberatore, Matthew","Adam, Jason",6,0.9213278659079683
"Liberatore, Matthew","Ragans, Cole",7,0.9895612885757913
"Liberatore, Matthew","Waldrep, Hurston",8,0.9991377187282129
"Liberatore, Matthew","Cameron, Noah",9,1.0205558414172091
"Liberatore, Matthew","Detmers, Reid",10,1.044855716211417
"Littell, Zack","Kriske, Brooks",1,0.4159321205987037
"Littell, Zack","Ohl, Pierson",2,0.4992955121230523
"Littell, Zack","Neris, Héctor",3,0.5047796393722215
