player_name,pitch_type,release_pos_x,release_pos_z
"Allard, Kolby",FF,2.01,5.39
"Allard, Kolby",FF,1.89,5.25
"Allard, Kolby",FF,1.98,5.26
"Allard, Kolby",FF,2.08,5.34
"Allard, Kolby",FF,2.17,5.27
"Allard, Kolby",FF,2.21,5.31
"Allard, Kolby",FF,2.06,5.37
"Allard, Kolby",FF,2.05,5.21
"Allard, Kolby",FF,2.11,5.32
"Allard, Kolby",FF,2.02,5.34
"Allard, Kolby",FF,1.96,5.3
"Allard, Kolby",FF,2.09,5.27
"Allard, Kolby",FF,2.1,5.31
"Allard, Kolby",FF,2.06,5.15
"Allard, Kolby",FF,1.9,5.36
"Allard, Kolby",FF,2.07,5.36
"Allard, Kolby",FF,1.97,5.23
"Allard, Kolby",FF,2.04,5.21
"Allard, Kolby",FF,1.91,5.43
"Allard, Kolby",FF,1.96,5.38
"Allard, Kolby",FF,1.94,5.31
"Allard, Kolby",FF,1.96,5.34
"Allard, Kolby",FF,2.04,5.38
"Allard, Kolby",FF,2.07,5.2
"Allard, Kolby",FF,2.07,5.33
"Allard, Kolby",FF,2.13,5.32
"Allard, Kolby",FF,2.21,5.29
"Allard, Kolby",FF,1.98,5.34
"Allard, Kolby",FF,2.19,5.33
"Allard, Kolby",FF,1.94,5.28
"Allard, Kolby",FF,2.36,5.27
"Allard, Kolby",FF,1.86,5.28
"Allard, Kolby",FF,2.02,5.34
"Allard, Kolby",FF,2.2,5.27
"Allard, Kolby",FF,2.06,5.19
"Allard, Kolby",FF,2.05,5.22
"Allard, Kolby",FF,2.28,5.21
"Allard, Kolby",FF,2.11,5.3
"Allard, Kolby",FF,2.12,5.36
"Allard, Kolby",FF,1.91,5.32
"Allard, Kolby",FF,2.08,5.37
"Allard, Kolby",FF,2.01,5.43
"Allard, Kolby",FF,2.05,5.26
"Allard, Kolby",FF,1.9,5.29
"Allard, Kolby",FF,2.11,5.3
"Allard, Kolby",FF,2.12,5.25
"Allard, Kolby",FF,2.06,5.24
"Allard, Kolby",FF,2.01,5.49
"Allard, Kolby",FF,1.91,5.3
"Allard, Kolby",FF,1.94,5.48
"Allard, Kolby",FF,2.12,5.27
"Allard, Kolby",FF,2.03,5.31
"Allard, Kolby",FF,2.12,5.22
"Allard, Kolby",FF,2.23,5.2
"Allard, Kolby",FF,2.03,5.26
"Allard, Kolby",FF,2.09,5.47
"Allard, Kolby",FF,1.97,5.24
"Allard, Kolby",FF,2.09,5.34
"Allard, Kolby",FF,2.13,5.28
"Allard, Kolby",FF,2.18,5.27
"Allard, Kolby",FF,2.17,5.25
"Allard, Kolby",FF,2.06,5.21
"Allard, Kolby",FF,2.11,5.31
"Allard, Kolby",FF,2.43,5.18
"Allard, Kolby",FF,1.91,5.23
"Allard, Kolby",FF,2.06,5.22
"Allard, Kolby",FF,2.07,5.39
"Allard, Kolby",FF,1.83,5.39
"Allard, Kolby",FF,2.16,5.23
"Allard, Kolby",FF,2.29,5.4
"Allard, Kolby",FF,2.09,5.39
"Allard, Kolby",FF,2.12,5.43
"Allard, Kolby",FF,1.97,5.27
"Allard, Kolby",FF,2.19,5.17
"Allard, Kolby",FF,1.95,5.24
"Allard, Kolby",FF,2.18,5.27
"Allard, Kolby",FF,2.09,5.15
"Allard, Kolby",FF,2.15,5.15
"Allard, Kolby",FF,2.02,5.23
"Allard, Kolby",FF,2.26,5.33
"Allard, Kolby",FF,2.03,5.26
"Allard, Kolby",FF,2.28,5.33
"Allard, Kolby",FF,1.93,5.29
"Allard, Kolby",FF,2.16,5.28
"Allard, Kolby",FF,2.06,5.27
"Allard, Kolby",FF,2.12,5.44
"Allard, Kolby",FF,2.2,5.16
"Allard, Kolby",FF,2.02,5.22
"Allard, Kolby",FF,2.13,5.18
"Allard, Kolby",FF,2.08,5.31
"Allard, Kolby",FF,2.15,5.26
"Allard, Kolby",FF,2.07,5.41
"Allard, Kolby",FF,2.15,5.25
"Allard, Kolby",FF,2.15,5.36
"Allard, Kolby",FF,2.04,5.44
"Allard, Kolby",FF,2.1,5.3
"Allard, Kolby",FF,2.0,5.28
"Allard, Kolby",FF,2.19,5.26
"Allard, Kolby",FF,1.98,5.3
"Allard, Kolby",FF,2.0,5.4
"Allard, Kolby",FF,2.05,5.3
"Allard, Kolby",FF,1.98,5.3
"Allard, Kolby",FF,2.08,5.25
"Allard, Kolby",FF,2.05,5.35
"Allard, Kolby",FF,2.27,5.36
"Allard, Kolby",FF,1.96,5.31
"Allard, Kolby",FF,1.88,5.2
"Allard, Kolby",FF,2.15,5.11
"Allard, Kolby",FF,2.16,5.37
"Allard, Kolby",FF,1.9,5.47
"Allard, Kolby",FF,2.06,5.26
"Allard, Kolby",FF,2.01,5.3
"Allard, Kolby",FF,1.91,5.34
"Allard, Kolby",FF,2.09,5.34
"Allard, Kolby",FF,1.83,5.4
"Allard, Kolby",FF,2.14,5.21
"Allard, Kolby",FF,2.09,5.3
"Allard, Kolby",FF,1.94,5.3
"Allard, Kolby",FF,1.95,5.31
"Allard, Kolby",FF,2.08,5.12
"Allard, Kolby",FF,2.14,5.41
"Allard, Kolby",FF,2.08,5.26
"Allard, Kolby",FF,2.01,5.43
"Allard, Kolby",FF,2.06,5.27
"Allard, Kolby",FF,1.96,5.42
"Allard, Kolby",FF,2.1,5.38
"Allard, Kolby",FF,1.9,5.29
"Allard, Kolby",FF,2.07,5.14
"Allard, Kolby",FF,2.02,5.27
"Allard, Kolby",FF,2.05,5.39
"Allard, Kolby",FF,2.12,5.29
"Allard, Kolby",FF,1.96,5.26
"Allard, Kolby",FF,2.07,5.29
"Allard, Kolby",FF,2.06,5.3
"Allard, Kolby",FF,2.09,5.35
"Allard, Kolby",FF,1.98,5.26
"Allard, Kolby",SI,2.18,5.31
"Allard, Kolby",SI,1.94,5.18
"Allard, Kolby",SI,2.15,5.25
"Allard, Kolby",SI,1.82,5.33
"Allard, Kolby",SI,1.99,5.16
"Allard, Kolby",SI,2.11,5.22
"Allard, Kolby",SI,1.84,5.31
"Allard, Kolby",SI,2.04,5.26
"Allard, Kolby",SI,1.87,5.36
"Allard, Kolby",SI,1.98,5.41
"Allard, Kolby",SI,2.02,5.27
"Allard, Kolby",SI,1.87,5.4
"Allard, Kolby",SI,2.21,5.19
"Allard, Kolby",SI,2.09,5.31
"Allard, Kolby",SI,2.02,5.39
"Allard, Kolby",SI,2.08,5.34
"Allard, Kolby",SI,2.04,5.25
"Allard, Kolby",SI,2.08,5.32
"Allard, Kolby",SI,2.07,5.32
"Allard, Kolby",SI,1.97,5.38
"Allard, Kolby",SI,2.16,5.16
"Allard, Kolby",SI,2.06,5.28
"Allard, Kolby",SI,2.06,5.23
"Allard, Kolby",SI,2.01,5.18
"Allard, Kolby",SI,2.05,5.3
"Allard, Kolby",SI,1.98,5.34
"Allard, Kolby",SI,2.14,5.26
"Allard, Kolby",SI,1.88,5.28
"Allard, Kolby",SI,1.99,5.29
"Allard, Kolby",SI,1.87,5.27
"Allard, Kolby",SI,1.97,5.28
"Allard, Kolby",SI,1.97,5.21
"Allard, Kolby",SI,2.12,5.19
"Allard, Kolby",SI,2.09,5.31
"Allard, Kolby",SI,2.11,5.3
"Allard, Kolby",SI,2.01,5.23
"Allard, Kolby",SI,2.05,5.47
"Allard, Kolby",SI,2.13,5.15
"Allard, Kolby",SI,2.06,5.22
"Allard, Kolby",SI,2.08,5.18
"Allard, Kolby",SI,2.01,5.18
"Allard, Kolby",SI,1.85,5.25
"Allard, Kolby",SI,2.18,5.1
"Allard, Kolby",SI,1.94,5.3
"Allard, Kolby",SI,1.91,5.48
"Allard, Kolby",SI,1.86,5.27
"Allard, Kolby",SI,1.93,5.24
"Allard, Kolby",SI,1.94,5.29
"Allard, Kolby",SI,2.09,5.36
"Allard, Kolby",SI,1.97,5.25
"Allard, Kolby",SI,1.97,5.11
"Allard, Kolby",SI,2.05,5.24
"Allard, Kolby",SI,1.85,5.35
"Allard, Kolby",SI,2.07,5.11
"Allard, Kolby",SI,2.14,5.33
"Allard, Kolby",SI,2.0,5.41
"Allard, Kolby",SI,1.92,5.29
"Allard, Kolby",SI,2.13,5.18
"Allard, Kolby",SI,2.0,5.23
"Allard, Kolby",SI,1.98,5.45
"Allard, Kolby",SI,1.97,5.16
"Allard, Kolby",SI,2.03,5.4
"Allard, Kolby",SI,1.9,5.34
"Allard, Kolby",SI,1.93,5.25
"Allard, Kolby",SI,2.19,5.36
"Allard, Kolby",SI,2.12,5.26
"Allard, Kolby",SI,1.99,5.21
"Allard, Kolby",SI,1.97,5.34
"Allard, Kolby",SI,2.04,5.1
"Allard, Kolby",SI,2.08,5.32
"Allard, Kolby",SI,2.01,5.4
"Allard, Kolby",SI,2.06,5.3
"Allard, Kolby",SI,1.99,5.2
"Allard, Kolby",SI,1.95,5.27
"Allard, Kolby",SI,1.97,5.28
"Allard, Kolby",SI,1.94,5.5
"Allard, Kolby",SI,2.05,5.41
"Allard, Kolby",SI,2.07,5.35
"Allard, Kolby",SI,1.93,5.2
"Allard, Kolby",SI,1.98,5.29
"Allard, Kolby",SI,1.98,5.29
"Allard, Kolby",SI,1.99,5.43
"Allard, Kolby",SI,1.99,5.25
"Allard, Kolby",SI,2.05,5.31
"Allard, Kolby",SI,1.82,5.2
"Allard, Kolby",SI,1.94,5.32
"Allen, Logan",CH,2.76,5.15
"Allen, Logan",CH,2.25,5.39
"Allen, Logan",CH,2.56,5.17
"Allen, Logan",CH,2.15,5.6
"Allen, Logan",CH,2.38,5.22
"Allen, Logan",CH,2.54,5.31
"Allen, Logan",CH,2.4,5.15
"Allen, Logan",CH,2.48,5.26
"Allen, Logan",CH,2.26,5.33
"Allen, Logan",CH,2.35,5.07
"Allen, Logan",CH,2.46,5.06
"Allen, Logan",CH,2.62,5.29
"Allen, Logan",CH,2.42,5.41
"Allen, Logan",CH,2.36,5.15
"Allen, Logan",CH,2.24,5.03
"Allen, Logan",CH,2.32,5.23
"Allen, Logan",CH,2.3,5.46
"Allen, Logan",CH,2.28,5.41
"Allen, Logan",CH,2.29,5.17
"Allen, Logan",CH,2.53,5.38
"Allen, Logan",CH,2.28,5.35
"Allen, Logan",CH,2.51,5.33
"Allen, Logan",CH,2.6,5.34
"Allen, Logan",CH,2.25,5.31
"Allen, Logan",CH,2.64,5.18
"Allen, Logan",CH,2.29,5.24
"Allen, Logan",CH,2.42,5.36
"Allen, Logan",CH,2.53,5.26
"Allen, Logan",CH,2.15,5.12
"Allen, Logan",CH,2.44,5.14
"Allen, Logan",CH,2.35,5.32
"Allen, Logan",CH,2.31,5.37
"Allen, Logan",CH,2.51,5.06
"Allen, Logan",CH,2.05,5.18
"Allen, Logan",CH,2.18,5.34
"Allen, Logan",CH,2.43,4.96
"Allen, Logan",CH,2.32,5.21
"Allen, Logan",CH,2.17,5.63
"Allen, Logan",CH,2.26,5.3
"Allen, Logan",CH,2.56,5.24
"Allen, Logan",CH,2.45,5.24
"Allen, Logan",CH,2.35,5.26
"Allen, Logan",CH,2.39,5.19
"Allen, Logan",CH,2.41,5.1
"Allen, Logan",CH,2.66,5.06
"Allen, Logan",CH,2.54,4.88
"Allen, Logan",CH,2.45,5.17
"Allen, Logan",CH,2.48,5.66
"Allen, Logan",CH,2.42,5.05
"Allen, Logan",CH,2.17,5.35
"Allen, Logan",CH,2.46,5.21
"Allen, Logan",CH,2.33,5.38
"Allen, Logan",CH,2.29,5.36
"Allen, Logan",CH,2.54,5.22
"Allen, Logan",CH,2.34,5.27
"Allen, Logan",CH,2.13,5.41
"Allen, Logan",CH,2.15,5.29
"Allen, Logan",CH,2.56,5.36
"Allen, Logan",CH,2.5,5.19
"Allen, Logan",CH,2.24,5.16
"Allen, Logan",CH,2.51,5.21
"Allen, Logan",CH,2.4,5.12
"Allen, Logan",CH,2.23,5.35
"Allen, Logan",CH,2.37,5.27
"Allen, Logan",CH,2.37,5.26
"Allen, Logan",CH,2.38,5.13
"Allen, Logan",CH,2.43,5.33
"Allen, Logan",CH,2.42,5.14
"Allen, Logan",CH,2.52,5.28
"Allen, Logan",CH,2.49,5.12
"Allen, Logan",CH,2.63,5.27
"Allen, Logan",CH,2.58,4.97
"Allen, Logan",CH,2.39,5.14
"Allen, Logan",CH,2.48,5.22
"Allen, Logan",CH,2.51,5.39
"Allen, Logan",CH,2.29,5.32
"Allen, Logan",CH,2.19,5.36
"Allen, Logan",CH,2.25,5.08
"Allen, Logan",CH,2.27,5.09
"Allen, Logan",CH,2.64,5.33
"Allen, Logan",CH,2.49,5.31
"Allen, Logan",CH,2.68,5.32
"Allen, Logan",CH,2.59,5.13
"Allen, Logan",CH,2.6,5.33
"Allen, Logan",CH,2.31,5.52
"Allen, Logan",CH,2.53,5.17
"Allen, Logan",CH,2.28,5.43
"Allen, Logan",CH,2.11,5.29
"Allen, Logan",CH,2.59,5.08
"Allen, Logan",CH,2.54,5.33
"Allen, Logan",CH,2.15,5.3
"Allen, Logan",CH,2.18,5.06
"Allen, Logan",CH,2.24,5.41
"Allen, Logan",CH,2.61,5.33
"Allen, Logan",CH,2.49,5.12
"Allen, Logan",CH,2.41,5.26
"Allen, Logan",CH,2.42,5.42
"Allen, Logan",CH,2.45,5.15
"Allen, Logan",CH,2.61,5.24
"Allen, Logan",CH,2.38,5.21
"Allen, Logan",CH,2.48,5.15
"Allen, Logan",CH,2.18,5.22
"Allen, Logan",CH,2.42,5.2
"Allen, Logan",CH,2.52,5.18
"Allen, Logan",CH,2.41,5.31
"Allen, Logan",CH,2.35,5.36
"Allen, Logan",CH,2.44,5.34
"Allen, Logan",CH,2.38,5.22
"Allen, Logan",CH,2.37,5.46
"Allen, Logan",CH,2.38,5.16
"Allen, Logan",CH,2.12,5.67
"Allen, Logan",CH,2.36,5.28
"Allen, Logan",CH,2.43,5.14
"Allen, Logan",CH,2.59,5.26
"Allen, Logan",CH,2.21,5.36
"Allen, Logan",CH,2.43,5.37
"Allen, Logan",CH,2.3,5.24
"Allen, Logan",CH,2.14,5.56
"Allen, Logan",CH,2.2,5.25
"Allen, Logan",CH,2.43,5.13
"Allen, Logan",CH,2.09,5.42
"Allen, Logan",CH,2.21,5.32
"Allen, Logan",CH,2.37,5.3
"Allen, Logan",CH,2.33,5.42
"Allen, Logan",CH,2.18,5.47
"Allen, Logan",CH,2.52,5.03
"Allen, Logan",CH,2.44,5.36
"Allen, Logan",CH,2.41,5.22
"Allen, Logan",CH,2.26,5.36
"Allen, Logan",CH,2.58,5.15
"Allen, Logan",CH,2.27,5.36
"Allen, Logan",CH,2.32,5.26
"Allen, Logan",CH,2.46,5.25
"Allen, Logan",CH,2.43,5.11
"Allen, Logan",CH,2.29,5.16
"Allen, Logan",CH,2.34,5.68
"Allen, Logan",CH,2.61,5.13
"Allen, Logan",CH,2.37,5.29
"Allen, Logan",CH,2.49,5.15
"Allen, Logan",CH,2.24,5.17
"Allen, Logan",CH,2.33,5.17
"Allen, Logan",CH,2.48,5.35
"Allen, Logan",CH,2.4,5.38
"Allen, Logan",CH,2.39,5.27
"Allen, Logan",CH,2.31,5.14
"Allen, Logan",CH,2.34,5.16
"Allen, Logan",CH,2.18,5.1
"Allen, Logan",CH,2.43,5.07
"Allen, Logan",CH,2.36,5.29
"Allen, Logan",CH,2.53,5.14
"Allen, Logan",CH,2.36,5.39
"Allen, Logan",CH,2.1,5.36
"Allen, Logan",CH,2.24,5.09
"Allen, Logan",CH,2.09,5.34
"Allen, Logan",CH,2.32,5.32
"Allen, Logan",CH,2.43,5.25
"Allen, Logan",CH,2.64,5.03
"Allen, Logan",CH,2.34,5.34
"Allen, Logan",CH,2.48,5.41
"Allen, Logan",CH,2.22,5.36
"Allen, Logan",CH,2.38,5.36
"Allen, Logan",CH,2.11,5.65
"Allen, Logan",CH,2.28,5.45
"Allen, Logan",CH,2.41,4.96
"Allen, Logan",CH,2.26,5.39
"Allen, Logan",CH,2.49,5.14
"Allen, Logan",CH,2.47,5.29
"Allen, Logan",CH,2.42,5.13
"Allen, Logan",CH,2.63,5.24
"Allen, Logan",CH,2.45,5.22
"Allen, Logan",CH,2.33,5.26
"Allen, Logan",CH,2.15,5.54
"Allen, Logan",CH,2.23,5.46
"Allen, Logan",CH,2.35,5.14
"Allen, Logan",CH,2.37,5.39
"Allen, Logan",CH,2.42,5.39
"Allen, Logan",CH,2.38,5.2
"Allen, Logan",CH,2.42,5.22
"Allen, Logan",CH,2.4,5.28
"Allen, Logan",CH,2.49,5.22
"Allen, Logan",CH,2.41,5.09
"Allen, Logan",CH,2.32,5.39
"Allen, Logan",CH,2.49,5.26
"Allen, Logan",CH,2.4,5.27
"Allen, Logan",CH,2.39,5.13
"Allen, Logan",CH,2.22,5.29
"Allen, Logan",CH,2.32,5.28
"Allen, Logan",CH,2.27,5.31
"Allen, Logan",CH,2.56,5.1
"Allen, Logan",CH,2.42,5.29
"Allen, Logan",CH,2.25,5.21
"Allen, Logan",CH,2.09,5.21
"Allen, Logan",CH,2.34,5.24
"Allen, Logan",CH,2.36,5.34
"Allen, Logan",CH,2.4,5.33
"Allen, Logan",CH,2.19,5.11
"Allen, Logan",CH,2.42,5.32
"Allen, Logan",CH,2.19,5.24
"Allen, Logan",CH,2.43,5.47
"Allen, Logan",CH,2.3,5.36
"Allen, Logan",CH,2.23,5.2
"Allen, Logan",CH,2.26,5.31
"Allen, Logan",CH,2.29,5.26
"Allen, Logan",CH,2.39,5.31
"Allen, Logan",CH,2.41,5.21
"Allen, Logan",CH,2.64,5.27
"Allen, Logan",CH,2.45,5.23
"Allen, Logan",CH,2.59,5.47
"Allen, Logan",CH,2.36,5.41
"Allen, Logan",CH,2.41,5.31
"Allen, Logan",CH,2.08,5.28
"Allen, Logan",CH,2.33,5.35
"Allen, Logan",CH,2.58,5.17
"Allen, Logan",CH,2.38,5.23
"Allen, Logan",CH,2.65,5.35
"Allen, Logan",CH,2.34,5.35
"Allen, Logan",CH,2.44,5.33
"Allen, Logan",CH,2.46,5.31
"Allen, Logan",CH,2.41,5.14
"Allen, Logan",CH,2.4,5.48
"Allen, Logan",CH,2.5,5.26
"Allen, Logan",CH,2.53,5.37
"Allen, Logan",CH,2.5,5.18
"Allen, Logan",CH,2.33,5.25
"Allen, Logan",CH,2.38,5.12
"Allen, Logan",CH,2.46,5.34
"Allen, Logan",CH,2.22,5.23
"Allen, Logan",CH,2.38,5.01
"Allen, Logan",CH,2.03,5.37
"Allen, Logan",CH,2.37,5.24
"Allen, Logan",CH,2.3,5.33
"Allen, Logan",CH,2.37,5.26
"Allen, Logan",CH,2.26,5.23
"Allen, Logan",CH,2.2,5.61
"Allen, Logan",CH,2.41,5.38
"Allen, Logan",CH,2.23,5.62
"Allen, Logan",CH,2.31,5.35
"Allen, Logan",CH,2.38,5.06
"Allen, Logan",CH,2.48,5.21
"Allen, Logan",CH,2.15,5.26
"Allen, Logan",CH,2.09,5.0
"Allen, Logan",CH,2.39,5.39
"Allen, Logan",CH,2.61,5.43
"Allen, Logan",CH,2.26,5.08
"Allen, Logan",CH,2.56,5.34
"Allen, Logan",CH,2.07,5.32
"Allen, Logan",CH,2.19,5.4
"Allen, Logan",CH,2.4,5.24
"Allen, Logan",CH,2.43,5.46
"Allen, Logan",CH,2.48,5.23
"Allen, Logan",FC,2.35,5.75
"Allen, Logan",FC,2.31,5.34
"Allen, Logan",FC,2.59,5.12
"Allen, Logan",FC,2.35,5.25
"Allen, Logan",FC,2.64,5.18
"Allen, Logan",FC,2.51,4.96
"Allen, Logan",FC,2.54,5.0
"Allen, Logan",FC,2.35,5.3
"Allen, Logan",FC,2.42,5.29
"Allen, Logan",FC,2.66,5.09
"Allen, Logan",FC,2.46,5.04
"Allen, Logan",FC,2.6,5.36
"Allen, Logan",FC,2.56,5.09
"Allen, Logan",FC,2.1,5.69
"Allen, Logan",FC,2.63,4.92
"Allen, Logan",FC,2.46,5.21
"Allen, Logan",FC,2.73,4.95
"Allen, Logan",FC,2.19,5.3
"Allen, Logan",FC,2.32,5.28
"Allen, Logan",FC,2.19,5.22
"Allen, Logan",FC,2.48,5.22
"Allen, Logan",FC,2.48,4.98
"Allen, Logan",FC,2.27,5.45
"Allen, Logan",FC,2.43,5.3
"Allen, Logan",FC,2.36,5.31
"Allen, Logan",FC,2.4,5.55
"Allen, Logan",FC,2.08,5.21
"Allen, Logan",FC,2.33,4.95
"Allen, Logan",FC,2.38,5.22
"Allen, Logan",FC,2.3,5.33
"Allen, Logan",FC,2.29,5.36
"Allen, Logan",FC,2.29,5.33
"Allen, Logan",FC,2.54,5.25
"Allen, Logan",FC,2.45,5.07
"Allen, Logan",FC,2.53,5.21
"Allen, Logan",FC,2.11,5.21
"Allen, Logan",FC,2.34,5.15
"Allen, Logan",FC,2.37,5.23
"Allen, Logan",FC,2.49,5.25
"Allen, Logan",FC,2.39,5.28
"Allen, Logan",FC,2.49,5.2
"Allen, Logan",FC,2.09,5.11
"Allen, Logan",FC,2.33,5.35
"Allen, Logan",FC,2.56,5.1
"Allen, Logan",FC,2.27,5.12
"Allen, Logan",FC,2.32,5.25
"Allen, Logan",FC,2.32,5.21
"Allen, Logan",FC,2.1,5.15
"Allen, Logan",FC,2.35,5.41
"Allen, Logan",FC,2.06,5.47
"Allen, Logan",FC,2.51,5.46
"Allen, Logan",FC,2.34,5.39
"Allen, Logan",FC,2.62,5.22
"Allen, Logan",FC,2.44,5.16
"Allen, Logan",FC,2.35,5.23
"Allen, Logan",FC,2.33,5.38
"Allen, Logan",FC,2.37,5.45
"Allen, Logan",FC,2.19,5.26
"Allen, Logan",FC,2.63,5.49
"Allen, Logan",FC,2.4,5.31
"Allen, Logan",FC,2.36,5.32
"Allen, Logan",FC,2.59,5.17
"Allen, Logan",FC,2.5,5.3
"Allen, Logan",FC,2.3,5.44
"Allen, Logan",FC,2.32,5.08
"Allen, Logan",FC,2.24,5.74
"Allen, Logan",FC,2.52,5.3
"Allen, Logan",FC,2.45,5.18
"Allen, Logan",FC,2.17,5.12
"Allen, Logan",FC,2.46,5.73
"Allen, Logan",FC,2.36,5.36
"Allen, Logan",FC,2.5,5.1
"Allen, Logan",FC,2.45,5.46
"Allen, Logan",FC,2.56,5.33
"Allen, Logan",FC,2.29,5.38
"Allen, Logan",FC,2.61,5.03
"Allen, Logan",FC,2.24,5.21
"Allen, Logan",FC,2.26,5.31
"Allen, Logan",FC,2.26,5.32
"Allen, Logan",FC,2.33,5.16
"Allen, Logan",FC,2.33,5.3
"Allen, Logan",FC,2.38,5.39
"Allen, Logan",FC,2.44,5.29
"Allen, Logan",FC,2.3,5.0
"Allen, Logan",FC,2.75,5.32
"Allen, Logan",FC,2.36,5.61
"Allen, Logan",FC,2.37,5.34
"Allen, Logan",FC,2.27,5.26
"Allen, Logan",FC,2.22,5.22
"Allen, Logan",FC,2.24,5.21
"Allen, Logan",FC,2.45,5.37
"Allen, Logan",FC,2.62,4.88
"Allen, Logan",FC,2.23,5.09
"Allen, Logan",FC,2.69,4.97
"Allen, Logan",FC,2.45,4.83
"Allen, Logan",FC,2.3,5.29
"Allen, Logan",FC,2.36,5.41
"Allen, Logan",FC,2.44,5.36
"Allen, Logan",FC,2.35,4.96
"Allen, Logan",FC,2.3,5.25
"Allen, Logan",FC,2.48,5.19
"Allen, Logan",FC,2.29,5.25
"Allen, Logan",FC,2.74,4.96
"Allen, Logan",FC,2.43,5.36
"Allen, Logan",FC,2.19,5.39
"Allen, Logan",FC,2.24,5.07
"Allen, Logan",FC,2.44,5.43
"Allen, Logan",FC,2.29,5.03
"Allen, Logan",FC,2.48,5.27
"Allen, Logan",FC,2.28,5.6
"Allen, Logan",FC,2.13,5.31
"Allen, Logan",FC,2.33,5.31
"Allen, Logan",FC,2.31,5.21
"Allen, Logan",FC,2.44,5.17
"Allen, Logan",FC,2.35,5.31
"Allen, Logan",FC,2.52,5.31
"Allen, Logan",FC,2.34,5.28
"Allen, Logan",FC,2.29,5.36
"Allen, Logan",FC,2.33,5.44
"Allen, Logan",FC,2.3,5.4
"Allen, Logan",FC,2.27,5.66
"Allen, Logan",FC,2.27,5.27
"Allen, Logan",FC,2.33,5.47
"Allen, Logan",FC,2.21,5.43
"Allen, Logan",FC,2.45,5.31
"Allen, Logan",FC,2.25,5.43
"Allen, Logan",FC,2.75,5.02
"Allen, Logan",FC,2.33,5.56
"Allen, Logan",FC,2.4,5.34
"Allen, Logan",FC,2.23,5.23
"Allen, Logan",FC,2.27,5.37
"Allen, Logan",FC,2.22,5.18
"Allen, Logan",FC,2.51,4.97
"Allen, Logan",FC,2.43,5.48
"Allen, Logan",FC,2.26,5.59
"Allen, Logan",FC,2.39,5.36
"Allen, Logan",FC,2.47,5.34
"Allen, Logan",FC,2.37,5.47
"Allen, Logan",FC,2.72,5.01
"Allen, Logan",FC,2.27,5.28
"Allen, Logan",FC,2.46,5.26
"Allen, Logan",FC,2.21,5.45
"Allen, Logan",FC,2.42,5.71
"Allen, Logan",FC,2.32,5.43
"Allen, Logan",FC,2.24,5.16
"Allen, Logan",FC,2.51,5.14
"Allen, Logan",FC,2.43,5.35
"Allen, Logan",FC,2.23,5.41
"Allen, Logan",FC,2.63,4.9
"Allen, Logan",FC,2.3,5.36
"Allen, Logan",FC,2.29,5.39
"Allen, Logan",FC,2.6,4.92
"Allen, Logan",FC,2.33,5.07
"Allen, Logan",FC,2.63,5.24
"Allen, Logan",FC,2.3,5.37
"Allen, Logan",FC,2.3,5.36
"Allen, Logan",FC,2.49,5.45
"Allen, Logan",FC,2.3,5.17
"Allen, Logan",FC,2.29,5.27
"Allen, Logan",FC,2.44,5.29
"Allen, Logan",FC,2.33,5.23
"Allen, Logan",FC,2.38,5.3
"Allen, Logan",FC,2.25,5.34
"Allen, Logan",FC,2.37,5.17
"Allen, Logan",FC,2.2,5.39
"Allen, Logan",FC,2.39,5.45
"Allen, Logan",FC,2.2,5.28
"Allen, Logan",FC,2.52,4.93
"Allen, Logan",FC,2.4,5.18
"Allen, Logan",FC,2.75,4.96
"Allen, Logan",FC,2.05,5.58
"Allen, Logan",FC,2.26,5.2
"Allen, Logan",FC,2.54,5.32
"Allen, Logan",FC,2.4,5.28
"Allen, Logan",FC,2.17,5.61
"Allen, Logan",FC,2.61,4.94
"Allen, Logan",FC,2.37,5.19
"Allen, Logan",FC,2.34,5.42
"Allen, Logan",FC,2.36,5.66
"Allen, Logan",FC,2.27,5.37
"Allen, Logan",FC,2.5,5.23
"Allen, Logan",FC,2.34,5.21
"Allen, Logan",FC,2.34,5.29
"Allen, Logan",FC,2.37,5.26
"Allen, Logan",FC,2.71,5.16
"Allen, Logan",FC,2.33,5.41
"Allen, Logan",FC,2.36,5.35
"Allen, Logan",FC,2.1,5.42
"Allen, Logan",FC,2.73,4.91
"Allen, Logan",FC,2.41,5.08
"Allen, Logan",FC,2.71,5.03
"Allen, Logan",FC,2.51,5.27
"Allen, Logan",FC,2.31,5.42
"Allen, Logan",FC,2.55,5.27
"Allen, Logan",FC,2.11,5.51
"Allen, Logan",FC,2.36,5.34
"Allen, Logan",FC,2.64,5.12
"Allen, Logan",FC,2.33,5.14
"Allen, Logan",FC,2.0,5.27
"Allen, Logan",FC,2.16,5.33
"Allen, Logan",FC,2.31,5.28
"Allen, Logan",FC,2.47,5.11
"Allen, Logan",FC,2.44,5.03
"Allen, Logan",FC,2.72,5.33
"Allen, Logan",FC,2.42,5.3
"Allen, Logan",FC,2.45,5.16
"Allen, Logan",FC,2.56,5.29
"Allen, Logan",FC,2.49,5.4
"Allen, Logan",FC,2.16,5.17
"Allen, Logan",FC,2.8,5.08
"Allen, Logan",FC,2.42,5.1
"Allen, Logan",FC,2.34,5.29
"Allen, Logan",FC,2.24,5.27
"Allen, Logan",FC,2.24,5.46
"Allen, Logan",FC,2.21,5.3
