player_name,n_pitch_types,horizontal_coverage,horizontal_coverage_pre_dampening,vertical_coverage,vertical_coverage_pre_dampening,velocity_range,hull_area,hull_area_pre_dampening,hull_method,fastball_relative_break,fastball_relative_break_pre_dampening,anchor_type,no_anchor_available,avg_nn_distance,avg_nn_distance_pre_dampening,quadrant_coverage_count,confidence_score,raw_movement_score,movement_score,trusted_movement_score
"Martinez, Nick",6,7.884808481024663,15.1231,28.177074631790095,34.239999999999995,14.088300000000004,213.54697969573402,285.76047644999994,hull,15.762148477139494,16.85227098314326,FF,False,12.087548033489563,10.65295570857342,3,100.0,0.06955367818227016,50.0,50.0
"Moreta, Dauri",2,11.548539680809544,7.5238000000000005,18.7905955711167,15.4194,11.035800000000009,156.16567603594933,116.01248172000001,bbox,17.76322770508879,17.157082001319456,FF,False,16.35939919996522,17.157082001319456,1,50.0,0.06593824774572965,49.86149584487535,49.96537396121884
"Horton, Cade",5,21.295066280970882,25.7176,17.42720486662175,21.1316,12.377300000000005,223.079690678288,267.20151466500005,hull,15.982729050806297,16.648784504366787,FF,False,8.99971415946874,8.123190616120192,2,100.0,0.06084328161219317,49.72299168975069,49.72299168975069
"Lee, Chase",3,29.447281880863326,28.238300000000002,8.15316533628505,7.140499999999999,9.592799999999997,98.2061451183955,86.14462357,hull,18.93246331616619,18.750384664840126,SI,False,13.31742840580836,13.557042425595002,3,75.0,0.05415123467964268,49.584487534626035,49.705678670360115
"Baker, Bryan",3,22.556281880863324,21.3473,14.130765336285052,13.118100000000002,11.679000000000002,135.36815305839554,123.30663151000002,hull,15.970471294561095,15.788392643235035,FF,False,15.084198089460795,15.323812109247436,2,75.0,0.05108829863748926,49.445983379501385,49.60180055401662
"Gray, Jon",2,17.116539680809545,13.091800000000001,13.282095571116699,9.9109,7.441299999999998,169.9047149359493,129.75152062,bbox,17.02629083254332,16.420145128773985,FF,False,15.622462327419749,16.420145128773985,2,50.0,0.03376464494370867,49.03047091412742,49.54986149584487
"Lucchesi, Joey",3,20.656181880863326,19.447200000000002,19.68896533628505,18.6763,14.951900000000009,112.92649241339548,100.86497086499998,hull,16.997961839417407,16.815883188091345,SI,False,13.212079001013937,13.451693020800578,2,75.0,0.04134682219940411,49.307479224376735,49.49792243767314
"Alexander, Scott",2,20.705839680809543,16.6811,8.916395571116698,5.5451999999999995,8.070999999999998,132.65323003594932,92.50003572,bbox,18.184778763538233,17.578633059768897,SI,False,16.780950258414663,17.578633059768897,2,50.0,0.02919177943556618,48.75346260387812,49.41135734072022
"Santos, Gregory",2,19.481839680809543,15.4571,10.4383955711167,7.0672,8.760400000000004,149.3916114359493,109.23841712,bbox,17.602241027401764,16.996095323632428,SI,False,16.198412522278193,16.996095323632428,2,50.0,0.020045666609078135,48.476454293628805,49.272853185595565
"Winckowski, Josh",2,13.195439680809542,9.1707,17.1464955711167,13.7753,5.329800000000006,166.4823380259493,126.32914371,bbox,17.154880657837577,16.54873495406824,FF,False,15.751052152714005,16.54873495406824,2,50.0,0.019889245342555,48.337950138504155,49.20360110803324
"Buttó, José",5,22.69946628097088,27.122,16.74410486662175,20.4485,11.65249999999999,165.74096368328793,209.86278767,hull,16.40980131371586,17.075856767276353,FF,False,11.157430493764055,10.280906950415508,2,100.0,0.04059143054152578,49.16897506925208,49.16897506925208
"Alvarado, José",2,19.97793968080954,15.953199999999999,9.8037955711167,6.4326,5.884999999999991,142.7737486359493,102.62055432,bbox,17.807393710818125,17.20124800704879,SI,False,16.403565205694555,17.20124800704879,2,50.0,0.018500524545951358,48.199445983379505,49.134349030470915
"Scholtens, Jesse",2,14.840239680809542,10.8155,15.5648955711167,12.1937,7.492000000000004,172.0341566659493,131.88096235,bbox,16.90526715064493,16.299121446875596,FF,False,15.50143864552136,16.299121446875596,2,50.0,0.014301328157443364,47.92243767313019,48.99584487534626
"Gray, Sonny",6,21.335608481024664,28.573900000000002,18.1521746317901,24.2151,12.090900000000005,217.8786531907341,290.092149945,hull,15.52701558067439,16.617138086678157,FF,False,9.00016100835272,7.5655686834365765,3,100.0,0.032838871049781025,48.89196675900277,48.89196675900277
"Agnos, Zach",4,19.1613240809171,20.7681,17.9422351014534,19.2881,10.833799999999997,146.1530043458417,162.183155565,hull,16.826202749527972,17.068191150645188,FF,False,13.158544059051172,12.840089297270218,3,100.0,0.02288861152283935,48.61495844875346,48.61495844875346
"Castillo, José",3,21.97218188086332,20.763199999999998,15.40746533628505,14.3948,9.182399999999987,122.5671713083955,110.50564976,hull,17.05425195051299,16.87217329918693,SI,False,13.891009196885449,14.13062321667209,2,75.0,0.01469976065298718,48.06094182825485,48.563019390581715
"Muñoz, Andrés",3,24.32938188086332,23.120399999999997,15.80916533628505,14.7965,12.552099999999996,116.0443759733955,103.982854425,hull,16.140646078350358,15.958567427024295,FF,False,13.441790681092117,13.681404700878758,2,75.0,0.007181651163559881,47.64542936288089,48.251385041551245
"Gil, Luis",3,23.609481880863324,22.4005,12.361265336285049,11.3486,8.7046,133.75412273339552,121.692601185,hull,15.80330891616937,15.621230264843309,FF,False,15.135729328242487,15.375343348029128,2,75.0,0.004019335768696479,47.368421052631575,48.04362880886427
"Gaddis, Hunter",3,23.669081880863324,22.4601,13.08336533628505,12.0707,15.862899999999996,131.8803464933955,119.81882494499999,hull,15.794858851817596,15.612780200491535,FF,False,14.706105311739858,14.9457193315265,2,75.0,-0.004171010164641227,47.091412742382275,47.835872576177294
"Wacha, Michael",6,17.23610848102466,24.4744,23.772774631790103,29.835700000000003,18.027900000000002,188.81015908073408,261.023655835,hull,15.514073219946162,16.60419572594993,FF,False,9.739068330423988,8.304476005507846,3,100.0,0.007551673180856583,47.78393351800554,47.78393351800554
"Vesia, Alex",3,19.584381880863322,18.3754,17.59346533628505,16.5808,8.921500000000009,124.9881811783955,112.92665962999999,hull,16.365806043224744,16.18372739189868,FF,False,14.171612856019447,14.411226875806088,2,75.0,-0.02933471819394378,46.67590027700831,47.52423822714681
"Stanek, Ryne",4,19.3404240809171,20.9472,16.6806351014534,18.026500000000002,14.107200000000006,145.51082361084175,161.54097483000004,hull,19.855110711579762,20.097099112696977,FF,False,10.44014444449455,10.121689682713596,2,100.0,0.00628816632537335,47.50692520775623,47.50692520775623
"Rea, Colin",7,18.277550681078445,28.3316,13.07224439695845,21.4937,13.481899999999996,241.47167849318035,341.77684801500004,hull,16.67955387284397,18.193743431291015,FF,False,10.861704570892964,8.869043464409227,4,100.0,0.0037291295673539896,47.229916897506925,47.229916897506925
"Pilkington, Konnor",3,18.250081880863323,17.0411,14.96906533628505,13.9564,9.191599999999994,130.4170514733955,118.355529925,hull,16.84839552214661,16.66631687082055,FF,False,15.164269692165934,15.403883711952576,2,75.0,-0.07136267162563503,45.98337950138504,47.004847645429365
"Bibee, Tanner",6,22.893008481024665,30.131300000000003,17.1724746317901,23.2354,14.680700000000002,190.73398753073405,262.947484285,hull,16.92554065185817,18.015663157861937,FF,False,8.143893370139565,6.709301045223423,3,100.0,-0.013783595250177251,46.95290858725762,46.95290858725762
"Boushley, Caleb",6,15.888408481024662,23.1267,21.686274631790102,27.749200000000002,16.301699999999997,209.16333205073408,281.376828805,hull,16.180366020586785,17.27048852659055,SI,False,9.439805438258242,8.0052131133421,3,100.0,-0.029135940093816395,46.81440443213297,46.81440443213297
"McDaniels, Garrett",2,17.931939680809542,13.9072,11.4992955711167,8.1281,7.116599999999991,153.1923066359493,113.03911232,bbox,16.714411328907257,16.10826562513792,SI,False,15.310582823783685,16.10826562513792,2,50.0,-0.14086049370448267,43.35180055401662,46.71052631578947
"Fluharty, Mason",2,16.78293968080954,12.758199999999999,11.8990955711167,8.527899999999999,8.49799999999999,148.9538480959493,108.80065377999998,bbox,18.11646846707561,17.510322763306274,,True,14.54822041904957,15.345903220403807,1,50.0,-0.1433541672695236,43.07479224376731,46.572022160664815
"Keller, Brad",5,22.907566280970883,27.3301,15.00650486662175,18.7109,10.993899999999996,207.3547610482879,251.47658503499997,hull,15.842804999304862,16.508860452865353,FF,False,9.278184269249092,8.401660725900545,3,100.0,-0.03473697269332533,46.53739612188366,46.53739612188366
"Taylor, Grant",3,4.819381880863322,3.6104000000000003,31.75476533628505,30.7421,13.432199999999995,49.13172211839551,37.070200570000004,hull,21.17848833542686,20.996409684100797,FF,False,13.892926235406508,14.132540255193149,3,75.0,-0.09192978031421416,45.29085872576177,46.485457063711905
"Neris, Héctor",2,5.899739680809542,1.875,22.1882955711167,18.8171,9.317300000000003,75.43525681594932,35.2820625,bbox,19.516430667513273,18.910284963743937,FF,False,18.112602162389702,18.910284963743937,2,50.0,-0.15479361499666397,42.797783933518005,46.433518005540165
"Herrin, Tim",4,25.138124080917102,26.7449,14.226935101453401,15.5728,13.377099999999999,131.19652725084174,147.22667847000002,hull,16.386303698622505,16.62829209973972,FF,False,12.082930220376268,11.764475458595314,3,100.0,-0.04404811169000593,46.398891966759,46.398891966759
"Burgos, Juan",3,28.290781880863324,27.0818,6.02716533628505,5.0145,10.644999999999996,57.57918526839551,45.51766372000001,hull,20.83240377270933,20.65032512138327,SI,False,13.795045359019618,14.034659378806259,2,75.0,-0.09652462263846157,45.013850415512465,46.27770083102493
"Holmes, Clay",6,24.449208481024662,31.6875,13.7449746317901,19.8079,11.800200000000004,183.45881124573413,255.67230800000004,hull,15.879909250481557,16.970031756485323,SI,False,10.223383678284742,8.7887913533686,3,100.0,-0.04845251938131055,46.26038781163435,46.26038781163435
"Dana, Caden",3,20.07558188086332,18.8666,17.39636533628505,16.3837,9.3382,114.91981567839551,102.85829413,hull,16.761367930187713,16.57928927886165,FF,False,13.290643284548601,13.530257304335242,2,75.0,-0.10030779365831372,44.87534626038781,46.173822714681435
"Kelly, Merrill",6,17.807808481024665,25.046100000000003,18.745774631790102,24.8087,10.641800000000003,220.0435218807341,292.257018635,hull,15.137606766705012,16.22772927270878,FF,False,10.03596878136817,8.601376456452028,3,100.0,-0.057461602254028264,46.121883656509695,46.121883656509695
"Rodríguez, Manuel",3,19.170381880863324,17.9614,16.984165336285052,15.9715,7.812899999999999,120.07089908839554,108.00937754000003,hull,16.535223065390202,16.35314441406414,SI,False,13.859549756827885,14.099163776614526,2,75.0,-0.11382548697329861,44.59833795013851,45.96606648199446
"Whisenhunt, Carson",3,18.352381880863323,17.1434,19.02576533628505,18.0131,11.433399999999992,116.51280893839551,104.45128739,hull,16.461970835668158,16.279892184342096,FF,False,13.42591572470635,13.665529744492991,2,75.0,-0.11894123559291776,44.45983379501385,45.862188365650965
"Ryan, Joe",5,27.734266280970886,32.156800000000004,9.825204866621752,13.5296,13.012,168.88385818328794,213.00568217,hull,15.623246584383137,16.289302037943628,FF,False,11.234962894954014,10.358439351605467,2,100.0,-0.07293410343162819,45.84487534626039,45.84487534626039
"Mederos, Victor",3,30.284781880863324,29.0758,2.1994653362850487,1.186799999999999,12.722700000000003,21.436031858395527,9.374510310000021,hull,24.656278314602663,24.4741996632766,SI,False,12.56615881227152,12.805772832058162,2,75.0,-0.11958173464205245,44.32132963988919,45.75831024930747
"Bivens, Spencer",6,21.354808481024662,28.5931,12.608574631790102,18.6715,15.346100000000007,204.9277171307341,277.141213885,hull,16.553506627267346,17.643629133271112,SI,False,10.433762922320733,8.999170597404591,3,100.0,-0.08187568840559348,45.70637119113574,45.70637119113574
"Cruz, Fernando",4,20.8320240809171,22.4388,16.1099351014534,17.4558,13.384,170.11196076084173,186.14211198,hull,16.075795935231948,16.317784336349163,FF,False,11.249978756048417,10.931523994267463,2,100.0,-0.08487106240187159,45.56786703601108,45.56786703601108
"Garcia, Robert",3,21.434181880863324,20.2252,13.094865336285048,12.082199999999998,7.539900000000003,130.1517243533955,118.09020280499999,hull,15.855615297596934,15.673536646270874,FF,False,14.675765252539282,14.915379272325923,2,75.0,-0.12349763906170608,44.04432132963989,45.550554016620495
"Eflin, Zach",6,21.971708481024663,29.21,12.329374631790099,18.3923,13.94420000000001,223.70689298073415,295.9203897350001,hull,16.92298709347238,18.013109599476145,SI,False,8.627199449115974,7.192607124199831,3,100.0,-0.09063500542549886,45.42936288088642,45.42936288088642
"Holton, Tyler",5,25.40066628097088,29.8232,11.89850486662175,15.602899999999998,10.608000000000004,172.79644611328797,216.91827010000003,hull,16.216328819842005,16.882384273402497,SI,False,10.401677472029142,9.525153928680595,2,100.0,-0.09388987907006659,45.15235457063712,45.15235457063712
"Boyle, Joe",3,20.485881880863325,19.2769,13.625865336285049,12.613199999999999,7.673500000000004,129.30112456839552,117.23960302,hull,15.826852380018233,15.644773728692172,FF,False,14.884188333809691,15.123802353596332,2,75.0,-0.13643766016133163,43.49030470914128,45.135041551246545
"Little, Brendon",3,18.172181880863324,16.9632,15.167065336285049,14.154399999999999,6.55810000000001,120.9386584633955,108.877136915,hull,16.930564202345593,16.74848555101953,SI,False,14.714385654469098,14.953999674255739,3,75.0,-0.14149533967778324,43.21329639889196,44.927285318559555
"Sauer, Matt",4,18.6024240809171,20.2092,20.1000351014534,21.4459,10.546599999999998,157.44078049084172,173.47093171,hull,15.451052262023508,15.693040663140723,FF,False,11.532932211782649,11.214477450001695,3,100.0,-0.102757873094458,44.73684210526316,44.73684210526316
"Gausman, Kevin",3,18.400881880863324,17.1919,15.593965336285049,14.581299999999999,11.031000000000006,124.10552900839546,112.04400745999996,hull,16.48658694685802,16.304508295531956,FF,False,14.380084829579896,14.619698849366538,2,75.0,-0.16037133706020654,42.65927977839335,44.51177285318559
"Spiers, Carson",3,31.851581880863325,30.6426,5.9944653362850495,4.9818,10.600300000000004,77.11224963839551,65.05072809,hull,17.833430527605728,17.651351876279666,SI,False,12.792534825466506,13.032148845253147,2,75.0,-0.16316792846395214,42.5207756232687,44.40789473684211
"Kikuchi, Yusei",4,18.910924080917102,20.5177,19.871335101453397,21.2172,14.908200000000008,134.8088744108417,150.83902562999998,hull,17.543021398376876,17.78500979949409,FF,False,10.362685011833099,10.044230250052145,3,100.0,-0.12258621777467002,44.18282548476454,44.18282548476454
"Banda, Anthony",3,23.271381880863323,22.0624,17.13576533628505,16.1231,10.036100000000005,94.4665454683955,82.40502391999999,hull,16.202541000111996,16.020462348785934,SI,False,12.244562883224342,12.484176903010983,2,75.0,-0.1814526075082173,42.10526315789473,44.096260387811625
"Mlodzinski, Carmen",6,17.627808481024665,24.866100000000003,16.1993746317901,22.2623,12.060400000000001,219.20667203573407,291.42016879,hull,15.682240422029583,16.77236292803335,FF,False,10.268072585189785,8.833480260273642,4,100.0,-0.12419053933371725,43.905817174515235,43.905817174515235
"Kahnle, Tommy",2,9.310839680809542,5.286099999999999,18.8864955711167,15.5153,6.8138000000000005,122.1686216459493,82.01542733,bbox,16.99722215713261,16.391076453363276,FF,False,15.59339365200904,16.391076453363276,1,50.0,-0.3360152342452431,37.53462603878116,43.80193905817174
"Holderman, Colin",3,29.36968188086332,28.1607,4.10356533628505,3.0909000000000004,14.477899999999991,14.541140693395526,2.479619145000021,hull,24.16785405858956,23.985775407263496,SI,False,12.101384327956588,12.340998347743229,2,75.0,-0.19041220865873945,41.689750692520775,43.78462603878116
"Meyer, Max",5,22.25336628097088,26.6759,16.02120486662175,19.7256,8.292999999999992,162.61491202828796,206.73673601500002,hull,18.074570190181394,18.740625643741886,FF,False,8.25507276084579,7.378549217497243,2,100.0,-0.12719503291846665,43.76731301939058,43.76731301939058
"Wolfram, Grant",4,15.761724080917103,17.3685,21.3552351014534,22.7011,11.802099999999996,131.9159713358417,147.946122555,hull,18.75044404075333,18.992432441870545,SI,False,10.264085859888086,9.945631098107132,3,100.0,-0.13206243633519238,43.62880886426593,43.62880886426593
"Tong, Jonah",2,14.390839680809544,10.366100000000001,14.219395571116703,10.848200000000002,9.46629999999999,152.60672033594935,112.45352602000004,bbox,15.610794065193874,15.004648361424538,FF,False,14.206965560070302,15.004648361424538,1,50.0,-0.38311250461217394,36.84210526315789,43.45567867036011
"Kriske, Brooks",2,6.256939680809542,2.2321999999999997,20.847995571116698,17.476799999999997,11.116100000000003,79.1649072759493,39.01171295999999,bbox,18.224921344545283,17.618775640775947,FF,False,16.821092839421713,17.618775640775947,1,50.0,-0.3992546627971744,36.149584487534625,43.109418282548475
"Bautista, Félix",3,15.842181880863322,14.6332,20.90946533628505,19.8968,11.830799999999996,105.83740874839552,93.77588720000001,hull,16.903981860224857,16.721903208898794,SI,False,12.891103999225438,13.130718019012079,2,75.0,-0.21611470410443603,40.7202216066482,43.057479224376735
"Lucas, Easton",3,18.149581880863323,16.9406,16.59426533628505,15.581600000000002,7.388800000000003,120.4223092783955,108.36078773,hull,15.601282579554214,15.419203928228153,FF,False,14.410136604341524,14.649750624128165,2,75.0,-0.2176432155092865,40.581717451523545,42.95360110803324
"Gordon, Colton",5,24.46186628097088,28.8844,14.36000486662175,18.0644,15.977599999999995,177.2529885182879,221.374812505,hull,16.57571714323451,17.241772596795002,FF,False,8.267277934325074,7.390754390976527,3,100.0,-0.1500935601321582,42.93628808864266,42.93628808864266
"Ramírez, Erasmo",2,18.97403968080954,14.9493,8.7439955711167,5.372800000000001,1.8096000000000032,120.4727933559493,80.31959904,bbox,16.491628080140536,15.885482376371199,SI,False,15.087799575016962,15.885482376371199,2,50.0,-0.41122028055703924,35.73407202216066,42.90166204986149
"Akin, Keegan",3,21.65808188086332,20.449099999999998,15.361865336285048,14.349199999999998,8.149100000000004,111.3258606583955,99.26433911,hull,15.533093542873935,15.351014891547875,FF,False,13.196822744616323,13.436436764402965,2,75.0,-0.24555718852913389,40.02770083102493,42.538088642659275
"Ashcraft, Graham",2,11.614039680809544,7.5893000000000015,15.275995571116699,11.9048,7.210099999999997,130.50229295594932,90.34909864000002,bbox,18.11646846707561,17.510322763306274,,True,13.320452257144106,14.118135058498343,2,50.0,-0.43887501355629727,34.903047091412745,42.486149584487535
"Muñoz, Roddery",3,19.748681880863323,18.5397,12.62526533628505,11.6126,7.402899999999988,103.9390571883955,91.87753563999999,hull,18.749943426447086,18.567864775121024,SI,False,12.958255877053055,13.197869896839697,2,75.0,-0.24984761204807077,39.88919667590028,42.434210526315795
"Gomber, Austin",4,14.2826240809171,15.889399999999998,25.4051351014534,26.751,13.415599999999998,120.4344265258417,136.46457774499999,hull,17.527744874342197,17.769733275459412,FF,False,10.29430555605207,9.975850794271116,3,100.0,-0.17536978886109048,42.38227146814405,42.38227146814405
"Miller, Erik",4,21.7297240809171,23.3365,14.4266351014534,15.772499999999999,10.871700000000004,165.51530515584173,181.54545637500001,hull,15.291597720986735,15.53358612210395,FF,False,11.637983503931048,11.319528742150094,2,100.0,-0.17550276135302484,42.24376731301939,42.24376731301939
"Houck, Tanner",3,32.373281880863324,31.1643,4.63536533628505,3.6227,10.946200000000005,63.586955753395515,51.52543420500001,hull,18.38882579577356,18.206747144447498,SI,False,12.36311357367773,12.60272759346437,3,75.0,-0.25269442707566314,39.612188365650965,42.226454293628805
"Salazar, Eduardo",3,22.268481880863323,21.0595,14.623365336285051,13.610700000000001,7.767899999999997,107.60216939339551,95.54064784500001,hull,15.725536367809271,15.54345771648321,SI,False,12.861539218139898,13.101153237926539,2,75.0,-0.2779305490966197,39.335180055401665,42.01869806094183
"Suarez, Ranger",5,22.60826628097088,27.0308,16.47690486662175,20.1813,17.355999999999995,151.1903455632879,195.31216955,hull,15.628809365829204,16.294864819389694,SI,False,10.283908944539755,9.407385401191208,3,100.0,-0.18559981374354087,41.96675900277008,41.96675900277008
"Enns, Dietrich",3,15.170781880863322,13.9618,17.65686533628505,16.6442,9.40310000000001,114.16127503839552,102.09975349000001,hull,16.681919775060347,16.499841123734285,FF,False,14.14326721303701,14.382881232823651,2,75.0,-0.2791095100293551,39.19667590027701,41.914819944598335
"Wesneski, Hayden",4,29.0145240809171,30.621299999999998,12.042635101453401,13.3885,10.557199999999995,91.22984410584176,107.25999532500005,hull,16.5239357839058,16.765924185023014,FF,False,11.353525941209641,11.035071179428687,2,100.0,-0.1881134133722432,41.82825484764543,41.82825484764543
"Mantiply, Joe",3,29.54818188086332,28.339199999999998,6.49716533628505,5.484500000000001,9.7106,80.48831724339551,68.42679569500001,hull,17.749300199614634,17.567221548288572,SI,False,12.34424430775802,12.583858327544661,3,75.0,-0.2854218691130636,39.05817174515235,41.81094182825484
"Woodford, Jake",5,25.04106628097088,29.4636,10.053904866621751,13.7583,12.15809999999999,157.64038679328792,201.76221077999998,hull,16.177396193105473,16.843451646665965,SI,False,11.418083560858523,10.541560017509976,4,100.0,-0.19101952570919487,41.55124653739612,41.55124653739612
"Svanson, Matt",3,26.588781880863323,25.3798,7.90066533628505,6.888,9.693600000000004,31.265107958395504,19.203586409999996,hull,22.058063329515864,21.875984678189802,SI,False,11.594399615247752,11.834013635034394,2,75.0,-0.2976942442769885,38.64265927977839,41.49930747922437
"Alcala, Jorge",4,17.3829240809171,18.9897,21.229635101453397,22.575499999999998,11.971800000000002,145.69245720584172,161.722608425,hull,17.1477610712651,17.389749472382316,FF,False,9.434137611328005,9.115682849547051,3,100.0,-0.1954330126948407,41.41274238227147,41.41274238227147
"Murdock, Noah",3,28.214081880863322,27.0051,3.46906533628505,2.4564000000000004,12.323799999999991,43.723676418395506,31.662154870000002,hull,21.828947766413773,21.64686911508771,SI,False,12.6144289690697,12.85404298885634,2,75.0,-0.2985028377647942,38.504155124653735,41.39542936288088
"Dodd, Dylan",2,14.000439680809542,9.9757,13.9235955711167,10.552399999999999,6.889200000000002,145.42077099594928,105.26757667999999,bbox,15.127431330393446,14.52128562662411,SI,False,13.723602825269873,14.52128562662411,1,50.0,-0.5328673434863248,32.54847645429363,41.30886426592798
"Dollander, Chase",5,25.26466628097088,29.687199999999997,16.066004866621753,19.770400000000002,18.7487,141.37683315328792,185.49865713999998,hull,16.241487645450956,16.90754309901145,FF,False,8.608278888012293,7.731755344663746,3,100.0,-0.20148809703331538,41.27423822714682,41.27423822714682
"Wrobleski, Justin",5,17.96616628097088,22.3887,21.46780486662175,25.1722,14.73729999999999,131.85981580828792,175.98163979499998,hull,16.576324503659833,17.242379957220326,FF,False,10.189493366638604,9.312969823290057,3,100.0,-0.20759153111964362,41.13573407202216,41.13573407202216
"Legumina, Casey",4,25.919024080917097,27.525799999999997,11.2716351014534,12.6175,13.25160000000001,158.5712572158417,174.601408435,hull,14.459628040481672,14.701616441598887,FF,False,11.655732522955832,11.337277761174878,2,100.0,-0.21275446890582858,40.99722991689751,40.99722991689751
"Estrada, Jeremiah",3,16.409781880863324,15.200800000000001,17.502765336285048,16.490099999999998,14.247699999999995,115.55416388839554,103.49264234000003,hull,15.552517606026237,15.370438954700177,FF,False,14.032022171499484,14.271636191286126,2,75.0,-0.3226892328017168,37.95013850415512,40.979916897506925
"Assad, Javier",4,25.0914240809171,26.6982,12.9924351014534,14.3383,11.287400000000005,96.06730857084175,112.09745979000003,hull,17.915588334671455,18.15757673578867,SI,False,11.206428343769593,10.88797358198864,2,100.0,-0.21334851379396627,40.85872576177285,40.85872576177285
"Núñez, Dedniel",2,9.888139680809543,5.8634,17.2775955711167,13.9064,7.452200000000005,121.69198007594932,81.53878576000001,bbox,15.698111133096292,15.091965429326956,FF,False,14.29428262797272,15.091965429326956,2,50.0,-0.6032623182676528,31.024930747922436,40.54709141274238
"Raley, Brooks",4,32.1573240809171,33.7641,5.971835101453401,7.3177,9.337199999999996,96.47962285584171,112.509774075,hull,19.48364237702027,19.725630778137486,SI,False,9.10310660689884,8.784651845117887,3,100.0,-0.2180159669506748,40.443213296398895,40.443213296398895
"Ferguson, Tyler",4,25.7470240809171,27.3538,11.8918351014534,13.2377,11.094399999999993,123.85310445084173,139.88325567,hull,15.978395309312532,16.220383710429747,FF,False,11.62263370772508,11.304178945944127,2,100.0,-0.23077849548600546,40.30470914127424,40.30470914127424
"Soriano, José",5,21.34136628097088,25.7639,19.498204866621748,23.202599999999997,12.644299999999987,145.21440439828797,189.33622838500003,hull,14.425366577669623,15.091422031230113,SI,False,10.302927498640106,9.426403955291558,3,100.0,-0.23922627937849222,40.16620498614959,40.16620498614959
"Barnes, Jacob",2,11.493239680809541,7.4685,15.823395571116698,12.4522,6.724199999999996,133.15245001594928,92.99925569999999,bbox,15.126330864090123,14.520185160320787,FF,False,13.722502358966551,14.520185160320787,2,50.0,-0.6308911798772485,29.916897506925206,39.99307479224377
"Chavez, Jesse",2,18.249639680809544,14.224900000000002,8.457295571116699,5.086099999999999,1.6992999999999938,112.50245820594931,72.34926389,bbox,15.71297175095741,15.106826047188074,SI,False,14.309143245833837,15.106826047188074,1,50.0,-0.6311613877487803,29.778393351800553,39.923822714681435
"Spence, Mitch",4,19.498024080917098,21.104799999999997,13.636635101453399,14.982499999999998,10.925899999999999,130.38260621584172,146.412757435,hull,18.348688289935183,18.590676691052398,SI,False,11.398278710151638,11.079823948370684,3,100.0,-0.2516838404302789,39.75069252077562,39.75069252077562
"Waldrep, Hurston",5,15.33106628097088,19.7536,20.17870486662175,23.8831,13.260199999999998,116.42198443828791,160.54380842499998,hull,18.07584018810023,18.741895641660722,SI,False,11.23275700201236,10.356233458663812,3,100.0,-0.26173927820896603,39.473684210526315,39.473684210526315
"Petty, Chase",1,6.840497480755762,0.0,5.72972580594835,0.0,0.0,68.24486708350311,0.0,bbox,18.540535519518887,17.510322763306274,,True,0.01,0.0,1,25.0,-2.4906739252137045,7.548476454293629,39.439058171745145
"Misiewicz, Anthony",1,6.840497480755762,0.0,5.72972580594835,0.0,0.0,68.24486708350311,0.0,bbox,18.540535519518887,17.510322763306274,,True,0.01,0.0,1,25.0,-2.4906739252137045,7.548476454293629,39.439058171745145
"Peralta, Sammy",1,6.840497480755762,0.0,5.72972580594835,0.0,0.0,68.24486708350311,0.0,bbox,18.540535519518887,17.510322763306274,,True,0.01,0.0,1,25.0,-2.4906739252137045,7.548476454293629,39.439058171745145
"Bauers, Jake",1,6.840497480755762,0.0,5.72972580594835,0.0,0.0,68.24486708350311,0.0,bbox,18.540535519518887,17.510322763306274,,True,0.01,0.0,1,25.0,-2.4906739252137045,7.548476454293629,39.439058171745145
"Hartlieb, Geoff",1,6.840497480755762,0.0,5.72972580594835,0.0,0.0,68.24486708350311,0.0,bbox,18.540535519518887,17.510322763306274,,True,0.01,0.0,1,25.0,-2.4906739252137045,7.548476454293629,39.439058171745145
"Pereda, Jhonny",1,6.840497480755762,0.0,5.72972580594835,0.0,0.0,68.24486708350311,0.0,bbox,18.540535519518887,17.510322763306274,,True,0.01,0.0,1,25.0,-2.4906739252137045,7.548476454293629,39.439058171745145
"McCormick, Chas",1,6.840497480755762,0.0,5.72972580594835,0.0,0.0,68.24486708350311,0.0,bbox,18.540535519518887,17.510322763306274,,True,0.01,0.0,1,25.0,-2.4906739252137045,7.548476454293629,39.439058171745145
"Suero, Wander",1,6.840497480755762,0.0,5.72972580594835,0.0,0.0,68.24486708350311,0.0,bbox,18.540535519518887,17.510322763306274,,True,0.01,0.0,1,25.0,-2.4906739252137045,7.548476454293629,39.439058171745145
"Tate, Dillon",1,6.840497480755762,0.0,5.72972580594835,0.0,0.0,68.24486708350311,0.0,bbox,18.540535519518887,17.510322763306274,,True,0.01,0.0,1,25.0,-2.4906739252137045,7.548476454293629,39.439058171745145
"Miley, Wade",1,6.840497480755762,0.0,5.72972580594835,0.0,0.0,68.24486708350311,0.0,bbox,18.540535519518887,17.510322763306274,,True,0.01,0.0,1,25.0,-2.4906739252137045,7.548476454293629,39.439058171745145
"Waldron, Matt",1,6.840497480755762,0.0,5.72972580594835,0.0,0.0,68.24486708350311,0.0,bbox,18.540535519518887,17.510322763306274,,True,0.01,0.0,1,25.0,-2.4906739252137045,7.548476454293629,39.439058171745145
