player_name,boundary_type,vertex_order,HB,IVB
"Hernandez, Nick",bbox,1,4.3105,1.6111
"Hernandez, Nick",bbox,2,4.3105,18.5192
"Hernandez, Nick",bbox,3,-4.4299,18.5192
"Hernández, Carlos",hull,0,-9.8686,9.6151
"Hernández, Carlos",hull,1,5.9838,-5.97
"Hernández, Carlos",hull,2,3.0686,2.1298
"Hernández, Carlos",hull,3,-8.3391,17.5124
"Hernández, Daysbel",bbox,0,-8.816,0.8931
"Hernández, Daysbel",bbox,1,2.7504,0.8931
"Hernández, Daysbel",bbox,2,2.7504,16.1303
"Hernández, Daysbel",bbox,3,-8.816,16.1303
"Hernández, Enrique",bbox,0,0.2191,16.8212
"Hernández, Enrique",bbox,1,16.8871,16.8212
"Hernández, Enrique",bbox,2,16.8871,17.2522
"Hernández, Enrique",bbox,3,0.2191,17.2522
"Herrin, Tim",hull,0,-10.7596,-2.9922
"Herrin, Tim",hull,1,15.9853,3.5212
"Herrin, Tim",hull,2,7.9771,12.5806
"Hicks, Jordan",hull,0,3.6235,-3.9104
"Hicks, Jordan",hull,1,10.575,2.1415
"Hicks, Jordan",hull,2,-10.5514,13.2703
"Hicks, Jordan",hull,3,-16.2317,7.4963
"Hicks, Jordan",hull,4,-9.9667,2.4233
"Hill, Jaden",hull,0,-10.6649,13.0973
"Hill, Jaden",hull,1,-15.3861,7.6
"Hill, Jaden",hull,2,-13.407,1.675
"Hill, Jaden",hull,3,4.5418,1.6296
"Hill, Rich",bbox,0,-17.0563,-9.1485
"Hill, Rich",bbox,1,4.7333,-9.1485
"Hill, Rich",bbox,2,4.7333,16.0895
"Hill, Rich",bbox,3,-17.0563,16.0895
"Hill, Tim",bbox,0,15.8394,-6.4149
"Hill, Tim",bbox,1,17.9433,-6.4149
"Hill, Tim",bbox,2,17.9433,2.7609
"Hill, Tim",bbox,3,15.8394,2.7609
"Hiraldo, Yaramil",hull,0,-9.0659,9.4692
"Hiraldo, Yaramil",hull,1,4.0595,4.5615
"Hiraldo, Yaramil",hull,2,-4.7012,20.2266
"Hjelle, Sean",bbox,0,-14.1798,-2.0387
"Hjelle, Sean",bbox,1,3.7899,-2.0387
"Hjelle, Sean",bbox,2,3.7899,4.8765
"Hjelle, Sean",bbox,3,-14.1798,4.8765
"Hodge, Porter",hull,0,15.9155,0.7936
"Hodge, Porter",hull,1,-0.3475,15.0149
"Hodge, Porter",hull,2,11.2183,4.4434
"Hoeing, Bryan",bbox,0,-17.2544,0.9953
"Hoeing, Bryan",bbox,1,-9.5059,0.9953
"Hoeing, Bryan",bbox,2,-9.5059,4.3298
"Hoeing, Bryan",bbox,3,-17.2544,4.3298
"Hoffman, Jeff",hull,0,-15.5343,4.4894
"Hoffman, Jeff",hull,1,3.866,0.4848
"Hoffman, Jeff",hull,2,-12.1325,17.3692
"Hoffman, Jeff",hull,3,-15.1996,14.0042
"Hoffmann, Andrew",bbox,0,-7.9508,0.6421
"Hoffmann, Andrew",bbox,1,-6.9471,0.6421
"Hoffmann, Andrew",bbox,2,-6.9471,17.0871
"Hoffmann, Andrew",bbox,3,-7.9508,17.0871
"Hoglund, Gunnar",hull,0,-15.4448,3.5724
"Hoglund, Gunnar",hull,1,10.6396,3.3549
"Hoglund, Gunnar",hull,2,-7.1486,18.6337
"Hoglund, Gunnar",hull,3,-14.3407,12.96
"Holderman, Colin",hull,0,-16.564,7.9306
"Holderman, Colin",hull,1,11.5967,4.8397
"Holderman, Colin",hull,2,2.9788,5.9617
"Hollowell, Gavin",bbox,0,-11.3723,2.0234
"Hollowell, Gavin",bbox,1,10.5186,2.0234
"Hollowell, Gavin",bbox,2,10.5186,12.4892
"Hollowell, Gavin",bbox,3,-11.3723,12.4892
"Holman, Grant",hull,0,-10.0882,0.7479
"Holman, Grant",hull,1,0.1992,1.6536
"Holman, Grant",hull,2,-8.8177,15.1817
"Holmes, Clay",hull,0,-6.6765,13.7009
"Holmes, Clay",hull,1,-14.9521,2.9135
"Holmes, Clay",hull,2,-12.1236,0.334
"Holmes, Clay",hull,3,1.9725,-4.1512
"Holmes, Clay",hull,4,16.7354,-6.107
"Holmes, Grant",hull,0,-5.1735,15.1829
"Holmes, Grant",hull,1,4.4484,-10.1041
"Holmes, Grant",hull,2,3.1017,-3.1679
"Holmes, Grant",hull,3,-0.1996,10.5507
"Holton, Tyler",hull,0,6.0394,16.429
"Holton, Tyler",hull,1,-14.0784,0.8261
"Holton, Tyler",hull,2,14.9768,4.5109
"Holton, Tyler",hull,3,15.7448,9.5983
"Horn, Bailey",bbox,0,-12.2729,0.7282
"Horn, Bailey",bbox,1,5.0532,0.7282
"Horn, Bailey",bbox,2,5.0532,16.897
"Horn, Bailey",bbox,3,-12.2729,16.897
"Horton, Cade",hull,0,12.676,-1.134
"Horton, Cade",hull,1,-0.1305,14.4585
"Horton, Cade",hull,2,-10.5159,11.3878
"Horton, Cade",hull,3,-13.0416,8.5184
"Horton, Cade",hull,4,3.091,-6.6731
"Houck, Tanner",hull,0,14.198,-2.1917
"Houck, Tanner",hull,1,-16.9663,0.5179
"Houck, Tanner",hull,2,-13.3318,-3.1048
"Houser, Adrian",hull,0,-10.6843,14.9843
"Houser, Adrian",hull,1,-17.1039,7.0114
"Houser, Adrian",hull,2,-15.7237,4.5671
"Houser, Adrian",hull,3,7.2217,-12.0603
"Houser, Adrian",hull,4,2.5393,4.4901
"Hudson, Bryan",bbox,0,-14.9211,-4.3834
"Hudson, Bryan",bbox,1,9.3537,-4.3834
"Hudson, Bryan",bbox,2,9.3537,12.9481
"Hudson, Bryan",bbox,3,-14.9211,12.9481
"Hurter, Brant",hull,0,4.1516,10.2505
"Hurter, Brant",hull,1,-10.7234,1.5879
"Hurter, Brant",hull,2,14.7705,1.0842
"Hurter, Brant",hull,3,16.375,3.2702
"Iglesias, Raisel",hull,0,-8.9668,14.947
"Iglesias, Raisel",hull,1,-16.526,9.1647
"Iglesias, Raisel",hull,2,-15.8526,4.4409
"Iglesias, Raisel",hull,3,10.032,4.3554
"Imanaga, Shota",hull,0,-11.9728,1.7777
"Imanaga, Shota",hull,1,12.9632,6.5787
"Imanaga, Shota",hull,2,11.9179,17.9584
"Irvin, Jake",hull,0,-9.4035,14.7007
"Irvin, Jake",hull,1,-16.491,6.5834
"Irvin, Jake",hull,2,-15.6032,4.7337
"Irvin, Jake",hull,3,14.8248,-4.1975
"Jackson, Luke",hull,0,4.1858,-12.4089
"Jackson, Luke",hull,1,-6.1888,18.4076
"Jackson, Luke",hull,2,-0.1073,-5.348
"Jacob, Alek",hull,0,-20.6216,2.1905
"Jacob, Alek",hull,1,14.2406,6.9112
"Jacob, Alek",hull,2,-13.3909,13.3045
"Jansen, Kenley",hull,0,-7.869,18.849
"Jansen, Kenley",hull,1,7.1004,-3.1019
"Jansen, Kenley",hull,2,2.3871,18.7745
"Jarvis, Bryce",hull,0,-17.3945,5.331
"Jarvis, Bryce",hull,1,5.8507,-2.0595
"Jarvis, Bryce",hull,2,-10.7559,14.8116
"Javier, Cristian",hull,0,11.6497,-11.6059
"Javier, Cristian",hull,1,16.3522,-0.442
"Javier, Cristian",hull,2,-4.8068,18.4634
"Javier, Cristian",hull,3,-14.5688,12.8685
"Javier, Cristian",hull,4,-12.4028,6.8108
"Jax, Griffin",hull,0,-5.7625,16.4016
"Jax, Griffin",hull,1,-14.2556,10.4766
"Jax, Griffin",hull,2,-14.1925,2.3926
"Jax, Griffin",hull,3,14.0058,-2.9239
"Jobe, Jackson",hull,0,-16.2308,6.8911
"Jobe, Jackson",hull,1,10.4435,-10.5722
"Jobe, Jackson",hull,2,5.9772,1.5645
"Jobe, Jackson",hull,3,-7.4497,17.7776
"Jobe, Jackson",hull,4,-16.1959,9.8866
"Johnson, Pierce",bbox,0,-11.054,-4.3205
"Johnson, Pierce",bbox,1,7.3748,-4.3205
"Johnson, Pierce",bbox,2,7.3748,15.6043
"Johnson, Pierce",bbox,3,-11.054,15.6043
"Johnson, Ryan",hull,0,-9.55,4.698
"Johnson, Ryan",hull,1,11.2407,6.0826
"Johnson, Ryan",hull,2,4.4087,6.3973
"Johnson, Seth",bbox,0,-8.1425,3.2712
"Johnson, Seth",bbox,1,4.9036,3.2712
"Johnson, Seth",bbox,2,4.9036,17.148
"Johnson, Seth",bbox,3,-8.1425,17.148
"Junis, Jakob",hull,0,-4.951,13.0258
"Junis, Jakob",hull,1,-14.8783,5.8006
"Junis, Jakob",hull,2,-11.6776,2.1185
"Junis, Jakob",hull,3,12.4112,2.6812
"Junk, Janson",hull,0,-13.8737,6.6151
"Junk, Janson",hull,1,5.9507,-11.8371
"Junk, Janson",hull,2,13.0139,3.5446
"Junk, Janson",hull,3,-2.8458,18.1135
"Kahnle, Tommy",bbox,0,-11.809,1.1569
"Kahnle, Tommy",bbox,1,-6.5229,1.1569
"Kahnle, Tommy",bbox,2,-6.5229,16.6722
"Kahnle, Tommy",bbox,3,-11.809,16.6722
"Keller, Brad",hull,0,5.8794,-3.6216
"Keller, Brad",hull,1,13.8373,2.7249
"Keller, Brad",hull,2,-1.3267,15.0893
"Keller, Brad",hull,3,-13.4928,10.2761
"Keller, Brad",hull,4,-11.5098,6.4791
"Keller, Mitch",hull,0,-14.0466,2.3376
"Keller, Mitch",hull,1,11.9594,-14.1183
"Keller, Mitch",hull,2,17.5086,-0.1182
"Keller, Mitch",hull,3,-8.4635,15.2586
"Keller, Mitch",hull,4,-13.9089,9.6054
"Kelly, Kevin",hull,0,-16.7505,-1.3653
"Kelly, Kevin",hull,1,17.7362,5.1414
"Kelly, Kevin",hull,2,-9.9816,10.3272
"Kelly, Merrill",hull,0,-9.499,14.8215
"Kelly, Merrill",hull,1,-16.6093,6.1295
"Kelly, Merrill",hull,2,-15.1494,0.0529
"Kelly, Merrill",hull,3,8.4368,-9.9872
"Kelly, Merrill",hull,4,2.0679,3.4
"Kelly, Merrill",hull,5,-2.8953,11.884
"Kelly, Michael",hull,0,16.7581,-2.3404
"Kelly, Michael",hull,1,-5.6825,14.7463
"Kelly, Michael",hull,2,4.2932,5.6464
"Kelly, Zack",hull,0,-18.0104,1.5583
"Kelly, Zack",hull,1,17.1283,2.6588
"Kelly, Zack",hull,2,-9.4539,14.9833
"Kelly, Zack",hull,3,-16.0747,11.4853
"Kent, Zak",hull,0,1.7174,9.7677
"Kent, Zak",hull,1,7.5304,-14.7943
"Kent, Zak",hull,2,6.3346,-3.8949
"Kerkering, Orion",hull,0,-16.8798,10.5249
"Kerkering, Orion",hull,1,13.7122,1.7669
"Kerkering, Orion",hull,2,-11.358,16.0046
"Kershaw, Clayton",hull,0,-4.4443,8.0001
"Kershaw, Clayton",hull,1,-3.9069,-14.3628
"Kershaw, Clayton",hull,2,9.0448,12.7515
"Kershaw, Clayton",hull,3,-0.0072,17.5381
"Kikuchi, Yusei",hull,0,-6.928,-5.8266
"Kikuchi, Yusei",hull,1,13.5897,6.682
"Kikuchi, Yusei",hull,2,9.4475,15.3906
"Kikuchi, Yusei",hull,3,-2.8586,3.793
"Kimbrel, Craig",bbox,0,-12.1962,14.9068
"Kimbrel, Craig",bbox,1,-12.1962,14.9068
"Kimbrel, Craig",bbox,2,-12.1962,14.9068
"Kimbrel, Craig",bbox,3,-12.1962,14.9068
"King, Bryan",hull,0,-16.9226,2.8724
"King, Bryan",hull,1,11.8735,6.4735
"King, Bryan",hull,2,3.8744,14.291
"King, John",hull,0,-4.6489,-1.8332
"King, John",hull,1,15.2108,2.1884
"King, John",hull,2,14.3868,2.9842
"King, Michael",hull,0,-7.5061,16.7071
"King, Michael",hull,1,-19.2489,4.8738
"King, Michael",hull,2,-18.6817,4.3441
"King, Michael",hull,3,4.5069,-1.0611
"King, Michael",hull,4,14.8846,3.0934
"Kinley, Tyler",hull,0,-2.3841,14.5337
"Kinley, Tyler",hull,1,3.2162,-7.715
"Kinley, Tyler",hull,2,2.187,2.7179
"Kirby, George",hull,0,-16.7474,8.9283
"Kirby, George",hull,1,9.4157,-12.8162
"Kirby, George",hull,2,10.675,-3.1126
"Kirby, George",hull,3,-10.1455,13.4415
"Kittredge, Andrew",hull,0,-15.5762,9.3997
"Kittredge, Andrew",hull,1,5.9524,1.456
"Kittredge, Andrew",hull,2,-2.7213,16.272
"Klein, Will",hull,0,-6.7395,17.3278
"Klein, Will",hull,1,6.4758,-13.1605
"Klein, Will",hull,2,0.7835,6.5153
"Knack, Landon",hull,0,-13.3466,8.1303
"Knack, Landon",hull,1,7.8755,-14.9864
"Knack, Landon",hull,2,4.5033,0.9811
"Knack, Landon",hull,3,-6.6605,18.9936
"Kochanowicz, Jack",hull,0,-14.2138,3.0498
"Kochanowicz, Jack",hull,1,13.1965,-3.1678
"Kochanowicz, Jack",hull,2,-7.1295,14.1724
"Koenig, Jared",hull,0,-12.6837,-8.3578
"Koenig, Jared",hull,1,15.5941,4.6918
"Koenig, Jared",hull,2,14.6861,11.2834
"Koenig, Jared",hull,3,0.0046,9.7418
"Kolek, Stephen",hull,0,-8.2293,12.8807
"Kolek, Stephen",hull,1,-15.9921,4.4037
"Kolek, Stephen",hull,2,-13.5178,-0.5424
"Kolek, Stephen",hull,3,2.7544,-0.431
"Kolek, Stephen",hull,4,14.1159,-0.2297
"Kopech, Michael",bbox,0,-8.0293,17.9378
"Kopech, Michael",bbox,1,-8.0293,17.9378
"Kopech, Michael",bbox,2,-8.0293,17.9378
"Kopech, Michael",bbox,3,-8.0293,17.9378
"Kowar, Jackson",bbox,0,-11.0481,-2.3148
"Kowar, Jackson",bbox,1,2.7768,-2.3148
"Kowar, Jackson",bbox,2,2.7768,15.2178
"Kowar, Jackson",bbox,3,-11.0481,15.2178
"Kranick, Max",hull,0,-3.2832,17.1381
"Kranick, Max",hull,1,12.4724,-8.4857
"Kranick, Max",hull,2,3.0864,8.0178
"Kremer, Dean",hull,0,-14.7662,12.3254
"Kremer, Dean",hull,1,6.1343,-11.4694
"Kremer, Dean",hull,2,4.8329,5.8575
"Kremer, Dean",hull,3,-7.5642,18.1247
"Kriske, Brooks",bbox,0,-8.3324,0.1794
"Kriske, Brooks",bbox,1,-6.1002,0.1794
"Kriske, Brooks",bbox,2,-6.1002,17.6562
"Kriske, Brooks",bbox,3,-8.3324,17.6562
"Lao, Sauryn",bbox,0,-6.0938,6.8629
"Lao, Sauryn",bbox,1,2.5969,6.8629
"Lao, Sauryn",bbox,2,2.5969,11.8975
"Lao, Sauryn",bbox,3,-6.0938,11.8975
"Lara, Andry",bbox,0,-13.3841,3.0275
"Lara, Andry",bbox,1,2.9002,3.0275
"Lara, Andry",bbox,2,2.9002,11.3772
"Lara, Andry",bbox,3,-13.3841,11.3772
"Latz, Jacob",hull,0,-6.8076,-12.3438
"Latz, Jacob",hull,1,14.6093,9.8811
"Latz, Jacob",hull,2,8.7572,18.771
"Latz, Jacob",hull,3,-5.2337,0.9534
"Lauer, Eric",hull,0,-9.0989,-9.7052
"Lauer, Eric",hull,1,8.7082,5.3137
"Lauer, Eric",hull,2,8.6983,15.8512
"Lauer, Eric",hull,3,-3.3751,6.4771
"Laweryson, Cody",bbox,0,-13.6221,15.4759
"Laweryson, Cody",bbox,1,-13.6221,15.4759
"Laweryson, Cody",bbox,2,-13.6221,15.4759
"Laweryson, Cody",bbox,3,-13.6221,15.4759
"Lawrence, Casey",hull,0,-17.906,0.774
"Lawrence, Casey",hull,1,11.2518,4.5865
"Lawrence, Casey",hull,2,-16.6091,4.5349
"Lawrence, Justin",bbox,0,-17.052,-0.9098
"Lawrence, Justin",bbox,1,16.28,-0.9098
"Lawrence, Justin",bbox,2,16.28,3.5902
"Lawrence, Justin",bbox,3,-17.052,3.5902
"Lazar, Max",hull,0,-1.1418,16.3432
"Lazar, Max",hull,1,6.2286,-15.7676
"Lazar, Max",hull,2,4.1358,4.2279
"Leahy, Kyle",hull,0,8.6958,-12.8993
"Leahy, Kyle",hull,1,15.1013,3.2923
"Leahy, Kyle",hull,2,-3.1597,16.5715
"Leahy, Kyle",hull,3,-13.0384,12.2459
"Leahy, Kyle",hull,4,-11.6521,5.334
"Leasure, Jordan",bbox,0,-4.0251,3.2162
"Leasure, Jordan",bbox,1,6.4275,3.2162
"Leasure, Jordan",bbox,2,6.4275,19.2793
"Leasure, Jordan",bbox,3,-4.0251,19.2793
"Leclerc, José",bbox,0,-1.5148,17.7226
"Leclerc, José",bbox,1,-1.5148,17.7226
"Leclerc, José",bbox,2,-1.5148,17.7226
"Leclerc, José",bbox,3,-1.5148,17.7226
"Lee, Chase",hull,0,-9.2054,-1.0176
"Lee, Chase",hull,1,19.0329,5.0773
"Lee, Chase",hull,2,-4.3905,6.1229
"Lee, Dylan",hull,0,-0.3306,6.6718
"Lee, Dylan",hull,1,11.4526,12.8326
"Lee, Dylan",hull,2,8.3602,19.2408
"Legumina, Casey",hull,0,-17.842,8.4869
"Legumina, Casey",hull,1,-15.4578,0.917
"Legumina, Casey",hull,2,9.6838,6.0016
"Legumina, Casey",hull,3,-14.6949,13.5345
"Leiter Jr., Mark",hull,0,8.2081,-17.5336
"Leiter Jr., Mark",hull,1,-13.8153,13.4527
"Leiter Jr., Mark",hull,2,-7.3559,4.1192
"Leiter, Jack",hull,0,-14.4654,2.9735
"Leiter, Jack",hull,1,6.2779,-9.6993
"Leiter, Jack",hull,2,4.215,1.3493
"Leiter, Jack",hull,3,-8.8614,17.4444
"Leiter, Jack",hull,4,-13.6177,14.6899
"Liberatore, Matthew",hull,0,-9.6003,-17.9467
"Liberatore, Matthew",hull,1,15.1505,9.9616
"Liberatore, Matthew",hull,2,12.7187,14.0404
"Liberatore, Matthew",hull,3,7.0877,16.39
"Liberatore, Matthew",hull,4,-2.0018,10.7289
"Littell, Zack",hull,0,-7.3233,16.0619
"Littell, Zack",hull,1,-14.2089,12.3674
"Littell, Zack",hull,2,-11.6558,-0.9233
"Littell, Zack",hull,3,11.4729,-3.7639
"Littell, Zack",hull,4,1.3831,7.2465
"Little, Brendon",hull,0,-2.347,-7.6828
"Little, Brendon",hull,1,14.6162,-1.8129
"Little, Brendon",hull,2,1.4605,6.4716
"Lively, Ben",hull,0,-14.9121,8.805
"Lively, Ben",hull,1,7.3718,-4.4329
"Lively, Ben",hull,2,10.0892,2.6185
"Lively, Ben",hull,3,-2.371,12.7386
"Lively, Ben",hull,4,-9.2526,16.5691
"Lively, Ben",hull,5,-14.339,12.9285
"Lodolo, Nick",hull,0,16.7995,9.1217
"Lodolo, Nick",hull,1,-8.424,0.0241
"Lodolo, Nick",hull,2,17.0664,1.8523
"Lodolo, Nick",hull,3,18.6789,5.9302
"Long, Sam",hull,0,-4.8187,-13.6179
"Long, Sam",hull,1,15.1256,8.4409
"Long, Sam",hull,2,6.8916,16.2108
"Long, Sam",hull,3,-1.8356,2.7636
"Lopez, Jacob",hull,0,-9.2242,1.6866
"Lopez, Jacob",hull,1,18.3605,4.8927
"Lopez, Jacob",hull,2,17.5165,6.9996
"Lopez, Jacob",hull,3,13.6109,11.8743
"Lopez, Jacob",hull,4,0.9817,9.9022
"Lord, Brad",hull,0,-18.2344,4.8184
"Lord, Brad",hull,1,0.7836,0.5593
"Lord, Brad",hull,2,-15.5881,10.497
"Lorenzen, Michael",hull,0,-16.6062,8.0928
"Lorenzen, Michael",hull,1,2.3389,-12.2239
"Lorenzen, Michael",hull,2,12.3099,-0.7049
"Lorenzen, Michael",hull,3,-1.134,8.3503
"Lorenzen, Michael",hull,4,-11.4784,14.9354
"Loutos, Ryan",bbox,0,-12.3454,-4.9015
"Loutos, Ryan",bbox,1,1.4054,-4.9015
"Loutos, Ryan",bbox,2,1.4054,11.6445
"Loutos, Ryan",bbox,3,-12.3454,11.6445
"Lovelady, Richard",bbox,0,-11.4413,2.6284
"Lovelady, Richard",bbox,1,15.24,2.6284
"Lovelady, Richard",bbox,2,15.24,3.9221
"Lovelady, Richard",bbox,3,-11.4413,3.9221
"Loáisiga, Jonathan",hull,0,8.9719,0.3257
"Loáisiga, Jonathan",hull,1,-17.3347,6.8604
"Loáisiga, Jonathan",hull,2,-16.9568,6.4718
"Lucas, Easton",hull,0,-3.3623,1.8068
"Lucas, Easton",hull,1,13.5783,7.3943
"Lucas, Easton",hull,2,5.0923,17.3884
"Lucchesi, Joey",hull,0,-5.1096,-4.4783
"Lucchesi, Joey",hull,1,14.3376,10.108
"Lucchesi, Joey",hull,2,5.9605,14.198
"Lugo, Seth",hull,0,14.413,-13.7703
"Lugo, Seth",hull,1,16.5739,-4.1143
"Lugo, Seth",hull,2,1.3396,10.8811
"Lugo, Seth",hull,3,-7.3825,15.3451
"Lugo, Seth",hull,4,-15.4379,8.9383
"Lugo, Seth",hull,5,-14.7417,4.4777
"Luzardo, Jesús",hull,0,12.053,14.112
"Luzardo, Jesús",hull,1,-8.6993,-0.2777
"Luzardo, Jesús",hull,2,0.3178,1.1489
"Luzardo, Jesús",hull,3,16.4785,7.2534
"Luzardo, Jesús",hull,4,16.8689,8.4241
"Lynch IV, Daniel",hull,0,16.618,8.4116
"Lynch IV, Daniel",hull,1,10.2428,14.7721
"Lynch IV, Daniel",hull,2,-1.8638,3.6008
"Lynch IV, Daniel",hull,3,-3.0695,-2.7869
"Lynch IV, Daniel",hull,4,15.0735,1.9229
"López, Jorge",hull,0,-16.9637,8.7993
"López, Jorge",hull,1,8.9612,-13.5526
"López, Jorge",hull,2,6.8235,2.004
"López, Jorge",hull,3,-10.1307,14.3579
"López, Pablo",hull,0,12.4413,0.0256
"López, Pablo",hull,1,-6.4684,14.236
"López, Pablo",hull,2,-14.9298,7.2644
"López, Pablo",hull,3,-14.9312,2.6521
"López, Pablo",hull,4,7.1061,-11.7145
"Maeda, Kenta",bbox,0,-10.0684,-0.6774
"Maeda, Kenta",bbox,1,-10.0684,-0.6774
"Maeda, Kenta",bbox,2,-10.0684,-0.6774
"Maeda, Kenta",bbox,3,-10.0684,-0.6774
"Mahle, Tyler",hull,0,-10.9614,18.3295
"Mahle, Tyler",hull,1,-13.8614,6.8008
"Mahle, Tyler",hull,2,3.1428,3.2679
"Mahle, Tyler",hull,3,3.2414,7.6751
"Maldonado, Anthony",bbox,0,-13.1419,0.8955
"Maldonado, Anthony",bbox,1,3.9707,0.8955
"Maldonado, Anthony",bbox,2,3.9707,16.6084
"Maldonado, Anthony",bbox,3,-13.1419,16.6084
"Manaea, Sean",hull,0,-12.9946,3.9322
"Manaea, Sean",hull,1,14.8721,2.6066
"Manaea, Sean",hull,2,14.1231,10.9117
"Mantiply, Joe",hull,0,18.9618,2.1071
"Mantiply, Joe",hull,1,-9.3774,-3.3774
"Mantiply, Joe",hull,2,15.8353,-3.3271
"Marinaccio, Ron",bbox,0,-14.4516,13.3413
"Marinaccio, Ron",bbox,1,-14.4516,13.3413
"Marinaccio, Ron",bbox,2,-14.4516,13.3413
"Marinaccio, Ron",bbox,3,-14.4516,13.3413
"Martin, Chris",hull,0,-14.7743,10.9917
"Martin, Chris",hull,1,-10.4056,2.1141
"Martin, Chris",hull,2,2.7803,7.9503
"Martin, Chris",hull,3,-7.3219,14.9663
"Martin, Corbin",hull,0,4.4167,7.0922
"Martin, Corbin",hull,1,-2.489,15.9314
"Martin, Corbin",hull,2,-0.9439,-6.7916
"Martin, Davis",hull,0,-6.2545,15.0491
"Martin, Davis",hull,1,-15.4299,8.5949
"Martin, Davis",hull,2,-14.3322,1.2571
"Martin, Davis",hull,3,1.7693,4.7044
"Martinez, Justin",hull,0,-16.029,7.3572
"Martinez, Justin",hull,1,-9.5219,1.4205
"Martinez, Justin",hull,2,-11.7972,14.062
"Martinez, Nick",hull,0,-5.4598,17.7673
"Martinez, Nick",hull,1,-13.092,14.108
"Martinez, Nick",hull,2,-11.1884,4.9838
"Martinez, Nick",hull,3,2.0311,-16.4727
"Martinez, Nick",hull,4,1.857,11.424
"Maton, Phil",hull,0,-14.879,5.9341
"Maton, Phil",hull,1,18.653,-9.3348
"Maton, Phil",hull,2,11.8722,7.4174
"Maton, Phil",hull,3,0.6026,13.3593
"Matsui, Yuki",hull,0,-12.9116,-1.4116
"Matsui, Yuki",hull,1,9.2446,3.5575
"Matsui, Yuki",hull,2,4.5443,19.6286
"Matthews, Zebby",hull,0,-13.0271,6.7922
"Matthews, Zebby",hull,1,2.8754,-7.5677
"Matthews, Zebby",hull,2,1.861,10.6738
"Matthews, Zebby",hull,3,-9.0407,16.6412
"Mattson, Isaac",hull,0,-11.444,8.6987
"Mattson, Isaac",hull,1,2.9947,5.5588
"Mattson, Isaac",hull,2,-8.23,18.7424
"Matz, Steven",hull,0,-11.0288,-10.4972
"Matz, Steven",hull,1,15.4559,-0.3075
"Matz, Steven",hull,2,15.1991,11.1533
"Matzek, Tyler",bbox,0,7.4526,17.3984
"Matzek, Tyler",bbox,1,7.4526,17.3984
"Matzek, Tyler",bbox,2,7.4526,17.3984
"Matzek, Tyler",bbox,3,7.4526,17.3984
"Maxwell, Zach",bbox,0,-9.4621,17.5404
"Maxwell, Zach",bbox,1,-9.4621,17.5404
"Maxwell, Zach",bbox,2,-9.4621,17.5404
"Maxwell, Zach",bbox,3,-9.4621,17.5404
"May, Dustin",hull,0,-18.4538,5.5609
"May, Dustin",hull,1,16.9085,-2.3439
"May, Dustin",hull,2,-11.2793,12.8636
"Mayza, Tim",bbox,0,-2.3493,2.2307
"Mayza, Tim",bbox,1,16.419,2.2307
"Mayza, Tim",bbox,2,16.419,9.39
"Mayza, Tim",bbox,3,-2.3493,9.39
"Mazur, Adam",hull,0,-13.5908,13.1138
"Mazur, Adam",hull,1,3.84,-9.6272
"Mazur, Adam",hull,2,14.782,-4.642
"Mazur, Adam",hull,3,-3.9077,18.6
"McCormick, Chas",bbox,0,2.4216,15.2496
"McCormick, Chas",bbox,1,2.4216,15.2496
"McCormick, Chas",bbox,2,2.4216,15.2496
"McCormick, Chas",bbox,3,2.4216,15.2496
"McCullers Jr., Lance",hull,0,-16.6978,-2.6012
"McCullers Jr., Lance",hull,1,15.037,-9.7187
"McCullers Jr., Lance",hull,2,16.4779,5.3375
"McCullers Jr., Lance",hull,3,-7.769,12.1432
"McCullers Jr., Lance",hull,4,-12.7009,4.3018
"McDaniels, Garrett",bbox,0,-1.134,-2.3544
"McDaniels, Garrett",bbox,1,12.7732,-2.3544
"McDaniels, Garrett",bbox,2,12.7732,5.7737
"McDaniels, Garrett",bbox,3,-1.134,5.7737
"McDermott, Chayce",bbox,0,-5.984,-0.7408
"McDermott, Chayce",bbox,1,5.9815,-0.7408
"McDermott, Chayce",bbox,2,5.9815,18.5646
"McDermott, Chayce",bbox,3,-5.984,18.5646
"McDonald, Trevor",bbox,0,-16.1854,-4.1551
"McDonald, Trevor",bbox,1,7.4893,-4.1551
"McDonald, Trevor",bbox,2,7.4893,1.4649
"McDonald, Trevor",bbox,3,-16.1854,1.4649
"McFarland, T.J.",bbox,0,-16.162,-1.6919
"McFarland, T.J.",bbox,1,17.8705,-1.6919
"McFarland, T.J.",bbox,2,17.8705,-1.5073
"McFarland, T.J.",bbox,3,-16.162,-1.5073
"McGee, Easton",bbox,0,-17.2411,-9.22
"McGee, Easton",bbox,1,11.1618,-9.22
"McGee, Easton",bbox,2,11.1618,7.5701
"McGee, Easton",bbox,3,-17.2411,7.5701
"McGough, Scott",hull,0,-9.4594,5.4267
"McGough, Scott",hull,1,4.4914,2.4771
"McGough, Scott",hull,2,-7.0351,18.2859
"McGreevy, Michael",hull,0,-14.7837,2.658
"McGreevy, Michael",hull,1,11.2305,-12.0705
"McGreevy, Michael",hull,2,12.7715,0.1236
"McGreevy, Michael",hull,3,-9.564,13.2885
"McKenzie, Triston",bbox,0,-3.5455,20.7285
"McKenzie, Triston",bbox,1,-3.5455,20.7285
"McKenzie, Triston",bbox,2,-3.5455,20.7285
