player_name,p_throws,horizontal_coverage,vertical_coverage,velocity_range,hull_area,centroid_dispersion,avg_nn_distance,map_x,map_y
"Puk, A.J.",L,15.749199999999998,16.5973,11.007400000000004,261.39419716,11.440144972092792,22.880289944185584,0.8925533996928565,1.1780428507955563
"Alcala, Jorge",R,18.9897,22.5755,11.971800000000002,161.722608425,11.41683192124387,9.115682849547053,0.4379485854539168,-0.7335982068364519
"Meyer, Max",R,26.6759,19.7256,8.292999999999992,206.736736015,12.004957094658,7.378549217497243,0.4374200632247728,-0.7130585137887809
"Rodríguez, Randy",R,16.2536,15.9229,11.098299999999997,258.80444744,11.376711490694488,22.753422981388976,0.8706735086098724,1.1933866720396102
"Bender, Anthony",R,35.1359,4.4265,12.697100000000006,64.93312600499999,13.218217621430629,16.211482156787067,0.5706130364557642,1.3056840910287542
"O'Brien, Riley",R,32.6098,8.4202,14.656099999999997,35.568600530000005,12.01952116342362,16.04236528013583,0.5670569517629542,1.0056226246315532
"Gilbert, Logan",R,21.2767,19.7819,13.809000000000012,152.657471775,9.814395121446086,10.600231401317629,0.4235852142993904,-0.5345664731277231
"Priester, Quinn",R,19.27,19.8202,12.909999999999997,170.98776466,10.461065326953277,11.085994249628376,0.4198546226972365,-0.4442746377449593
"Alexander, Tyler",L,28.4377,13.4703,10.562799999999996,203.392293755,10.99516436640898,9.50318125213938,0.41684654019155937,-0.2648331973828478
"Effross, Scott",R,25.7008,6.2951,10.392600000000002,161.78910608,13.23026270194587,26.46052540389174,0.8096332216820405,2.434619362495738
"Severino, Luis",R,29.8059,13.9206,11.5629,165.37851977,10.729020769822242,8.948764232507916,0.3972019462435531,-0.3403222157762967
"Hader, Josh",L,12.6269,18.3056,12.180400000000006,231.14298064,11.11905565875538,22.23811131751076,0.7726468497212868,1.0006079939944028
"Jarvis, Bryce",R,23.2452,16.8711,11.429300000000012,134.72050821000002,11.64298633030797,15.606880774365615,0.5146715322993688,0.4610876226963942
"Sauer, Matt",R,20.2092,21.4459,10.546599999999998,173.47093171,11.056572033792362,11.214477450001697,0.3818081950752016,-0.3885842593222085
"Zerpa, Angel",L,22.5418,18.4373,11.483099999999991,123.79394856999996,11.695544587802855,14.96040227860908,0.4975337610934949,0.3207767876830846
"Hollowell, Gavin",R,21.8909,10.4658,9.3587,229.10578122,12.132028606646951,24.264057213293903,0.7442308794447762,1.8167383787089677
"Kowar, Jackson",R,13.8249,17.532600000000002,11.123500000000009,242.38644174,11.163779856862998,22.327559713726,0.7340392318909577,1.0755674154918262
"Maldonado, Anthony",R,17.1126,15.7129,8.608100000000007,268.88857254,11.61611278752492,23.23222557504984,0.7337211292596705,1.358435398187868
"Skenes, Paul",R,28.944,11.622,13.735500000000002,167.98746534000003,10.917856568787736,5.3448166494169485,0.3630271718153442,-0.7739913045715349
"Flaherty, Jack",R,17.9595,24.5485,15.070899999999996,34.33286212499999,10.9037978378387,14.54764771237501,0.48168892855995094,-0.056070955532927354
"Klein, Will",R,13.2153,30.4883,12.207999999999998,43.236524824999975,12.097172456497283,15.60899065048411,0.47907221791683263,-0.06297061832021493
"Winn, Cole",R,18.3351,21.8364,10.147599999999995,233.80340926,10.476704932935457,9.485786940011154,0.35742241067581276,-0.7492675972121846
"Lucchesi, Joey",L,19.4472,18.6763,14.951900000000007,100.86497086499998,10.867137706670675,13.451693020800578,0.4736960799155507,-0.02380934741293941
"Gaddis, Hunter",R,22.4601,12.0707,15.862899999999996,119.818824945,10.329376612989982,14.9457193315265,0.47016767897167094,0.3985572602258806
"Fisher, Braydon",R,9.5945,32.3423,12.6087,42.10743763999999,11.8168862094346,16.96116703779518,0.4634594942192486,-0.011815462887675137
"Ginkel, Kevin",R,13.29,18.391,10.10369999999999,244.41638999999995,11.34518599450886,22.69037198901772,0.6913069578412134,1.124859975693113
"Cameron, Noah",L,14.621,27.5056,11.423100000000003,182.20762845,10.521663515236272,8.358142699434287,0.3426443897548741,-1.1318492215985636
"Kranick, Max",R,15.7556,25.623800000000003,16.465599999999995,9.758778899999978,10.913954485750113,13.744865451951142,0.4523221566947149,-0.22581503741215983
"Blalock, Bradley",R,13.0654,26.5441,13.607100000000004,175.793193375,9.64998683902316,8.718850750984085,0.33596346122126614,-1.1565122640673795
"Sears, JP",L,28.9417,10.4589,12.965099999999993,154.277433625,11.61458170621901,6.866692342600035,0.3353509697267779,-0.4356977564604091
"Guerrero, Luis",R,12.5781,17.8365,11.876199999999995,224.34928065,10.912714280370398,21.8254285607408,0.6502613020282901,0.9852833201923168
"McDermott, Chayce",R,11.9655,19.3054,9.917200000000008,230.9987637,11.356404133901716,22.71280826780343,0.6083324639124887,1.11316250114872
"Soto, Gregory",L,29.753500000000003,11.6105,12.9024,93.263063765,11.85727173048193,8.902054722161491,0.30250614402185466,-0.1079816012987708
"Graceffo, Gordon",R,7.2483,31.861400000000003,12.359799999999993,68.72234018499998,11.923256913901689,16.30266803311721,0.4025900744850561,-0.1085639135618245
"Wolfram, Grant",L,17.3685,22.7011,11.802099999999996,147.946122555,11.054662676538438,9.945631098107132,0.29447346757736215,-0.6209812023520386
"Lazar, Max",R,7.3704,32.1108,13.392599999999987,40.08667548,11.939691142484191,15.511506552378782,0.3855191777732955,-0.2114401435826603
"Poulin, PJ",L,24.3787,11.0923,12.19919999999999,132.49862901499998,11.718804740707949,15.486301614965162,0.38452130348397784,0.704983327579751
"Wesneski, Hayden",R,30.6213,13.3885,10.557199999999996,107.25999532500003,11.591815555836654,11.035071179428687,0.2871949283631562,0.13652740075623196
"Hernández, Carlos",R,15.8524,23.4824,15.045600000000007,98.29265095499996,10.637510877595291,8.326241729366277,0.2867444567255345,-0.9287095508760398
"Mejia, Juan",R,15.032,13.9814,13.466099999999996,210.1684048,10.26450887719427,20.529017754388544,0.5574358634451111,0.9424314098410647
"Miller, Erik",L,23.3365,15.7725,10.871700000000004,181.545456375,10.610606805555449,11.319528742150094,0.2773961530886219,-0.14242610096989664
"Beeter, Clayton",R,7.9651,23.2808,9.0411,185.43390008,12.30282962015243,24.60565924030486,0.5530756885636304,1.315576037452208
"Perkins, Jack",R,25.8619,14.058,9.690300000000008,179.16164676,10.590113795169945,13.178310658424955,0.2564788903666794,0.2329941316370121
"Raley, Brooks",L,33.7641,7.3177,9.337199999999996,112.509774075,13.935417286294047,8.784651845117887,0.25558524435832036,0.2941178941172701
"Speier, Gabe",L,22.0356,16.8749,11.7573,119.304988145,11.11219886124515,14.591384377094585,0.328899157864319,0.31923000863219164
"Booser, Cam",L,20.3871,20.2238,14.406199999999998,48.79447053000001,10.76177000018304,13.503255715242124,0.32050389958325065,0.01826954480360761
"Agnos, Zach",R,20.7681,19.2881,10.833799999999997,162.183155565,9.995672768523187,12.840089297270218,0.23115988913416208,-0.11441685425551137
"Freeland, Kyle",L,23.646,21.5921,9.002300000000005,199.09857952,10.445407624425922,6.98413269350474,0.21827923551037315,-0.9444303772353205
"Soriano, George",R,25.3447,14.5195,10.892799999999994,193.298378725,10.62065398300168,7.967262368970566,0.2148083870157281,-0.5292518791241372
"Ferguson, Tyler",R,27.3538,13.2377,11.094399999999991,139.88325567,10.648431400531072,11.304178945944129,0.20879913796258434,0.05137134001033186
"Muñoz, Andrés",R,23.1204,14.7965,12.552099999999996,103.982854425,11.104404164250278,13.681404700878758,0.2684452796249697,0.3004497476610253
"Veneziano, Anthony",L,27.8761,14.1151,11.270899999999996,112.17587449,11.420207355974508,9.324619586335524,0.19930083198455872,-0.1667650342880925
"Saalfrank, Andrew",L,16.0019,14.3227,9.64500000000001,229.19041313,10.7377900298432,21.4755800596864,0.3971137622241613,1.1885929612286157
"Bachman, Sam",R,18.4295,11.8804,9.404700000000004,218.9498318,10.9634663132834,21.926932626566806,0.3786948814405553,1.4066547638185993
"Chapman, Aroldis",L,21.3173,14.564800000000002,12.745500000000009,165.99147984,9.976294005887492,11.300967819397371,0.18900920605269614,-0.16493294124828836
"Montas, Frankie",R,25.2098,14.014399999999998,10.907800000000009,225.372552575,9.656785520683773,7.997194305515826,0.18659177929692372,-0.6025208690175459
"Pérez, Cionel",L,25.7471,13.1852,12.559200000000004,74.074105145,11.419158008992436,13.692374419495865,0.23944665597452444,0.45109208819045193
"Brebbia, John",R,17.6165,13.060399999999998,8.573999999999998,230.07853659999995,10.964888512999115,21.92977702599823,0.35329514046325905,1.3619127911411173
"Fairbanks, Pete",R,5.488899999999999,22.6171,12.01530000000001,124.14300018999998,11.636808364195057,23.273616728390117,0.3508793078517393,1.133622966269578
"Steele, Justin",L,14.6642,15.469,9.498500000000009,226.8405098,10.657494107903602,21.314988215807205,0.3497387735789262,1.1167411148494406
"Ruiz, José",R,8.849,20.5834,10.186300000000005,182.1425066,11.202467993259344,22.404935986518687,0.34408418793979684,1.0761710045070592
"Gasser, Robert",L,20.0878,9.0586,10.8275,181.96734508000003,11.017916577102952,22.035833154205903,0.34363634363198775,1.5715875729035473
"Mize, Casey",R,21.5022,17.7898,11.173199999999994,179.65199612999996,10.614996427829023,7.387466373286232,0.1468268427984442,-0.7551918710230795
"Hart, Kyle",L,31.222,10.1088,10.162000000000006,147.27734145000002,11.536148946148687,8.042938635857478,0.14601597087233775,-0.1441783651730806
"Domínguez, Seranthony",R,24.8867,12.5452,11.455399999999996,165.79881331999997,9.857905061898972,12.142866733326777,0.14122978534830835,0.09254250642029367
"Bernardino, Brennan",L,31.6076,5.197299999999999,11.514700000000005,114.69542417999996,12.465883688869422,9.44128632833848,0.14028373984073728,0.3206074284267824
"Loutos, Ryan",R,13.7508,16.546,8.403300000000002,227.5207368,10.75702812862363,21.51405625724726,0.27048169651695164,1.1355670104203086
"Melton, Troy",R,21.4288,16.1343,11.732200000000006,191.464435725,9.826782201335268,8.86883468944266,0.13369592355744,-0.5642423267369215
"Tinoco, Jesus",R,26.4677,2.2197000000000005,10.143599999999992,58.75035369000001,13.280306955978087,26.560613911956175,0.26487592488077416,2.8418666290322347
"Carrasco, Carlos",R,21.729,17.5841,13.688100000000006,144.129402515,8.875482648661137,9.35608804724516,0.1308188083220775,-0.6092230428877013
"Bello, Brayan",R,26.8074,16.6996,9.622100000000003,157.33152834000003,10.985329023722494,7.283210652237861,0.12716564525592572,-0.5896741467348112
"Núñez, Eduarniel",R,13.1117,16.009,9.911299999999995,209.9052053,10.346554473470867,20.69310894694173,0.22027189794798901,1.008073350790456
"Roberts, Ethan",R,19.0952,10.3103,9.211699999999992,196.87724056,10.85044871341734,21.70089742683468,0.21254170171729633,1.4967356890553232
"Palencia, Daniel",R,14.1912,14.2232,11.068300000000008,201.84427584,10.04601383236157,20.09202766472314,0.21185609563008423,0.9739421037919932
"Hancock, Emerson",R,24.3721,13.2876,13.147400000000005,132.06463684,9.844019134950477,9.86864271850473,0.10042439976097875,-0.24376967832592075
"Spiers, Carson",R,30.6426,4.9818,10.600300000000004,65.05072809,13.80651331562897,13.032148845253149,0.13318796340833133,0.975337401822816
"Farris, Mitch",L,15.7584,16.8694,12.6734,129.19328076500005,10.061572791146618,16.34968161434035,0.13112472316206683,0.43385503966066535
"Lopez, Jacob",L,27.5847,10.1877,12.655900000000004,147.77844802500005,10.578635566434889,7.333931417554962,0.0977043825843256,-0.3879334652518663
"Rainey, Tanner",R,11.6293,17.652700000000003,8.971400000000003,205.28854411000003,10.569513183917223,21.13902636783445,0.16364921739287688,1.0389888776559555
"Iglesias, Raisel",R,26.558,10.5916,11.122699999999996,156.06844086999996,10.67789161041345,10.202995181564123,0.08003889534857618,0.009373384235628075
"Jackson, Luke",R,10.3746,30.8165,10.073900000000007,29.522151504999997,12.711966673330592,13.682959842395997,0.10256374666333874,-0.19216469849770804
"Brown, Ben",R,9.9961,19.2909,8.589199999999991,192.83376549,10.863480542855498,21.726961085711,0.1426802276391712,1.083063739981481
"Uribe, Abner",R,24.5208,2.508,11.502400000000009,61.4981664,12.32436303262769,24.64872606525538,0.14071850446829393,2.477596997168582
"Orze, Eric",R,18.1663,16.9432,9.805899999999994,141.41405792999998,10.467263175531356,17.494145567375984,0.09130802698586435,0.6913767558680746
"Sterner, Justin",R,25.3912,14.4233,11.9623,52.51814869,11.030205257706116,13.656632172314271,0.08643701692703296,0.43014362734784733
"Cano, Yennier",R,30.1924,11.6844,9.055800000000003,180.882632035,10.27634561538349,8.869445783446341,0.058430332213486764,-0.18937872207432313
"Assad, Javier",R,26.6982,14.3383,11.287400000000003,112.09745979000004,10.092986121992505,10.88797358198864,0.05671394227294943,-0.04006551504679141
"Eder, Jake",L,25.1636,14.0965,10.081199999999995,148.31581863500003,10.757803714771288,10.222345905265758,0.05046292380092037,-0.10163521967274813
"Headrick, Brent",L,11.5795,15.49,12.123800000000005,179.366455,9.669861946403373,19.33972389280674,0.09982221558778755,0.7929693892026894
"Baker, Bryan",R,21.3473,13.118100000000002,11.679000000000002,123.30663151000002,10.20629540292756,15.323812109247436,0.05752243027556535,0.5494929332909664
"Lynch IV, Daniel",L,19.6875,17.559,11.5244,185.46465568,10.132320321767622,7.069293054728019,0.04195776474556066,-0.8336060360069267
"Taylor, Grant",R,3.6104,30.7421,13.432199999999996,37.07020057,11.498108714985918,14.132540255193147,0.04431864093880531,-0.3431557907299893
"Gipson-Long, Sawyer",R,22.346400000000003,15.7914,10.452200000000005,191.473655535,10.168853023097476,7.733711326467445,0.02399118503576165,-0.625041744982085
"Garrett, Reed",R,29.6687,6.6369,10.597700000000003,137.359264015,11.695636032278832,9.557713827990256,0.019035690008296635,0.223986175625576
"Pérez, Martín",L,21.4983,14.3454,13.19659999999999,121.47291129,10.592543389921492,8.287126912234356,0.01895887430461827,-0.4508704078826557
"Robertson, David",R,3.51,25.4463,7.232500000000002,89.316513,12.84361985277126,25.68723970554252,0.030421969457115835,1.6099070130991449
"Vodnik, Victor",R,17.9483,16.2675,11.370400000000004,124.54750234,9.979532764707043,15.831367832027937,0.01634491403774996,0.4563001838032778
"Jansen, Kenley",R,14.9694,21.9509,9.279799999999994,112.007702595,11.558619971509016,14.2970417448468,0.01630162172908151,0.15677648410350042
"Santillan, Tony",R,22.291,19.0788,10.15209999999999,53.507601979999976,11.50234634173651,13.080684076544676,0.014291955859667601,0.21753011056966434
"McDonald, Trevor",R,23.6747,5.62,7.028800000000004,133.051814,12.166304082279876,24.332608164559755,0.02076130354313153,2.3287004673300857
"Arias, Luarbert",R,14.0333,12.9683,11.5004,181.98804439000003,9.553930000005234,19.10786000001047,0.016015892763468043,0.9042939875932683
"Banks, Tanner",L,26.4323,11.5753,10.577100000000002,175.36898197500005,10.320758358522706,8.205907698091512,0.0051824986398076875,-0.32321571387889
"Woo, Bryan",R,27.7609,10.9377,10.797399999999996,148.997292865,11.35188883582241,6.082229361746189,0.00016292665457869952,-0.47729037167911237
"Romano, Jordan",R,9.5689,18.2205,9.650599999999995,174.35014245,10.290170886093197,20.58034177218639,-0.004773213914182196,0.9520251153385688
"Aldegheri, Sam",L,18.3738,18.844900000000003,9.442400000000006,122.92028989500002,10.61797196494072,14.928726229270971,-0.010866506617985475,0.3248117949306274
"Montero, Rafael",R,19.5152,13.8892,10.070899999999996,135.11164892,10.703436803013682,15.88682078481616,-0.018794573792878716,0.6473310464695318
"Coulombe, Danny",L,22.5081,19.5596,9.5257,111.49383446000002,10.768861355441707,10.261353283224418,-0.01425244846592874,-0.2780447451947687
"Houck, Tanner",R,31.1643,3.6227,10.946200000000005,51.52543420500001,13.15709096137352,12.60272759346437,-0.020205204870814963,0.9677931394124868
"Williams, Devin",R,6.337999999999999,20.3792,10.408500000000004,129.16336959999998,10.671012564888112,21.34202512977623,-0.05912649980387972,1.0073973906591926
"Suter, Brent",L,17.7537,17.8998,12.39240000000001,136.22045192500002,10.259735333323496,8.73038896028067,-0.03528243556255698,-0.5815351173049887
"Sewald, Paul",R,22.2748,5.7977,8.102699999999999,129.14260796,11.508475575961397,23.016951151922797,-0.07570252644466131,2.083712848871111
"Estrada, Jeremiah",R,15.2008,16.490099999999998,14.247699999999996,103.49264234000005,9.135188901391354,14.271636191286126,-0.05059805396950772,0.1259981385984534
"Sisk, Evan",L,26.8166,8.273499999999999,10.754899999999992,98.436428135,10.982986592634797,14.30232814405428,-0.05197682731016408,0.7783984169743305
"Lovelady, Richard",L,26.6813,1.2937,7.660900000000012,34.51759781,13.356322747859908,26.712645495719816,-0.09265989697823314,3.0521538194754525
"Fernandez, Ryan",R,10.9735,17.0464,8.541700000000006,187.0586704,10.136536084999648,20.273072169999296,-0.09384688688430073,0.9864034879549124
"García, Luis",R,25.8557,7.279200000000001,14.099199999999996,56.3440798,10.87494619601494,12.002204454704904,-0.06445701087533792,0.46726427211083454
"Cox, Austin",L,8.4775,26.5533,12.3947,69.205093775,10.357062757481463,14.022855676011464,-0.06709443380498503,-0.21430926231522415
"Singer, Brady",R,24.8859,15.5796,10.573400000000008,147.441261825,9.735926125502584,8.078726670779469,-0.06990378701557472,-0.5133512329333927
"Whisenhunt, Carson",L,17.1434,18.0131,11.433399999999992,104.45128739,10.012016270115211,13.665529744492993,-0.09678883055567374,0.12752414770231793
"Patrick, Chad",R,23.8403,12.650299999999998,10.077200000000005,190.832670115,10.059874548262476,8.2794603336535,-0.08126338972369425,-0.3891512655874442
"Lee, Chase",R,28.2383,7.140499999999999,9.592799999999997,86.14462357,11.982444215374102,13.557042425595002,-0.10861640007984626,0.8537666001872303
"Banda, Anthony",L,22.0624,16.1231,10.036100000000005,82.40502391999999,11.047656299204524,12.484176903010985,-0.11161741211025325,0.21714465615622605
"Kelly, Michael",R,22.4406,17.0867,12.894499999999994,16.877711375000004,9.708481052413276,13.936511590146075,-0.11777508197431168,0.29815992486151943
"Chandler, Bubba",R,18.7064,16.2668,9.843900000000003,120.94741510000006,10.088863162724763,15.269966692256196,-0.12925329498853144,0.4577430982966206
"Johnson, Seth",R,13.0461,13.8768,9.229299999999997,181.03812048,9.52321247597154,19.04642495194308,-0.22659790436207114,0.9416891858728511
"Hernández, Daysbel",R,11.566400000000002,15.237199999999998,9.340500000000006,176.23955008,9.564960439019076,19.129920878038156,-0.227870568384026,0.8901216064837111
"Okert, Steven",L,16.284399999999998,9.2428,11.125699999999997,150.51345232,9.36230520758643,18.72461041517286,-0.24706181955078185,1.1016560904121782
"Ray, Robbie",L,13.0312,23.5436,12.383300000000006,116.52168936,9.329442393530206,10.085177478330024,-0.12556966334335404,-0.696224962320167
"Spence, Mitch",R,21.1048,14.982499999999998,10.9259,146.412757435,9.526363057517036,11.079823948370684,-0.12594022412607872,-0.12706446790348003
"Bautista, Félix",R,14.6332,19.8968,11.830799999999996,93.7758872,9.816624781358549,13.13071801901208,-0.16806735949362214,-0.04192610799027551
"Parker, Mitchell",L,11.467,24.9624,11.811999999999998,122.13576152000006,9.75788647846908,9.66859763522384,-0.1299275149678638,-0.7884495808830729
"Scott, Tanner",L,11.8448,15.7473,7.584099999999992,186.52361904,9.852369566885926,19.704739133771856,-0.2727314305701326,1.0042020253881705
"Pepiot, Ryan",R,21.1566,16.949900000000003,8.415500000000009,173.131639725,10.05779221649037,10.786662344874165,-0.1371260537997614,-0.1833375745852253
"Molina, Anthony",R,17.2411,17.5891,12.1896,146.187446955,9.397162976388334,9.340873150408123,-0.13839721014119907,-0.5378849208595585
"Rodríguez, Yariel",R,23.1293,12.9136,9.990499999999995,155.69038200000003,10.164455568149084,10.243805399422488,-0.14425104355174556,-0.08075560558341165
"Whitley, Forrest",R,15.8906,12.0696,6.847000000000008,191.79318576,9.977304401991551,19.954608803983103,-0.29011571073631004,1.2465047909742812
"Murfee, Penn",R,21.0087,4.7068,9.61160000000001,98.88374916,10.764750832346284,21.529501664692567,-0.2943118593231891,1.9041291015835355
"Junis, Jakob",R,27.2895,10.9073,8.185599999999994,159.31885969499996,10.646553293332344,10.561516466355062,-0.1497032673232084,0.15088278522945803
"Leasure, Jordan",R,10.4526,16.0631,8.944099999999992,167.90115906,9.58227567399832,19.164551347996643,-0.30679562437968116,0.8842168351855396
"Lodolo, Nick",L,27.1029,9.0976,11.960799999999992,99.299079675,10.447507621469882,9.337131789563308,-0.15459738880110874,0.028775649127604594
"Nelson, Ryne",R,10.9812,27.5423,15.647599999999995,14.360765674999993,9.065590395918209,9.067546108461404,-0.1643244959307765,-0.9847225330677769
"Strickland, Hunter",R,12.4099,14.2172,8.693299999999994,176.43403028,9.435761678979604,18.87152335795921,-0.328791366609819,0.927394935016977
"Luzardo, Jesús",L,25.5682,14.3897,10.38900000000001,122.930952375,10.822506285688604,5.635904868829301,-0.16699354958940058,-0.6669959517281161
"Merryweather, Julian",R,4.6610000000000005,19.5218,11.384900000000002,90.9911098,10.035257797386173,20.070515594772345,-0.34572391471101993,0.8837374966050989
"Darrell-Hicks, Michael",R,20.5398,6.6752,6.847999999999999,137.10727296,10.798630458071989,21.597260916143973,-0.35864117002829116,1.8602894950949411
"Mantiply, Joe",L,28.3392,5.484500000000001,9.7106,68.42679569500001,12.208486997770192,12.58385832754466,-0.24290831321466216,0.8468637471492402
"Hurter, Brant",L,27.0984,9.1663,10.066699999999996,133.12811969499998,10.73568973458461,9.166185513660103,-0.1880823026865906,0.032129548136663
"Sulser, Cole",R,18.0963,15.197299999999998,8.906199999999998,126.509473045,9.95221453655061,16.197428145787498,-0.25487621443323244,0.6489647162008505
"Mears, Nick",R,7.0925,18.7228,8.817599999999999,132.791459,10.0105793549874,20.0211587099748,-0.386791667693722,0.946734659253384
"Hernandez, Nick",R,8.740400000000001,16.9081,9.3459,147.78355724000002,9.516806683047628,19.033613366095256,-0.3908469515728586,0.8406459206172284
"Morillo, Juan",R,20.435,17.7327,9.665000000000006,142.59984953000003,9.806747383642008,9.749136758580978,-0.19628247575787408,-0.3623653461679249
"Gausman, Kevin",R,17.1919,14.5813,11.031000000000006,112.04400745999996,9.61811744290482,14.619698849366538,-0.26751927282326116,0.40130634371202567
"Alcantara, Sandy",R,20.2428,14.864,12.473199999999991,142.287892275,10.03889023128291,5.289671745676523,-0.20367865278191205,-0.8951185271648786
"Gil, Luis",R,22.4005,11.3486,8.7046,121.692601185,10.276415558735602,15.375343348029128,-0.2716122884084766,0.7682940918787353
"Castillo, José",L,20.7632,14.3948,9.182399999999989,110.50564976,10.090294224713228,14.13062321667209,-0.27722179864596264,0.4507445266252096
"Dana, Caden",R,18.8666,16.3837,9.3382,102.85829413,10.334071958409398,13.530257304335242,-0.2777703860472305,0.29292309151178947
"Lawrence, Casey",R,29.1578,3.8125,9.7697,52.357569385000005,12.817050204345042,11.939136303655497,-0.28464427469821146,0.9006700963038489
"Pearson, Nate",R,12.974,13.3789,8.058099999999996,173.5778486,9.318256827459738,18.636513654919472,-0.44134967192638197,0.9639032458403384
"Vesia, Alex",L,18.3754,16.5808,8.921500000000009,112.92665963,10.043960252664617,14.411226875806088,-0.2947866360760051,0.38099195667048597
"Vest, Will",R,20.5948,17.1445,7.956499999999991,169.54112906000003,9.951575659027508,10.791914900244343,-0.22578075860240182,-0.1730875188956494
"Seymour, Carson",R,16.177,20.209,9.868099999999998,150.84163863,9.27147191103527,11.16523649499438,-0.22668108097835507,-0.3545680318393558
"Peguero, Elvis",R,20.2599,6.1639,7.074400000000011,124.87999761,10.58840416705936,21.17680833411872,-0.45999476748532714,1.8340089764253265
"Poche, Colin",L,8.055,16.945800000000002,9.558599999999998,136.498419,9.38140664612722,18.76281329225444,-0.4675088566388663,0.8085444807751324
"Holderman, Colin",R,28.1607,3.0909000000000004,14.477899999999993,2.479619145000021,10.66087436658526,12.340998347743229,-0.32521838973668854,0.7883759726603182
"Bowden, Ben",L,13.4159,11.7979,9.405500000000004,158.27944661,8.932760172813328,17.865520345626656,-0.4935857780553787,0.8985350735047535
"Petersen, Michael",R,10.8386,14.934,8.288499999999999,161.86365239999998,9.22631570509052,18.45263141018104,-0.5039697391557552,0.8691274495226197
"Hagenman, Justin",R,20.01,14.6609,8.639100000000013,175.68464379499997,9.931106042475662,11.130168012735176,-0.2555954812719425,-0.04886644022713052
"Mey, Luis",R,21.3683,0.4754999999999993,12.358900000000006,10.160626649999983,10.686794949141673,21.373589898283345,-0.533003351667556,2.134873830732895
"Alvarez, Andrew",L,14.2116,24.3386,8.904200000000003,47.11237024000002,10.503743224283117,13.366088731784984,-0.36517165386167455,0.0024677426998145923
"Rodón, Carlos",L,20.0259,18.3617,9.0878,145.326293,9.636791393980925,9.25067488596131,-0.27709022435167063,-0.44694733797864417
"Sousa, Bennett",L,7.229699999999999,17.145400000000002,9.39240000000001,123.95609838,9.303672705577082,18.607345411154167,-0.5739738778167902,0.8031113591330249
"Hendriks, Liam",R,9.8978,15.1741,8.631699999999995,150.19020698,9.058418124181507,18.11683624836301,-0.5777280820708839,0.8125024147786282
"Kittredge, Andrew",R,21.5286,14.816,5.963100000000011,125.033233455,10.47840096290956,15.440458075479492,-0.39412091603869087,0.7193606096209981
"Hoffman, Jeff",R,19.4003,16.8844,9.335300000000004,145.77570489999997,9.863180841739917,9.60902531649487,-0.29769029847701256,-0.3304386674929816
"Stroman, Marcus",R,31.0764,8.9392,7.6240999999999985,101.75330316,11.360154999601765,9.541055130690212,-0.2981916006329557,0.27836738947385653
"Senzatela, Antonio",R,15.1151,17.262,14.623999999999995,104.45555358,8.74951549262844,7.7862202397244,-0.2997189068200932,-0.7765894071105617
"Burns, Chase",R,8.542,16.781499999999998,7.799599999999998,143.34757299999998,9.415207197003154,18.830414394006308,-0.599650649354139,0.8853971383455426
"Zeferjahn, Ryan",R,19.936300000000003,16.642599999999998,13.480800000000002,95.82418517,8.098874188274108,9.024540882760888,-0.300774561123057,-0.5498007762096508
"Tonkin, Michael",R,13.9338,11.104,8.513099999999994,154.72091519999998,8.908557661597078,17.817115323194155,-0.6107848631448215,0.9676102637465092
"Rutledge, Jackson",R,18.7334,15.285,10.37469999999999,179.10256871999997,9.43051653584886,7.596671270472737,-0.305771234617344,-0.6316701996875529
"Mayza, Tim",L,18.7683,7.1593,6.497299999999996,134.36789019,10.043712727124367,20.08742545424873,-0.6181290871114474,1.62530623675846
"Pilkington, Konnor",L,17.0411,13.9564,9.191599999999994,118.355529925,9.696303681394191,15.403883711952576,-0.42141892338107745,0.5976190565789854
"Gilbert, Tyler",L,26.4727,10.2838,9.461100000000002,159.03591382500002,9.754808012277635,7.666325372811835,-0.3184413040968839,-0.2817576012346032
"Moreta, Dauri",R,7.5238,15.4194,11.035800000000007,116.01248172,8.578541000659726,17.157082001319456,-0.6531377289248772,0.6172463816498078
"Hjelle, Sean",R,17.9697,6.9152000000000005,7.824799999999996,124.26406944,9.627176495863155,19.25435299172631,-0.6538725929540304,1.4753738813941975
"Bigge, Hunter",R,9.3063,15.3748,8.435900000000004,143.08250124,8.985984847666948,17.971969695333897,-0.6557997036727865,0.8004769309018009
"Beeks, Jalen",L,18.3656,14.8243,10.1939,95.23586149000003,9.42413588515543,13.097183986834658,-0.44307847426047353,0.25052565521456716
"Smith, Dylan",R,13.1494,11.2715,8.979600000000005,148.2134621,8.659581869380299,17.319163738760597,-0.666413498373837,0.8761846873816026
"Adams, Travis",R,20.4667,15.3942,9.141800000000003,174.40665491,9.984126975557365,6.691618122830377,-0.33716360728716094,-0.6677191518715088
"Morejon, Adrian",L,21.0655,11.6533,10.219300000000004,77.97217925499999,10.34005120368034,12.1417330839384,-0.4520525987042248,0.35756581303563023
"Lara, Andry",R,16.2843,8.3497,8.224500000000006,135.96901971000003,9.150080827238632,18.300161654477265,-0.6794393493114576,1.2225550922996067
"Akin, Keegan",L,20.4491,14.349199999999998,8.149100000000004,99.26433911,10.19321208023527,13.436436764402965,-0.4552934628287871,0.4294581646480377
"Clarke, Taylor",R,19.3034,15.8639,7.3200999999999965,179.10983311000004,9.785598565183998,11.723943369424202,-0.34767510076061214,0.007558458611204294
